club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status,normalized_name
FC Barcelona,André Gomes,22.0,Portugal,Central Midfield,CM,16000000.0,Valencia,Spain,37000000.0,in,summer,Laliga,2016,False,,andre gomes
FC Barcelona,Paco Alcácer,23.0,Spain,Centre-Forward,CF,7000000.0,Valencia,Spain,30000000.0,in,summer,Laliga,2016,False,,paco alcacer
FC Barcelona,Samuel Umtiti,22.0,France,Centre-Back,CB,4000000.0,Olympique Lyon,France,25000000.0,in,summer,Laliga,2016,False,,samuel umtiti
FC Barcelona,Lucas Digne,22.0,France,Left-Back,LB,15000000.0,Paris SG,France,16500000.0,in,summer,Laliga,2016,False,,lucas digne
FC Barcelona,Jasper Cillessen,27.0,Netherlands,Goalkeeper,GK,2500000.0,Ajax,Netherlands,13000000.0,in,summer,Laliga,2016,False,,jasper cillessen
FC Barcelona,Denis Suárez,22.0,Spain,Attacking Midfield,AM,2500000.0,Villarreal,Spain,3250000.0,in,summer,Laliga,2016,False,,denis suarez
Granada CF,José Angulo,21.0,Ecuador,Centre-Forward,CF,,Independiente,Ecuador,4030000.000000001,in,summer,Laliga,2016,False,,jose angulo
Granada CF,Mehdi Carcela-González,27.0,Morocco,Right Winger,RW,,Benfica,Portugal,4000000.0,in,summer,Laliga,2016,False,,mehdi carcela-gonzalez
Granada CF,Sverrir Ingi Ingason,23.0,Iceland,Centre-Back,CB,4000000.0,KSC Lokeren,Belgium,1800000.0,in,winter,Laliga,2016,False,,sverrir ingi ingason
Granada CF,Rui Silva,22.0,Portugal,Goalkeeper,GK,15000000.0,Nacional,Portugal,1000000.0,in,winter,Laliga,2016,False,,rui silva
Málaga CF,Keko Gontán,24.0,Spain,Right Winger,RW,,SD Eibar,Spain,5000000.0,in,summer,Laliga,2016,False,,keko gontan
Málaga CF,Michael Santos,23.0,Uruguay,Centre-Forward,CF,2700000.0,River Plate,Uruguay,4500000.0,in,summer,Laliga,2016,False,,michael santos
Málaga CF,Luis Hernández,27.0,Spain,Centre-Back,CB,1000000.0,Leicester,England,2000000.0,in,winter,Laliga,2016,False,,luis hernandez
RCD Espanyol Barcelona,Léo Baptistão,23.0,Brazil,Centre-Forward,CF,1800000.0,Atlético Madrid,Spain,7000000.0,in,summer,Laliga,2016,False,,leo baptistao
RCD Espanyol Barcelona,David López,26.0,Spain,Centre-Back,CB,3000000.0,SSC Napoli,Italy,4000000.0,in,summer,Laliga,2016,False,,david lopez
RCD Espanyol Barcelona,Roberto,30.0,Spain,Goalkeeper,GK,,Olympiacos,Greece,3000000.0,in,summer,Laliga,2016,False,,roberto
RCD Espanyol Barcelona,Álvaro Vázquez,25.0,Spain,Centre-Forward,CF,,Getafe,Spain,2000000.0,in,summer,Laliga,2016,False,,alvaro vazquez
RCD Espanyol Barcelona,José Manuel Jurado,30.0,Spain,Attacking Midfield,AM,,Watford,England,1200000.0,in,summer,Laliga,2016,False,,jose manuel jurado
RCD Espanyol Barcelona,Javi Fuego,32.0,Spain,Defensive Midfield,DM,,Valencia,Spain,1000000.0,in,summer,Laliga,2016,False,,javi fuego
Real Betis Balompié,Antonio Sanabria,20.0,Paraguay,Centre-Forward,CF,10000000.0,AS Roma,Italy,7500000.0,in,summer,Laliga,2016,False,,antonio sanabria
Real Betis Balompié,Felipe Gutiérrez,25.0,Chile,Central Midfield,CM,,Twente FC,Netherlands,3500000.0,in,summer,Laliga,2016,False,,felipe gutierrez
Real Betis Balompié,Aïssa Mandi,24.0,Algeria,Centre-Back,CB,2500000.0,Stade Reims,France,2800000.0,in,summer,Laliga,2016,False,,aissa mandi
Real Betis Balompié,Jonas Martin,26.0,France,Defensive Midfield,DM,1500000.0,Montpellier,France,2600000.0,in,summer,Laliga,2016,False,,jonas martin
Real Betis Balompié,Riza Durmisi,22.0,Denmark,Left-Back,LB,,Bröndby IF,Denmark,2000000.0,in,summer,Laliga,2016,False,,riza durmisi
Real Betis Balompié,Darko Brasanac,24.0,Serbia,Central Midfield,CM,2000000.0,Partizan,Serbia,1500000.0,in,summer,Laliga,2016,False,,darko brasanac
Real Betis Balompié,Alin Toșca,24.0,Romania,Centre-Back,CB,,Steaua Bucharest,Romania,1000000.0,in,winter,Laliga,2016,False,,alin tosca
Real Madrid,Álvaro Morata,23.0,Spain,Centre-Forward,CF,20000000.0,Juventus,Italy,30000000.0,in,summer,Laliga,2016,False,,alvaro morata
Real Sociedad,Willian José,24.0,Brazil,Centre-Forward,CF,6000000.0,Maldonado,Uruguay,6000000.0,in,summer,Laliga,2016,False,,willian jose
Real Sociedad,Juanmi,23.0,Spain,Left Winger,LW,10000000.0,Southampton,England,5000000.0,in,summer,Laliga,2016,False,,juanmi
Real Sociedad,Gerónimo Rulli,24.0,Argentina,Goalkeeper,GK,10000000.0,Man City,England,7000000.0,in,winter,Laliga,2016,False,,geronimo rulli
SD Eibar,Nano Mesa,21.0,Spain,Centre-Forward,CF,,CD Tenerife,Spain,3200000.0,in,summer,Laliga,2016,False,,nano mesa
SD Eibar,Alejandro Gálvez,27.0,Spain,Centre-Back,CB,,Werder Bremen,Germany,1500000.0,in,summer,Laliga,2016,False,,alejandro galvez
SD Eibar,Bebé,26.0,Cape Verde,Left Winger,LW,,Benfica,Portugal,1500000.0,in,summer,Laliga,2016,False,,bebe
SD Eibar,Florian Lejeune,25.0,France,Centre-Back,CB,4000000.0,Man City,England,1500000.0,in,summer,Laliga,2016,False,,florian lejeune
Sevilla FC,Joaquín Correa,21.0,Argentina,Second Striker,SS,12000000.0,Sampdoria,Italy,18200000.0,in,summer,Laliga,2016,False,,joaquin correa
Sevilla FC,Franco Vázquez,27.0,Argentina,Attacking Midfield,AM,1500000.0,US Palermo,Italy,16800000.0,in,summer,Laliga,2016,False,,franco vazquez
Sevilla FC,Wissam Ben Yedder,25.0,France,Centre-Forward,CF,12000000.0,Toulouse,France,9500000.0,in,summer,Laliga,2016,False,,wissam ben yedder
Sevilla FC,Ganso,26.0,Brazil,Attacking Midfield,AM,,São Paulo,Brazil,9500000.0,in,summer,Laliga,2016,False,,ganso
Sevilla FC,Hiroshi Kiyotake,26.0,Japan,Attacking Midfield,AM,,Hannover 96,Germany,6500000.0,in,summer,Laliga,2016,False,,hiroshi kiyotake
Sevilla FC,Gabriel Mercado,29.0,Argentina,Centre-Back,CB,,River Plate,Argentina,2500000.0,in,summer,Laliga,2016,False,,gabriel mercado
Sevilla FC,Giorgi Aburjania,21.0,Georgia,Central Midfield,CM,1000000.0,Gimnàstic,Spain,1800000.0,in,summer,Laliga,2016,False,,giorgi aburjania
Sevilla FC,Pablo Sarabia,24.0,Spain,Right Winger,RW,14000000.0,Getafe,Spain,1000000.0,in,summer,Laliga,2016,False,,pablo sarabia
Sevilla FC,Walter Montoya,23.0,Argentina,Right Winger,RW,,Rosario Central,Argentina,5500000.0,in,winter,Laliga,2016,False,,walter montoya
Sevilla FC,Clément Lenglet,21.0,France,Centre-Back,CB,10000000.0,AS Nancy,France,5400000.0,in,winter,Laliga,2016,False,,clement lenglet
UD Las Palmas,Mauricio Lemos,20.0,Uruguay,Centre-Back,CB,1500000.0,Rubin Kazan,Russia,2000000.0,in,summer,Laliga,2016,False,,mauricio lemos
Valencia CF,Ezequiel Garay,29.0,Argentina,Centre-Back,CB,,Zenit S-Pb,Russia,24000000.0,in,summer,Laliga,2016,False,,ezequiel garay
Valencia CF,Nani,29.0,Portugal,Left Winger,LW,,Fenerbahce,Turkey,8500000.0,in,summer,Laliga,2016,False,,nani
Valencia CF,Álvaro Medrán,22.0,Spain,Central Midfield,CM,4000000.0,Real Madrid,Spain,1500000.0,in,summer,Laliga,2016,False,,alvaro medran
Villarreal CF,Roberto Soriano,25.0,Italy,Attacking Midfield,AM,1800000.0,Sampdoria,Italy,13750000.0,in,summer,Laliga,2016,False,,roberto soriano
Villarreal CF,Nicola Sansone,24.0,Italy,Left Winger,LW,1500000.0,Sassuolo,Italy,13000000.0,in,summer,Laliga,2016,False,,nicola sansone
Villarreal CF,Alfred N'Diaye,26.0,Senegal,Defensive Midfield,DM,,Real Betis,Spain,8000000.0,in,summer,Laliga,2016,False,,alfred n'diaye
Villarreal CF,Cristian Espinoza,21.0,Argentina,Right Winger,RW,4500000.0,Huracán,Argentina,7200000.0,in,summer,Laliga,2016,False,,cristian espinoza
Villarreal CF,Denis Cheryshev,25.0,Russia,Left Winger,LW,1000000.0,Real Madrid,Spain,7000000.0,in,summer,Laliga,2016,False,,denis cheryshev
Villarreal CF,Álvaro González,26.0,Spain,Centre-Back,CB,2200000.0,Espanyol,Spain,4000000.0,in,summer,Laliga,2016,False,,alvaro gonzalez
Villarreal CF,Alexandre Pato,26.0,Brazil,Centre-Forward,CF,,Corinthians,Brazil,3000000.0,in,summer,Laliga,2016,False,,alexandre pato
FC Porto,Felipe,27.0,Brazil,Centre-Back,CB,2000000.0,Corinthians,Brazil,8199999.999999999,in,summer,Liga Portugal,2016,False,,felipe
FC Porto,Alex Telles,23.0,Brazil,Left-Back,LB,7000000.0,Galatasaray,Turkey,7350000.0,in,summer,Liga Portugal,2016,False,,alex telles
FC Porto,Laurent Depoitre,27.0,Belgium,Centre-Forward,CF,,KAA Gent,Belgium,7000000.0,in,summer,Liga Portugal,2016,False,,laurent depoitre
FC Porto,Willy Boly,25.0,Cote d'Ivoire,Centre-Back,CB,2500000.0,SC Braga,Portugal,6500000.0,in,summer,Liga Portugal,2016,False,,willy boly
FC Porto,Miguel Layún,28.0,Mexico,Right-Back,RB,,Watford,England,6000000.0,in,summer,Liga Portugal,2016,False,,miguel layun
FC Porto,Tiquinho Soares,26.0,Brazil,Centre-Forward,CF,4000000.0,Vit. Guimarães,Portugal,5600000.0,in,winter,Liga Portugal,2016,False,,tiquinho soares
SC Braga,Rui Fonte,26.0,Portugal,Centre-Forward,CF,,Benfica,Portugal,3400000.0,in,summer,Liga Portugal,2016,False,,rui fonte
SC Braga,Tomás Martínez,21.0,Argentina,Attacking Midfield,AM,,River Plate,Argentina,1300000.0,in,summer,Liga Portugal,2016,False,,tomas martinez
SC Braga,Rafael Assis,26.0,Brazil,Defensive Midfield,DM,,Chaves,Portugal,1420000.0,in,winter,Liga Portugal,2016,False,,rafael assis
SL Benfica,Rafa,23.0,Portugal,Left Winger,LW,22000000.0,SC Braga,Portugal,16000000.0,in,summer,Liga Portugal,2016,False,,rafa
SL Benfica,Konstantinos Mitroglou,28.0,Greece,Centre-Forward,CF,,Fulham,England,7000000.0,in,summer,Liga Portugal,2016,False,,konstantinos mitroglou
SL Benfica,Oscar Benítez,23.0,Argentina,Left Winger,LW,,Lanús,Argentina,4400000.0,in,summer,Liga Portugal,2016,False,,oscar benitez
SL Benfica,Guillermo Celis,23.0,Colombia,Defensive Midfield,DM,,Junior FC,Colombia,2300000.0,in,summer,Liga Portugal,2016,False,,guillermo celis
SL Benfica,Marcelo Hermes,21.0,Brazil,Left-Back,LB,,Grêmio,Brazil,2910000.0,in,winter,Liga Portugal,2016,False,,marcelo hermes
SL Benfica,Pedro Pereira,19.0,Portugal,Right-Back,RB,2000000.0,Sampdoria,Italy,2660000.0,in,winter,Liga Portugal,2016,False,,pedro pereira
SL Benfica,Filipe Augusto,23.0,Brazil,Defensive Midfield,DM,,Rio Ave,Portugal,2000000.0,in,winter,Liga Portugal,2016,False,,filipe augusto
Sporting CP,Bas Dost,27.0,Netherlands,Centre-Forward,CF,1300000.0,VfL Wolfsburg,Germany,11850000.0,in,summer,Liga Portugal,2016,False,,bas dost
Sporting CP,Alan Ruiz,22.0,Argentina,Attacking Midfield,AM,,San Lorenzo,Argentina,4840000.0,in,summer,Liga Portugal,2016,False,,alan ruiz
Sporting CP,Bruno Paulista,20.0,Brazil,Defensive Midfield,DM,,EC Bahia,Brazil,3500000.0,in,summer,Liga Portugal,2016,False,,bruno paulista
Sporting CP,Elias,31.0,Brazil,Central Midfield,CM,,Corinthians,Brazil,2500000.0,in,summer,Liga Portugal,2016,False,,elias
Sporting CP,Luc Castaignos,23.0,Netherlands,Centre-Forward,CF,,E. Frankfurt,Germany,2500000.0,in,summer,Liga Portugal,2016,False,,luc castaignos
Sporting CP,Lukas Spalvis,21.0,Lithuania,Centre-Forward,CF,,Aalborg BK,Denmark,1610000.0,in,summer,Liga Portugal,2016,False,,lukas spalvis
Sporting CP,André Felipe,25.0,Brazil,Centre-Forward,CF,,Corinthians,Brazil,1000000.0,in,summer,Liga Portugal,2016,False,,andre felipe
Sporting CP,Douglas,28.0,Netherlands,Centre-Back,CB,,Trabzonspor,Turkey,1000000.0,in,summer,Liga Portugal,2016,False,,douglas
Sporting CP,Radosav Petrovic,27.0,Serbia,Defensive Midfield,DM,,Dynamo Kyiv,Ukraine,1000000.0,in,summer,Liga Portugal,2016,False,,radosav petrovic
Sporting CP,Sebastián Coates,26.0,Uruguay,Centre-Back,CB,5000000.0,Sunderland,England,4720000.0,in,winter,Liga Portugal,2016,False,,sebastian coates
AS Monaco,Djibril Sidibé,23.0,France,Right-Back,RB,2000000.0,LOSC Lille,France,15000000.0,in,summer,Ligue 1,2016,False,,djibril sidibe
AS Monaco,Benjamin Mendy,21.0,France,Left-Back,LB,3000000.0,Marseille,France,13000000.0,in,summer,Ligue 1,2016,False,,benjamin mendy
AS Monaco,Kamil Glik,28.0,Poland,Centre-Back,CB,,Torino,Italy,11000000.0,in,summer,Ligue 1,2016,False,,kamil glik
AS Monaco,Youssef Aït Bennasser,19.0,Morocco,Defensive Midfield,DM,,AS Nancy,France,3000000.0,in,summer,Ligue 1,2016,False,,youssef ait bennasser
AS Monaco,Jorge,20.0,Brazil,Left-Back,LB,1100000.0,Flamengo,Brazil,8500000.0,in,winter,Ligue 1,2016,False,,jorge
AS Nancy-Lorraine,Vincent Marchetti,19.0,France,Central Midfield,CM,2000000.0,AC Ajaccio,France,1500000.0,in,summer,Ligue 1,2016,False,,vincent marchetti
AS Saint-Étienne,Bryan Dabo,24.0,Burkina Faso,Central Midfield,CM,,Montpellier,France,4000000.0,in,summer,Ligue 1,2016,False,,bryan dabo
AS Saint-Étienne,Léo Lacroix,24.0,Switzerland,Centre-Back,CB,,FC Sion,Switzerland,3000000.0,in,summer,Ligue 1,2016,False,,leo lacroix
Angers SCO,Famara Diédhiou,23.0,Senegal,Centre-Forward,CF,,Clermont Foot,France,1600000.0,in,summer,Ligue 1,2016,False,,famara diedhiou
Angers SCO,Karl Toko Ekambi,23.0,Cameroon,Centre-Forward,CF,5000000.0,FC Sochaux,France,1000000.0,in,summer,Ligue 1,2016,False,,karl toko ekambi
Angers SCO,Mathieu Michel,24.0,France,Goalkeeper,GK,,Nîmes Olympique,France,1000000.0,in,summer,Ligue 1,2016,False,,mathieu michel
Dijon FCO,Ádám Lang,23.0,Hungary,Centre-Back,CB,,Videoton FC,Hungary,1000000.0,in,summer,Ligue 1,2016,False,,adam lang
Dijon FCO,Chang-hoon Kwon,22.0,"Korea, South",Right Winger,RW,,Suwon Bluewings,"Korea, South",1500000.0,in,winter,Ligue 1,2016,False,,chang-hoon kwon
FC Girondins Bordeaux,Jérémy Ménez,29.0,France,Centre-Forward,CF,,AC Milan,Italy,2850000.0,in,summer,Ligue 1,2016,False,,jeremy menez
FC Girondins Bordeaux,Paul Bernardoni,19.0,France,Goalkeeper,GK,2300000.0,Troyes,France,2500000.0,in,summer,Ligue 1,2016,False,,paul bernardoni
FC Girondins Bordeaux,François Kamano,20.0,Guinea,Left Winger,LW,4000000.0,SC Bastia,France,2500000.0,in,summer,Ligue 1,2016,False,,francois kamano
FC Girondins Bordeaux,Igor Lewczuk,31.0,Poland,Centre-Back,CB,,Legia Warszawa,Poland,1000000.0,in,summer,Ligue 1,2016,False,,igor lewczuk
FC Girondins Bordeaux,Younousse Sankharé,27.0,Senegal,Central Midfield,CM,,LOSC Lille,France,3000000.0,in,winter,Ligue 1,2016,False,,younousse sankhare
FC Lorient,Cafú,23.0,Portugal,Central Midfield,CM,,Vit. Guimarães,Portugal,2000000.0,in,summer,Ligue 1,2016,False,,cafu
FC Lorient,Lindsay Rose,24.0,Mauritius,Centre-Back,CB,,Olympique Lyon,France,1500000.0,in,summer,Ligue 1,2016,False,,lindsay rose
FC Lorient,Steven Moreira,22.0,Cape Verde,Right-Back,RB,1500000.0,Stade Rennais,France,1200000.0,in,summer,Ligue 1,2016,False,,steven moreira
FC Lorient,Mathieu Peybernes,26.0,France,Centre-Back,CB,,SC Bastia,France,2000000.0,in,winter,Ligue 1,2016,False,,mathieu peybernes
FC Lorient,Alhassan Wakaso,25.0,Ghana,Defensive Midfield,DM,,Rio Ave,Portugal,1000000.0,in,winter,Ligue 1,2016,False,,alhassan wakaso
FC Nantes,Mariusz Stepinski,21.0,Poland,Centre-Forward,CF,1500000.0,Ruch Chorzow,Poland,2000000.0,in,summer,Ligue 1,2016,False,,mariusz stepinski
FC Nantes,Diego Carlos,23.0,Brazil,Centre-Back,CB,18000000.0,Estoril Praia,Portugal,1300000.0,in,summer,Ligue 1,2016,False,,diego carlos
FC Nantes,Lucas Lima,24.0,Brazil,Left-Back,LB,1500000.0,Arouca,Portugal,1100000.0,in,summer,Ligue 1,2016,False,,lucas lima
FC Toulouse,Christopher Jullien,23.0,France,Centre-Back,CB,3500000.0,SC Freiburg,Germany,2800000.0,in,summer,Ligue 1,2016,False,,christopher jullien
FC Toulouse,Jimmy Durmaz,27.0,Sweden,Central Midfield,CM,,Olympiacos,Greece,2000000.0,in,summer,Ligue 1,2016,False,,jimmy durmaz
FC Toulouse,Ola Toivonen,30.0,Sweden,Centre-Forward,CF,,Stade Rennais,France,1500000.0,in,summer,Ligue 1,2016,False,,ola toivonen
FC Toulouse,Andy Delort,25.0,Algeria,Centre-Forward,CF,6000000.0,Tigres UANL,Mexico,6000000.0,in,winter,Ligue 1,2016,False,,andy delort
LOSC Lille,Éder,28.0,Portugal,Centre-Forward,CF,,Swansea,England,4500000.0,in,summer,Ligue 1,2016,False,,eder
LOSC Lille,Anwar El Ghazi,21.0,Netherlands,Right Winger,RW,3000000.0,Ajax,Netherlands,7000000.0,in,winter,Ligue 1,2016,False,,anwar el ghazi
LOSC Lille,Farès Bahlouli,21.0,France,Attacking Midfield,AM,,Monaco,France,3500000.0,in,winter,Ligue 1,2016,False,,fares bahlouli
LOSC Lille,Gabriel Magalhães,19.0,Brazil,Centre-Back,CB,55000000.0,Avaí FC,Brazil,3000000.0,in,winter,Ligue 1,2016,False,,gabriel magalhaes
LOSC Lille,Júnior Alonso,23.0,Paraguay,Centre-Back,CB,7000000.0,Cerro Porteño,Paraguay,2500000.0,in,winter,Ligue 1,2016,False,,junior alonso
Montpellier HSC,Keagan Dolly,24.0,South Africa,Left Winger,LW,1400000.0,Sundowns,South Africa,1700000.0,in,winter,Ligue 1,2016,False,,keagan dolly
Montpellier HSC,Isaac Mbenza,20.0,Belgium,Right Winger,RW,2200000.0,Standard Liège,Belgium,1700000.0,in,winter,Ligue 1,2016,False,,isaac mbenza
Montpellier HSC,Nordi Mukiele,19.0,France,Right-Back,RB,14000000.0,Stade Lavallois,France,1500000.0,in,winter,Ligue 1,2016,False,,nordi mukiele
Montpellier HSC,Lukas Pokorny,23.0,Czech Republic,Centre-Back,CB,,Slovan Liberec,Czech Republic,1500000.0,in,winter,Ligue 1,2016,False,,lukas pokorny
OGC Nice,Wylan Cyprien,21.0,France,Central Midfield,CM,1100000.0,Lens,France,5000000.0,in,summer,Ligue 1,2016,False,,wylan cyprien
OGC Nice,Dante,32.0,Brazil,Centre-Back,CB,,VfL Wolfsburg,Germany,2500000.0,in,summer,Ligue 1,2016,False,,dante
OGC Nice,Arnaud Lusamba,19.0,DR Congo,Central Midfield,CM,1800000.0,AS Nancy,France,2500000.0,in,summer,Ligue 1,2016,False,,arnaud lusamba
OGC Nice,Dalbert,22.0,Brazil,Left-Back,LB,1000000.0,Vit. Guimarães,Portugal,2000000.0,in,summer,Ligue 1,2016,False,,dalbert
OGC Nice,Arnaud Souquet,24.0,France,Right-Back,RB,1500000.0,Dijon,France,1250000.0,in,summer,Ligue 1,2016,False,,arnaud souquet
OGC Nice,Bassem Srarfi,19.0,Tunisia,Right Winger,RW,,Club Africain,Tunisia,1500000.0,in,winter,Ligue 1,2016,False,,bassem srarfi
Olympique Lyon,Emanuel Mammana,20.0,Argentina,Centre-Back,CB,4000000.0,River Plate,Argentina,8500000.0,in,summer,Ligue 1,2016,False,,emanuel mammana
Olympique Lyon,Jean-Philippe Mateta,19.0,France,Centre-Forward,CF,7000000.0,LB Châteauroux,France,4100000.0,in,summer,Ligue 1,2016,False,,jean-philippe mateta
Olympique Lyon,Memphis Depay,22.0,Netherlands,Centre-Forward,CF,14000000.0,Man Utd,England,16000000.0,in,winter,Ligue 1,2016,False,,memphis depay
Olympique Marseille,Rémy Cabella,26.0,France,Attacking Midfield,AM,5000000.0,Newcastle,England,8000000.0,in,summer,Ligue 1,2016,False,,remy cabella
Olympique Marseille,Tomas Hubocan,30.0,Slovakia,Centre-Back,CB,,Dinamo Moscow,Russia,1200000.0,in,summer,Ligue 1,2016,False,,tomas hubocan
Olympique Marseille,Saîf-Eddine Khaoui,21.0,Tunisia,Attacking Midfield,AM,2000000.0,Tours FC,France,1000000.0,in,summer,Ligue 1,2016,False,,saif-eddine khaoui
Olympique Marseille,Dimitri Payet,29.0,France,Attacking Midfield,AM,1800000.0,West Ham,England,29300000.0,in,winter,Ligue 1,2016,False,,dimitri payet
Olympique Marseille,Morgan Sanson,22.0,France,Central Midfield,CM,7000000.0,Montpellier,France,12000000.0,in,winter,Ligue 1,2016,False,,morgan sanson
Olympique Marseille,Grégory Sertic,27.0,France,Defensive Midfield,DM,,G. Bordeaux,France,1500000.0,in,winter,Ligue 1,2016,False,,gregory sertic
Paris Saint-Germain,Grzegorz Krychowiak,26.0,Poland,Defensive Midfield,DM,5000000.0,Sevilla FC,Spain,27500000.0,in,summer,Ligue 1,2016,False,,grzegorz krychowiak
Paris Saint-Germain,Jesé,23.0,Spain,Left Winger,LW,1000000.0,Real Madrid,Spain,25000000.0,in,summer,Ligue 1,2016,False,,jese
Paris Saint-Germain,Giovani Lo Celso,20.0,Argentina,Attacking Midfield,AM,14000000.0,Rosario Central,Argentina,10000000.0,in,summer,Ligue 1,2016,False,,giovani lo celso
Paris Saint-Germain,Thomas Meunier,24.0,Belgium,Right-Back,RB,3000000.0,Club Brugge,Belgium,6000000.0,in,summer,Ligue 1,2016,False,,thomas meunier
Paris Saint-Germain,Julian Draxler,23.0,Germany,Left Winger,LW,5000000.0,VfL Wolfsburg,Germany,36000000.0,in,winter,Ligue 1,2016,False,,julian draxler
Paris Saint-Germain,Gonçalo Guedes,20.0,Portugal,Left Winger,LW,23000000.0,Benfica,Portugal,30000000.0,in,winter,Ligue 1,2016,False,,goncalo guedes
SM Caen,Ivan Santini,27.0,Croatia,Centre-Forward,CF,,Standard Liège,Belgium,2500000.0,in,summer,Ligue 1,2016,False,,ivan santini
SM Caen,Ronny Rodelin,26.0,France,Right Winger,RW,,LOSC Lille,France,1000000.0,in,summer,Ligue 1,2016,False,,ronny rodelin
Stade Rennais FC,Ramy Bensebaini,21.0,Algeria,Left-Back,LB,20000000.0,Paradou AC,Algeria,2000000.0,in,summer,Ligue 1,2016,False,,ramy bensebaini
Legia Warszawa,Dominik Nagy,21.0,Hungary,Left Winger,LW,,Ferencváros,Hungary,1000000.0,in,winter,Pko Bp Ekstraklasa,2016,False,,dominik nagy
AFC Bournemouth,Jordon Ibe,20.0,England,Right Winger,RW,,Liverpool,England,18000000.0,in,summer,Premier League,2016,False,,jordon ibe
AFC Bournemouth,Lewis Cook,19.0,England,Central Midfield,CM,10000000.0,Leeds,England,7000000.0,in,summer,Premier League,2016,False,,lewis cook
AFC Bournemouth,Lys Mousset,20.0,France,Centre-Forward,CF,,Le Havre AC,France,6500000.0,in,summer,Premier League,2016,False,,lys mousset
AFC Bournemouth,Brad Smith,22.0,Australia,Left-Back,LB,,Liverpool,England,3600000.0,in,summer,Premier League,2016,False,,brad smith
AFC Bournemouth,Marc Wilson,28.0,Ireland,Centre-Back,CB,,Stoke City,England,2300000.0,in,summer,Premier League,2016,False,,marc wilson
Arsenal FC,Granit Xhaka,23.0,Switzerland,Defensive Midfield,DM,20000000.0,Bor. M'gladbach,Germany,45000000.0,in,summer,Premier League,2016,False,,granit xhaka
Arsenal FC,Shkodran Mustafi,24.0,Germany,Centre-Back,CB,,Valencia,Spain,41000000.0,in,summer,Premier League,2016,False,,shkodran mustafi
Arsenal FC,Lucas Pérez,27.0,Spain,Centre-Forward,CF,,Dep. La Coruña,Spain,20000000.0,in,summer,Premier League,2016,False,,lucas perez
Arsenal FC,Takuma Asano,21.0,Japan,Centre-Forward,CF,4000000.0,Sanf. Hiroshima,Japan,4000000.0,in,summer,Premier League,2016,False,,takuma asano
Arsenal FC,Rob Holding,20.0,England,Centre-Back,CB,8000000.0,Bolton,England,3000000.0,in,summer,Premier League,2016,False,,rob holding
Burnley FC,Jeff Hendrick,24.0,Ireland,Central Midfield,CM,1200000.0,Derby,England,11800000.0,in,summer,Premier League,2016,False,,jeff hendrick
Burnley FC,Steven Defour,28.0,Belgium,Defensive Midfield,DM,,RSC Anderlecht,Belgium,8600000.0,in,summer,Premier League,2016,False,,steven defour
Burnley FC,Jóhann Berg Gudmundsson,25.0,Iceland,Right Winger,RW,1200000.0,Charlton,England,3000000.0,in,summer,Premier League,2016,False,,johann berg gudmundsson
Burnley FC,Nick Pope,24.0,England,Goalkeeper,GK,20000000.0,Charlton,England,1300000.0,in,summer,Premier League,2016,False,,nick pope
Burnley FC,Robbie Brady,25.0,Ireland,Left Midfield,LM,,Norwich,England,15100000.0,in,winter,Premier League,2016,False,,robbie brady
Burnley FC,Ashley Westwood,26.0,England,Defensive Midfield,DM,,Aston Villa,England,5800000.0,in,winter,Premier League,2016,False,,ashley westwood
Chelsea FC,Michy Batshuayi,22.0,Belgium,Centre-Forward,CF,9000000.0,Marseille,France,39000000.0,in,summer,Premier League,2016,False,,michy batshuayi
Chelsea FC,N'Golo Kanté,25.0,France,Defensive Midfield,DM,12000000.0,Leicester,England,35800000.0,in,summer,Premier League,2016,False,,n'golo kante
Chelsea FC,David Luiz,29.0,Brazil,Centre-Back,CB,,Paris SG,France,35000000.0,in,summer,Premier League,2016,False,,david luiz
Chelsea FC,Marcos Alonso,25.0,Spain,Left-Back,LB,3000000.0,Fiorentina,Italy,23000000.0,in,summer,Premier League,2016,False,,marcos alonso
Crystal Palace,Christian Benteke,25.0,Belgium,Centre-Forward,CF,2500000.0,Liverpool,England,31200000.0,in,summer,Premier League,2016,False,,christian benteke
Crystal Palace,Andros Townsend,24.0,England,Right Winger,RW,1500000.0,Newcastle,England,15600000.0,in,summer,Premier League,2016,False,,andros townsend
Crystal Palace,James Tomkins,27.0,England,Centre-Back,CB,,West Ham,England,11700000.0,in,summer,Premier League,2016,False,,james tomkins
Crystal Palace,Luka Milivojevic,25.0,Serbia,Defensive Midfield,DM,2000000.0,Olympiacos,Greece,15100000.0,in,winter,Premier League,2016,False,,luka milivojevic
Crystal Palace,Jeffrey Schlupp,24.0,Ghana,Left Midfield,LM,7000000.0,Leicester,England,13800000.0,in,winter,Premier League,2016,False,,jeffrey schlupp
Crystal Palace,Patrick van Aanholt,26.0,Netherlands,Left-Back,LB,3000000.0,Sunderland,England,10500000.0,in,winter,Premier League,2016,False,,patrick van aanholt
Everton FC,Yannick Bolasie,27.0,DR Congo,Left Winger,LW,,Crystal Palace,England,28900000.0,in,summer,Premier League,2016,False,,yannick bolasie
Everton FC,Ashley Williams,31.0,Wales,Centre-Back,CB,,Swansea,England,14000000.0,in,summer,Premier League,2016,False,,ashley williams
