sofifa_id,player_url,short_name,long_name,age_x,dob,height_cm,weight_kg,nationality,club_name,league_name,league_rank,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,player_name,player_short_name,club,name,age_y,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status,normalized_name
214323,https://sofifa.com/player/214323/guillermo-celis/160002,G. Celis,Guillermo León Celis Montiel,22,5/8/1993,177,74,Colombia,Junior FC,Colombian Liga Postobón,1,67,76,975000,10000,CDM,Right,1,3,2,Medium/High,Lean,No,,,RDM,28,,3/1/2013,2020,,,64,48,59,64,66,71,,,,,,,Dives Into Tackles (AI),41,52,67,72,27,61,33,31,71,67,63,64,66,67,70,57,61,79,66,34,77,53,59,59,37,,73,67,64,13,9,11,7,7,georginio wijnaldum,g. celis,SL Benfica,Guillermo Celis,23,Defensive Midfield,DM,,Junior FC,Colombia,2300000,in,summer,Liga Portugal,2016,FALSE,,guillermo celis
218191,https://sofifa.com/player/218191/gustavo-gomez/160002,G. Gómez,Gustavo Raúl Gómez Portillo,22,5/6/1993,185,85,Paraguay,Club Atlético Lanús,Argentina Primera División,1,70,79,1800000,25000,CB,Right,1,2,2,Medium/Medium,Normal,No,,,RCB,14,,7/1/2014,2021,,,52,34,38,39,71,78,,,,,,,"Dives Into Tackles (AI), Power Header",32,29,77,48,45,31,26,27,36,45,49,55,48,67,45,49,78,65,84,25,77,67,46,34,32,,70,74,68,12,12,11,10,9,gerson guimaraes ferreira,g. gomez,AC Milan,Gustavo Gómez,23,Centre-Back,CB,8500000,Lanús,Argentina,9560000,in,summer,Serie A,2016,FALSE,,gustavo gomez
210695,https://sofifa.com/player/210695/haitam-aleesami/160002,H. Aleesami,Haitam Aleesami,23,7/31/1991,185,80,Norway,IFK Göteborg,Swedish Allsvenskan,1,70,74,1500000,30000,LB,Left,1,2,3,High/Medium,Normal,No,,,LB,4,,1/8/2015,2019,SUB,16,74,41,65,68,70,74,,,,,,,,67,31,57,65,40,68,62,49,60,69,68,79,70,71,58,61,57,83,73,43,70,70,47,69,41,,70,74,67,12,15,11,10,7,haitam aleesami,h. aleesami,US Palermo,Haitam Aleesami,25,Left-Back,LB,,IFK Göteborg,Sweden,1380000,in,summer,Serie A,2016,FALSE,,haitam aleesami
220093,https://sofifa.com/player/220093/hans-hateboer/160002,H. Hateboer,Hans Hateboer,21,1/9/1994,187,74,Netherlands,FC Groningen,Holland Eredivisie,1,67,74,875000,8000,RB,Right,1,2,2,Medium/Medium,Normal,No,,,RB,33,,6/17/2013,2017,,,73,42,53,59,67,74,,,,,,,,66,26,68,64,35,54,30,30,60,65,67,77,62,59,64,70,74,70,76,50,72,64,36,29,47,,67,69,69,11,6,8,14,15,hans hateboer,h. hateboer,Atalanta BC,Hans Hateboer,23,Right Midfield,RM,6000000,FC Groningen,Netherlands,1040000,in,winter,Serie A,2016,FALSE,,hans hateboer
192883,https://sofifa.com/player/192883/henrikh-mkhitaryan/160002,H. Mkhitaryan,Henrikh Mkhitaryan,26,1/21/1989,177,75,Armenia,Borussia Dortmund,German 1. Bundesliga,1,81,83,19500000,110000,"RM, LM, CAM",Right,2,5,4,High/High,Lean,Yes,,"#Dribbler, #Acrobat",LM,10,,7/8/2013,2017,,,86,73,76,87,55,71,,,,,,,"Long Shot Taker (AI), Technical Dribbler (AI)",70,64,53,76,84,87,83,64,75,86,88,84,90,83,81,87,73,82,66,74,68,68,82,82,72,,49,53,55,5,11,14,5,7,hiroshi kiyotake,h. mkhitaryan,Manchester United,Henrikh Mkhitaryan,27,Central Midfield,CM,6000000,Bor. Dortmund,Germany,42000000,in,summer,Premier League,2016,FALSE,,henrikh mkhitaryan
210126,https://sofifa.com/player/210126/hiroshi-kiyotake/160002,H. Kiyotake,清武 弘嗣,25,11/12/1989,172,66,Japan,Hannover 96,German 1. Bundesliga,1,76,78,6000000,50000,"LM, CAM, CM, RM",Right,2,3,3,Medium/Medium,Normal,Yes,,"#FK Specialist, #Acrobat",LF,10,,7/25/2014,2018,,,72,67,81,80,27,48,,,,,,,,83,62,35,80,69,78,85,86,81,80,76,68,87,81,84,73,68,65,46,73,28,35,67,80,66,,23,24,27,15,10,12,7,10,henrikh mkhitaryan,h. kiyotake,Sevilla FC,Hiroshi Kiyotake,26,Attacking Midfield,AM,,Hannover 96,Germany,6500000,in,summer,Laliga,2016,FALSE,,hiroshi kiyotake
168565,https://sofifa.com/player/168565/hugo-rodallega/160002,H. Rodallega,Hugo Rodallega Martínez,29,7/25/1985,181,72,Colombia,Akhisar Belediyespor,Turkish Süper Lig,1,71,71,1600000,25000,ST,Right,2,3,3,High/Low,Lean,No,,,RS,23,,7/29/2015,2017,,,77,72,67,72,37,70,,,,,,,Beat Offside Trap,69,68,71,67,72,72,69,68,60,72,75,78,78,66,69,79,90,80,70,72,54,44,72,69,74,,28,32,33,6,8,8,8,9,hugo rodallega,h. rodallega,Trabzonspor,Hugo Rodallega,31,Centre-Forward,CF,,Akhisar Belediye,Turkey,1600000,in,winter,Super Lig,2016,FALSE,,hugo rodallega
190264,https://sofifa.com/player/190264/iago-falque-silva/160002,Iago Falqué,Iago Falqué Silva,25,1/4/1990,174,69,Spain,Roma,Italian Serie A,1,79,83,13000000,90000,"RW, LW",Left,1,3,4,Medium/Low,Normal,Yes,,,LW,14,Genoa,,2016,,,80,72,75,85,33,56,,,,,,,"Selfish, Early Crosser, Technical Dribbler (AI)",76,76,43,76,64,85,84,74,71,85,82,79,87,75,82,61,41,73,52,73,48,26,76,72,70,,35,33,31,15,5,14,13,7,ivan santini,iago falque,Torino FC,Iago Falque,27,Right Winger,RW,,AS Roma,Italy,6000000,in,winter,Serie A,2016,FALSE,,iago falque
200414,https://sofifa.com/player/200414/ibrahima-conte/160002,I. Conté,Ibrahima Sory Conté,24,4/3/1991,176,60,Guinea,RSC Anderlecht,Belgian Jupiler Pro League,1,73,76,3600000,50000,"RM, LM",Right,1,4,4,High/Medium,Lean,No,,#Acrobat,SUB,17,,9/1/2014,2018,,,87,50,66,81,42,59,,,,,,,Technical Dribbler (AI),68,44,40,68,53,81,59,57,66,78,88,86,92,69,83,57,85,83,43,52,62,48,68,62,54,,38,44,39,9,6,16,13,10,iago falque silva,i. conte,KV Oostende,Ibrahima Conté,25,Attacking Midfield,AM,,RSC Anderlecht,Belgium,1000000,in,summer,Jupiler Pro League,2016,FALSE,,ibrahima conte
193474,https://sofifa.com/player/193474/idrissa-gueye/160002,I. Gueye,Idrissa Gana Gueye,25,9/26/1989,174,72,Senegal,Aston Villa,English Premier League,1,75,78,5000000,35000,"CM, CDM",Right,1,3,2,Medium/High,Lean,Yes,,,SUB,8,,7/13/2015,2019,,,70,60,68,75,77,77,,,,,,,,59,47,66,78,31,73,33,43,73,76,73,68,75,79,80,81,76,85,71,75,80,83,67,72,54,,76,79,74,8,6,8,12,13,ibrahima conte,i. gueye,Everton FC,Idrissa Gueye,26,Central Midfield,CM,5000000,Aston Villa,England,8500000,in,summer,Premier League,2016,FALSE,,idrissa gueye
188762,https://sofifa.com/player/188762/igor-lewczuk/160002,I. Lewczuk,Igor Lewczuk,30,5/30/1985,187,85,Poland,Legia Warszawa,Polish T-Mobile Ekstraklasa,1,67,67,525000,15000,"CB, RB",Right,1,3,2,High/Medium,Normal,No,,,RCB,4,,7/1/2014,2017,,,75,46,60,62,66,80,,,,,,,Long Throw-in,67,42,56,64,34,60,59,34,53,61,72,78,67,70,64,63,51,92,81,35,71,63,62,56,52,,67,69,65,15,13,15,14,16,igor portnyagin,i. lewczuk,FC Girondins Bordeaux,Igor Lewczuk,31,Centre-Back,CB,,Legia Warszawa,Poland,1000000,in,summer,Ligue 1,2016,FALSE,,igor lewczuk
200360,https://sofifa.com/player/200360/igor-portnyagin/160002,I. Portnyagin,Igor Portnyagin,26,1/7/1989,191,74,Russia,Rubin Kazan,Russian Premier League,1,70,73,1700000,25000,"ST, LM",Right,1,3,2,High/Low,Normal,No,,,ST,7,,1/1/2008,2019,,,76,67,51,66,28,75,,,,,,,,34,68,78,56,58,68,48,52,50,66,75,76,61,71,53,68,91,68,79,66,68,45,74,58,64,,15,16,23,11,13,12,8,6,isaac mbenza,i. portnyagin,Lokomotiv Moskau,Igor Portnyagin,27,Centre-Forward,CF,,Rubin Kazan,Russia,3000000,in,summer,Premier Liga,2016,FALSE,,igor portnyagin
186942,https://sofifa.com/player/186942/ilkay-gundogan/160002,I. Gündoğan,İlkay Gündoğan,24,10/24/1990,180,80,Germany,Borussia Dortmund,German 1. Bundesliga,1,82,86,26000000,130000,"CM, CDM, CAM",Right,3,4,4,High/Medium,Normal,Yes,,,RCM,8,,7/1/2011,2017,CAM,21,75,71,82,85,63,72,,,,,,,"Flair, Playmaker (AI), Technical Dribbler (AI)",74,65,53,88,75,85,81,73,81,85,77,74,82,84,83,77,62,74,74,73,68,78,76,85,76,,57,63,64,11,14,5,5,13,idrissa gueye,i. gundogan,Manchester City,İlkay Gündoğan,25,Central Midfield,CM,20000000,Bor. Dortmund,Germany,27000000,in,summer,Premier League,2016,FALSE,,ilkay gundogan
225403,https://sofifa.com/player/225403/irfan-can-kahveci/160002,I. Kahveci,İrfan Can Kahveci,19,7/15/1995,175,67,Turkey,Gençlerbirliği SK,Turkish Süper Lig,1,69,79,1500000,8000,CAM,Left,1,3,3,Medium/Medium,Normal,No,,,SUB,17,,8/26/2014,2019,,,75,63,67,73,32,65,,,,,,,"Long Shot Taker (AI), Technical Dribbler (AI)",64,67,43,71,54,73,58,62,68,74,76,75,74,58,78,69,58,68,67,51,56,36,64,68,54,,30,28,32,13,14,15,15,10,igor lewczuk,i. kahveci,Basaksehir FK,İrfan Can Kahveci,21,Right Winger,RW,7500000,Genclerbirligi,Turkey,1610000,in,winter,Super Lig,2016,FALSE,,irfan can kahveci
227667,https://sofifa.com/player/227667/isaac-mbenza/160002,I. Mbenza,Isaac Mbenza,19,3/8/1996,187,77,Belgium,Valenciennes FC,French Ligue 2,2,61,74,400000,3000,"RM, LM",Right,1,3,3,Medium/Medium,Normal,No,,,RM,18,,8/20/2014,2018,,,81,54,58,64,28,50,,,,,,,"Selfish, Flair",64,59,52,62,50,63,42,60,57,64,81,81,78,45,57,54,50,48,57,42,33,21,52,50,55,,23,30,25,9,6,13,6,16,ilkay gundogan,i. mbenza,Standard Liège,Isaac Mbenza,20,Right Winger,RW,2200000,Valenciennes FC,France,1500000,in,summer,Jupiler Pro League,2016,FALSE,,isaac mbenza
222634,https://sofifa.com/player/222634/isaac-success/160002,I. Success,Isaac Ajayi Success,19,1/7/1996,186,86,Nigeria,Granada CF,Spain Primera Division,1,70,82,2200000,20000,"ST, RM",Right,1,3,3,Medium/Medium,Normal,No,,,SUB,11,,4/14/2014,2017,,,86,68,53,72,30,71,,,,,,,,57,68,62,55,51,74,56,44,44,72,84,87,76,65,57,80,81,66,83,59,46,21,67,54,68,,23,33,24,8,15,14,8,10,ivan novoseltsev,i. success,Watford FC,Isaac Success,20,Centre-Forward,CF,4000000,Granada CF,Spain,15000000,in,summer,Premier League,2016,FALSE,,isaac success
217699,https://sofifa.com/player/217699/islam-slimani/160002,I. Slimani,Islam Slimani,27,6/18/1988,188,79,Algeria,Sporting CP,Portuguese Liga ZON SAGRES,1,78,80,10000000,100000,ST,Right,2,3,2,High/High,Lean,No,,"#Aerial Threat, #Engine",LS,9,,8/8/2013,2020,,,72,76,60,69,39,86,,,,,,,"Flair, Power Header",46,76,90,69,79,68,65,47,49,71,69,75,65,79,57,83,87,88,85,66,84,45,86,70,73,,25,37,19,10,9,6,15,11,islam slimani,i. slimani,Leicester City,Islam Slimani,28,Centre-Forward,CF,1500000,Sporting CP,Portugal,31000000,in,summer,Premier League,2016,FALSE,,islam slimani
223457,https://sofifa.com/player/223457/ivan-novoseltsev/160002,I. Novoseltsev,Ivan Novoseltsev,23,8/25/1991,190,80,Russia,FC Rostov,Russian Premier League,1,65,71,625000,5000,"CB, LB",Right,1,1,2,Medium/Medium,Normal,No,,,LCB,25,,1/10/2015,2019,,,59,29,41,47,66,70,,,,,,,,30,22,62,52,35,46,29,29,31,49,62,56,42,57,52,43,81,70,75,22,54,59,32,46,47,,65,71,73,10,11,12,6,13,irfan can kahveci,i. novoseltsev,Zenit St. Petersburg,Ivan Novoseltsev,25,Centre-Back,CB,,Rostov,Russia,1000000,in,summer,Premier Liga,2016,FALSE,,ivan novoseltsev
208017,https://sofifa.com/player/208017/ivan-santini/160002,I. Santini,Ivan Santini,26,5/21/1989,190,89,Croatia,Standard de Liège,Belgian Jupiler Pro League,1,71,72,1900000,35000,"ST, CF",Right,1,4,2,Medium/Medium,Normal,No,,#Strength,SUB,18,,7/1/2015,2019,,,56,74,51,58,33,79,,,,,,,Diver,29,75,77,66,69,58,37,46,39,64,54,57,45,72,40,79,66,67,88,67,74,24,72,61,72,,26,34,25,10,9,11,11,15,isaac success,i. santini,SM Caen,Ivan Santini,27,Centre-Forward,CF,,Standard Liège,Belgium,2500000,in,summer,Ligue 1,2016,FALSE,,ivan santini
197777,https://sofifa.com/player/197777/jacopo-sala/160002,J. Sala,Jacopo Sala,23,12/5/1991,184,75,Italy,Hellas Verona,Italian Serie A,1,72,78,2900000,20000,"CM, RB",Right,1,4,2,High/High,Lean,No,,,RB,26,,7/24/2013,2016,,,77,63,72,73,70,77,,,,,,,,75,51,64,73,70,73,71,69,71,73,76,78,72,73,73,74,69,79,75,73,83,69,69,71,65,,68,73,73,10,12,8,5,5,john stones,j. sala,UC Sampdoria,Jacopo Sala,24,Central Midfield,CM,,Hellas Verona,Italy,2600000,in,summer,Serie A,2016,FALSE,,jacopo sala
189059,https://sofifa.com/player/189059/jake-livermore/160002,J. Livermore,Jake Livermore,25,11/14/1989,180,76,England,Hull City,English League Championship,2,74,77,4100000,35000,"CM, CDM",Right,1,2,2,Medium/Medium,Normal,Yes,,,SUB,14,,6/25/2014,2017,,,68,66,73,72,71,80,,,,,,,,65,64,69,78,59,72,69,58,75,75,68,68,65,74,73,72,72,85,77,69,83,76,61,73,57,,70,72,66,9,15,8,10,9,jimmy durmaz,j. livermore,West Bromwich Albion,Jake Livermore,27,Defensive Midfield,DM,,Hull City,England,11500000,in,winter,Premier League,2016,FALSE,,jake livermore
164994,https://sofifa.com/player/164994/jakub-blaszczykowski/160002,J. Błaszczykowski,Jakub Błaszczykowski,29,12/14/1985,176,77,Poland,Fiorentina,Italian Serie A,1,80,80,13000000,80000,RM,Right,3,4,3,Medium/Medium,Normal,Yes,,,RM,16,Borussia Dortmund,,2016,RM,16,82,72,78,81,58,72,,,,,,,Injury Prone,81,69,49,80,81,82,78,67,73,81,83,82,81,81,80,77,64,75,72,70,70,64,77,79,70,,55,59,63,14,8,9,13,15,james tomkins,j. blaszczykowski,VfL Wolfsburg,Jakub Blaszczykowski,30,Right Winger,RW,,Bor. Dortmund,Germany,5000000,in,summer,1 Bundesliga,2016,FALSE,,jakub blaszczykowski
173546,https://sofifa.com/player/173546/james-tomkins/160002,J. Tomkins,James Tomkins,26,3/29/1989,191,74,England,West Ham United,English Premier League,1,73,74,2800000,45000,CB,Right,2,2,2,Medium/Medium,Lean,Yes,,,RCB,5,,1/1/2007,2020,,,60,33,51,50,76,73,,,,,,,Long Passer (AI),42,29,77,59,28,44,33,31,59,58,62,59,46,73,50,40,71,75,75,29,67,71,45,50,43,,77,77,78,11,8,6,9,14,jonathas de jesus mauricio,j. tomkins,Crystal Palace,James Tomkins,27,Centre-Back,CB,,West Ham,England,11700000,in,summer,Premier League,2016,FALSE,,james tomkins
211879,https://sofifa.com/player/211879/janik-haberer/160002,J. Haberer,Janik Haberer,21,4/2/1994,187,73,Germany,VfL Bochum 1848,German 2. Bundesliga,2,62,74,500000,4000,"CAM, CM, ST",Right,1,3,2,Medium/Medium,Lean,No,,,CM,23,TSG 1899 Hoffenheim,,2016,,,69,62,54,63,27,55,,,,,,,,45,65,55,64,56,61,51,43,37,64,73,66,68,58,66,64,55,52,66,53,31,32,66,62,59,,19,23,21,14,16,10,15,13,jese rodriguez ruiz,j. haberer,SC Freiburg,Janik Haberer,22,Central Midfield,CM,7000000,TSG Hoffenheim,Germany,2000000,in,summer,1 Bundesliga,2016,FALSE,,janik haberer
202849,https://sofifa.com/player/202849/jannik-vestergaard/160002,J. Vestergaard,Jannik Vestergaard,22,8/3/1992,199,98,Denmark,SV Werder Bremen,German 1. Bundesliga,1,77,81,7500000,40000,CB,Left,1,3,2,Medium/Medium,Normal,No,,"#Aerial Threat, #Strength",LCB,7,,1/27/2015,2018,,,46,47,55,48,79,81,,,,,,,Power Header,45,34,86,68,39,46,41,35,57,56,47,46,29,74,29,82,34,64,94,47,81,80,43,50,43,,75,83,73,16,11,11,15,10,jordan ayew,j. vestergaard,Borussia Mönchengladbach,Jannik Vestergaard,23,Centre-Back,CB,4000000,Werder Bremen,Germany,12500000,in,summer,1 Bundesliga,2016,FALSE,,jannik vestergaard
199987,https://sofifa.com/player/199987/jasper-cillessen/160002,J. Cillessen,Jasper Cillessen,26,4/22/1989,187,83,Netherlands,Ajax,Holland Eredivisie,1,82,85,20500000,150000,GK,Right,3,3,1,Medium/Medium,Normal,No,,,GK,1,,8/1/2011,2018,GK,1,,,,,,,80,84,74,79,52,82,,17,10,12,47,19,12,10,10,33,32,54,50,48,79,50,35,71,40,67,15,25,25,11,60,21,,18,12,11,80,84,74,82,79,jannik vestergaard,j. cillessen,FC Barcelona,Jasper Cillessen,27,Goalkeeper,GK,2500000,Ajax,Netherlands,13000000,in,summer,Laliga,2016,FALSE,,jasper cillessen
146460,https://sofifa.com/player/146460/javier-fuego-martinez/160002,Javi Fuego,Javier Fuego Martínez,31,1/4/1984,181,76,Spain,Valencia CF,Spain Primera Division,1,80,80,9500000,90000,"CDM, CM, CB",Right,1,3,3,Medium/High,Normal,No,,,CDM,18,,7/9/2013,2017,,,67,60,71,67,79,81,,,,,,,Power Free-Kick,61,54,60,77,53,62,70,62,75,74,68,66,67,84,60,72,70,86,77,64,85,85,59,69,60,,75,84,82,7,13,14,10,14,jordan lukaku,javi fuego,RCD Espanyol Barcelona,Javi Fuego,32,Defensive Midfield,DM,,Valencia,Spain,1000000,in,summer,Laliga,2016,FALSE,,javi fuego
195363,https://sofifa.com/player/195363/jeffrey-bruma/160002,J. Bruma,Jeffrey Bruma,23,11/13/1991,189,87,Netherlands,PSV,Holland Eredivisie,1,77,81,7500000,80000,CB,Right,2,3,2,Medium/Medium,Normal,Yes,,#Strength,RCB,5,,7/1/2013,2017,LCB,4,62,54,63,59,77,82,,,,,,,Dives Into Tackles (AI),40,38,80,75,34,59,43,66,76,61,54,69,52,68,47,87,80,70,88,65,81,68,49,61,39,,75,85,76,11,16,16,12,13,janik haberer,j. bruma,VfL Wolfsburg,Jeffrey Bruma,24,Centre-Back,CB,,PSV Eindhoven,Netherlands,11500000,in,summer,1 Bundesliga,2016,FALSE,,jeffrey bruma
200759,https://sofifa.com/player/200759/jeffrey-schlupp/160002,J. Schlupp,Jeffrey Schlupp,22,12/23/1992,178,72,Ghana,Leicester City,English Premier League,1,69,79,1400000,8000,"LWB, LB, LM",Left,1,2,2,High/Medium,Normal,Yes,,,LB,15,,1/1/2010,2019,,,86,60,60,73,65,77,,,,,,,,64,56,62,64,64,74,62,34,53,69,87,86,81,69,80,74,77,76,81,53,68,65,63,61,68,,64,67,61,9,7,8,10,9,jonas lossl,j. schlupp,Crystal Palace,Jeffrey Schlupp,24,Left Midfield,LM,7000000,Leicester,England,13800000,in,winter,Premier League,2016,FALSE,,jeffrey schlupp
160766,https://sofifa.com/player/160766/jeremy-menez/160002,J. Ménez,Jérémy Ménez,28,5/7/1987,182,73,France,Milan,Italian Serie A,1,81,81,16500000,130000,"CF, LW",Right,3,4,4,Medium/Low,Lean,Yes,,#Dribbler,SUB,7,,6/12/2014,2017,,,86,77,71,85,32,60,,,,,,,"Diver, Selfish, Flair, Speed Dribbler (AI)",70,81,61,76,76,86,80,70,60,87,85,87,84,77,76,73,69,68,60,70,48,34,79,71,84,,24,30,28,3,7,3,7,3,joe garner,j. menez,FC Girondins Bordeaux,Jérémy Ménez,29,Centre-Forward,CF,,AC Milan,Italy,2850000,in,summer,Ligue 1,2016,FALSE,,jeremy menez
150594,https://sofifa.com/player/150594/jeremy-perbet/160002,J. Perbet,Jérémy Perbet,30,12/12/1984,184,78,France,Sporting de Charleroi,Belgian Jupiler Pro League,1,71,71,1600000,20000,ST,Right,1,3,3,Medium/Low,Normal,No,,,ST,31,Medipol Başakşehir FK,,2016,,,65,75,48,62,23,66,,,,,,,Beat Offside Trap,31,78,72,57,68,60,61,36,42,61,65,65,64,79,62,73,71,67,72,71,46,24,80,54,74,,13,17,15,8,9,8,15,7,johann berg gudmundsson,j. perbet,KAA Gent,Jérémy Perbet,31,Centre-Forward,CF,,Basaksehir,Turkey,1000000,in,summer,Jupiler Pro League,2016,FALSE,,jeremy perbet
202515,https://sofifa.com/player/202515/jese-rodriguez-ruiz/160002,Jesé,Jesé Rodríguez Ruíz,22,2/26/1993,178,73,Spain,Real Madrid,Spain Primera Division,1,78,85,12000000,70000,"LM, ST, RM",Right,1,4,4,Medium/Low,Normal,Yes,,,SUB,20,,11/25/2013,2017,,,87,75,72,84,24,56,,,,,,,"Selfish, Finesse Shot, Flair, Technical Dribbler (AI)",72,78,42,77,55,85,70,68,67,86,90,84,87,70,78,76,70,69,58,74,29,33,76,69,68,,16,23,12,13,7,6,13,15,jordon ibe,jese,Paris Saint-Germain,Jesé,23,Left Winger,LW,1000000,Real Madrid,Spain,25000000,in,summer,Ligue 1,2016,FALSE,,jese
210287,https://sofifa.com/player/210287/jhon-cordoba/160002,J. Córdoba,Jhon Andrés Córdoba Copete,22,5/11/1993,188,85,Colombia,1. FSV Mainz 05,German 1. Bundesliga,1,73,81,4400000,30000,ST,Right,1,3,3,Medium/Medium,Normal,No,,#Strength,SUB,15,Granada CF,,2016,,,80,72,60,72,35,75,,,,,,,Power Header,55,73,70,66,74,74,60,54,54,69,76,84,71,69,65,76,73,68,86,64,57,49,71,60,73,,28,24,27,12,13,13,7,8,jasper cillessen,j. cordoba,1.FSV Mainz 05,Jhon Córdoba,23,Centre-Forward,CF,12000000,Granada CF,Spain,6500000,in,summer,1 Bundesliga,2016,FALSE,,jhon cordoba
189207,https://sofifa.com/player/189207/jimmy-durmaz/160002,J. Durmaz,Jakup Jimmy Durmaz,26,3/22/1989,180,70,Sweden,Olympiacos CFP,Greek Super League,1,70,73,1600000,35000,"LM, RM",Left,1,3,4,Medium/Low,Normal,No,,,SUB,21,,8/22/2014,2018,SUB,21,83,68,69,75,28,57,,,,,,,"Diver, Avoids Using Weaker Foot, Flair, Long Shot Taker (AI), Technical Dribbler (AI)",70,60,22,69,70,75,75,69,67,73,82,84,84,56,81,82,53,73,41,78,80,22,59,68,45,,21,41,30,8,14,9,12,15,jeffrey bruma,j. durmaz,FC Toulouse,Jimmy Durmaz,27,Central Midfield,CM,,Olympiacos,Greece,2000000,in,summer,Ligue 1,2016,FALSE,,jimmy durmaz
212814,https://sofifa.com/player/212814/joao-mario-naval-costa-eduardo/160002,João Mário,João Mário Naval da Costa Eduardo,22,1/19/1993,179,78,Portugal,Sporting CP,Portuguese Liga ZON SAGRES,1,78,85,12000000,70000,CM,Right,1,4,3,High/Medium,Normal,No,,,SUB,17,,7/1/2012,2020,SUB,16,76,71,77,79,68,71,,,,,,,Playmaker (AI),75,70,54,84,66,81,65,67,75,80,74,77,76,78,67,77,63,79,70,70,65,76,80,76,59,,64,74,62,6,15,8,8,8,jorge andujar moreno,joao mario,Inter Milan,João Mário,23,Central Midfield,CM,14000000,Sporting CP,Portugal,44780000,in,summer,Serie A,2016,FALSE,,joao mario
215330,https://sofifa.com/player/215330/joaquin-correa/160002,J. Correa,Carlos Joaquín Correa,20,8/13/1994,188,77,Argentina,Sampdoria,Italian Serie A,1,71,79,2500000,20000,CAM,Right,1,3,4,Medium/Low,Lean,No,,,SUB,10,,1/9/2015,2019,,,78,61,71,76,23,66,,,,,,,"Finesse Shot, Flair, Long Shot Taker (AI), Playmaker (AI), Technical Dribbler (AI)",72,51,44,73,69,77,70,67,72,77,79,78,79,70,67,70,49,74,69,71,53,21,63,67,57,,19,23,18,11,10,7,8,8,javier fuego martinez,j. correa,Sevilla FC,Joaquín Correa,21,Second Striker,SS,12000000,Sampdoria,Italy,18200000,in,summer,Laliga,2016,FALSE,,joaquin correa
184716,https://sofifa.com/player/184716/joe-allen/160002,J. Allen,Joe Allen,25,3/14/1990,168,62,Wales,Liverpool,English Premier League,1,77,80,8500000,80000,"CM, CDM",Right,2,3,3,Medium/Medium,Lean,Yes,,,SUB,24,,8/10/2012,2017,SUB,7,67,59,75,79,66,63,,,,,,,,68,58,44,84,38,77,58,50,75,79,72,63,79,82,91,63,78,79,53,60,63,74,67,76,52,,60,74,66,10,13,12,6,8,jacopo sala,j. allen,Stoke City,Joe Allen,26,Central Midfield,CM,,Liverpool,England,15500000,in,summer,Premier League,2016,FALSE,,joe allen
169498,https://sofifa.com/player/169498/joe-garner/160002,J. Garner,Joe Garner,27,4/12/1988,178,73,England,Preston North End,English League Championship,2,69,69,1100000,15000,ST,Right,1,3,3,High/Medium,Lean,No,,,ST,14,,1/1/2013,2018,,,76,69,53,65,41,76,,,,,,,"Diver, Long Shot Taker (AI)",49,72,74,56,66,63,49,43,52,64,74,77,70,65,74,68,90,71,75,62,79,36,68,55,68,,36,41,35,10,15,15,12,15,jeffrey schlupp,j. garner,Rangers FC,Joe Garner,28,Centre-Forward,CF,,Preston,England,1730000,in,summer,Scottish Premiership,2016,FALSE,,joe garner
191076,https://sofifa.com/player/191076/johann-berg-gudmundsson/160002,J. Gudmundsson,Johann Berg Guðmunds­son,24,10/27/1990,178,77,Iceland,Charlton Athletic,English League Championship,2,71,77,2200000,20000,RM,Left,1,3,3,High/Medium,Normal,No,,,CAM,7,,7/11/2014,2019,,,76,72,67,75,49,70,,,,,,,Long Shot Taker (AI),66,68,56,67,70,76,78,78,58,75,75,77,72,69,73,84,58,74,72,74,63,49,67,70,57,,45,50,49,7,6,14,10,8,jeremy menez,j. gudmundsson,Burnley FC,Jóhann Berg Gudmundsson,25,Right Winger,RW,1200000,Charlton,England,3000000,in,summer,Premier League,2016,FALSE,,johann berg gudmundsson
