sofifa_id,player_url,short_name,long_name,age_x,dob,height_cm,weight_kg,nationality,club_name,league_name,league_rank,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,player_name,player_short_name,club,name,age_y,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status,normalized_name
197756,https://sofifa.com/player/197756/jordan-ayew/150002,J. Ayew,Jordan Ayew,22,9/11/1991,182,80,Ghana,FC Lorient,French Ligue 1,1,73,78,2400000,35000,"ST, LM",Right,2,3,3,Medium/Medium,Normal,Yes,,,LS,11,,7/28/2014,2018,,,78,73,70,76,29,70,,,,,,,"Flair, Speed Dribbler (AI)",69,72,76,75,73,76,73,70,59,75,77,78,81,76,70,75,62,64,73,74,74,32,64,70,73,,22,21,24,5,7,6,15,7,jordan ayew,j. ayew,Aston Villa,Jordan Ayew,23,Centre-Forward,CF,5000000,FC Lorient,France,12000000,in,summer,Premier League,2015,FALSE,,jordan ayew
198331,https://sofifa.com/player/198331/matej-vydra/150002,M. Vydra,Matěj Vydra,22,5/1/1992,180,73,Czech Republic,Watford,English League Championship,2,73,78,2400000,30000,ST,Right,1,4,2,High/Medium,Normal,No,,,CAM,20,Udinese,,2015,SUB,20,82,75,60,71,31,60,,,,,,,"Beat Offside Trap, Finesse Shot",62,77,58,63,68,69,62,57,55,74,80,83,75,73,67,75,80,69,56,69,52,30,78,57,78,,25,27,33,9,10,11,12,14,matej vydra,m. vydra,Watford FC,Matej Vydra,23,Centre-Forward,CF,1300000,Udinese Calcio,Italy,8400000,in,summer,Premier League,2015,FALSE,,matej vydra
210324,https://sofifa.com/player/210324/jonas-hofmann/150002,J. Hofmann,Jonas Hofmann,21,7/14/1992,176,67,Germany,1. FSV Mainz 05,German 1. Bundesliga,1,73,78,2100000,30000,"RM, LM",Right,1,3,3,Medium/Medium,Lean,No,,,LM,31,Borussia Dortmund,,2015,,,80,62,69,77,31,55,,,,,,,"Long Throw-in, Technical Dribbler (AI)",70,62,39,75,60,76,68,48,58,75,81,79,83,72,83,65,61,73,51,59,42,40,68,72,49,,30,24,25,5,5,9,9,9,jonas hofmann,j. hofmann,Borussia Mönchengladbach,Jonas Hofmann,23,Right Winger,RW,13000000,Bor. Dortmund,Germany,8000000,in,winter,1 Bundesliga,2015,FALSE,,jonas hofmann
193198,https://sofifa.com/player/193198/nemanja-gudelj/150002,N. Gudelj,Nemanja Gudelj,22,11/16/1991,184,73,Serbia,AZ Alkmaar,Holland Eredivisie,1,73,77,2100000,30000,CM,Right,1,3,2,High/High,Normal,No,,#Engine,RCM,8,,7/1/2013,2017,,,67,65,69,68,68,80,,,,,,,,68,59,74,74,58,66,64,42,72,72,65,69,64,76,66,78,80,91,75,67,79,74,70,69,62,,59,72,69,7,10,7,13,11,nemanja gudelj,n. gudelj,Ajax Amsterdam,Nemanja Gudelj,23,Centre-Back,CB,4000000,AZ Alkmaar,Netherlands,6000000,in,summer,Eredivisie,2015,FALSE,,nemanja gudelj
204050,https://sofifa.com/player/204050/santiago-vergini/150002,S. Vergini,Santiago Vergini,25,8/3/1988,191,83,Argentina,Sunderland,English Premier League,1,73,76,2400000,35000,"CB, RB",Right,1,2,2,Medium/High,Lean,No,,,RB,27,,8/5/2013,2020,,,72,35,55,63,76,72,,,,,,,"Injury Free, Dives Into Tackles (AI)",61,31,77,62,24,64,32,49,65,65,71,73,53,77,55,42,41,65,81,37,64,75,28,34,48,,76,76,75,5,6,5,12,7,santiago vergini,s. vergini,Sunderland AFC,Santiago Vergini,26,Centre-Back,CB,,Estudiantes LP,Argentina,2850000,in,summer,Premier League,2015,FALSE,,santiago vergini
171321,https://sofifa.com/player/171321/graham-dorrans/150002,G. Dorrans,Graham Dorrans,27,5/5/1987,175,73,Scotland,West Bromwich Albion,English Premier League,1,73,75,2700000,45000,"CM, RM, LM",Right,2,3,3,Medium/Medium,Normal,Yes,,,RM,17,,7/1/2008,2017,,,69,73,77,75,59,66,,,,,,,"Long Shot Taker (AI), Playmaker (AI), Technical Dribbler (AI)",76,72,68,77,68,74,76,75,71,76,69,69,75,71,73,76,66,77,60,76,65,62,69,81,74,,50,63,59,6,5,10,5,10,graham dorrans,g. dorrans,Norwich City,Graham Dorrans,28,Central Midfield,CM,,West Brom,England,4100000,in,summer,Premier League,2015,FALSE,,graham dorrans
190875,https://sofifa.com/player/190875/juraj-kucka/150002,J. Kucka,Juraj Kucka,27,2/26/1987,186,84,Slovakia,Genoa,Italian Serie A,1,73,74,2700000,60000,"LM, CM, CDM",Right,2,3,2,Medium/High,Normal,No,,#Strength,LW,33,,1/1/2011,2015,,,66,71,73,74,74,87,,,,,,,Long Shot Taker (AI),69,63,73,77,70,74,67,69,73,77,65,67,74,74,50,81,78,85,90,78,86,75,71,72,70,,69,78,75,13,7,8,14,7,juraj kucka,j. kucka,AC Milan,Juraj Kucka,28,Central Midfield,CM,1200000,Genoa,Italy,4000000,in,summer,Serie A,2015,FALSE,,juraj kucka
175818,https://sofifa.com/player/175818/tom-de-sutter/150002,T. De Sutter,Tom De Sutter,28,7/3/1985,192,93,Belgium,Club Brugge KV,Belgian Jupiler Pro League,1,73,73,2800000,70000,ST,Right,2,4,3,High/Medium,Normal,No,,,SUB,9,,7/15/2013,2017,,,72,72,63,65,43,78,,,,,,,Injury Prone,53,73,78,71,67,63,56,53,53,72,71,73,56,72,45,74,74,76,84,69,66,47,76,71,67,,32,43,28,9,10,9,6,12,tom de sutter,t. de sutter,Bursaspor,Tom De Sutter,30,Centre-Forward,CF,,Club Brugge,Belgium,1800000,in,summer,Super Lig,2015,FALSE,,tom de sutter
182763,https://sofifa.com/player/182763/nikica-jelavic/150002,N. Jelavić,Nikica Jelavić,28,8/27/1985,187,84,Croatia,Hull City,English Premier League,1,73,73,2800000,50000,ST,Right,2,4,3,Medium/Low,Normal,Yes,,,LS,18,,1/15/2014,2017,,,69,74,56,69,31,72,,,,,,,Finesse Shot,46,76,76,59,68,70,64,76,41,72,68,70,67,74,43,73,58,75,76,69,63,28,76,64,80,,25,25,25,5,11,7,11,6,nikica jelavic,n. jelavic,West Ham United,Nikica Jelavic,30,Centre-Forward,CF,,Hull City,England,4100000,in,summer,Premier League,2015,FALSE,,nikica jelavic
191089,https://sofifa.com/player/191089/connor-wickham/150002,C. Wickham,Connor Wickham,21,3/31/1993,189,90,England,Sunderland,English Premier League,1,72,83,2400000,20000,"ST, LM",Right,1,3,2,High/Medium,Normal,No,,,ST,10,,6/1/2011,2015,,,74,73,60,71,29,76,,,,,,,"Long Throw-in, Power Free-Kick",61,74,69,60,61,73,52,68,57,72,75,74,61,74,62,78,69,72,83,68,65,25,67,59,74,,25,24,25,7,15,5,9,11,connor wickham,c. wickham,Crystal Palace,Connor Wickham,22,Centre-Forward,CF,,Sunderland,England,10000000,in,summer,Premier League,2015,FALSE,,connor wickham
210897,https://sofifa.com/player/210897/chancel-mbemba/150002,C. Mbemba,Chancel Mbemba Mangulu,19,8/8/1994,182,80,DR Congo,RSC Anderlecht,Belgian Jupiler Pro League,1,72,83,1600000,25000,CB,Right,1,3,2,High/Medium,Normal,No,,,RCB,22,,8/1/2012,2017,,,80,55,53,66,71,77,,,,,,,,51,56,71,62,36,65,28,27,63,66,78,82,68,70,66,78,81,73,80,41,72,65,53,42,30,,72,73,71,8,13,15,6,6,chancel mbemba,c. mbemba,Newcastle United,Chancel Mbemba,20,Centre-Back,CB,15000000,RSC Anderlecht,Belgium,12000000,in,summer,Premier League,2015,FALSE,,chancel mbemba
201519,https://sofifa.com/player/201519/jordan-veretout/150002,J. Veretout,Jordan Veretout,21,3/1/1993,177,67,France,FC Nantes,French Ligue 1,1,72,82,2100000,20000,"CM, CDM, CAM",Right,1,3,3,Medium/High,Lean,No,,,CAM,25,,7/1/2010,2017,,,64,67,70,70,62,68,,,,,,,,58,63,52,75,68,66,61,64,73,74,66,63,71,75,70,71,53,69,70,73,64,68,68,73,68,,58,67,60,8,9,10,7,8,jordan veretout,j. veretout,Aston Villa,Jordan Veretout,22,Central Midfield,CM,16000000,FC Nantes,France,10000000,in,summer,Premier League,2015,FALSE,,jordan veretout
201046,https://sofifa.com/player/201046/riccardo-saponara/150002,R. Saponara,Riccardo Saponara,22,12/21/1991,184,73,Italy,Milan,Italian Serie A,1,72,81,2400000,30000,CAM,Right,1,4,3,Medium/Medium,Lean,No,,,RES,8,,7/1/2013,2018,,,76,61,73,76,30,65,,,,,,,"Outside Foot Shot, Technical Dribbler (AI)",69,55,61,77,63,77,73,64,69,81,74,78,72,59,67,71,64,68,69,64,53,25,67,74,64,,24,30,30,4,2,4,4,2,riccardo saponara,r. saponara,FC Empoli,Riccardo Saponara,23,Attacking Midfield,AM,2000000,AC Milan,Italy,4000000,in,summer,Serie A,2015,FALSE,,riccardo saponara
223198,https://sofifa.com/player/223198/ali-adnan/150002,A. Adnan,Ali Adnan Kadhim Al Tameemi,20,12/19/1993,186,78,Iraq,Çaykur Rizespor,Turkish Süper Lig,1,72,81,1800000,15000,LB,Left,1,2,2,Medium/High,Normal,No,,,LB,53,,8/2/2013,2018,,,73,65,61,67,71,76,,,,,,,Power Free-Kick,65,56,64,58,55,63,63,74,62,68,72,73,68,81,77,80,64,84,75,74,70,70,66,60,68,,70,72,76,11,12,15,7,9,ali adnan,a. adnan,Udinese Calcio,Ali Adnan,23,Left-Back,LB,,C. Rizespor,Turkey,2200000,in,summer,Serie A,2015,FALSE,,ali adnan
205878,https://sofifa.com/player/205878/stefanos-kapino/150002,S. Kapino,Stefanos Kapino,20,3/18/1994,196,91,Greece,1. FSV Mainz 05,German 1. Bundesliga,1,72,80,1900000,15000,GK,Right,1,2,1,Medium/Medium,Normal,No,,,SUB,1,,7/16/2014,2018,SUB,13,,,,,,,76,67,65,77,32,71,Puncher,25,25,25,25,25,25,25,25,25,28,31,33,32,70,32,25,62,23,64,25,25,25,25,25,25,,25,25,25,76,67,65,71,77,stefanos kapino,s. kapino,Olympiacos Piraeus,Stefanos Kapino,21,Goalkeeper,GK,,1.FSV Mainz 05,Germany,2000000,in,summer,Super League 1,2015,FALSE,,stefanos kapino
189961,https://sofifa.com/player/189961/vaclav-kadlec/150002,V. Kadlec,Václav Kadlec,22,5/20/1992,180,68,Czech Republic,Eintracht Frankfurt,German 1. Bundesliga,1,72,78,2400000,20000,"ST, CF, LM",Right,1,3,3,High/Medium,Lean,No,,,SUB,10,,8/18/2013,2017,,,87,70,59,75,33,57,,,,,,,"Flair, Technical Dribbler (AI)",52,76,64,62,69,74,50,60,54,75,87,87,86,72,74,65,78,61,50,62,62,39,70,64,64,,25,28,27,10,10,5,6,5,vaclav kadlec,v. kadlec,FC Midtjylland,Vaclav Kadlec,23,Centre-Forward,CF,,E. Frankfurt,Germany,2100000,in,winter,Superliga,2015,FALSE,,vaclav kadlec
193768,https://sofifa.com/player/193768/adam-matthews/150002,A. Matthews,Adam Matthews,22,1/13/1992,178,71,Wales,Celtic,Scottish Premiership,1,72,78,1800000,30000,"RB, RM",Right,1,2,2,High/Medium,Normal,No,,,SUB,2,,7/1/2011,2016,SUB,18,80,52,69,71,71,73,,,,,,,"Long Throw-in, Avoids Using Weaker Foot",73,42,57,70,42,69,72,51,66,71,80,80,76,74,73,68,71,81,72,61,65,72,62,67,49,,72,73,72,5,14,11,5,13,adam matthews,a. matthews,Sunderland AFC,Adam Matthews,23,Right-Back,RB,,Celtic,Scotland,2800000,in,summer,Premier League,2015,FALSE,,adam matthews
173204,https://sofifa.com/player/173204/luca-antonelli/150002,L. Antonelli,Luca Antonelli,27,2/11/1987,184,79,Italy,Genoa,Italian Serie A,1,72,77,2700000,35000,"LM, LB",Left,2,3,2,High/Medium,Normal,No,,,LM,13,,1/1/2011,2018,,,78,57,67,71,72,77,,,,,,,,76,58,66,68,42,71,59,39,62,71,77,78,76,72,59,65,73,79,77,50,73,71,69,69,50,,71,75,77,5,10,10,13,4,luca antonelli,l. antonelli,AC Milan,Luca Antonelli,28,Left-Back,LB,,Genoa,Italy,4500000,in,summer,Serie A,2015,FALSE,,luca antonelli
202944,https://sofifa.com/player/202944/oscar-hiljemark/150002,O. Hiljemark,Oscar Hiljemark,22,6/28/1992,183,78,Sweden,PSV,Holland Eredivisie,1,72,77,2100000,30000,"CM, CDM",Right,1,3,2,High/High,Normal,No,,#Engine,SUB,27,,1/1/2013,2017,,,68,58,68,67,67,78,,,,,,,"Leadership, Long Shot Taker (AI)",49,44,58,75,49,64,63,68,77,73,69,67,67,71,64,82,72,90,74,66,74,73,62,71,63,,63,71,61,5,7,14,15,11,oscar hiljemark,o. hiljemark,US Palermo,Oscar Hiljemark,23,Central Midfield,CM,,PSV Eindhoven,Netherlands,2500000,in,summer,Serie A,2015,FALSE,,oscar hiljemark
205633,https://sofifa.com/player/205633/lucas-castro/150002,L. Castro,Lucas Nahuel Castro,25,4/9/1989,182,78,Argentina,Catania,Italian Serie B,2,72,77,2800000,20000,"LW, CAM",Right,1,3,3,Medium/Medium,Normal,No,,,RW,19,,7/20/2012,2017,,,80,68,67,75,40,69,,,,,,,"Beat Offside Trap, Long Shot Taker (AI), Speed Dribbler (AI)",67,65,63,69,59,76,71,65,65,75,78,81,76,67,72,77,66,74,68,69,65,39,69,63,67,,33,41,39,5,6,8,14,4,lucas castro,l. castro,Chievo Verona,Lucas Castro,26,Attacking Midfield,AM,,Catania,Italy,3500000,in,summer,Serie A,2015,FALSE,,lucas castro
169214,https://sofifa.com/player/169214/scott-sinclair/150002,S. Sinclair,Scott Sinclair,25,3/25/1989,177,69,England,Manchester City,English Premier League,1,72,76,2800000,35000,"LM, LW",Right,2,3,4,High/Medium,Lean,Yes,,,SUB,12,,8/31/2012,2016,,,88,67,64,80,32,60,,,,,,,"Avoids Using Weaker Foot, Speed Dribbler (AI)",71,69,47,64,64,82,68,74,48,76,89,88,89,61,79,72,62,82,56,54,44,44,74,65,82,,25,29,27,12,10,9,12,14,scott sinclair,s. sinclair,Aston Villa,Scott Sinclair,26,Left Winger,LW,,Man City,England,3500000,in,summer,Premier League,2015,FALSE,,scott sinclair
183346,https://sofifa.com/player/183346/fabian-frei/150002,F. Frei,Fabian Frei,25,1/8/1989,183,80,Switzerland,FC Basel 1893,Swiss Super League,1,72,76,2800000,30000,"CM, CDM, CAM, CB",Right,1,4,2,Medium/High,Normal,No,,,RCM,20,,7/1/2007,2017,SUB,7,73,73,73,68,67,75,,,,,,,"Long Passer (AI), Long Shot Taker (AI)",73,68,73,72,75,66,68,65,74,70,74,73,72,60,71,80,71,91,73,77,60,67,74,78,61,,65,68,66,11,14,7,10,13,fabian frei,f. frei,1.FSV Mainz 05,Fabian Frei,26,Defensive Midfield,DM,,FC Basel,Switzerland,3600000,in,summer,1 Bundesliga,2015,FALSE,,fabian frei
200260,https://sofifa.com/player/200260/steven-berghuis/150002,S. Berghuis,Steven Berghuis,22,12/19/1991,182,70,Netherlands,AZ Alkmaar,Holland Eredivisie,1,72,76,2400000,20000,RW,Left,1,3,3,Medium/Medium,Lean,No,,,SUB,22,,7/1/2012,2017,,,75,74,67,76,37,57,,,,,,,,56,74,58,69,69,76,76,73,68,77,76,74,80,72,70,77,69,72,52,75,47,36,74,72,64,,34,35,29,8,10,6,6,14,steven berghuis,s. berghuis,Watford FC,Steven Berghuis,23,Right Winger,RW,9000000,AZ Alkmaar,Netherlands,6500000,in,summer,Premier League,2015,FALSE,,steven berghuis
202061,https://sofifa.com/player/202061/jasmin-kurtic/150002,J. Kurtić,Jasmin Kurtić,25,1/10/1989,186,88,Slovenia,Fiorentina,Italian Serie A,1,72,76,2300000,25000,"CDM, CM",Right,1,3,3,High/High,Normal,No,,#Strength,RES,16,Sassuolo,,2015,CDM,8,65,63,71,68,67,81,,,,,,,"Power Free-Kick, Long Shot Taker (AI)",63,48,67,76,67,67,67,70,73,74,62,68,59,67,62,82,57,78,89,76,70,70,63,68,63,,63,69,66,13,12,9,10,5,jasmin kurtic,j. kurtic,Atalanta BC,Jasmin Kurtic,26,Central Midfield,CM,,Sassuolo,Italy,3200000,in,summer,Serie A,2015,FALSE,,jasmin kurtic
202201,https://sofifa.com/player/202201/jeffrey-gouweleeuw/150002,J. Gouweleeuw,Jeffrey Gouweleeuw,22,7/10/1991,187,75,Netherlands,AZ Alkmaar,Holland Eredivisie,1,72,76,1800000,20000,CB,Right,1,3,2,High/Medium,Normal,No,,,RCB,3,,7/1/2013,2018,,,75,54,59,66,73,73,,,,,,,Long Passer (AI),55,47,72,64,48,64,41,35,55,68,74,75,68,70,57,71,69,73,76,55,68,75,64,70,41,,72,74,74,12,6,15,12,6,jeffrey gouweleeuw,j. gouweleeuw,FC Augsburg,Jeffrey Gouweleeuw,24,Centre-Back,CB,3000000,AZ Alkmaar,Netherlands,3000000,in,winter,1 Bundesliga,2015,FALSE,,jeffrey gouweleeuw
176930,https://sofifa.com/player/176930/marcelo-diaz/150002,M. Díaz,Marcelo Alfonso Díaz Rojas,27,12/30/1986,166,67,Chile,FC Basel 1893,Swiss Super League,1,72,75,2700000,35000,"CM, CDM, CAM",Right,1,3,2,Medium/Medium,Normal,No,,,SUB,21,,7/1/2012,2016,CDM,21,71,63,75,72,71,69,,,,,,,"Long Shot Taker (AI), Outside Foot Shot",73,51,64,76,65,67,81,73,75,78,70,72,78,60,86,80,81,85,59,74,71,78,56,74,65,,74,66,70,7,6,10,8,14,marcelo diaz,m. diaz,Celta de Vigo,Marcelo Díaz,29,Defensive Midfield,DM,,Hamburger SV,Germany,1800000,in,winter,Laliga,2015,FALSE,,marcelo diaz
200922,https://sofifa.com/player/200922/sven-schipplock/150002,S. Schipplock,Sven Schipplock,25,11/8/1988,186,84,Germany,TSG 1899 Hoffenheim,German 1. Bundesliga,1,72,75,3000000,20000,ST,Right,1,3,2,High/Medium,Normal,No,,,SUB,9,,7/1/2011,2016,,,70,70,59,68,33,78,,,,,,,,63,74,74,68,69,68,52,46,39,69,68,71,65,72,57,74,71,78,78,60,82,41,73,57,58,,26,23,24,7,6,8,6,5,sven schipplock,s. schipplock,Hamburger SV,Sven Schipplock,26,Centre-Forward,CF,,TSG Hoffenheim,Germany,2500000,in,summer,1 Bundesliga,2015,FALSE,,sven schipplock
163186,https://sofifa.com/player/163186/guillaume-gillet/150002,G. Gillet,Guillaume Gillet,30,3/9/1984,186,81,Belgium,Sporting Club de Bastia,French Ligue 1,1,72,72,2100000,20000,"CM, RB",Right,1,3,3,High/Medium,Normal,No,,,LDM,27,RSC Anderlecht,,2015,SUB,13,73,71,71,69,69,76,,,,,,,Injury Free,72,71,76,73,68,69,64,64,69,71,71,74,67,74,60,72,78,83,76,71,68,67,76,72,68,,66,69,76,8,13,14,11,9,guillaume gillet,g. gillet,FC Nantes,Guillaume Gillet,31,Defensive Midfield,DM,,RSC Anderlecht,Belgium,2000000,in,winter,Ligue 1,2015,FALSE,,guillaume gillet
178029,https://sofifa.com/player/178029/ozer-hurmaci/150002,O. Hurmacı,Özer Hurmacı,27,11/20/1986,174,70,Turkey,Trabzonspor,Turkish Süper Lig,1,72,72,2900000,35000,"CAM, LM",Right,1,3,4,Medium/Medium,Normal,No,,,RES,10,Kasimpaşa SK,,2015,,,76,63,71,75,27,64,,,,,,,Injury Prone,69,58,73,74,44,74,60,66,72,75,76,76,82,68,81,71,72,69,59,67,68,23,72,71,68,,21,23,22,10,12,14,15,5,ozer hurmaci,o. hurmaci,Trabzonspor,Özer Hurmacı,28,Attacking Midfield,AM,,Kasimpasa,Turkey,1500000,in,summer,Super Lig,2015,FALSE,,ozer hurmaci
207439,https://sofifa.com/player/207439/leandro-paredes/150002,L. Paredes,Leandro Daniel Paredes,20,6/29/1994,182,78,Argentina,Roma,Italian Serie A,1,71,80,1500000,25000,CAM,Right,1,4,4,Medium/Low,Normal,No,,,RES,32,Boca Juniors,,2015,,,77,65,71,75,30,59,,,,,,,"Injury Prone, Flair, Long Shot Taker (AI), Playmaker (AI)",68,54,44,72,64,74,75,74,71,76,78,76,75,66,78,79,61,69,59,77,44,24,63,70,58,,35,26,28,8,13,5,8,9,leandro paredes,l. paredes,AS Roma,Leandro Paredes,21,Defensive Midfield,DM,9000000,Boca Juniors,Argentina,6000000,in,summer,Serie A,2015,FALSE,,leandro paredes
195859,https://sofifa.com/player/195859/danny-ings/150002,D. Ings,Daniel William John Ings,21,7/23/1992,178,73,England,Burnley,English Premier League,1,71,79,1500000,20000,ST,Right,1,3,3,High/High,Lean,No,,,SUB,10,,8/15/2011,2015,,,89,70,60,73,34,65,,,,,,,"Flair, Speed Dribbler (AI)",55,76,70,68,56,72,34,35,58,72,89,89,79,66,78,69,80,69,68,62,51,38,68,65,62,,32,23,26,9,12,11,15,5,danny ings,d. ings,Liverpool FC,Danny Ings,22,Centre-Forward,CF,12000000,Burnley,England,8300000,in,summer,Premier League,2015,FALSE,,danny ings
201223,https://sofifa.com/player/201223/afriyie-acquah/150002,A. Acquah,Afriyie Acquah,22,1/5/1992,179,70,Ghana,Parma,Italian Serie A,1,71,79,1300000,20000,"CM, CDM",Right,1,4,2,Medium/High,Lean,No,,,RCM,30,TSG 1899 Hoffenheim,,2015,,,79,57,70,70,63,73,,,,,,,,65,48,64,76,49,64,56,53,74,75,79,79,81,70,73,71,70,83,65,64,83,62,64,71,59,,55,67,71,10,4,9,5,6,afriyie acquah,a. acquah,Torino FC,Afriyie Acquah,23,Central Midfield,CM,,TSG Hoffenheim,Germany,3100000,in,summer,Serie A,2015,FALSE,,afriyie acquah
201342,https://sofifa.com/player/201342/frederik-sorensen/150002,F. Sørensen,Frederik Sørensen,22,4/14/1992,193,80,Denmark,Hellas Verona,Italian Serie A,1,71,79,1100000,20000,CB,Right,1,3,2,Low/High,Lean,No,,,SUB,5,Juventus,,2015,,,61,36,46,43,75,74,,,,,,,Long Throw-in,37,25,75,49,30,36,55,30,55,48,53,67,55,58,35,66,69,65,79,32,75,75,29,47,44,,75,77,71,10,9,13,9,10,frederik sorensen,f. sorensen,1.FC Köln,Frederik Sörensen,23,Centre-Back,CB,,Juventus,Italy,1780000,in,summer,1 Bundesliga,2015,FALSE,,frederik sorensen
214977,https://sofifa.com/player/214977/matias-kranevitter/150002,M. Kranevitter,Claudio Matías Kranevitter,21,5/21/1993,178,74,Argentina,River Plate,Argentina Primera División,1,71,79,1100000,30000,CDM,Right,1,2,2,Low/Medium,Lean,No,,,CDM,5,,7/1/2013,2016,,,69,46,64,68,69,74,,,,,,,,59,41,55,70,32,66,46,46,71,70,68,69,66,70,68,60,70,84,69,43,75,72,52,64,45,,69,73,68,11,12,6,5,6,matias kranevitter,m. kranevitter,Atlético de Madrid,Matías Kranevitter,22,Defensive Midfield,DM,2000000,River Plate,Argentina,6000000,in,summer,Laliga,2015,FALSE,,matias kranevitter
201266,https://sofifa.com/player/201266/kasper-kusk/150002,K. Kusk,Kasper Kusk Vangsgaard,22,11/10/1991,180,67,Denmark,FC Twente,Holland Eredivisie,1,71,78,1500000,25000,RW,Left,1,3,3,High/Medium,Lean,No,,,RW,33,,7/15/2014,2018,SUB,17,78,68,67,75,32,61,,,,,,,Speed Dribbler (AI),59,69,51,69,60,74,73,70,65,75,79,77,82,66,78,65,70,79,60,70,41,38,72,72,62,,25,30,27,5,12,15,14,10,kasper kusk,k. kusk,FC Copenhagen,Kasper Kusk,23,Right Winger,RW,,Twente FC,Netherlands,1000000,in,summer,Superliga,2015,FALSE,,kasper kusk
207555,https://sofifa.com/player/207555/filip-helander/150002,F. Helander,Filip Viktor Helander,21,4/22/1993,192,84,Sweden,Malmö FF,Swedish Allsvenskan,1,71,78,1100000,30000,CB,Left,1,2,2,Medium/Medium,Normal,No,,,LCB,4,,1/1/2012,2015,,,58,36,49,48,73,75,,,,,,,,29,27,61,60,39,41,41,44,63,57,49,66,47,71,46,57,63,56,82,40,83,76,23,44,33,,74,76,64,14,7,9,6,15,filip helander,f. helander,Hellas Verona,Filip Helander,22,Centre-Back,CB,2000000,Malmö FF,Sweden,1000000,in,summer,Serie A,2015,FALSE,,filip helander
143809,https://sofifa.com/player/143809/muhammet-demir/150002,M. Demir,Muhammet Demir,22,1/10/1992,175,69,Turkey,Gaziantepspor,Turkish Süper Lig,1,71,77,1500000,20000,ST,Right,1,3,3,High/Low,Normal,No,,,ST,10,,2/1/2011,2015,,,75,73,64,67,29,66,,,,,,,,67,75,72,65,66,70,50,48,51,61,76,75,71,66,64,72,67,75,64,70,58,31,77,74,70,,25,20,25,13,9,11,15,5,muhammet demir,m. demir,Trabzonspor,Muhammet Demir,24,Centre-Forward,CF,,Gaziantepspor,Turkey,2750000,in,winter,Super Lig,2015,FALSE,,muhammet demir
182435,https://sofifa.com/player/182435/mitchell-langerak/150002,M. Langerak,Mitchell James Langerak,25,8/22/1988,192,81,Australia,Borussia Dortmund,German 1. Bundesliga,1,71,77,1600000,35000,GK,Right,2,3,1,Medium/Medium,Lean,Yes,,,SUB,22,,7/1/2010,2016,SUB,12,,,,,,,74,67,72,76,50,68,Puncher,25,25,25,35,25,25,25,25,25,28,48,51,46,73,29,39,65,33,64,25,25,25,25,25,35,,25,25,25,74,67,72,68,76,mitchell langerak,m. langerak,VfB Stuttgart,Mitchell Langerak,26,Goalkeeper,GK,,Bor. Dortmund,Germany,3500000,in,summer,1 Bundesliga,2015,FALSE,,mitchell langerak
200424,https://sofifa.com/player/200424/ben-rienstra/150002,B. Rienstra,Ben Rienstra,24,6/5/1990,182,79,Netherlands,PEC Zwolle,Holland Eredivisie,1,69,72,850000,9000,"CDM, CB",Right,1,3,2,Medium/Medium,Normal,No,,,LCM,23,,7/1/2014,2016,,,61,54,61,68,67,73,,,,,,,Long Passer (AI),44,52,67,67,47,67,42,51,63,72,55,65,64,70,64,60,76,75,74,53,67,68,63,72,55,,66,69,66,15,10,12,11,15,ben rienstra,b. rienstra,AZ Alkmaar,Ben Rienstra,25,Central Midfield,CM,,PEC Zwolle,Netherlands,1500000,in,summer,Eredivisie,2015,FALSE,,ben rienstra
193887,https://sofifa.com/player/193887/hernan-perez/150002,H. Pérez,Hernán Arsenio Pérez González,25,2/25/1989,180,77,Paraguay,Villarreal CF,Spain Primera Division,1,71,77,1700000,20000,"LM, RM, CAM",Right,1,4,3,High/Medium,Normal,No,,,RES,11,,6/9/2014,2015,,,79,70,65,74,29,74,,,,,,,Speed Dribbler (AI),65,67,53,69,57,75,57,49,63,73,78,79,78,66,72,83,77,79,72,73,73,40,74,63,47,,20,23,25,12,12,13,7,14,hernan perez,h. perez,RCD Espanyol Barcelona,Hernán Pérez,26,Right Winger,RW,,Villarreal,Spain,1300000,in,summer,Laliga,2015,FALSE,,hernan perez
