sofifa_id,player_url,short_name,long_name,age_x,dob,height_cm,weight_kg,nationality,club_name,league_name,league_rank,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,player_name,player_short_name,club,name,age_y,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status,normalized_name
225144,https://sofifa.com/player/225144/percy-tau/180002,P. Tau,Percy Muzi Tau,23,5/13/1994,168,65,South Africa,,,,76,78,0,0,"RW, CAM",Right,1,4,3,High/Medium,Normal,No,,,,,,,,SUB,19,78,74,69,77,32,48,,,,,,,"Beat Offside Trap, Technical Dribbler (AI)",75,82,49,72,68,76,68,45,53,77,79,77,75,70,88,67,45,67,41,67,43,29,77,75,65,74,26,35,25,6,13,13,15,11,percy tau,p. tau,Brighton & Hove Albion,Percy Tau,24,Right Winger,RW,1500000,Sundowns,South Africa,3200000,in,summer,Premier League,2018,FALSE,,percy tau
186200,https://sofifa.com/player/186200/fabio-borini/180002,F. Borini,Fabio Borini,26,3/23/1991,180,74,Italy,Milan,Italian Serie A,1,76,77,9000000,90000,"RM, LM, ST",Right,2,3,3,High/Medium,Lean,Yes,,,LW,11,Sunderland,,2018,,,77,74,70,76,28,69,,,,,,,,72,76,75,75,75,77,65,61,62,75,77,77,78,77,64,76,71,73,66,66,70,30,78,71,81,74,13,26,24,11,6,8,12,6,fabio borini,f. borini,AC Milan,Fabio Borini,27,Left Winger,LW,2200000,Sunderland,England,5500000,in,summer,Serie A,2018,FALSE,,fabio borini
186961,https://sofifa.com/player/186961/alberto-paloschi/180002,A. Paloschi,Alberto Paloschi,27,1/4/1990,182,80,Italy,SPAL,Italian Serie A,1,76,77,9000000,20000,ST,Right,2,4,3,Medium/Medium,Normal,Yes,,,SUB,43,Atalanta,,2018,,,76,70,56,72,22,78,,,,,,,"Dives Into Tackles (AI), Beat Offside Trap, Power Header",52,79,77,66,77,69,70,47,35,76,77,75,78,74,71,73,90,72,78,41,83,21,82,59,79,77,12,16,16,15,15,10,13,5,alberto paloschi,a. paloschi,SPAL,Alberto Paloschi,28,Centre-Forward,CF,,Atalanta BC,Italy,4000000,in,summer,Serie A,2018,FALSE,,alberto paloschi
211862,https://sofifa.com/player/211862/andre-hahn/180002,A. Hahn,André Hahn,26,8/13/1990,185,80,Germany,Hamburger SV,German 1. Bundesliga,1,76,77,9000000,40000,"ST, RM",Right,2,4,2,Medium/High,Normal,Yes,16000000,,RM,11,,7/1/2017,2021,,,75,77,68,66,53,82,,,,,,,"Beat Offside Trap, Speed Dribbler (AI)",78,78,71,71,74,68,54,52,54,64,69,79,62,76,60,81,82,87,81,76,79,50,77,70,50,68,46,56,48,14,14,13,15,11,andre hahn,a. hahn,FC Augsburg,André Hahn,27,Right Winger,RW,,Hamburger SV,Germany,3000000,in,summer,1 Bundesliga,2018,FALSE,,andre hahn
177666,https://sofifa.com/player/177666/martin-harnik/180002,M. Harnik,Martin Harnik,30,6/10/1987,186,80,Austria,Hannover 96,German 1. Bundesliga,1,76,76,7500000,50000,"ST, RM",Right,2,4,3,High/Medium,Normal,No,13500000,,RW,14,,7/18/2016,2019,SUB,11,78,73,70,72,41,78,,,,,,,Speed Dribbler (AI),68,73,77,72,75,74,73,52,69,70,77,79,69,76,64,76,90,86,75,67,72,39,78,72,72,75,39,32,42,15,10,12,6,14,martin harnik,m. harnik,SV Werder Bremen,Martin Harnik,31,Right Winger,RW,,Hannover 96,Germany,2250000,in,summer,1 Bundesliga,2018,FALSE,,martin harnik
181318,https://sofifa.com/player/181318/albin-ekdal/180002,A. Ekdal,Albin Ekdal,27,7/28/1989,186,75,Sweden,Hamburger SV,German 1. Bundesliga,1,76,76,8000000,40000,"CM, CDM",Right,2,3,3,High/Medium,Normal,No,13600000,,RDM,20,,7/18/2015,2019,LCM,8,54,66,75,75,64,77,,,,,,,,69,60,60,77,66,76,74,70,77,80,55,54,65,76,57,72,66,77,75,69,83,70,72,75,68,75,54,70,64,5,5,5,5,5,albin ekdal,a. ekdal,UC Sampdoria,Albin Ekdal,29,Defensive Midfield,DM,,Hamburger SV,Germany,2600000,in,summer,Serie A,2018,FALSE,,albin ekdal
186197,https://sofifa.com/player/186197/gael-kakuta/180002,G. Kakuta,Gaël Kakuta,26,6/21/1991,173,64,DR Congo,Amiens SC,French Ligue 1,1,76,76,8500000,20000,"LM, RM",Left,2,3,4,Medium/Medium,Lean,Yes,17000000,,CAM,14,,7/10/2017,2021,,,79,69,74,81,38,60,,,,,,,Speed Dribbler (AI),82,71,67,74,62,80,77,78,64,81,84,75,86,74,81,77,81,59,65,63,42,46,67,74,51,72,23,41,25,7,12,7,14,13,gael kakuta,g. kakuta,Rayo Vallecano,Gaël Kakuta,27,Attacking Midfield,AM,1800000,HB CFFC,China,2000000,in,summer,Laliga,2018,FALSE,,gael kakuta
193476,https://sofifa.com/player/193476/remy-cabella/180002,R. Cabella,Rémy Cabella,27,3/8/1990,171,71,France,AS Saint-Étienne,French Ligue 1,1,76,76,8000000,40000,"CAM, LW, LM",Right,2,4,4,Medium/Medium,Lean,Yes,,#Acrobat,LW,10,Olympique de Marseille,,2018,,,80,71,74,80,45,55,,,,,,,"Selfish, Flair, Technical Dribbler (AI), Takes Finesse Free Kicks",73,70,58,75,70,80,75,78,73,78,83,77,92,72,80,74,38,73,50,73,47,56,67,72,72,72,47,34,32,12,16,12,13,7,remy cabella,r. cabella,AS Saint-Étienne,Rémy Cabella,28,Attacking Midfield,AM,5000000,Marseille,France,6000000,in,summer,Ligue 1,2018,FALSE,,remy cabella
194203,https://sofifa.com/player/194203/nenad-tomovic/180002,N. Tomović,Nenad Tomović,29,8/30/1987,184,81,Serbia,Chievo Verona,Italian Serie A,1,76,76,6000000,20000,"CB, RB",Right,2,2,2,High/Medium,Lean,No,,,SUB,40,Fiorentina,,2018,,,70,38,59,65,77,77,,,,,,,,70,22,68,64,25,62,31,37,66,68,69,71,66,70,66,70,74,72,78,41,80,76,56,46,41,67,76,80,80,8,12,15,12,5,nenad tomovic,n. tomovic,Chievo Verona,Nenad Tomović,30,Centre-Back,CB,,Fiorentina,Italy,1300000,in,summer,Serie A,2018,FALSE,,nenad tomovic
202061,https://sofifa.com/player/202061/jasmin-kurtic/180002,J. Kurtić,Jasmin Kurtić,28,1/10/1989,186,88,Slovenia,Atalanta,Italian Serie A,1,76,76,7500000,30000,"CM, CAM, CF",Right,2,3,3,Medium/High,Normal,No,12800000,#Strength,CAM,27,,7/1/2015,2019,RCM,8,68,69,74,72,73,81,,,,,,,"Power Free-Kick, Long Shot Taker (AI)",67,60,71,79,69,71,68,70,76,76,68,68,65,74,62,82,67,78,86,77,78,75,75,72,65,76,68,76,72,14,13,10,11,6,jasmin kurtic,j. kurtic,SPAL,Jasmin Kurtic,29,Central Midfield,CM,,Atalanta BC,Italy,5300000,in,summer,Serie A,2018,FALSE,,jasmin kurtic
220493,https://sofifa.com/player/220493/antonio-barreca/180002,A. Barreca,Antonio Barreca,22,3/18/1995,180,70,Italy,Torino,Italian Serie A,1,75,86,10000000,30000,LB,Left,1,2,2,High/Medium,Lean,No,19000000,,LB,23,,7/1/2012,2021,,,85,34,62,75,68,71,,,,,,,Speed Dribbler (AI),77,21,55,66,33,75,65,21,58,72,78,91,79,74,78,53,67,90,65,42,62,68,58,51,22,68,66,74,72,11,7,9,13,15,antonio barreca,a. barreca,AS Monaco,Antonio Barreca,23,Left-Back,LB,,Torino,Italy,10000000,in,summer,Ligue 1,2018,FALSE,,antonio barreca
213991,https://sofifa.com/player/213991/jefferson-lerma/180002,J. Lerma,Jefferson Andrés Lerma Solís,22,10/25/1994,179,70,Colombia,Levante UD,Spain Primera Division,1,75,83,8500000,20000,"CDM, CM, RB",Right,1,4,2,Medium/High,Lean,No,20400000,,CDM,8,,7/1/2016,2020,,,78,65,71,73,69,80,,,,,,,Long Shot Taker (AI),69,56,58,76,53,71,67,68,71,75,76,79,76,72,76,80,81,90,75,75,78,74,58,68,58,63,60,75,80,16,14,11,7,9,jefferson lerma,j. lerma,AFC Bournemouth,Jefferson Lerma,23,Defensive Midfield,DM,20000000,Levante,Spain,30500000,in,summer,Premier League,2018,FALSE,,jefferson lerma
221219,https://sofifa.com/player/221219/german-conti/180002,G. Conti,Germán Andrés Conti,22,7/3/1994,193,80,Argentina,Club Atlético Colón,Argentina Primera División,1,75,83,8500000,10000,CB,Right,1,2,2,Low/Medium,Lean,No,14500000,,RCB,30,,1/1/2013,2018,,,70,36,46,44,78,73,,,,,,,,30,33,77,66,30,40,40,31,47,44,64,74,51,71,46,48,57,68,76,29,76,77,32,29,47,65,78,79,74,14,8,12,16,13,german conti,g. conti,SL Benfica,Germán Conti,24,Centre-Back,CB,1800000,CA Colon,Argentina,3500000,in,summer,Liga Portugal,2018,FALSE,,german conti
223959,https://sofifa.com/player/223959/lucas-torreira/180002,L. Torreira,Lucas Torreira Di Pascua,21,2/11/1996,168,64,Uruguay,Sampdoria,Italian Serie A,1,75,83,9500000,30000,CM,Right,2,3,3,Medium/Medium,Normal,No,19000000,,CM,34,,7/1/2015,2022,,,77,55,73,77,66,69,,,,,,,Playmaker (AI),67,50,32,79,50,74,62,63,76,78,79,75,85,73,93,62,32,79,64,59,78,77,65,73,48,75,60,75,67,5,5,13,7,9,lucas torreira,l. torreira,Arsenal FC,Lucas Torreira,22,Defensive Midfield,DM,15000000,Sampdoria,Italy,28650000,in,summer,Premier League,2018,FALSE,,lucas torreira
205201,https://sofifa.com/player/205201/okay-yokuslu/180002,O. Yokuşlu,Okay Yokuşlu,23,3/9/1994,191,86,Turkey,Trabzonspor,Turkish Süper Lig,1,75,80,7500000,20000,"CDM, CM",Right,1,4,3,High/High,Lean,No,14800000,,RDM,5,,7/8/2015,2018,SUB,24,73,70,72,71,72,81,,,,,,,"Flair, Playmaker (AI)",67,65,73,75,70,72,72,65,72,75,72,74,62,70,62,79,69,83,81,75,80,76,68,71,60,72,69,74,70,12,16,10,13,7,okay yokuslu,o. yokuslu,Celta de Vigo,Okay Yokuşlu,24,Defensive Midfield,DM,3000000,Trabzonspor,Turkey,6000000,in,summer,Laliga,2018,FALSE,,okay yokuslu
215716,https://sofifa.com/player/215716/aleksandar-mitrovic/180002,A. Mitrović,Aleksandar Mitrović,22,9/16/1994,189,82,Serbia,Newcastle United,English Premier League,1,75,80,9000000,50000,ST,Right,1,4,2,Medium/Medium,Normal,Yes,17800000,,SUB,45,,7/21/2015,2020,,,59,75,52,67,24,81,,,,,,,Power Header,29,76,84,64,82,68,39,52,43,71,52,64,61,73,48,80,81,67,84,66,89,14,77,65,64,76,14,24,13,15,12,6,7,13,aleksandar mitrovic,a. mitrovic,Fulham FC,Aleksandar Mitrovic,23,Centre-Forward,CF,28000000,Newcastle,England,24700000,in,summer,Premier League,2018,FALSE,,aleksandar mitrovic
194728,https://sofifa.com/player/194728/ishak-belfodil/180002,I. Belfodil,Ishak Belfodil,25,1/12/1992,191,86,Algeria,SV Werder Bremen,German 1. Bundesliga,1,75,79,8500000,30000,"ST, LM, CF",Right,2,2,3,High/High,Lean,Yes,,,SUB,29,Standard de Liège,,2018,,,66,73,69,73,31,81,,,,,,,"Flair, Technical Dribbler (AI), Backs Into Player, Target Forward",65,74,76,72,68,77,74,68,61,78,60,70,59,70,39,77,72,81,85,67,74,29,75,73,66,73,15,39,15,6,12,7,13,14,ishak belfodil,i. belfodil,TSG 1899 Hoffenheim,Ishak Belfodil,26,Centre-Forward,CF,1700000,Standard Liège,Belgium,5500000,in,summer,1 Bundesliga,2018,FALSE,,ishak belfodil
199641,https://sofifa.com/player/199641/matz-sels/180002,M. Sels,Matz Sels,25,2/26/1992,190,88,Belgium,RSC Anderlecht,Belgian Jupiler Pro League,1,75,79,6000000,15000,GK,Right,1,3,1,Medium/Medium,Normal,No,,,GK,1,Newcastle United,,2018,,,,,,,,,80,68,70,77,36,75,"Puncher, Comes For Crosses",16,16,14,32,19,19,17,17,30,33,37,35,36,72,34,38,64,30,67,18,24,13,18,45,22,46,20,13,14,80,68,70,75,77,matz sels,m. sels,RC Strasbourg Alsace,Matz Sels,26,Goalkeeper,GK,7000000,Newcastle,England,4000000,in,summer,Ligue 1,2018,FALSE,,matz sels
205855,https://sofifa.com/player/205855/marko-livaja/180002,M. Livaja,Marko Livaja,23,8/26/1993,182,87,Croatia,AEK Athens,Greek Super League,1,75,79,9000000,2000,ST,Right,1,5,3,Medium/Low,Normal,No,20500000,,ST,10,,7/15/2016,2020,,,74,73,58,71,26,77,,,,,,,"Dives Into Tackles (AI), Flair",46,76,73,69,67,71,59,46,39,74,72,76,62,75,61,80,78,68,77,62,88,25,74,69,62,72,18,22,16,15,9,12,15,12,marko livaja,m. livaja,AEK Athens,Marko Livaja,24,Centre-Forward,CF,8000000,UD Las Palmas,Spain,1800000,in,summer,Super League 1,2018,FALSE,,marko livaja
210047,https://sofifa.com/player/210047/fabian-schar/180002,F. Schär,Fabian Lukas Schär,25,12/20/1991,186,84,Switzerland,Deportivo de La Coruña,Spain Primera Division,1,75,79,7000000,20000,CB,Right,2,4,2,High/Medium,Lean,No,15200000,,RCB,24,,7/21/2017,2021,,,57,63,70,67,74,75,,,,,,,,65,55,82,74,53,65,65,66,74,69,62,52,67,72,61,76,86,71,77,65,72,73,61,68,80,66,71,76,74,8,9,11,10,15,fabian schar,f. schar,Newcastle United,Fabian Schär,26,Centre-Back,CB,10000000,Dep. La Coruña,Spain,4000000,in,summer,Premier League,2018,FALSE,,fabian schar
215871,https://sofifa.com/player/215871/alireza-jahanbakhsh/180002,A. Jahanbakhsh,Alireza Jahanbakhsh,23,10/8/1993,180,78,Iran,AZ Alkmaar,Holland Eredivisie,1,75,79,8500000,10000,"RW, LW",Right,1,4,3,High/High,Normal,No,13400000,,RW,7,,8/4/2015,2020,,,86,72,67,77,40,72,,,,,,,"Flair, Speed Dribbler (AI)",71,67,62,69,72,77,64,46,54,76,85,86,82,72,74,84,87,85,65,77,68,42,72,74,58,74,35,37,40,13,11,9,7,7,alireza jahanbakhsh,a. jahanbakhsh,Brighton & Hove Albion,Alireza Jahanbakhsh,24,Right Winger,RW,4000000,AZ Alkmaar,Netherlands,22500000,in,summer,Premier League,2018,FALSE,,alireza jahanbakhsh
221174,https://sofifa.com/player/221174/mislav-orsic/180002,M. Oršić,Mislav Oršić,24,12/29/1992,178,72,Croatia,Ulsan Hyundai FC,Korean K League Classic,1,75,79,8500000,9000,"LM, LW",Right,2,4,3,High/Medium,Normal,No,11300000,,LW,9,,2/9/2017,2019,,,87,72,70,77,33,59,,,,,,,"Long Shot Taker (AI), Speed Dribbler (AI)",71,70,41,71,68,79,74,80,67,71,83,90,84,67,90,77,58,68,63,70,40,29,77,66,68,74,32,33,31,8,13,6,15,14,mislav orsic,m. orsic,GNK Dinamo Zagreb,Mislav Orsic,25,Left Winger,LW,4000000,Ulsan Hyundai,"Korea, South",1000000,in,summer,Supersport Hnl,2018,FALSE,,mislav orsic
187924,https://sofifa.com/player/187924/clement-grenier/180002,C. Grenier,Clément Grenier,26,1/7/1991,186,72,France,Olympique Lyonnais,French Ligue 1,1,75,78,8000000,50000,"CM, CAM",Right,2,4,4,Medium/Medium,Normal,Yes,15800000,,SUB,7,,7/1/2008,2018,,,52,71,78,77,56,65,,,,,,,"Injury Prone, Flair, Playmaker (AI)",74,62,71,79,72,77,78,82,80,79,53,52,75,72,68,83,66,54,71,79,63,59,66,77,73,74,49,58,51,14,11,10,11,6,clement grenier,c. grenier,Stade Rennais FC,Clément Grenier,27,Central Midfield,CM,,Guingamp,France,4000000,in,summer,Ligue 1,2018,FALSE,,clement grenier
198640,https://sofifa.com/player/198640/zakaria-labyad/180002,Z. Labyad,Zakaria Labyad,24,3/9/1993,173,65,Morocco,FC Utrecht,Holland Eredivisie,1,75,78,8500000,10000,"CAM, RW, LW",Right,1,5,4,Medium/Low,Lean,No,13400000,,CAM,10,,1/5/2017,2020,,,77,72,73,79,32,53,,,,,,,"Finesse Shot, Long Shot Taker (AI), Technical Dribbler (AI)",74,65,49,73,74,78,79,75,65,80,78,77,79,70,83,83,58,58,58,79,32,31,67,77,68,79,24,36,28,10,10,14,15,11,zakaria labyad,z. labyad,Ajax Amsterdam,Zakaria Labyad,25,Attacking Midfield,AM,1600000,FC Utrecht,Netherlands,6000000,in,summer,Eredivisie,2018,FALSE,,zakaria labyad
221016,https://sofifa.com/player/221016/nikola-vukcevic/180002,N. Vukčević,Nikola Vukčević,25,12/13/1991,184,76,Montenegro,SC Braga,Portuguese Liga ZON SAGRES,1,75,78,7000000,10000,"CDM, CM",Left,1,3,2,Medium/High,Normal,No,14500000,,LCM,35,,9/2/2013,2020,,,61,51,66,69,75,78,,,,,,,,52,38,72,75,48,68,56,64,67,73,65,57,61,74,60,69,87,81,74,61,81,79,60,67,53,75,72,77,68,12,13,12,15,15,nikola vukcevic,n. vukcevic,Levante UD,Nikola Vukcevic,26,Defensive Midfield,DM,,SC Braga,Portugal,8900000,in,summer,Laliga,2018,FALSE,,nikola vukcevic
192445,https://sofifa.com/player/192445/daniel-ginczek/180002,D. Ginczek,Daniel Ginczek,26,4/13/1991,190,87,Germany,VfB Stuttgart,German 1. Bundesliga,1,75,77,8000000,30000,ST,Right,2,2,2,High/Medium,Stocky,No,15000000,#Strength,SUB,33,,7/1/2014,2020,,,67,75,50,68,38,79,,,,,,,"Injury Prone, Avoids Using Weaker Foot, Target Forward",31,76,77,63,73,69,40,58,37,72,63,71,53,70,53,83,64,60,90,65,80,29,75,58,73,70,29,45,19,13,6,15,7,15,daniel ginczek,d. ginczek,VfL Wolfsburg,Daniel Ginczek,27,Centre-Forward,CF,,VfB Stuttgart,Germany,10000000,in,summer,1 Bundesliga,2018,FALSE,,daniel ginczek
202282,https://sofifa.com/player/202282/stuart-armstrong/180002,S. Armstrong,Stuart Armstrong,25,3/30/1992,183,75,Scotland,Celtic,Scottish Premiership,1,75,77,8000000,50000,"CAM, CDM",Right,1,3,3,High/High,Normal,No,15000000,#Engine,CAM,14,,2/3/2015,2019,,,84,71,71,75,62,73,,,,,,,Long Shot Taker (AI),64,71,66,75,62,74,69,71,71,76,84,84,86,68,62,75,73,86,69,74,67,65,73,71,52,72,58,62,59,14,8,13,11,13,stuart armstrong,s. armstrong,Southampton FC,Stuart Armstrong,26,Central Midfield,CM,3000000,Celtic,Scotland,7950000,in,summer,Premier League,2018,FALSE,,stuart armstrong
172553,https://sofifa.com/player/172553/jonas-lossl/180002,J. Lössl,Jonas Lössl,28,2/1/1989,195,88,Denmark,Huddersfield Town,English Premier League,1,75,76,5500000,30000,GK,Right,1,2,1,Medium/Medium,Normal,No,,,GK,1,1. FSV Mainz 05,,2018,SUB,16,,,,,,,74,77,67,77,32,71,Comes For Crosses,14,12,17,30,11,15,14,13,34,19,29,34,32,72,30,22,51,25,67,15,17,20,10,49,12,30,12,13,15,74,77,67,71,77,jonas lossl,j. lossl,Huddersfield Town,Jonas Lössl,29,Goalkeeper,GK,,1.FSV Mainz 05,Germany,2500000,in,summer,Premier League,2018,FALSE,,jonas lossl
196318,https://sofifa.com/player/196318/serdar-gurler/180002,S. Gürler,Serdar Gürler,25,9/14/1991,173,65,Turkey,Osmanlıspor,Turkish Süper Lig,1,75,76,8000000,20000,"RM, LM",Right,1,4,4,High/Low,Normal,No,16600000,,CAM,7,,7/1/2017,2020,,,87,67,67,78,42,54,,,,,,,"Beat Offside Trap, Speed Dribbler (AI)",70,72,56,68,49,79,70,60,57,75,89,85,84,72,85,70,63,73,51,60,33,35,76,70,50,69,34,54,32,9,10,6,13,15,serdar gurler,s. gurler,SD Huesca,Serdar Gürler,26,Left Winger,LW,2000000,Osmanlispor,Turkey,2500000,in,summer,Laliga,2018,FALSE,,serdar gurler
198949,https://sofifa.com/player/198949/kevin-malcuit/180002,K. Malcuit,Kévin Malcuit,25,7/31/1991,178,75,France,LOSC Lille,French Ligue 1,1,75,76,6500000,30000,"RB, RM",Right,2,3,3,High/Medium,Stocky,No,13500000,,RB,2,,7/8/2017,2022,,,84,63,67,77,71,75,,,,,,,,77,66,63,73,56,79,58,47,66,75,80,88,77,68,70,66,72,74,77,56,74,71,65,54,55,67,68,74,75,12,13,12,9,11,kevin malcuit,k. malcuit,SSC Napoli,Kévin Malcuit,27,Right-Back,RB,,LOSC Lille,France,12000000,in,summer,Serie A,2018,FALSE,,kevin malcuit
199417,https://sofifa.com/player/199417/harun-tekin/180002,H. Tekin,Harun Tekin,28,6/17/1989,187,78,Turkey,Bursaspor,Turkish Süper Lig,1,75,76,5500000,15000,GK,Right,1,1,1,Medium/Medium,Normal,No,11400000,,GK,1,,7/1/2010,2020,SUB,23,,,,,,,77,70,69,80,38,73,Puncher,14,10,11,23,11,14,12,11,17,23,40,37,39,72,38,21,70,22,51,12,26,16,11,42,18,36,14,14,12,77,70,69,73,80,harun tekin,h. tekin,Fenerbahce,Harun Tekin,29,Goalkeeper,GK,,Bursaspor,Turkey,2750000,in,summer,Super Lig,2018,FALSE,,harun tekin
217648,https://sofifa.com/player/217648/genki-haraguchi/180002,G. Haraguchi,原口 元気,26,5/9/1991,177,68,Japan,Hertha BSC,German 1. Bundesliga,1,75,76,8000000,30000,"RM, LM",Right,2,4,3,Medium/High,Lean,No,14200000,,SUB,24,,7/1/2014,2018,,,85,60,67,81,39,47,,,,,,,,68,61,51,74,56,84,66,54,59,77,85,85,87,73,78,54,65,74,34,63,39,37,70,65,56,67,29,46,42,16,11,11,11,7,genki haraguchi,g. haraguchi,Hannover 96,Genki Haraguchi,27,Attacking Midfield,AM,1000000,Hertha BSC,Germany,4500000,in,summer,1 Bundesliga,2018,FALSE,,genki haraguchi
157301,https://sofifa.com/player/157301/ryan-babel/180002,R. Babel,Ryan Guno Babel,30,12/19/1986,185,85,Netherlands,Beşiktaş JK,Turkish Süper Lig,1,75,75,6500000,40000,"LM, ST",Right,3,3,4,Medium/Low,Normal,Yes,12400000,,LM,8,,1/2/2017,2019,,,81,73,67,79,34,70,,,,,,,"Avoids Using Weaker Foot, Flair, Long Shot Taker (AI), Technical Dribbler (AI)",69,66,69,71,67,82,70,47,60,78,83,79,77,71,74,85,81,66,75,79,58,34,71,67,70,75,33,28,21,16,8,12,11,15,ryan babel,r. babel,Fulham FC,Ryan Babel,32,Left Winger,LW,,Besiktas,Turkey,2000000,in,winter,Premier League,2018,FALSE,,ryan babel
184312,https://sofifa.com/player/184312/jonathan-biabiany/180002,J. Biabiany,Jonathan Ludovic Biabiany,29,4/28/1988,177,73,France,Sparta Praha,Czech Republic Gambrinus Liga,1,75,75,6500000,2000,"RW, LW, RM",Right,2,3,3,High/Low,Normal,No,14300000,#Speedster,RM,77,,7/10/2015,2019,,,96,65,66,77,28,66,,,,,,,Speed Dribbler (AI),72,66,53,71,68,77,67,47,54,76,95,96,86,67,80,70,64,74,66,57,58,24,72,63,63,65,20,30,30,11,5,9,6,5,jonathan biabiany,j. biabiany,Parma Calcio 1913,Jonathan Biabiany,30,Right Winger,RW,,Inter,Italy,1500000,in,summer,Serie A,2018,FALSE,,jonathan biabiany
205083,https://sofifa.com/player/205083/faycal-fajr/180002,F. Fajr,Fayçal Fajr,28,8/1/1988,179,70,Morocco,Getafe CF,Spain Primera Division,1,75,75,6500000,20000,"LM, CAM, RM, CM",Right,2,4,4,Medium/Medium,Normal,No,14300000,,RM,21,,7/20/2017,2019,,,67,72,77,76,48,65,,,,,,,"Flair, Playmaker (AI), Set Play Specialist",81,69,49,76,69,76,82,77,75,79,68,66,76,68,72,73,43,67,68,79,59,31,69,77,73,63,51,53,54,15,12,14,15,6,faycal fajr,f. fajr,SM Caen,Fayçal Fajr,30,Central Midfield,CM,1300000,Getafe,Spain,1500000,in,summer,Ligue 1,2018,FALSE,,faycal fajr
211907,https://sofifa.com/player/211907/jerome-gondorf/180002,J. Gondorf,Jérôme Gondorf,29,6/26/1988,175,76,Germany,SV Werder Bremen,German 1. Bundesliga,1,75,75,6500000,30000,"CM, CDM",Right,2,4,3,High/High,Normal,No,11100000,#Engine,SUB,8,,7/1/2017,2020,,,70,66,74,74,68,81,,,,,,,"Long Shot Taker (AI), Technical Dribbler (AI)",68,63,59,78,59,73,70,71,74,75,76,65,75,72,84,72,83,89,76,69,83,68,65,74,62,72,69,69,73,8,9,9,16,9,jerome gondorf,j. gondorf,SC Freiburg,Jérôme Gondorf,30,Central Midfield,CM,,Werder Bremen,Germany,1300000,in,summer,1 Bundesliga,2018,FALSE,,jerome gondorf
233601,https://sofifa.com/player/233601/ramadan-sobhi/180002,R. Sobhi,Ramadan Sobhi,20,1/23/1997,183,75,Egypt,Stoke City,English Premier League,1,74,85,9500000,40000,"LM, RM",Right,1,4,4,High/High,Lean,Yes,20000000,,SUB,32,,7/26/2016,2022,SUB,14,75,62,71,77,43,65,,,,,,,"Finesse Shot, Flair, Outside Foot Shot, Technical Dribbler (AI)",70,60,59,76,61,79,63,63,64,79,77,74,73,63,67,62,51,72,68,65,54,33,73,74,65,75,43,44,46,12,13,15,12,10,ramadan sobhi,r. sobhi,Huddersfield Town,Ramadan Sobhi,21,Left Winger,LW,3000000,Stoke City,England,6500000,in,summer,Premier League,2018,FALSE,,ramadan sobhi
232119,https://sofifa.com/player/232119/caglar-soyuncu/180002,C. Söyüncü,Çağlar Söyüncü,21,5/23/1996,187,84,Turkey,SC Freiburg,German 1. Bundesliga,1,74,84,8000000,15000,CB,Right,1,4,2,Medium/Medium,Normal,No,16000000,,RCB,4,,7/1/2016,2021,SUB,20,71,45,50,58,75,76,,,,,,,,46,37,67,55,48,56,39,37,54,58,67,74,63,67,56,65,68,67,80,39,81,68,42,49,52,55,70,85,80,6,7,7,7,7,caglar soyuncu,c. soyuncu,Leicester City,Çağlar Söyüncü,22,Centre-Back,CB,15000000,SC Freiburg,Germany,21100000,in,summer,Premier League,2018,FALSE,,caglar soyuncu
224158,https://sofifa.com/player/224158/sofyan-amrabat/180002,S. Amrabat,Sofyan Amrabat,20,8/21/1996,175,70,Morocco,Feyenoord,Holland Eredivisie,1,74,83,8500000,10000,CM,Right,1,3,3,Medium/High,Normal,No,13600000,,SUB,21,,7/1/2017,2021,,,68,52,76,77,57,72,,,,,,,,76,47,54,80,58,77,66,55,80,80,69,68,72,72,77,67,60,76,73,48,66,63,52,75,47,72,56,55,52,13,13,6,16,12,sofyan amrabat,s. amrabat,Club Brugge KV,Sofyan Amrabat,22,Defensive Midfield,DM,30000000,Feyenoord,Netherlands,2500000,in,summer,Jupiler Pro League,2018,FALSE,,sofyan amrabat
