sofifa_id,player_url,short_name,long_name,age_x,dob,height_cm,weight_kg,nationality,club_name,league_name,league_rank,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,player_name,player_short_name,club,name,age_y,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status,normalized_name
207421,https://sofifa.com/player/207421/leandro-trossard/190002,L. Trossard,Leandro Trossard,23,12/4/1994,172,67,Belgium,KRC Genk,Belgian Jupiler Pro League,1,76,81,10500000,15000,"LM, CAM",Right,1,4,4,High/Medium,Lean,No,16500000,#Acrobat,LM,14,,1/1/2012,2021,,,83,78,71,81,29,62,,,,,,,"Injury Prone, Long Shot Taker (AI), Technical Dribbler (AI)",71,79,64,73,71,82,78,69,66,75,92,76,93,69,87,76,89,73,60,79,47,18,72,71,76,84,40,16,18,14,8,11,7,7,leandro trossard,l. trossard,Brighton & Hove Albion,Leandro Trossard,24,Left Winger,LW,35000000,KRC Genk,Belgium,15560000,in,summer,Premier League,2019,FALSE,,leandro trossard
216258,https://sofifa.com/player/216258/ihlas-bebou/190002,I. Bebou,Ihlas Bebou,24,4/23/1994,183,77,Togo,Hannover 96,German 1. Bundesliga,1,76,81,10500000,30000,"RM, ST",Right,1,3,4,High/Medium,Lean,No,19700000,#Speedster,RM,13,,8/31/2017,2021,,,93,69,65,79,33,61,,,,,,,Speed Dribbler (AI),66,74,55,72,63,81,63,46,53,77,91,95,84,73,75,66,69,76,60,64,43,31,71,65,65,66,26,35,33,10,11,12,11,11,ihlas bebou,i. bebou,TSG 1899 Hoffenheim,Ihlas Bebou,25,Centre-Forward,CF,7000000,Hannover 96,Germany,8500000,in,summer,1 Bundesliga,2019,FALSE,,ihlas bebou
223641,https://sofifa.com/player/223641/timo-baumgartl/190002,T. Baumgartl,Timo Baumgartl,22,3/4/1996,190,89,Germany,VfB Stuttgart,German 1. Bundesliga,1,76,81,8500000,20000,"CB, RB",Right,1,3,2,Medium/Medium,Lean,No,15100000,,SUB,5,,7/1/2014,2022,,,58,34,56,52,76,76,,,,,,,,33,26,74,71,26,44,31,28,69,63,62,54,54,66,56,60,71,64,84,27,73,74,32,55,34,59,73,79,78,13,15,14,16,11,timo baumgartl,t. baumgartl,PSV Eindhoven,Timo Baumgartl,23,Centre-Back,CB,1800000,VfB Stuttgart,Germany,12000000,in,summer,Eredivisie,2019,FALSE,,timo baumgartl
225126,https://sofifa.com/player/225126/ellyes-skhiri/190002,E. Skhiri,Ellyes Skhiri,23,5/10/1995,185,69,Tunisia,Montpellier HSC,French Ligue 1,1,76,81,8500000,20000,"CDM, CM",Right,1,3,3,Medium/High,Lean,No,17600000,,CM,13,,6/25/2015,2020,,,66,67,71,73,77,71,,,,,,,,71,62,73,75,57,74,70,55,74,73,63,69,74,67,64,78,75,76,68,76,72,81,56,67,58,68,76,78,72,15,14,8,14,14,ellyes skhiri,e. skhiri,1.FC Köln,Ellyes Skhiri,24,Defensive Midfield,DM,13000000,Montpellier,France,6000000,in,summer,1 Bundesliga,2019,FALSE,,ellyes skhiri
229092,https://sofifa.com/player/229092/aminu-umar/190002,A. Umar,Aminu Umar,23,3/6/1995,174,72,Nigeria,Çaykur Rizespor,Turkish Süper Lig,1,76,81,10500000,15000,"RM, LM",Right,1,3,4,High/Low,Normal,No,21800000,,RM,50,,1/10/2015,2020,,,89,67,68,79,56,70,,,,,,,"Beat Offside Trap, Flair, Speed Dribbler (AI)",66,65,45,74,54,79,59,47,64,78,90,88,89,70,83,75,62,72,69,71,74,66,70,72,53,75,50,60,54,6,9,15,6,7,aminu umar,a. umar,Caykur Rizespor,Aminu Umar,24,Left Winger,LW,,Osmanlispor,Turkey,1200000,in,summer,Super Lig,2019,FALSE,,aminu umar
235374,https://sofifa.com/player/235374/manuel-lazzari/190002,M. Lazzari,Manuel Lazzari,24,11/29/1993,174,67,Italy,SPAL,Italian Serie A,1,76,81,10500000,15000,RM,Right,1,3,3,High/High,Lean,No,19700000,,RM,29,,7/1/2013,2021,,,79,57,74,75,50,55,,,,,,,,78,61,44,78,51,76,62,47,72,76,79,79,75,72,70,51,36,74,49,53,50,50,73,72,58,72,55,51,42,14,6,11,5,11,manuel lazzari,m. lazzari,SS Lazio,Manuel Lazzari,25,Right Midfield,RM,7500000,SPAL,Italy,15000000,in,summer,Serie A,2019,FALSE,,manuel lazzari
231969,https://sofifa.com/player/231969/ruslan-malinovskyi/190002,R. Malinovskyi,Ruslan Malinovskyi,25,5/4/1993,181,85,Ukraine,KRC Genk,Belgian Jupiler Pro League,1,76,80,10000000,15000,CM,Left,1,4,3,Medium/Medium,Stocky,No,15800000,#FK Specialist,LCM,18,,7/1/2017,2022,,,71,76,79,73,60,72,,,,,,,"Long Shot Taker (AI), Playmaker (AI), Set Play Specialist",79,69,69,80,70,73,83,87,76,76,69,73,67,74,65,88,68,78,69,83,72,59,69,76,66,75,54,63,58,6,6,12,15,13,ruslan malinovskyi,r. malinovskyi,Atalanta BC,Ruslan Malinovskyi,26,Attacking Midfield,AM,10000000,KRC Genk,Belgium,13600000,in,summer,Serie A,2019,FALSE,,ruslan malinovskyi
202135,https://sofifa.com/player/202135/stefano-sturaro/190002,S. Sturaro,Stefano Sturaro,25,3/9/1993,181,80,Italy,Sporting CP,Portuguese Liga ZON SAGRES,1,76,79,9500000,15000,"CM, LM",Right,2,3,3,High/High,Normal,No,,#Engine,RES,36,Juventus,,2019,,,75,67,72,76,76,80,,,,,,,Dives Into Tackles (AI),68,55,68,77,74,76,64,64,75,77,75,75,75,70,77,78,67,89,75,78,86,76,74,70,68,74,77,78,78,15,10,5,14,11,stefano sturaro,s. sturaro,Genoa CFC,Stefano Sturaro,26,Central Midfield,CM,1400000,Juventus,Italy,16500000,in,summer,Serie A,2019,FALSE,,stefano sturaro
208498,https://sofifa.com/player/208498/munas-dabbur/190002,M. Dabbur,Moanes Dabour,26,5/14/1992,181,77,Israel,FC Red Bull Salzburg,Austrian Football Bundesliga,1,76,79,9500000,40000,ST,Right,2,4,3,Medium/Low,Normal,No,15000000,,LS,9,,6/9/2016,2021,,,77,74,64,74,32,70,,,,,,,"Injury Free, Selfish, Flair, Chip Shot (AI), Technical Dribbler (AI)",50,79,75,74,62,75,74,35,63,73,74,80,80,68,71,75,89,81,78,65,33,19,77,68,67,59,22,37,27,13,12,10,15,11,munas dabbur,m. dabbur,TSG 1899 Hoffenheim,Munas Dabbur,27,Centre-Forward,CF,3000000,Sevilla FC,Spain,12000000,in,winter,1 Bundesliga,2019,FALSE,,munas dabbur
195859,https://sofifa.com/player/195859/danny-ings/190002,D. Ings,Daniel William John Ings,25,7/23/1992,178,73,England,Southampton,English Premier League,1,76,78,9500000,50000,ST,Right,1,3,3,High/High,Normal,Yes,,,SUB,9,Liverpool,,2019,,,77,73,64,76,31,68,,,,,,,"Injury Prone, Speed Dribbler (AI)",62,76,71,69,66,77,57,36,61,76,79,76,74,74,77,74,79,70,70,67,60,39,79,68,68,70,22,24,27,10,13,12,16,6,danny ings,d. ings,Southampton FC,Danny Ings,26,Centre-Forward,CF,12000000,Liverpool,England,25100000,in,summer,Premier League,2019,FALSE,,danny ings
201858,https://sofifa.com/player/201858/nicola-sansone/190002,N. Sansone,Nicola Sansone,26,9/10/1991,175,68,Italy,Villarreal CF,Spain Primera Division,1,76,78,9500000,30000,"ST, LM, RM",Right,2,3,4,Medium/Medium,Normal,No,20700000,,SUB,10,,8/7/2016,2021,,,81,76,72,78,44,64,,,,,,,"Selfish, Speed Dribbler (AI)",68,77,65,75,73,79,76,69,65,76,82,81,83,74,83,80,66,59,65,75,68,38,76,77,66,75,46,44,33,11,7,14,9,14,nicola sansone,n. sansone,Bologna FC 1909,Nicola Sansone,27,Left Winger,LW,1500000,Villarreal,Spain,8000000,in,summer,Serie A,2019,FALSE,,nicola sansone
193290,https://sofifa.com/player/193290/martin-braithwaite/190002,M. Braithwaite,Martin Braithwaite Christensen,27,6/5/1991,180,73,Denmark,Middlesbrough,English League Championship,2,76,77,9000000,60000,"ST, CAM, LM",Right,2,4,4,Medium/High,Normal,No,17800000,,RW,10,,7/13/2017,2021,SUB,11,79,74,71,77,35,76,,,,,,,"Flair, Speed Dribbler (AI), Playmaker (AI)",68,74,66,74,73,76,71,75,65,76,78,79,84,72,76,77,84,77,77,70,69,31,79,70,73,77,35,30,26,14,13,11,7,8,martin braithwaite,m. braithwaite,CD Leganés,Martin Braithwaite,28,Centre-Forward,CF,5000000,Middlesbrough,England,5000000,in,summer,Laliga,2019,FALSE,,martin braithwaite
172143,https://sofifa.com/player/172143/lasse-schone/190002,L. Schøne,Lasse Schøne,32,5/27/1986,177,78,Denmark,Ajax,Holland Eredivisie,1,76,76,6000000,20000,"CM, CDM",Right,2,3,3,Medium/Medium,Normal,No,8400000,#FK Specialist,RCM,20,,7/1/2012,2019,RCM,19,55,74,81,76,61,62,,,,,,,"Finesse Shot, Flair, Team Player, Set Play Specialist, Takes Finesse Free Kicks",81,67,60,82,84,76,85,86,77,80,58,52,68,67,78,83,79,65,57,81,65,77,66,81,77,70,67,50,48,16,16,9,12,11,lasse schone,l. schone,Genoa CFC,Lasse Schöne,33,Defensive Midfield,DM,,Ajax,Netherlands,1500000,in,summer,Serie A,2019,FALSE,,lasse schone
184392,https://sofifa.com/player/184392/matteo-darmian/190002,M. Darmian,Matteo Darmian,28,12/2/1989,182,70,Italy,Manchester United,English Premier League,1,76,76,6000000,90000,"LB, RB",Right,2,5,3,Low/High,Lean,Yes,11100000,,RES,36,,7/11/2015,2019,,,73,58,68,75,77,69,,,,,,,,69,55,68,76,59,74,69,35,66,75,73,73,77,76,76,69,68,75,64,56,74,77,64,63,45,76,77,79,78,6,7,7,12,7,matteo darmian,m. darmian,Parma Calcio 1913,Matteo Darmian,29,Right-Back,RB,4000000,Man Utd,England,2480000,in,summer,Serie A,2019,FALSE,,matteo darmian
186197,https://sofifa.com/player/186197/gael-kakuta/190002,G. Kakuta,Gaël Kakuta,27,6/21/1991,173,64,DR Congo,Rayo Vallecano,Spain Primera Division,1,76,76,8000000,20000,"LM, RM, CAM",Left,2,3,4,Medium/Medium,Lean,Yes,17600000,,LM,10,,7/13/2018,2022,,,79,70,74,80,40,61,,,,,,,Technical Dribbler (AI),79,71,67,74,62,79,77,78,66,80,83,75,86,73,81,77,81,66,65,65,42,46,70,75,51,74,30,41,25,7,12,7,14,13,gael kakuta,g. kakuta,Amiens SC,Gaël Kakuta,28,Attacking Midfield,AM,1800000,Rayo Vallecano,Spain,3000000,in,summer,Ligue 1,2019,FALSE,,gael kakuta
190014,https://sofifa.com/player/190014/yannis-salibur/190002,Y. Salibur,Yannis Salibur,27,1/24/1991,177,76,France,En Avant de Guingamp,French Ligue 1,1,76,76,8000000,20000,"RM, RW",Left,2,4,4,High/Medium,Normal,No,16000000,,RM,19,,1/2/2015,2019,,,87,74,72,77,40,64,,,,,,,"Beat Offside Trap, Long Shot Taker (AI), Speed Dribbler (AI)",74,74,58,72,62,78,72,74,67,76,90,85,82,72,75,78,77,69,68,76,46,48,74,71,65,73,37,33,35,12,13,11,10,7,yannis salibur,y. salibur,RCD Mallorca,Yannis Salibur,28,Right Winger,RW,,Guingamp,France,2000000,in,summer,Laliga,2019,FALSE,,yannis salibur
194806,https://sofifa.com/player/194806/craig-dawson/190002,C. Dawson,Craig Dawson,28,5/6/1990,188,85,England,West Bromwich Albion,English League Championship,2,76,76,6000000,30000,"CB, RB",Right,2,2,2,Medium/Medium,Normal,Yes,11400000,,SUB,25,,8/31/2010,2020,,,64,43,59,60,76,78,,,,,,,"Injury Free, Power Header",68,49,81,65,20,55,45,24,60,67,62,65,62,70,50,57,83,81,77,14,74,75,56,51,66,68,76,76,75,7,8,7,7,5,craig dawson,c. dawson,Watford FC,Craig Dawson,29,Centre-Back,CB,2000000,West Brom,England,6000000,in,summer,Premier League,2019,FALSE,,craig dawson
225116,https://sofifa.com/player/225116/alex-meret/190002,A. Meret,Alex Meret,21,3/22/1997,190,83,Italy,Napoli,Italian Serie A,1,75,88,10500000,20000,GK,Left,1,2,1,Medium/Medium,Lean,No,24400000,,SUB,1,,7/5/2018,2023,,,,,,,,,77,71,66,78,45,75,,15,17,19,29,20,16,20,21,22,22,41,48,37,70,48,21,68,29,65,17,22,22,20,21,21,67,10,21,12,77,71,66,75,78,alex meret,a. meret,SSC Napoli,Alex Meret,22,Goalkeeper,GK,18000000,Udinese Calcio,Italy,26000000,in,summer,Serie A,2019,FALSE,,alex meret
235883,https://sofifa.com/player/235883/ryan-sessegnon/190002,R. Sessegnon,Kouassi Ryan Sessegnon,18,5/18/2000,178,70,England,Fulham,English Premier League,1,75,88,12000000,30000,"LW, LB",Left,1,3,3,High/Medium,Lean,No,30300000,,LW,3,,8/9/2016,2020,,,86,68,67,75,65,62,,,,,,,,70,75,55,73,55,73,54,31,62,74,85,87,79,75,85,67,66,78,55,57,60,67,77,71,61,79,66,68,62,6,11,7,8,7,ryan sessegnon,r. sessegnon,Tottenham Hotspur,Ryan Sessegnon,19,Left Midfield,LM,18000000,Fulham,England,27000000,in,summer,Premier League,2019,FALSE,,ryan sessegnon
228092,https://sofifa.com/player/228092/sander-berge/190002,S. Berge,Sander Berge,20,2/18/1998,195,94,Norway,KRC Genk,Belgian Jupiler Pro League,1,75,87,10500000,10000,"CDM, CM",Right,1,3,3,Medium/High,Normal,No,17900000,#Strength,SUB,25,,1/2/2017,2021,RCM,14,76,49,69,72,71,81,,,,,,,,49,34,73,80,48,74,64,40,75,76,75,77,64,69,42,73,71,80,88,55,67,76,59,74,46,77,68,72,61,14,9,10,8,10,sander berge,s. berge,Sheffield United,Sander Berge,21,Defensive Midfield,DM,20000000,KRC Genk,Belgium,25000000,in,winter,Premier League,2019,FALSE,,sander berge
222077,https://sofifa.com/player/222077/manuel-locatelli/190002,M. Locatelli,Manuel Locatelli,20,1/8/1998,186,75,Italy,Sassuolo,Italian Serie A,1,75,85,9500000,30000,CDM,Right,1,3,3,Medium/Medium,Lean,No,,,CDM,73,Milan,,2019,,,64,63,73,74,74,70,,,,,,,Playmaker (AI),66,54,68,78,64,75,64,60,72,79,63,65,67,68,54,76,59,75,69,72,68,75,54,75,60,66,76,74,70,11,12,11,10,15,manuel locatelli,m. locatelli,US Sassuolo,Manuel Locatelli,21,Defensive Midfield,DM,30000000,AC Milan,Italy,14000000,in,summer,Serie A,2019,FALSE,,manuel locatelli
230965,https://sofifa.com/player/230965/nahitan-nandez/190002,N. Nández,Nahitan Michel Nández Acosta,22,12/28/1995,171,69,Uruguay,Boca Juniors,Argentina Primera División,1,75,85,10500000,20000,"CM, CDM, RM",Right,1,3,3,High/High,Normal,No,16800000,#Engine,RCM,15,,8/23/2017,2020,RM,8,78,65,67,74,72,83,,,,,,,,57,66,44,75,31,72,46,52,69,75,78,78,81,79,74,70,77,91,80,65,82,74,73,69,55,75,77,74,71,8,8,14,5,15,nahitan nandez,n. nandez,Cagliari Calcio,Nahitan Nández,23,Central Midfield,CM,5000000,Boca Juniors,Argentina,16200000,in,summer,Serie A,2019,FALSE,,nahitan nandez
235424,https://sofifa.com/player/235424/diadie-samassekou/190002,D. Samassékou,Diadie Samassékou,22,1/11/1996,177,68,Mali,FC Red Bull Salzburg,Austrian Football Bundesliga,1,75,85,9500000,30000,CDM,Right,1,3,3,Medium/Medium,Lean,No,16200000,,CDM,8,,8/17/2015,2019,,,74,49,67,71,72,71,,,,,,,,57,42,59,75,37,68,55,34,71,73,68,78,77,76,77,60,74,80,67,54,70,77,55,72,56,78,69,75,74,5,11,11,14,8,diadie samassekou,d. samassekou,TSG 1899 Hoffenheim,Diadié Samassékou,23,Defensive Midfield,DM,3000000,RB Salzburg,Austria,14000000,in,summer,1 Bundesliga,2019,FALSE,,diadie samassekou
231102,https://sofifa.com/player/231102/ludovic-blas/190002,L. Blas,Ludovic Blas,20,12/31/1997,180,73,France,En Avant de Guingamp,French Ligue 1,1,75,84,10500000,15000,"RM, CM, LM",Left,1,3,3,High/Low,Lean,No,23100000,,SUB,7,,7/1/2015,2021,,,77,69,73,78,50,62,,,,,,,Speed Dribbler (AI),77,67,58,77,70,79,69,52,74,79,84,71,79,62,74,72,62,63,60,72,64,57,69,69,65,68,27,62,60,12,9,14,14,15,ludovic blas,l. blas,FC Nantes,Ludovic Blas,21,Attacking Midfield,AM,22000000,Guingamp,France,8000000,in,summer,Ligue 1,2019,FALSE,,ludovic blas
232432,https://sofifa.com/player/232432/luka-jovic/190002,L. Jović,Luka Jović,20,12/23/1997,182,87,Serbia,Eintracht Frankfurt,German 1. Bundesliga,1,75,83,10000000,30000,ST,Right,1,4,3,Medium/Medium,Normal,No,,,SUB,8,SL Benfica,,2019,,,76,74,62,74,27,68,,,,,,,Chip Shot (AI),63,76,75,66,73,74,68,38,54,74,75,77,74,73,65,79,66,69,73,70,55,23,73,65,60,70,19,26,16,8,7,12,9,13,luka jovic,l. jovic,Eintracht Frankfurt,Luka Jović,21,Centre-Forward,CF,8000000,Benfica,Portugal,22340000,in,summer,1 Bundesliga,2019,FALSE,,luka jovic
234777,https://sofifa.com/player/234777/zack-steffen/190002,Z. Steffen,Zack Steffen,23,4/2/1995,191,84,United States,Columbus Crew SC,USA Major League Soccer,1,75,83,7500000,6000,GK,Right,1,3,1,Medium/Medium,Normal,Yes,12800000,,GK,23,,7/22/2016,2021,GK,12,,,,,,,76,70,69,81,43,71,Saves with Feet,14,9,13,31,8,15,13,11,33,28,44,42,39,70,40,27,57,33,59,12,31,19,9,48,37,54,13,12,12,76,70,69,71,81,zack steffen,z. steffen,Manchester City,Zack Steffen,24,Goalkeeper,GK,3500000,Columbus Crew,United States,6820000,in,summer,Premier League,2019,FALSE,,zack steffen
201976,https://sofifa.com/player/201976/alfred-gomis/190002,A. Gomis,Alfred Benjamin Gomis,24,9/5/1993,194,80,Senegal,SPAL,Italian Serie A,1,75,82,7000000,9000,GK,Right,1,3,1,Medium/Medium,Lean,No,14000000,,GK,1,,7/1/2018,2021,,,,,,,,,76,73,68,77,42,74,,15,16,11,34,11,15,12,12,35,24,43,41,60,67,54,26,81,33,57,15,16,21,16,61,23,57,18,14,10,76,73,68,74,77,alfred gomis,a. gomis,Dijon FCO,Alfred Gomis,25,Goalkeeper,GK,2000000,SPAL,Italy,1000000,in,summer,Ligue 1,2019,FALSE,,alfred gomis
215689,https://sofifa.com/player/215689/andrea-petagna/190002,A. Petagna,Andrea Petagna,23,6/30/1995,188,85,Italy,SPAL,Italian Serie A,1,75,82,9500000,15000,ST,Left,1,3,4,Medium/Medium,Stocky,No,,#Strength,SUB,37,Atalanta,,2019,,,60,70,65,73,36,79,,,,,,,"Backs Into Player, Target Forward",58,74,77,74,60,74,54,40,56,78,52,67,56,69,62,76,69,74,90,56,60,18,77,70,65,71,57,20,15,3,3,3,5,3,andrea petagna,a. petagna,SPAL,Andrea Petagna,24,Centre-Forward,CF,7500000,Atalanta BC,Italy,12000000,in,summer,Serie A,2019,FALSE,,andrea petagna
235663,https://sofifa.com/player/235663/guus-til/190002,G. Til,Guus Til,20,12/22/1997,183,74,Netherlands,AZ Alkmaar,Holland Eredivisie,1,75,82,9500000,10000,"CAM, CM",Right,1,3,3,High/High,Normal,No,16200000,#Engine,CAM,10,,7/1/2015,2023,,,71,71,70,71,58,71,,,,,,,,57,74,58,78,58,69,55,63,73,74,68,74,69,77,73,70,52,90,69,69,56,66,74,74,66,72,52,58,55,12,6,12,11,14,guus til,g. til,Spartak Moscow,Guus Til,21,Attacking Midfield,AM,6000000,AZ Alkmaar,Netherlands,18000000,in,summer,Premier Liga,2019,FALSE,,guus til
235813,https://sofifa.com/player/235813/razvan-marin/190002,R. Marin,Răzvan Gabriel Marin,22,5/23/1996,174,70,Romania,Standard de Liège,Belgian Jupiler Pro League,1,75,82,9000000,15000,"CM, CDM",Right,1,4,3,High/Medium,Normal,Yes,15300000,,RCM,18,,1/20/2017,2021,RDM,18,66,72,77,73,62,69,,,,,,,"Long Passer (AI), Long Shot Taker (AI), Technical Dribbler (AI)",76,66,55,76,73,74,78,76,81,73,63,68,73,67,70,80,65,79,65,78,66,68,73,76,68,71,65,58,56,11,14,6,8,8,razvan marin,r. marin,Ajax Amsterdam,Răzvan Marin,23,Central Midfield,CM,5000000,Standard Liège,Belgium,12500000,in,summer,Eredivisie,2019,FALSE,,razvan marin
206436,https://sofifa.com/player/206436/yassine-benzia/190002,Y. Benzia,Yassine Benzia,23,9/8/1994,178,76,Algeria,LOSC Lille,French Ligue 1,1,75,81,9000000,20000,"CAM, LM, CM",Right,2,4,4,Medium/Medium,Normal,No,19800000,,CAM,10,,8/31/2015,2019,,,70,71,72,77,45,63,,,,,,,"Injury Prone, Finesse Shot, Technical Dribbler (AI)",66,72,64,75,69,79,77,71,68,76,72,68,77,68,72,71,79,72,58,67,61,55,75,77,76,75,33,46,38,6,9,14,13,9,yassine benzia,y. benzia,Dijon FCO,Yassine Benzia,25,Attacking Midfield,AM,1000000,LOSC Lille,France,1500000,in,winter,Ligue 1,2019,FALSE,,yassine benzia
236331,https://sofifa.com/player/236331/erick-cabaco/190002,E. Cabaco,Erick Cathriel Cabaco Almada,23,4/19/1995,186,75,Uruguay,Levante UD,Spain Primera Division,1,75,81,8000000,15000,CB,Right,1,3,2,Low/High,Normal,No,18400000,,SUB,18,,7/2/2018,2022,,,67,38,51,57,75,75,,,,,,,,38,36,72,62,36,49,36,27,62,64,67,67,65,70,58,52,83,68,75,34,82,75,28,44,32,66,77,75,75,11,7,13,14,6,erick cabaco,e. cabaco,Getafe CF,Erick Cabaco,24,Centre-Back,CB,1000000,Levante,Spain,8000000,in,winter,Laliga,2019,FALSE,,erick cabaco
237556,https://sofifa.com/player/237556/christian-luyindama/190002,C. Luyindama,Christian Luyindama Nekadio,24,1/8/1994,191,91,DR Congo,Standard de Liège,Belgian Jupiler Pro League,1,75,81,8000000,10000,"CB, CDM",Right,1,2,2,Medium/Medium,Normal,No,13600000,#Strength,RCB,26,,5/18/2017,2021,,,74,37,50,51,72,84,,,,,,,,27,19,81,62,30,45,31,19,67,58,68,79,53,67,46,68,72,73,92,53,80,66,21,51,24,74,64,80,73,12,11,5,7,11,christian luyindama,c. luyindama,Galatasaray,Christian Luyindama,25,Centre-Back,CB,,Standard Liège,Belgium,5000000,in,summer,Super Lig,2019,FALSE,,christian luyindama
205478,https://sofifa.com/player/205478/michael-krmencik/190002,M. Krmenčík,Michael Krmenčík,25,3/15/1993,191,90,Czech Republic,Viktoria Plzeň,Czech Republic Gambrinus Liga,1,75,80,9000000,2000,ST,Right,1,3,3,High/Medium,Normal,No,20500000,,ST,15,,7/1/2010,2021,LS,11,75,72,57,69,27,77,,,,,,,"Beat Offside Trap, Power Header, Target Forward",55,77,76,64,66,69,56,53,43,71,74,76,70,72,57,69,58,65,84,65,78,23,78,60,67,59,17,25,20,7,7,9,15,13,michael krmencik,m. krmencik,Club Brugge KV,Michael Krmencik,26,Centre-Forward,CF,,Viktoria Plzen,Czech Republic,6000000,in,winter,Jupiler Pro League,2019,FALSE,,michael krmencik
241184,https://sofifa.com/player/241184/junior-firpo/190002,J. Firpo,Héctor Junior Firpo Adames,21,8/22/1996,184,75,Dominican Republic,Real Betis,Spain Primera Division,1,75,80,7500000,15000,"LB, LWB, CB, LM",Left,1,3,2,Medium/Medium,Normal,No,16300000,,SUB,20,,7/1/2015,2023,,,70,58,68,67,74,69,,,,,,,,77,57,74,72,55,62,65,43,70,77,72,69,63,71,62,62,64,74,72,61,55,74,65,55,38,65,70,77,78,7,7,7,14,14,junior firpo,j. firpo,FC Barcelona,Junior Firpo,22,Left-Back,LB,7000000,Real Betis,Spain,20000000,in,summer,Laliga,2019,FALSE,,junior firpo
208615,https://sofifa.com/player/208615/christopher-jullien/190002,C. Jullien,Christopher Jullien,25,3/22/1993,196,88,France,Toulouse Football Club,French Ligue 1,1,75,79,7000000,20000,CB,Right,2,3,2,Medium/Medium,Normal,No,14500000,"#Aerial Threat, #Strength",LCB,6,,6/14/2016,2021,,,61,45,47,56,74,80,,,,,,,"Long Passer (AI), Power Header",37,51,80,64,28,45,29,36,61,70,58,64,62,68,51,46,75,74,87,32,72,74,50,26,55,70,73,75,71,8,14,12,11,8,christopher jullien,c. jullien,Celtic FC,Christopher Jullien,26,Centre-Back,CB,3500000,Toulouse,France,8000000,in,summer,Scottish Premiership,2019,FALSE,,christopher jullien
215531,https://sofifa.com/player/215531/deniz-turuc/190002,D. Türüç,Deniz Türüç,25,1/29/1993,177,72,Turkey,Kayserispor,Turkish Süper Lig,1,75,79,8500000,15000,"CAM, RM",Left,1,4,4,High/Medium,Normal,No,17600000,,RM,10,,7/28/2015,2020,SUB,16,75,68,79,77,56,69,,,,,,,"Long Shot Taker (AI), Technical Dribbler (AI), Set Play Specialist, Takes Finesse Free Kicks",80,61,42,79,60,76,82,79,80,76,77,74,83,73,76,80,58,81,65,75,67,64,62,75,74,74,51,61,55,10,11,16,11,13,deniz turuc,d. turuc,Fenerbahce,Deniz Türüç,26,Right Midfield,RM,2400000,Kayserispor,Turkey,2500000,in,summer,Super Lig,2019,FALSE,,deniz turuc
224196,https://sofifa.com/player/224196/ramy-bensebaini/190002,R. Bensebaini,Ramy Bensebaini,23,4/16/1995,186,75,Algeria,Stade Rennais FC,French Ligue 1,1,75,79,7000000,20000,"LB, CB",Left,2,3,3,Medium/Medium,Lean,No,13800000,,LB,15,,7/13/2016,2020,,,68,48,66,69,74,79,,,,,,,,73,49,74,72,43,68,58,37,64,73,69,68,59,75,60,49,80,77,79,43,83,75,62,58,43,71,73,75,74,6,13,14,7,14,ramy bensebaini,r. bensebaini,Borussia Mönchengladbach,Ramy Bensebaini,24,Left-Back,LB,20000000,Stade Rennais,France,8000000,in,summer,1 Bundesliga,2019,FALSE,,ramy bensebaini
225659,https://sofifa.com/player/225659/guido-rodriguez/190002,G. Rodríguez,Guido Rodríguez,23,4/11/1995,185,80,Argentina,Club América,Mexican Liga MX,1,75,79,7500000,40000,"CDM, CM",Right,1,3,2,Medium/Medium,Lean,No,13300000,,LCM,5,,6/14/2017,2023,,,55,49,66,62,75,78,,,,,,,,59,41,65,75,47,59,49,42,72,72,53,57,54,62,52,59,45,75,81,55,83,78,50,62,53,65,75,76,73,12,11,14,16,6,guido rodriguez,g. rodriguez,Real Betis Balompié,Guido Rodríguez,25,Defensive Midfield,DM,28000000,América,Mexico,4000000,in,winter,Laliga,2019,FALSE,,guido rodriguez
