height_cm,weight_kg,nationality,overall,potential,preferred_foot,contract_valid_until,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,age_y,position,fee,window,league,season
182,80,Italy,76,77,Right,2018.0,52,79,77,66,77,69,70,47,35,76,77,75,78,74,71,73,90,72,78,41,83,21,82,59,79,77,12,16,16,15,15,10,13,5,28.0,Centre-Forward,4000000,summer,Serie A,2018
185,80,Germany,76,77,Right,2021.0,78,78,71,71,74,68,54,52,54,64,69,79,62,76,60,81,82,87,81,76,79,50,77,70,50,68,46,56,48,14,14,13,15,11,27.0,Right Winger,3000000,summer,1 Bundesliga,2018
186,80,Austria,76,76,Right,2019.0,68,73,77,72,75,74,73,52,69,70,77,79,69,76,64,76,90,86,75,67,72,39,78,72,72,75,39,32,42,15,10,12,6,14,31.0,Right Winger,2250000,summer,1 Bundesliga,2018
186,75,Sweden,76,76,Right,2019.0,69,60,60,77,66,76,74,70,77,80,55,54,65,76,57,72,66,77,75,69,83,70,72,75,68,75,54,70,64,5,5,5,5,5,29.0,Defensive Midfield,2600000,summer,Serie A,2018
173,64,DR Congo,76,76,Left,2021.0,82,71,67,74,62,80,77,78,64,81,84,75,86,74,81,77,81,59,65,63,42,46,67,74,51,72,23,41,25,7,12,7,14,13,27.0,Attacking Midfield,2000000,summer,Laliga,2018
171,71,France,76,76,Right,2018.0,73,70,58,75,70,80,75,78,73,78,83,77,92,72,80,74,38,73,50,73,47,56,67,72,72,72,47,34,32,12,16,12,13,7,28.0,Attacking Midfield,6000000,summer,Ligue 1,2018
184,81,Serbia,76,76,Right,2018.0,70,22,68,64,25,62,31,37,66,68,69,71,66,70,66,70,74,72,78,41,80,76,56,46,41,67,76,80,80,8,12,15,12,5,30.0,Centre-Back,1300000,summer,Serie A,2018
186,88,Slovenia,76,76,Right,2019.0,67,60,71,79,69,71,68,70,76,76,68,68,65,74,62,82,67,78,86,77,78,75,75,72,65,76,68,76,72,14,13,10,11,6,29.0,Central Midfield,5300000,summer,Serie A,2018
180,70,Italy,75,86,Left,2021.0,77,21,55,66,33,75,65,21,58,72,78,91,79,74,78,53,67,90,65,42,62,68,58,51,22,68,66,74,72,11,7,9,13,15,23.0,Left-Back,10000000,summer,Ligue 1,2018
179,70,Colombia,75,83,Right,2020.0,69,56,58,76,53,71,67,68,71,75,76,79,76,72,76,80,81,90,75,75,78,74,58,68,58,63,60,75,80,16,14,11,7,9,23.0,Defensive Midfield,30500000,summer,Premier League,2018
193,80,Argentina,75,83,Right,2018.0,30,33,77,66,30,40,40,31,47,44,64,74,51,71,46,48,57,68,76,29,76,77,32,29,47,65,78,79,74,14,8,12,16,13,24.0,Centre-Back,3500000,summer,Liga Portugal,2018
168,64,Uruguay,75,83,Right,2022.0,67,50,32,79,50,74,62,63,76,78,79,75,85,73,93,62,32,79,64,59,78,77,65,73,48,75,60,75,67,5,5,13,7,9,22.0,Defensive Midfield,28650000,summer,Premier League,2018
191,86,Turkey,75,80,Right,2018.0,67,65,73,75,70,72,72,65,72,75,72,74,62,70,62,79,69,83,81,75,80,76,68,71,60,72,69,74,70,12,16,10,13,7,24.0,Defensive Midfield,6000000,summer,Laliga,2018
189,82,Serbia,75,80,Right,2020.0,29,76,84,64,82,68,39,52,43,71,52,64,61,73,48,80,81,67,84,66,89,14,77,65,64,76,14,24,13,15,12,6,7,13,23.0,Centre-Forward,24700000,summer,Premier League,2018
191,86,Algeria,75,79,Right,2018.0,65,74,76,72,68,77,74,68,61,78,60,70,59,70,39,77,72,81,85,67,74,29,75,73,66,73,15,39,15,6,12,7,13,14,26.0,Centre-Forward,5500000,summer,1 Bundesliga,2018
190,88,Belgium,75,79,Right,2018.0,16,16,14,32,19,19,17,17,30,33,37,35,36,72,34,38,64,30,67,18,24,13,18,45,22,46,20,13,14,80,68,70,75,77,26.0,Goalkeeper,4000000,summer,Ligue 1,2018
182,87,Croatia,75,79,Right,2020.0,46,76,73,69,67,71,59,46,39,74,72,76,62,75,61,80,78,68,77,62,88,25,74,69,62,72,18,22,16,15,9,12,15,12,24.0,Centre-Forward,1800000,summer,Super League 1,2018
186,84,Switzerland,75,79,Right,2021.0,65,55,82,74,53,65,65,66,74,69,62,52,67,72,61,76,86,71,77,65,72,73,61,68,80,66,71,76,74,8,9,11,10,15,26.0,Centre-Back,4000000,summer,Premier League,2018
180,78,Iran,75,79,Right,2020.0,71,67,62,69,72,77,64,46,54,76,85,86,82,72,74,84,87,85,65,77,68,42,72,74,58,74,35,37,40,13,11,9,7,7,24.0,Right Winger,22500000,summer,Premier League,2018
178,72,Croatia,75,79,Right,2019.0,71,70,41,71,68,79,74,80,67,71,83,90,84,67,90,77,58,68,63,70,40,29,77,66,68,74,32,33,31,8,13,6,15,14,25.0,Left Winger,1000000,summer,Supersport Hnl,2018
186,72,France,75,78,Right,2018.0,74,62,71,79,72,77,78,82,80,79,53,52,75,72,68,83,66,54,71,79,63,59,66,77,73,74,49,58,51,14,11,10,11,6,27.0,Central Midfield,4000000,summer,Ligue 1,2018
173,65,Morocco,75,78,Right,2020.0,74,65,49,73,74,78,79,75,65,80,78,77,79,70,83,83,58,58,58,79,32,31,67,77,68,79,24,36,28,10,10,14,15,11,25.0,Attacking Midfield,6000000,summer,Eredivisie,2018
184,76,Montenegro,75,78,Left,2020.0,52,38,72,75,48,68,56,64,67,73,65,57,61,74,60,69,87,81,74,61,81,79,60,67,53,75,72,77,68,12,13,12,15,15,26.0,Defensive Midfield,8900000,summer,Laliga,2018
190,87,Germany,75,77,Right,2020.0,31,76,77,63,73,69,40,58,37,72,63,71,53,70,53,83,64,60,90,65,80,29,75,58,73,70,29,45,19,13,6,15,7,15,27.0,Centre-Forward,10000000,summer,1 Bundesliga,2018
183,75,Scotland,75,77,Right,2019.0,64,71,66,75,62,74,69,71,71,76,84,84,86,68,62,75,73,86,69,74,67,65,73,71,52,72,58,62,59,14,8,13,11,13,26.0,Central Midfield,7950000,summer,Premier League,2018
195,88,Denmark,75,76,Right,2018.0,14,12,17,30,11,15,14,13,34,19,29,34,32,72,30,22,51,25,67,15,17,20,10,49,12,30,12,13,15,74,77,67,71,77,29.0,Goalkeeper,2500000,summer,Premier League,2018
173,65,Turkey,75,76,Right,2020.0,70,72,56,68,49,79,70,60,57,75,89,85,84,72,85,70,63,73,51,60,33,35,76,70,50,69,34,54,32,9,10,6,13,15,26.0,Left Winger,2500000,summer,Laliga,2018
178,75,France,75,76,Right,2022.0,77,66,63,73,56,79,58,47,66,75,80,88,77,68,70,66,72,74,77,56,74,71,65,54,55,67,68,74,75,12,13,12,9,11,27.0,Right-Back,12000000,summer,Serie A,2018
187,78,Turkey,75,76,Right,2020.0,14,10,11,23,11,14,12,11,17,23,40,37,39,72,38,21,70,22,51,12,26,16,11,42,18,36,14,14,12,77,70,69,73,80,29.0,Goalkeeper,2750000,summer,Super Lig,2018
177,68,Japan,75,76,Right,2018.0,68,61,51,74,56,84,66,54,59,77,85,85,87,73,78,54,65,74,34,63,39,37,70,65,56,67,29,46,42,16,11,11,11,7,27.0,Attacking Midfield,4500000,summer,1 Bundesliga,2018
185,85,Netherlands,75,75,Right,2019.0,69,66,69,71,67,82,70,47,60,78,83,79,77,71,74,85,81,66,75,79,58,34,71,67,70,75,33,28,21,16,8,12,11,15,32.0,Left Winger,2000000,winter,Premier League,2018
177,73,France,75,75,Right,2019.0,72,66,53,71,68,77,67,47,54,76,95,96,86,67,80,70,64,74,66,57,58,24,72,63,63,65,20,30,30,11,5,9,6,5,30.0,Right Winger,1500000,summer,Serie A,2018
179,70,Morocco,75,75,Right,2019.0,81,69,49,76,69,76,82,77,75,79,68,66,76,68,72,73,43,67,68,79,59,31,69,77,73,63,51,53,54,15,12,14,15,6,30.0,Central Midfield,1500000,summer,Ligue 1,2018
175,76,Germany,75,75,Right,2020.0,68,63,59,78,59,73,70,71,74,75,76,65,75,72,84,72,83,89,76,69,83,68,65,74,62,72,69,69,73,8,9,9,16,9,30.0,Central Midfield,1300000,summer,1 Bundesliga,2018
183,75,Egypt,74,85,Right,2022.0,70,60,59,76,61,79,63,63,64,79,77,74,73,63,67,62,51,72,68,65,54,33,73,74,65,75,43,44,46,12,13,15,12,10,21.0,Left Winger,6500000,summer,Premier League,2018
187,84,Turkey,74,84,Right,2021.0,46,37,67,55,48,56,39,37,54,58,67,74,63,67,56,65,68,67,80,39,81,68,42,49,52,55,70,85,80,6,7,7,7,7,22.0,Centre-Back,21100000,summer,Premier League,2018
175,70,Morocco,74,83,Right,2021.0,76,47,54,80,58,77,66,55,80,80,69,68,72,72,77,67,60,76,73,48,66,63,52,75,47,72,56,55,52,13,13,6,16,12,22.0,Defensive Midfield,2500000,summer,Jupiler Pro League,2018
178,74,Colombia,74,82,Right,2020.0,59,30,59,70,22,58,31,31,65,65,66,61,67,73,67,53,83,90,70,39,82,78,60,65,32,68,75,76,70,13,14,13,15,16,25.0,Defensive Midfield,15000000,winter,Premier Liga,2018
168,67,Nigeria,74,81,Right,2019.0,71,73,58,67,73,78,47,55,52,76,92,91,93,71,91,76,90,73,63,68,38,21,68,66,48,76,26,31,25,7,13,12,13,9,23.0,Left Winger,3500000,summer,Laliga,2018
184,70,Belgium,74,81,Right,2018.0,60,42,72,71,35,63,35,29,53,69,75,75,62,61,59,51,76,69,78,36,63,73,36,46,37,70,71,79,76,7,10,15,15,15,23.0,Centre-Back,10000000,summer,Ligue 1,2018
184,79,France,74,81,Right,2021.0,49,75,76,73,63,67,59,49,54,72,53,67,65,74,42,75,74,72,84,62,87,25,77,64,62,68,31,26,23,6,12,13,15,9,23.0,Centre-Forward,3000000,summer,Ligue 1,2018
184,82,Mexico,74,80,Right,2018.0,28,22,68,64,25,58,25,22,58,60,66,68,65,66,61,39,72,69,79,18,70,76,30,48,36,65,76,78,76,6,10,6,7,11,24.0,Centre-Back,5000000,summer,1 Bundesliga,2018
176,70,France,74,80,Left,2018.0,75,66,66,69,65,73,68,49,59,73,79,79,77,72,75,77,81,76,65,62,66,74,65,68,66,66,71,73,73,11,10,11,14,12,24.0,Left-Back,10000000,summer,Ligue 1,2018
176,70,Kosovo,74,79,Right,2018.0,62,65,42,70,68,75,72,66,71,76,82,78,83,65,67,74,78,83,74,71,77,50,72,74,66,73,49,47,46,6,14,15,15,13,25.0,Central Midfield,7600000,summer,Serie A,2018
183,78,DR Congo,74,79,Right,2020.0,49,77,66,67,70,71,68,57,52,73,82,79,70,68,69,68,77,71,76,67,60,25,78,65,72,70,21,22,17,7,6,9,10,7,25.0,Centre-Forward,11400000,summer,Premier League,2018
189,87,Denmark,74,79,Right,2019.0,48,47,70,69,57,61,32,35,64,66,59,64,58,70,59,58,75,79,78,52,77,73,57,62,33,75,69,74,76,14,6,10,11,7,25.0,Centre-Back,1500000,summer,Superliga,2018
180,73,Turkey,74,79,Left,2019.0,74,69,65,76,67,72,71,69,70,76,74,76,76,64,69,75,54,80,59,77,62,49,71,76,70,63,42,45,32,14,11,6,11,8,25.0,Central Midfield,4000000,summer,Super Lig,2018
186,81,Chad,74,79,Right,2020.0,66,75,63,62,75,74,65,53,55,69,87,89,73,71,59,79,78,84,79,72,69,24,72,59,72,67,20,25,23,6,11,9,15,9,25.0,Centre-Forward,2000000,summer,Ligue 1,2018
188,87,Mexico,74,77,Right,2020.0,32,34,74,63,36,53,44,45,58,65,66,70,46,65,50,63,65,75,86,39,68,74,30,43,45,71,74,75,75,7,8,13,6,9,26.0,Centre-Back,7000000,summer,Laliga,2018
179,70,Ghana,74,77,Right,2019.0,64,59,60,74,50,76,54,54,68,72,78,79,78,76,79,72,79,85,79,65,78,74,72,70,60,73,66,77,78,11,5,10,6,7,26.0,Central Midfield,1000000,summer,Serie A,2018
180,72,North Macedonia,74,77,Right,2018.0,67,58,63,70,48,74,68,34,68,72,85,78,77,74,75,67,75,84,72,68,69,73,59,48,47,73,68,72,75,6,12,6,9,8,26.0,Right-Back,1150000,summer,Liga Portugal,2018
196,89,Sweden,74,76,Right,2019.0,16,11,15,29,20,11,15,18,32,17,28,40,33,73,31,17,39,38,76,15,29,19,13,48,30,41,17,12,17,69,75,71,72,76,28.0,Goalkeeper,9000000,summer,Serie A,2018
185,75,Italy,74,75,Left,2022.0,32,78,71,64,65,70,45,33,54,71,74,72,71,73,63,70,70,69,75,66,45,20,77,58,65,74,11,15,15,6,12,7,5,14,27.0,Centre-Forward,7000000,summer,Serie A,2018
172,65,Togo,74,74,Right,2018.0,73,64,54,70,62,78,66,72,65,76,82,78,79,70,76,71,68,68,58,70,45,39,72,74,68,65,36,30,25,13,14,12,10,11,30.0,Right Winger,2500000,summer,Ligue 1,2018
180,68,France,74,74,Right,2019.0,62,51,73,77,47,71,56,54,73,74,67,63,68,77,73,64,77,74,63,66,80,76,64,75,59,73,72,74,72,9,11,16,16,11,27.0,Defensive Midfield,1000000,summer,Ligue 1,2018
190,90,Croatia,74,74,Right,2019.0,33,80,80,69,73,65,39,46,44,70,37,38,50,75,43,79,75,79,90,74,76,40,75,62,76,70,26,35,25,10,9,11,11,15,29.0,Centre-Forward,3000000,summer,Jupiler Pro League,2018
171,66,Netherlands,73,86,Right,2019.0,70,64,52,69,67,83,68,58,44,78,87,86,87,64,83,65,66,67,60,59,62,45,57,72,66,75,33,32,27,5,6,14,7,12,19.0,Left Winger,17250000,summer,Serie A,2018
188,87,England,73,84,Right,2020.0,23,52,77,62,45,47,22,24,52,63,53,53,50,64,51,53,78,61,85,21,69,73,25,26,32,67,74,72,69,14,12,12,14,10,24.0,Centre-Back,16850000,summer,Premier League,2018
180,74,Sweden,73,82,Right,2020.0,54,55,60,75,61,58,59,57,75,76,81,75,82,72,67,69,68,80,59,66,62,70,63,73,47,71,70,69,67,10,7,11,10,11,24.0,Central Midfield,1000000,summer,Allsvenskan,2018
188,77,Argentina,73,82,Right,2021.0,73,69,43,76,67,76,69,63,71,77,71,75,72,68,60,74,36,61,67,71,48,31,67,71,57,60,29,37,26,11,10,7,8,8,23.0,Second Striker,17850000,summer,Serie A,2018
194,80,Senegal,73,81,Right,2018.0,15,16,11,34,11,15,12,12,35,24,43,41,60,63,54,26,81,33,57,15,16,21,16,51,23,57,11,14,10,75,71,66,73,76,24.0,Goalkeeper,1500000,summer,Serie A,2018
178,66,Belgium,73,81,Right,2019.0,71,71,54,72,73,73,70,73,66,74,76,73,81,68,78,69,72,76,53,73,66,41,69,73,63,74,32,53,51,8,6,6,14,14,21.0,Central Midfield,3000000,summer,Jupiler Pro League,2018
178,75,Italy,73,81,Right,2020.0,75,60,36,75,70,80,75,66,67,78,77,79,79,68,77,72,44,69,54,64,38,23,70,68,69,68,30,30,26,11,10,6,10,5,24.0,Left Winger,7450000,summer,Serie A,2018
185,78,England,73,80,Left,2021.0,28,24,73,63,20,33,31,22,55,59,64,63,56,63,68,33,77,63,79,28,60,72,24,29,21,50,76,77,74,12,8,16,16,11,25.0,Centre-Back,16900000,summer,Premier League,2018
177,72,Belgium,73,80,Right,2020.0,79,63,36,66,70,78,77,66,59,76,89,87,91,66,83,77,85,66,56,74,26,27,63,52,46,64,15,20,15,13,13,6,12,8,24.0,Left Winger,8250000,summer,Ligue 1,2018
168,68,Denmark,73,80,Left,2021.0,75,53,66,70,54,73,72,71,63,71,85,85,79,65,91,85,81,90,61,67,89,64,60,72,40,64,67,65,69,10,6,6,11,11,24.0,Left-Back,7500000,summer,Serie A,2018
178,77,Belgium,73,79,Right,2019.0,73,50,56,70,61,73,69,57,69,72,82,78,75,71,73,67,76,83,65,62,66,69,68,68,49,69,69,70,71,14,6,11,13,10,23.0,Right-Back,3500000,summer,Ligue 1,2018
182,81,France,73,79,Left,2020.0,62,75,72,70,73,70,58,52,51,72,67,71,72,72,64,70,80,78,75,58,68,17,76,63,66,72,38,29,16,14,15,9,14,9,24.0,Centre-Forward,3000000,summer,Ligue 1,2018
190,80,DR Congo,73,79,Right,2018.0,70,56,70,70,54,66,70,37,72,71,68,71,65,75,65,67,70,79,71,59,77,70,68,70,56,66,73,74,72,13,15,8,13,14,25.0,Centre-Back,7000000,summer,1 Bundesliga,2018
187,85,France,73,79,Right,2021.0,67,20,73,67,25,53,34,33,66,63,60,69,61,68,57,44,72,73,79,27,76,73,39,51,36,67,72,72,73,11,15,13,10,10,24.0,Centre-Back,8000000,summer,Premier Liga,2018
182,74,Japan,73,79,Right,2020.0,35,29,72,67,28,44,32,34,68,58,75,85,49,59,69,42,76,81,76,28,70,71,29,31,32,69,73,75,70,9,7,9,12,12,26.0,Centre-Back,3000000,winter,Ligue 1,2018
190,78,Denmark,73,78,Right,2020.0,14,9,12,25,7,13,16,7,30,12,48,45,34,71,40,21,63,32,67,13,17,12,14,45,17,31,17,11,13,74,71,66,70,76,25.0,Goalkeeper,2800000,summer,1 Bundesliga,2018
187,75,Italy,73,78,Right,2020.0,15,17,58,58,14,42,13,19,45,56,63,66,59,70,59,15,81,68,88,12,65,72,13,13,13,63,75,75,74,8,13,11,10,9,26.0,Centre-Back,3600000,summer,Serie A,2018
184,83,Serbia,73,78,Right,2021.0,53,34,76,61,30,57,39,34,53,66,66,70,65,70,64,59,79,67,77,36,83,69,41,47,44,64,72,73,68,12,8,9,15,13,25.0,Centre-Back,6000000,summer,Premier Liga,2018
176,71,Kosovo,73,78,Right,2019.0,71,66,50,66,62,83,78,67,54,78,88,85,86,67,82,72,34,73,54,68,61,38,61,60,50,67,35,33,24,10,8,10,7,14,23.0,Left Winger,4000000,winter,Ligue 1,2018
186,77,Cyprus,73,78,Left,2018.0,61,56,75,71,66,68,62,59,74,68,65,68,62,66,57,74,67,75,72,68,72,73,65,67,54,71,72,73,73,15,8,13,13,10,25.0,Centre-Back,1500000,summer,Jupiler Pro League,2018
181,74,Netherlands,73,77,Right,2020.0,69,36,66,66,35,72,30,31,59,66,86,91,70,67,69,30,59,78,65,31,71,66,56,53,56,60,64,73,72,16,11,13,10,9,24.0,Right-Back,3500000,summer,1 Bundesliga,2018
176,67,Nigeria,73,77,Right,2018.0,52,75,67,63,63,73,55,48,57,72,91,93,89,67,82,69,73,75,47,62,69,24,77,53,65,58,32,38,33,8,11,11,13,12,25.0,Centre-Forward,3000000,summer,Premier Liga Ukr,2018
176,71,Nigeria,73,76,Left,2019.0,68,55,50,76,62,75,52,56,68,75,84,76,85,75,87,77,78,63,67,69,77,72,67,72,59,75,69,71,73,13,9,12,15,13,27.0,Central Midfield,2000000,summer,Serie A,2018
187,80,Paraguay,73,76,Right,2020.0,56,73,73,69,67,65,55,55,55,72,70,74,75,70,63,75,82,76,80,66,68,33,73,68,69,72,25,19,23,10,7,13,10,12,27.0,Centre-Forward,6500000,summer,Serie A,2018
180,79,Germany,73,76,Right,2019.0,69,65,45,70,59,75,60,53,58,70,85,78,76,72,78,74,67,77,67,60,60,34,72,64,62,68,30,33,29,7,6,13,6,8,25.0,Right Winger,3000000,summer,1 Bundesliga,2018
170,66,Australia,73,76,Left,2019.0,72,61,54,73,55,74,72,55,71,72,84,83,84,66,84,63,73,82,52,57,73,66,61,48,47,64,68,73,74,14,11,11,14,15,27.0,Left-Back,1500000,summer,Eredivisie,2018
197,84,Netherlands,73,76,Right,2020.0,42,77,81,63,63,62,36,37,31,73,44,69,64,66,41,77,77,80,84,55,71,34,73,54,72,78,23,23,26,11,9,14,16,12,25.0,Centre-Forward,10500000,summer,1 Bundesliga,2018
188,88,England,73,75,Right,2020.0,14,11,17,22,13,14,11,11,15,23,59,59,33,65,44,46,82,41,66,13,37,24,17,43,37,42,15,12,17,77,69,68,74,73,28.0,Goalkeeper,4000000,summer,Premier League,2018
183,82,Denmark,73,75,Right,2020.0,42,39,72,66,36,43,42,34,64,64,63,73,71,68,67,67,84,71,82,61,76,71,62,63,35,73,71,72,71,14,15,7,11,16,26.0,Centre-Back,1140000,summer,Superliga,2018
187,84,Serbia,73,75,Left,2020.0,38,22,75,58,28,48,29,33,56,58,44,45,47,67,46,61,68,67,85,38,77,68,31,43,35,70,72,78,73,9,8,8,15,16,28.0,Centre-Back,3000000,summer,Ligue 1,2018
193,83,England,73,73,Right,2019.0,19,17,14,26,15,11,17,19,24,20,47,40,49,67,45,24,63,34,58,19,42,23,14,56,20,59,12,13,19,74,70,69,72,75,35.0,Goalkeeper,1700000,summer,Premier League,2018
180,73,Italy,73,73,Right,2018.0,60,75,65,65,68,74,66,60,50,75,74,76,77,69,70,70,84,76,74,64,53,25,72,59,70,76,12,18,16,13,14,9,8,10,31.0,Centre-Forward,1900000,summer,Serie A,2018
170,68,Japan,73,73,Right,2019.0,68,46,55,61,45,64,60,36,48,66,89,78,89,69,91,51,81,76,57,53,67,72,60,53,44,66,72,75,74,12,13,8,13,15,31.0,Left-Back,2500000,summer,Super Lig,2018
173,72,France,73,73,Right,2018.0,66,22,60,63,38,60,59,40,60,64,82,77,82,73,78,47,79,81,65,39,74,72,42,38,41,70,70,74,74,9,11,12,14,12,29.0,Right-Back,1600000,summer,Serie A,2018
174,79,Argentina,72,88,Right,2019.0,46,72,70,58,64,69,68,33,50,71,79,79,73,64,64,74,79,72,85,64,56,25,71,54,59,69,26,22,25,11,8,8,8,13,20.0,Centre-Forward,25000000,summer,Serie A,2018
181,76,France,72,84,Right,2018.0,68,58,56,74,63,68,69,65,68,69,77,71,70,71,67,57,58,70,70,54,69,72,58,72,58,73,69,71,69,8,10,13,8,7,21.0,Central Midfield,8000000,summer,Ligue 1,2018
186,78,France,72,83,Right,2021.0,70,30,67,65,35,70,55,33,65,68,81,81,66,63,59,38,77,80,76,43,69,71,54,59,45,67,69,70,71,10,7,14,11,15,20.0,Right-Back,16000000,summer,1 Bundesliga,2018
186,78,Italy,72,82,Right,2018.0,62,43,60,78,50,73,64,64,73,78,56,53,61,65,49,72,58,67,71,74,65,60,60,72,58,66,55,69,65,3,5,3,3,5,23.0,Defensive Midfield,9500000,summer,Serie A,2018
193,84,France,72,82,Left,2020.0,21,13,15,25,14,23,19,15,28,22,27,26,34,65,33,22,57,25,67,16,27,14,9,27,22,32,15,18,20,75,70,62,72,71,22.0,Goalkeeper,2200000,summer,Jupiler Pro League,2018
184,75,Serbia,72,82,Right,2022.0,45,70,42,79,41,71,59,72,77,74,62,68,63,69,63,54,55,52,66,69,41,71,58,66,50,59,68,70,59,14,10,15,15,13,23.0,Central Midfield,10000000,summer,Laliga,2018
177,71,DR Congo,72,80,Right,2019.0,59,71,64,68,57,76,56,56,54,74,80,86,82,67,70,78,83,74,68,66,62,47,68,66,57,68,48,46,42,16,10,7,14,12,24.0,Right Winger,1000000,summer,Ligue 1,2018
192,88,Croatia,72,80,Right,2021.0,42,76,74,72,60,76,70,74,66,80,43,67,66,60,34,72,54,65,90,50,58,11,65,72,80,69,18,24,14,11,15,9,14,10,24.0,Centre-Forward,1000000,winter,Supersport Hnl,2018
170,72,England,72,79,Left,2019.0,67,61,68,66,45,68,65,57,62,67,84,85,82,67,85,60,90,81,75,61,61,68,63,65,61,65,65,73,69,13,14,14,9,14,24.0,Left-Back,6700000,summer,Premier League,2018
164,60,Belgium,72,79,Right,2018.0,65,71,28,73,67,80,79,67,53,77,91,83,88,65,92,72,59,40,36,73,37,16,67,58,57,60,13,17,20,11,6,16,12,16,22.0,Left Winger,1200000,summer,Jupiler Pro League,2018
186,78,Italy,72,79,Left,2021.0,35,21,66,52,32,42,30,29,54,52,55,55,48,68,53,46,62,55,74,31,76,72,27,29,35,67,76,76,74,7,11,12,13,8,24.0,Centre-Back,3000000,summer,Serie A,2018
180,70,Belgium,72,77,Right,2020.0,67,59,47,72,58,68,67,69,71,73,56,61,69,69,74,62,53,71,62,67,68,66,72,73,57,68,56,66,62,7,16,13,15,10,24.0,Defensive Midfield,1500000,summer,Jupiler Pro League,2018
183,78,Italy,72,77,Left,2018.0,70,40,63,63,46,61,66,50,59,66,82,81,73,61,71,79,71,76,70,65,74,77,56,52,64,72,75,70,71,12,6,14,10,7,25.0,Left-Back,3000000,summer,Serie A,2018
182,80,Croatia,72,77,Right,2018.0,74,70,68,68,74,75,65,58,57,75,76,79,67,66,58,80,66,71,76,74,65,29,69,64,63,65,20,40,25,13,15,12,13,14,24.0,Left Winger,4500000,summer,1 Bundesliga,2018
188,75,Iceland,72,77,Right,2020.0,45,43,66,56,30,47,48,46,57,60,63,59,58,68,58,61,80,68,77,60,73,74,54,49,50,66,71,72,73,13,9,10,9,9,25.0,Centre-Back,4000000,winter,Super League 1,2018
179,74,Serbia,72,77,Right,2019.0,74,58,55,75,44,70,72,71,79,72,57,50,62,64,66,78,62,79,73,73,68,61,64,71,68,63,57,68,58,8,14,13,10,15,26.0,Central Midfield,1000000,summer,Super Liga Srbije,2018
187,77,Curacao,72,75,Right,2021.0,75,67,63,72,71,73,77,75,71,72,78,76,73,71,64,83,71,85,77,70,72,63,68,69,76,69,72,69,67,15,8,14,16,15,27.0,Central Midfield,3450000,winter,Premier League,2018
188,78,Morocco,72,75,Right,2022.0,68,71,74,72,66,72,69,59,69,75,65,64,70,65,51,75,74,66,72,69,83,45,67,64,67,73,28,53,42,10,15,11,7,10,26.0,Centre-Forward,2700000,summer,Ligue 1,2018
180,76,Belgium,72,74,Right,2018.0,67,51,64,65,42,74,74,51,62,74,87,90,78,63,72,69,70,73,73,66,71,69,65,50,50,58,64,70,70,15,9,5,9,15,27.0,Right-Back,2400000,summer,Jupiler Pro League,2018
173,75,Tunisia,72,74,Right,2018.0,60,66,49,72,70,77,64,66,68,76,74,75,79,63,79,67,64,81,68,62,59,32,69,72,70,64,42,34,27,8,15,15,11,12,25.0,Left Winger,2000000,summer,Ligue 1,2018
173,70,Mali,72,73,Left,2019.0,67,73,66,69,70,68,53,49,63,63,90,92,87,71,81,73,86,76,58,65,51,33,72,66,63,71,23,34,36,12,14,8,7,9,27.0,Right Winger,4500000,summer,Liga Portugal,2018
171,63,Russia,72,73,Right,2019.0,76,65,69,72,53,70,60,62,68,71,82,79,91,68,86,69,72,84,35,60,63,61,64,67,62,64,58,69,67,14,8,14,14,15,28.0,Right-Back,2000000,summer,Premier Liga,2018
186,76,Germany,71,84,Right,2019.0,56,37,68,70,32,65,45,38,60,62,72,76,68,72,65,65,76,73,67,40,67,71,48,56,46,66,68,72,75,9,9,14,10,12,21.0,Centre-Back,37000000,summer,Ligue 1,2018
175,67,France,71,83,Left,2018.0,64,62,39,61,54,75,59,53,44,72,88,87,90,76,78,74,34,62,55,62,65,25,71,63,65,63,21,36,36,9,8,13,8,14,20.0,Right Winger,5000000,summer,Ligue 1,2018
178,75,Austria,71,80,Right,2018.0,69,67,48,67,66,77,75,64,64,75,88,90,81,57,74,72,56,62,71,73,70,56,55,66,67,72,55,57,50,8,13,11,8,8,22.0,Right Midfield,10500000,summer,1 Bundesliga,2018
175,64,New Zealand,71,79,Right,2019.0,56,52,31,73,47,77,55,66,74,74,81,77,75,67,82,70,63,71,57,61,51,65,60,72,60,74,39,49,34,10,12,6,8,9,23.0,Central Midfield,2750000,summer,Eredivisie,2018
172,67,Belgium,71,77,Right,2018.0,64,70,66,60,66,73,72,67,52,71,92,92,89,69,84,69,84,85,38,72,71,23,68,56,65,74,19,20,15,13,8,16,10,8,23.0,Centre-Forward,1500000,summer,1 Bundesliga,2018
