height_cm,weight_kg,nationality,overall,potential,preferred_foot,contract_valid_until,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,age_y,position,fee,window,league,season
180,73,Denmark,76,77,Right,2021.0,68,74,66,74,73,76,71,75,65,76,78,79,84,72,76,77,84,77,77,70,69,31,79,70,73,77,35,30,26,14,13,11,7,8,28,Centre-Forward,5000000,summer,Laliga,2019
177,78,Denmark,76,76,Right,2019.0,81,67,60,82,84,76,85,86,77,80,58,52,68,67,78,83,79,65,57,81,65,77,66,81,77,70,67,50,48,16,16,9,12,11,33,Defensive Midfield,1500000,summer,Serie A,2019
182,70,Italy,76,76,Right,2019.0,69,55,68,76,59,74,69,35,66,75,73,73,77,76,76,69,68,75,64,56,74,77,64,63,45,76,77,79,78,6,7,7,12,7,29,Right-Back,2480000,summer,Serie A,2019
173,64,DR Congo,76,76,Left,2022.0,79,71,67,74,62,79,77,78,66,80,83,75,86,73,81,77,81,66,65,65,42,46,70,75,51,74,30,41,25,7,12,7,14,13,28,Attacking Midfield,3000000,summer,Ligue 1,2019
177,76,France,76,76,Left,2019.0,74,74,58,72,62,78,72,74,67,76,90,85,82,72,75,78,77,69,68,76,46,48,74,71,65,73,37,33,35,12,13,11,10,7,28,Right Winger,2000000,summer,Laliga,2019
188,85,England,76,76,Right,2020.0,68,49,81,65,20,55,45,24,60,67,62,65,62,70,50,57,83,81,77,14,74,75,56,51,66,68,76,76,75,7,8,7,7,5,29,Centre-Back,6000000,summer,Premier League,2019
190,83,Italy,75,88,Left,2023.0,15,17,19,29,20,16,20,21,22,22,41,48,37,70,48,21,68,29,65,17,22,22,20,21,21,67,10,21,12,77,71,66,75,78,22,Goalkeeper,26000000,summer,Serie A,2019
178,70,England,75,88,Left,2020.0,70,75,55,73,55,73,54,31,62,74,85,87,79,75,85,67,66,78,55,57,60,67,77,71,61,79,66,68,62,6,11,7,8,7,19,Left Midfield,27000000,summer,Premier League,2019
195,94,Norway,75,87,Right,2021.0,49,34,73,80,48,74,64,40,75,76,75,77,64,69,42,73,71,80,88,55,67,76,59,74,46,77,68,72,61,14,9,10,8,10,21,Defensive Midfield,25000000,winter,Premier League,2019
186,75,Italy,75,85,Right,2019.0,66,54,68,78,64,75,64,60,72,79,63,65,67,68,54,76,59,75,69,72,68,75,54,75,60,66,76,74,70,11,12,11,10,15,21,Defensive Midfield,14000000,summer,Serie A,2019
171,69,Uruguay,75,85,Right,2020.0,57,66,44,75,31,72,46,52,69,75,78,78,81,79,74,70,77,91,80,65,82,74,73,69,55,75,77,74,71,8,8,14,5,15,23,Central Midfield,16200000,summer,Serie A,2019
177,68,Mali,75,85,Right,2019.0,57,42,59,75,37,68,55,34,71,73,68,78,77,76,77,60,74,80,67,54,70,77,55,72,56,78,69,75,74,5,11,11,14,8,23,Defensive Midfield,14000000,summer,1 Bundesliga,2019
180,73,France,75,84,Left,2021.0,77,67,58,77,70,79,69,52,74,79,84,71,79,62,74,72,62,63,60,72,64,57,69,69,65,68,27,62,60,12,9,14,14,15,21,Attacking Midfield,8000000,summer,Ligue 1,2019
182,87,Serbia,75,83,Right,2019.0,63,76,75,66,73,74,68,38,54,74,75,77,74,73,65,79,66,69,73,70,55,23,73,65,60,70,19,26,16,8,7,12,9,13,21,Centre-Forward,22340000,summer,1 Bundesliga,2019
191,84,United States,75,83,Right,2021.0,14,9,13,31,8,15,13,11,33,28,44,42,39,70,40,27,57,33,59,12,31,19,9,48,37,54,13,12,12,76,70,69,71,81,24,Goalkeeper,6820000,summer,Premier League,2019
194,80,Senegal,75,82,Right,2021.0,15,16,11,34,11,15,12,12,35,24,43,41,60,67,54,26,81,33,57,15,16,21,16,61,23,57,18,14,10,76,73,68,74,77,25,Goalkeeper,1000000,summer,Ligue 1,2019
188,85,Italy,75,82,Left,2019.0,58,74,77,74,60,74,54,40,56,78,52,67,56,69,62,76,69,74,90,56,60,18,77,70,65,71,57,20,15,3,3,3,5,3,24,Centre-Forward,12000000,summer,Serie A,2019
183,74,Netherlands,75,82,Right,2023.0,57,74,58,78,58,69,55,63,73,74,68,74,69,77,73,70,52,90,69,69,56,66,74,74,66,72,52,58,55,12,6,12,11,14,21,Attacking Midfield,18000000,summer,Premier Liga,2019
174,70,Romania,75,82,Right,2021.0,76,66,55,76,73,74,78,76,81,73,63,68,73,67,70,80,65,79,65,78,66,68,73,76,68,71,65,58,56,11,14,6,8,8,23,Central Midfield,12500000,summer,Eredivisie,2019
178,76,Algeria,75,81,Right,2019.0,66,72,64,75,69,79,77,71,68,76,72,68,77,68,72,71,79,72,58,67,61,55,75,77,76,75,33,46,38,6,9,14,13,9,25,Attacking Midfield,1500000,winter,Ligue 1,2019
186,75,Uruguay,75,81,Right,2022.0,38,36,72,62,36,49,36,27,62,64,67,67,65,70,58,52,83,68,75,34,82,75,28,44,32,66,77,75,75,11,7,13,14,6,24,Centre-Back,8000000,winter,Laliga,2019
191,91,DR Congo,75,81,Right,2021.0,27,19,81,62,30,45,31,19,67,58,68,79,53,67,46,68,72,73,92,53,80,66,21,51,24,74,64,80,73,12,11,5,7,11,25,Centre-Back,5000000,summer,Super Lig,2019
191,90,Czech Republic,75,80,Right,2021.0,55,77,76,64,66,69,56,53,43,71,74,76,70,72,57,69,58,65,84,65,78,23,78,60,67,59,17,25,20,7,7,9,15,13,26,Centre-Forward,6000000,winter,Jupiler Pro League,2019
184,75,Dominican Republic,75,80,Left,2023.0,77,57,74,72,55,62,65,43,70,77,72,69,63,71,62,62,64,74,72,61,55,74,65,55,38,65,70,77,78,7,7,7,14,14,22,Left-Back,20000000,summer,Laliga,2019
196,88,France,75,79,Right,2021.0,37,51,80,64,28,45,29,36,61,70,58,64,62,68,51,46,75,74,87,32,72,74,50,26,55,70,73,75,71,8,14,12,11,8,26,Centre-Back,8000000,summer,Scottish Premiership,2019
177,72,Turkey,75,79,Left,2020.0,80,61,42,79,60,76,82,79,80,76,77,74,83,73,76,80,58,81,65,75,67,64,62,75,74,74,51,61,55,10,11,16,11,13,26,Right Midfield,2500000,summer,Super Lig,2019
186,75,Algeria,75,79,Left,2020.0,73,49,74,72,43,68,58,37,64,73,69,68,59,75,60,49,80,77,79,43,83,75,62,58,43,71,73,75,74,6,13,14,7,14,24,Left-Back,8000000,summer,1 Bundesliga,2019
185,80,Argentina,75,79,Right,2023.0,59,41,65,75,47,59,49,42,72,72,53,57,54,62,52,59,45,75,81,55,83,78,50,62,53,65,75,76,73,12,11,14,16,6,25,Defensive Midfield,4000000,winter,Laliga,2019
169,74,Venezuela,75,78,Right,2022.0,70,73,51,72,57,82,65,56,66,74,91,90,88,66,91,81,81,72,58,69,72,38,70,64,62,72,40,35,24,8,8,10,13,10,26,Left Winger,5000000,summer,Laliga,2019
186,85,Denmark,75,78,Right,2021.0,62,67,74,76,63,68,47,43,71,74,62,67,63,77,53,70,74,90,69,65,76,75,72,72,48,67,67,71,66,7,7,14,13,13,25,Central Midfield,6000000,summer,Serie A,2019
192,84,Sweden,75,77,Left,2020.0,30,28,74,52,21,52,39,40,48,54,46,52,54,68,54,58,68,63,83,25,80,77,24,45,34,63,80,78,74,15,8,10,7,16,26,Centre-Back,3350000,summer,Scottish Premiership,2019
190,83,Slovenia,75,77,Right,,52,34,73,70,48,55,42,42,72,58,71,69,65,71,52,47,63,71,81,32,63,78,35,54,47,75,78,78,77,9,12,12,14,13,29,Centre-Back,4000000,summer,Premier Liga,2019
188,82,France,75,75,Right,2020.0,59,51,68,76,32,65,52,41,75,71,51,63,58,69,52,66,67,87,80,54,80,71,61,67,48,70,73,76,73,7,11,9,12,9,30,Defensive Midfield,1000000,summer,Ligue 1,2019
181,74,Italy,75,75,Right,2021.0,50,77,72,66,74,72,58,54,52,70,85,88,86,70,77,73,92,74,74,66,50,14,75,55,77,75,40,20,11,14,7,10,11,11,31,Centre-Forward,7750000,summer,Serie A,2019
186,82,Netherlands,75,75,Left,2021.0,75,56,60,69,58,74,68,52,59,76,71,77,65,73,53,76,65,77,79,64,71,74,74,67,53,68,73,75,74,12,15,12,11,10,29,Centre-Back,2000000,winter,Serie A,2019
184,76,France,75,75,Right,2020.0,74,65,57,80,63,73,72,67,75,76,60,71,65,77,63,74,61,72,73,71,76,65,68,73,76,80,66,75,68,8,8,14,15,11,29,Defensive Midfield,4000000,summer,Ligue 1,2019
172,74,France,75,75,Right,2020.0,71,60,53,78,56,71,71,55,73,73,67,64,73,78,85,77,63,77,70,76,85,68,70,72,54,69,65,70,64,7,11,11,15,15,27,Central Midfield,2000000,summer,Ligue 1,2019
187,86,Germany,75,75,Right,2020.0,54,79,69,64,73,71,59,44,48,68,69,75,67,74,62,81,64,77,80,72,80,35,77,59,66,69,27,35,28,15,7,6,16,16,28,Centre-Forward,2500000,summer,1 Bundesliga,2019
184,74,Netherlands,74,82,Right,2021.0,70,58,63,76,69,75,68,41,74,77,75,74,74,76,74,72,81,76,73,67,71,67,68,71,46,72,69,67,64,6,11,12,14,10,22,Defensive Midfield,1500000,summer,Eredivisie,2019
180,74,Argentina,74,82,Right,2023.0,65,78,67,68,64,80,43,42,67,77,79,78,77,68,66,74,71,78,74,67,33,12,79,55,69,69,25,18,25,6,14,11,11,10,24,Right Winger,8500000,winter,Premier League,2019
180,65,Ghana,74,81,Right,2019.0,64,67,62,74,49,77,72,70,69,75,82,76,79,67,66,80,60,58,67,72,70,50,69,69,59,72,50,55,30,15,13,12,10,11,24,Attacking Midfield,2800000,summer,Super Lig,2019
178,83,Ghana,74,81,Right,2020.0,29,18,74,48,21,35,24,28,42,48,75,79,63,65,71,40,78,78,88,23,90,71,25,23,31,63,70,78,72,11,6,9,13,6,23,Centre-Back,8000000,summer,Laliga,2019
189,90,Netherlands,74,80,Right,2021.0,72,73,70,72,69,79,75,73,54,76,76,82,67,70,52,83,52,72,77,77,55,28,72,66,63,69,32,28,15,13,9,7,14,11,24,Right Winger,9000000,summer,Premier League,2019
184,79,France,74,80,Right,2021.0,49,75,78,73,64,65,59,49,59,74,40,59,60,72,41,77,74,72,85,64,87,25,78,64,62,68,24,26,23,6,12,13,15,9,24,Centre-Forward,2700000,summer,Super Lig,2019
178,72,Uruguay,74,80,Left,2020.0,73,30,70,69,24,52,32,40,56,69,70,69,55,75,67,40,48,71,65,34,81,76,43,42,38,65,71,74,76,13,13,8,6,8,24,Centre-Back,3000000,summer,Jupiler Pro League,2019
175,71,France,74,80,Right,2022.0,69,41,64,69,40,74,59,39,63,74,78,74,67,72,77,62,67,75,66,53,74,74,59,59,39,68,68,75,74,8,13,10,10,9,22,Right-Back,5000000,summer,Liga Portugal,2019
175,68,Belgium,74,79,Right,2020.0,69,39,67,72,44,61,47,53,75,70,76,68,78,69,73,73,78,87,68,59,87,72,50,65,70,69,69,73,72,11,14,14,10,12,25,Defensive Midfield,4000000,summer,1 Bundesliga,2019
180,75,Argentina,74,79,Left,2019.0,73,48,55,70,62,72,70,70,63,73,83,75,74,70,73,79,69,78,65,69,82,69,66,60,55,66,74,73,74,15,6,9,13,10,25,Left-Back,2700000,summer,Laliga,2019
183,77,Morocco,74,79,Right,2021.0,70,49,65,77,58,75,65,53,76,75,68,72,70,73,75,68,74,86,82,57,77,70,60,70,50,71,68,72,64,13,13,6,16,12,23,Defensive Midfield,19500000,winter,Serie A,2019
181,72,Sweden,74,78,Right,2019.0,68,41,64,68,46,68,70,54,62,68,72,78,73,74,71,70,68,76,68,58,72,75,52,60,54,72,72,76,76,8,13,15,14,7,24,Right-Back,2000000,summer,Ligue 1,2019
175,70,France,74,77,Right,2020.0,70,68,42,77,63,79,41,40,72,76,77,72,74,72,79,70,37,53,51,72,36,27,71,75,53,74,30,36,33,12,15,14,8,9,26,Central Midfield,9000000,summer,Ligue 1,2019
175,70,Austria,74,77,Right,2022.0,74,59,55,69,59,67,65,33,62,66,84,86,72,75,75,73,66,90,69,70,81,68,66,60,45,72,62,71,73,10,14,7,8,7,26,Right-Back,12500000,summer,1 Bundesliga,2019
191,87,Mali,74,76,Right,2019.0,36,31,73,49,25,36,30,29,51,51,49,59,46,69,46,44,68,67,90,29,77,71,29,36,34,68,75,75,73,13,9,5,6,6,28,Centre-Back,1200000,summer,Ligue 1,2019
172,73,England,74,75,Left,2020.0,75,65,44,72,61,76,76,69,67,72,78,76,86,65,78,68,75,72,54,70,58,63,68,78,60,64,40,60,52,7,12,11,11,8,27,Attacking Midfield,5600000,summer,Premier League,2019
170,63,Australia,74,75,Left,2019.0,74,65,54,74,57,74,72,55,71,72,84,83,84,66,86,72,73,82,52,62,79,66,63,50,47,65,70,73,74,14,11,11,14,15,28,Left-Back,1000000,summer,Super Lig,2019
180,79,Japan,74,75,Right,2021.0,71,72,58,80,59,70,65,70,73,75,63,54,72,67,71,67,62,64,59,71,39,27,72,80,64,77,32,42,34,5,8,6,13,6,28,Attacking Midfield,1500000,summer,Jupiler Pro League,2019
183,84,Netherlands,74,74,Left,2020.0,69,32,74,73,34,70,70,56,62,71,67,67,62,70,62,51,72,79,83,36,88,79,64,65,59,66,75,76,74,16,15,8,12,10,30,Centre-Back,1100000,summer,Premier League,2019
169,67,Slovakia,74,74,Right,2019.0,71,63,35,69,72,80,84,72,64,78,85,84,84,71,86,83,62,71,34,84,67,33,70,65,70,70,48,30,22,11,10,10,11,12,29,Left Winger,1500000,summer,Super League 1,2019
186,76,Gabon,74,74,Right,2019.0,54,23,72,62,26,36,33,25,60,59,54,58,31,65,35,43,60,52,81,29,78,79,23,51,46,67,69,75,74,12,16,8,14,7,31,Centre-Back,2000000,summer,Ligue 1,2019
189,81,Cameroon,74,74,Right,2019.0,74,27,64,63,44,68,68,30,64,71,67,76,50,71,50,74,57,80,86,66,80,72,51,54,37,67,75,78,78,12,8,9,9,14,31,Right-Back,3000000,summer,Laliga,2019
183,78,Italy,74,74,Right,2019.0,68,66,59,75,70,77,63,51,60,77,87,88,82,69,74,68,66,72,65,69,57,36,70,64,58,71,55,40,26,15,10,10,13,8,29,Left Winger,1000000,summer,Serie A,2019
179,79,France,74,74,Right,2020.0,72,66,56,73,60,73,76,77,62,75,75,75,77,74,79,74,65,80,73,67,77,65,73,70,63,71,59,66,64,15,7,7,10,8,29,Right Midfield,4000000,summer,1 Bundesliga,2019
191,90,North Macedonia,74,74,Right,2020.0,36,79,76,63,60,66,38,40,43,67,63,64,55,63,47,77,54,55,91,65,70,15,79,44,69,71,44,25,19,10,14,15,9,8,32,Centre-Forward,1000000,summer,Super Lig,2019
178,70,France,73,86,Right,2021.0,26,29,74,66,32,49,27,26,57,66,72,70,64,72,72,41,78,68,66,23,66,73,28,33,43,57,74,74,72,11,10,8,14,13,20,Centre-Back,35000000,summer,Laliga,2019
185,73,Mexico,73,83,Right,2021.0,64,40,74,72,63,64,27,30,71,71,71,68,73,71,66,67,73,73,72,30,71,72,55,45,65,70,71,72,71,7,11,10,7,6,21,Defensive Midfield,15000000,summer,Eredivisie,2019
188,77,Paraguay,73,83,Left,2022.0,63,60,71,72,47,62,52,41,73,63,68,68,73,72,64,62,76,78,84,59,64,71,69,47,45,50,71,71,72,7,13,14,13,15,22,Centre-Back,1700000,summer,Super League,2019
189,82,Austria,73,81,Left,2021.0,61,32,74,67,34,62,42,31,67,65,71,76,65,68,62,48,76,74,78,35,77,68,52,58,42,70,72,72,75,13,13,14,14,8,21,Centre-Back,10500000,summer,Bundesliga,2019
183,72,Poland,73,80,Right,2021.0,51,77,74,71,63,71,51,34,54,70,73,69,77,69,71,71,73,53,59,64,50,32,76,59,62,60,53,18,17,8,13,7,9,7,24,Centre-Forward,3500000,winter,Serie A,2019
174,67,Japan,73,80,Right,2023.0,64,75,55,68,66,78,67,53,64,76,88,81,86,75,78,71,75,72,56,70,61,47,72,65,59,62,35,37,32,9,12,8,15,14,24,Left Winger,8500000,winter,Premier League,2019
184,75,Tunisia,73,80,Right,2021.0,67,51,71,69,38,65,63,53,72,67,67,67,61,71,63,69,70,73,77,58,73,70,36,61,37,68,74,72,73,6,10,9,7,9,24,Centre-Back,4000000,winter,Ligue 1,2019
172,67,Belgium,73,79,Right,2022.0,64,70,65,66,66,76,72,67,52,72,92,92,88,70,84,69,82,79,39,72,72,23,71,59,65,73,25,20,15,13,8,16,10,8,24,Centre-Forward,10000000,summer,1 Bundesliga,2019
180,73,Belgium,73,78,Left,2020.0,66,63,58,65,52,71,45,32,57,68,90,90,84,72,67,66,84,91,76,62,68,70,66,63,68,64,72,68,65,7,8,16,13,14,24,Left-Back,3340000,summer,Scottish Premiership,2019
178,73,Jamaica,73,78,Left,2018.0,62,36,64,62,41,68,66,65,52,69,88,87,81,68,71,61,81,83,73,43,76,69,59,46,33,59,69,72,72,14,7,13,9,9,27,Left-Back,1280000,winter,Jupiler Pro League,2019
186,81,Chad,73,78,Right,2022.0,66,70,63,62,75,70,65,53,55,67,90,90,70,71,59,79,78,84,81,72,69,24,70,59,72,67,21,25,23,6,11,9,15,9,26,Centre-Forward,3000000,summer,Ligue 1,2019
193,83,Chile,73,77,Right,2021.0,41,28,74,66,31,40,29,27,51,57,45,48,31,72,32,56,67,56,92,24,75,64,28,30,20,68,69,77,70,7,12,7,16,12,25,Centre-Back,18000000,summer,Ligue 1,2019
181,63,Denmark,73,77,Left,2020.0,64,59,44,68,63,82,68,70,66,81,78,77,89,65,62,65,43,76,55,54,42,56,66,74,64,73,41,43,40,11,9,15,16,9,25,Attacking Midfield,2000000,summer,Premier Liga,2019
174,66,Uruguay,73,77,Right,2019.0,64,73,71,65,68,71,66,62,57,70,77,75,71,72,77,72,76,68,70,69,80,37,73,64,70,69,31,31,27,13,10,12,6,10,26,Centre-Forward,2200000,summer,Superliga,2019
180,71,Romania,73,76,Right,,72,47,61,68,49,57,56,58,63,64,75,76,74,72,62,57,56,83,70,54,62,68,61,66,55,67,67,74,73,9,10,6,6,7,27,Right-Back,2000000,summer,Serie A,2019
178,73,Serbia,73,76,Right,2020.0,58,61,64,74,52,63,57,59,75,71,61,54,59,79,67,79,67,70,71,62,81,64,76,72,70,77,70,71,68,6,14,9,9,9,27,Central Midfield,1000000,summer,Laliga,2019
183,82,Nigeria,73,74,Right,2021.0,50,71,74,62,61,71,57,45,55,71,74,74,69,72,67,83,92,66,77,67,62,38,70,52,69,72,20,29,23,10,11,15,15,7,28,Centre-Forward,2000000,summer,1 Bundesliga,2019
187,78,Italy,73,73,Right,2019.0,40,75,70,58,63,72,66,62,31,72,74,63,80,65,61,74,69,70,91,65,45,42,75,49,69,68,42,21,17,16,14,16,11,13,30,Centre-Forward,2500000,summer,Serie A,2019
182,79,Italy,72,87,Right,2020.0,42,75,65,59,64,73,62,43,38,74,75,79,75,68,69,71,68,69,75,58,45,21,72,51,65,68,27,17,16,13,8,10,7,9,19,Centre-Forward,27500000,summer,Premier League,2019
183,73,Italy,72,84,Left,2019.0,74,58,52,76,68,79,76,66,60,80,79,77,78,64,68,76,50,64,66,68,44,40,62,68,56,74,52,26,24,11,11,14,6,12,22,Right Winger,15000000,summer,Serie A,2019
183,74,Austria,72,84,Right,2020.0,44,26,64,58,25,45,32,25,67,54,56,62,60,68,60,56,80,73,74,20,62,73,28,53,35,74,75,76,74,14,11,15,11,7,19,Centre-Back,3000000,summer,Ligue 1,2019
168,66,Argentina,72,83,Right,2020.0,68,70,41,74,50,76,44,52,66,74,85,81,79,59,85,67,73,91,40,56,30,23,62,68,65,69,44,37,29,10,13,14,10,7,22,Left Winger,10500000,summer,Laliga,2019
174,73,Austria,72,83,Left,2021.0,59,55,44,71,55,73,67,50,70,74,81,74,77,74,74,73,54,79,69,69,74,67,72,65,56,66,60,71,70,6,8,8,12,7,21,Central Midfield,12000000,summer,1 Bundesliga,2019
184,83,Belgium,72,82,Right,2019.0,51,73,74,64,54,74,38,42,36,73,78,81,72,68,63,78,76,71,77,53,66,16,64,65,70,65,24,24,18,12,15,12,5,10,21,Centre-Forward,5000000,summer,Jupiler Pro League,2019
172,70,Japan,72,82,Left,2021.0,66,65,45,70,59,74,65,59,66,72,76,74,85,70,93,71,42,74,54,76,41,41,61,73,45,68,39,36,42,8,5,6,13,14,21,Right Winger,7500000,summer,Eredivisie,2019
183,76,Denmark,72,81,Left,2022.0,67,66,47,68,61,72,78,74,64,72,80,80,76,65,74,79,46,75,67,72,70,36,69,69,55,64,43,42,38,15,16,15,13,11,23,Left Midfield,10000000,summer,1 Bundesliga,2019
194,91,Italy,72,80,Right,2019.0,40,74,75,65,68,68,64,34,45,74,54,69,60,60,66,75,73,68,94,68,42,13,70,57,64,68,51,34,30,6,13,8,10,14,23,Centre-Forward,9000000,summer,Serie A,2019
178,78,Argentina,72,80,Right,2020.0,59,74,69,57,59,74,68,57,47,69,77,76,75,73,76,76,79,78,69,59,43,29,67,56,66,64,49,30,28,12,16,7,7,6,22,Centre-Forward,3000000,summer,Premier Liga,2019
184,78,France,72,80,Right,2020.0,62,52,58,71,48,64,65,46,64,66,59,54,61,73,67,60,66,79,71,55,72,72,62,68,52,68,74,74,73,13,6,8,10,8,22,Defensive Midfield,1650000,summer,Ligue 1,2019
180,71,Gabon,72,80,Right,2021.0,73,75,53,70,70,77,71,69,65,73,79,78,74,63,61,75,65,60,68,67,56,11,71,59,48,66,37,24,19,8,9,14,8,16,24,Left Winger,4500000,summer,Ligue 1,2019
185,78,Italy,72,80,Right,2022.0,56,60,70,75,58,69,55,55,72,74,52,51,54,74,57,69,54,51,68,69,58,74,72,72,53,62,68,68,66,12,8,7,8,8,22,Central Midfield,4000000,summer,Serie A,2019
185,81,Nigeria,72,79,Right,2019.0,47,22,71,63,27,53,24,23,60,60,67,75,65,72,56,54,88,74,82,31,76,68,34,34,35,70,65,73,69,9,8,16,7,15,25,Centre-Back,5000000,summer,Laliga,2019
171,75,France,72,79,Right,2021.0,63,71,62,73,67,75,58,38,61,73,77,79,80,73,88,72,60,60,52,67,43,22,73,61,61,67,28,25,23,11,9,12,12,14,24,Centre-Forward,8000000,summer,Ligue 1,2019
171,67,Ecuador,72,79,Right,2019.0,43,41,58,75,37,60,48,47,69,70,67,60,71,68,85,61,69,78,72,42,85,69,55,58,49,65,67,73,70,9,10,12,12,11,24,Defensive Midfield,5500000,summer,1 Bundesliga,2019
183,77,Switzerland,72,79,Right,2022.0,57,74,71,56,70,69,56,33,52,70,76,81,68,65,63,66,89,70,82,58,60,16,72,61,56,77,38,19,17,13,9,6,12,16,22,Centre-Forward,11300000,summer,Premier League,2019
176,75,England,72,78,Left,2020.0,72,62,50,72,68,72,68,70,68,70,82,78,90,66,87,70,37,89,53,69,48,61,63,73,42,64,69,71,68,10,11,13,7,15,24,Central Midfield,3900000,summer,Premier League,2019
173,75,Italy,72,78,Right,2019.0,70,71,33,70,60,77,60,39,65,75,73,76,78,65,73,65,41,55,68,67,26,16,68,66,56,64,25,22,17,6,10,10,8,14,26,Right Winger,3000000,summer,Serie A,2019
191,75,England,72,77,Right,2022.0,44,26,76,65,27,65,27,25,70,70,67,69,61,59,66,37,76,67,75,32,69,75,26,39,24,73,68,71,67,10,8,14,7,12,24,Centre-Back,22220000,summer,Premier League,2019
176,75,Argentina,72,77,Right,2022.0,71,34,52,64,32,77,57,58,68,63,88,89,76,70,66,51,85,91,68,37,83,60,25,32,48,68,70,69,73,12,12,16,12,15,26,Right-Back,5500000,summer,Liga Portugal,2019
183,88,Nigeria,72,77,Right,2020.0,37,33,70,68,41,54,41,34,61,60,46,45,38,60,41,71,48,87,94,57,88,75,54,56,55,72,69,78,73,10,10,9,14,13,25,Defensive Midfield,3500000,summer,Super League 1,2019
188,88,Belgium,72,76,Left,2020.0,12,11,11,39,16,12,16,13,38,22,37,37,45,65,43,38,67,32,67,13,34,14,11,39,26,50,16,17,11,75,71,72,70,73,26,Goalkeeper,2250000,summer,Jupiler Pro League,2019
175,65,Russia,72,76,Right,2021.0,75,52,62,70,50,67,64,63,68,67,75,74,71,69,72,73,74,84,58,67,69,70,66,64,55,72,70,71,69,14,13,12,9,10,24,Right-Back,8000000,summer,Premier Liga,2019
187,80,Uruguay,72,75,Left,2021.0,60,23,79,69,27,52,46,48,59,62,61,64,66,60,53,42,91,76,82,35,78,65,34,45,49,56,55,75,78,10,16,10,15,16,28,Centre-Back,9000000,winter,Laliga,2019
171,62,France,72,75,Right,2022.0,69,62,36,75,47,71,73,78,71,72,78,73,83,81,86,72,31,78,56,69,73,58,64,75,70,63,63,51,47,12,11,15,10,10,27,Attacking Midfield,9500000,summer,Ligue 1,2019
179,65,Netherlands,72,75,Left,2019.0,72,57,64,75,68,78,73,65,65,79,80,81,84,68,67,63,75,70,52,55,72,72,69,77,56,70,59,67,66,10,13,11,14,15,23,Left-Back,5000000,summer,1 Bundesliga,2019
189,79,Czech Republic,72,75,Left,2021.0,72,67,59,68,62,70,70,55,66,72,80,82,69,63,60,77,54,76,69,73,57,56,71,73,52,64,50,53,48,5,15,13,14,11,26,Left Midfield,3750000,summer,Serie A,2019
186,73,Belgium,72,74,Right,2020.0,48,77,75,62,72,60,64,66,33,67,67,68,65,72,60,67,68,71,74,60,47,38,79,59,70,74,14,18,21,16,12,6,10,14,28,Centre-Forward,4000000,winter,Ligue 1,2019
181,72,Netherlands,72,72,Right,2020.0,64,58,38,68,51,82,67,57,60,78,79,84,75,65,75,67,55,63,66,54,58,34,68,62,63,66,26,48,36,16,14,11,16,12,28,Left Winger,1200000,summer,Super Liga Srbije,2019
173,64,Algeria,71,82,Left,2021.0,67,66,60,72,64,73,66,65,70,73,69,71,72,68,79,69,65,74,34,65,47,59,69,69,60,67,60,60,56,9,12,10,16,15,21,Defensive Midfield,17200000,summer,Serie A,2019
163,59,Japan,71,82,Left,2021.0,73,47,31,63,58,86,68,44,45,77,93,69,95,75,96,62,57,53,28,46,21,25,59,69,41,60,17,26,32,10,13,5,12,13,22,Left Winger,1500000,summer,Jupiler Pro League,2019
181,68,France,71,81,Left,2020.0,70,23,68,71,22,69,29,30,64,70,61,67,64,67,60,39,71,73,69,21,71,72,59,63,36,61,70,72,68,8,7,14,8,12,21,Centre-Back,2000000,summer,Eredivisie,2019
178,69,England,71,80,Right,2021.0,65,62,64,69,50,68,58,65,67,71,70,75,70,69,71,77,74,86,69,70,70,65,70,69,40,69,62,67,61,8,11,12,7,9,24,Central Midfield,10000000,winter,Premier League,2019
180,67,France,71,80,Right,2021.0,71,69,64,72,72,69,67,64,67,72,82,79,81,59,74,72,82,75,68,67,31,60,55,70,67,62,22,44,17,9,15,5,11,6,22,Right Midfield,1500000,summer,Ligue 1,2019
171,69,France,71,79,Right,2021.0,60,73,60,69,66,64,63,55,58,69,77,72,74,72,79,70,60,64,66,58,65,26,75,67,69,60,30,52,33,11,12,7,8,14,22,Centre-Forward,15560000,summer,Premier League,2019
190,70,Switzerland,71,79,Right,2019.0,57,62,45,74,56,73,57,51,70,71,72,78,66,60,56,73,56,74,70,70,60,42,65,69,55,63,52,60,55,12,7,13,15,13,23,Centre-Back,7500000,summer,1 Bundesliga,2019
192,88,France,71,79,Right,2020.0,45,74,71,64,66,69,40,30,49,70,68,73,71,58,54,70,65,61,84,70,53,25,69,58,65,64,30,35,25,11,13,14,9,15,21,Centre-Forward,9000000,summer,1 Bundesliga,2019
