height_cm,weight_kg,nationality,overall,potential,preferred_foot,contract_valid_until,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,age_y,position,fee,window,league,season
186,76,Ukraine,74,76,Left,2022,74,55,37,75,35,72,72,72,72,76,72,79,73,74,64,77,67,86,69,69,57,74,66,68,34,65,31,71,67,11,11,9,13,10,26,Left-Back,3500000,summer,Jupiler Pro League,2021
180,80,Denmark,74,75,Right,2022,70,69,48,70,70,75,69,66,66,76,81,82,80,68,78,74,58,75,65,67,67,32,73,75,62,72,60,35,26,13,14,6,14,15,27,Left Winger,1500000,summer,Jupiler Pro League,2021
183,75,Italy,74,74,Right,2022,40,25,74,54,33,54,38,17,54,58,63,55,67,71,77,52,77,49,68,25,85,77,23,30,35,73,72,80,78,13,11,13,11,6,31,Centre-Back,2400000,summer,Serie A,2021
189,84,Serbia,74,74,Right,2022,38,22,76,63,28,51,29,33,57,61,33,34,39,72,39,59,70,70,83,38,82,73,31,43,35,70,72,76,73,9,8,8,15,16,31,Centre-Back,1000000,summer,Laliga,2021
168,69,England,73,81,Right,2022,62,74,61,68,66,72,69,59,58,73,93,88,87,73,90,73,84,78,61,74,80,41,73,66,68,73,42,23,25,10,13,13,12,7,24,Centre-Forward,17700000,summer,Premier League,2021
196,94,Norway,73,81,Right,2022,55,57,72,65,41,69,58,42,61,73,66,74,34,65,68,64,56,80,87,47,77,70,54,47,49,72,17,74,74,9,9,14,7,10,23,Centre-Back,15700000,summer,Premier League,2021
190,82,Croatia,73,80,Left,2022,73,53,64,76,59,72,72,74,74,75,52,53,59,72,62,74,62,71,73,69,68,67,69,74,51,73,71,71,69,13,10,11,11,7,24,Central Midfield,7100000,summer,Serie A,2021
172,65,France,73,77,Left,2022,70,72,63,75,73,79,77,66,65,78,78,73,85,73,82,73,75,69,60,70,69,31,76,73,68,71,40,42,43,7,10,9,13,12,25,Right Winger,1500000,summer,Ligue 1,2021
178,69,Peru,73,77,Right,2022,80,62,57,76,66,73,74,71,75,77,67,59,67,72,75,78,44,75,63,74,45,57,66,78,69,69,44,49,44,5,12,13,10,6,25,Central Midfield,1000000,summer,Allsvenskan,2021
182,70,Algeria,73,73,Left,2022,76,66,56,75,59,80,79,74,69,77,72,69,75,63,73,71,58,61,53,70,50,27,73,72,68,73,71,24,23,12,6,15,7,15,29,Right Winger,3000000,summer,Super Lig,2021
179,70,France,72,79,Right,2022,72,45,56,73,43,68,75,42,71,71,63,66,65,66,70,58,67,73,63,52,68,67,65,60,48,63,32,70,71,15,9,12,15,8,24,Right-Back,1000000,summer,Super League 1,2021
175,71,Wales,72,77,Right,2022,68,35,53,71,20,65,42,18,58,64,72,70,71,68,70,43,61,83,65,36,58,69,61,58,41,54,35,72,68,6,12,8,12,13,25,Right-Back,2900000,summer,Premier League,2021
186,82,Greece,72,77,Right,2022,58,75,73,60,63,69,65,44,54,67,72,76,65,67,70,74,80,77,82,72,70,24,74,55,65,66,42,42,37,13,11,10,13,14,22,Centre-Forward,2500000,summer,Eredivisie,2021
189,83,Germany,72,75,Right,2022,69,56,69,76,45,69,76,75,73,73,64,55,59,72,57,78,81,77,78,68,75,72,67,68,58,69,58,70,68,7,9,10,13,15,26,Central Midfield,6500000,summer,1 Bundesliga,2021
171,67,Greece,72,75,Right,2022,61,50,55,67,28,60,41,58,64,66,72,77,69,67,82,66,69,90,62,58,80,72,48,59,59,66,69,74,73,6,15,7,10,5,27,Defensive Midfield,1000000,summer,Super Lig,2021
183,77,Germany,72,73,Right,2022,79,58,54,75,75,75,80,68,73,74,64,53,66,74,66,86,53,66,67,84,60,55,69,74,46,73,18,68,41,15,13,12,10,8,28,Central Midfield,1000000,summer,1 Bundesliga,2021
170,71,Argentina,71,84,Right,2022,68,70,65,70,67,70,75,73,66,72,79,80,83,68,79,76,71,68,45,70,76,33,70,68,69,78,72,37,33,6,10,8,15,6,22,Centre-Forward,21400000,winter,Premier League,2021
193,91,Ghana,71,80,Right,2022,43,70,75,61,62,73,41,26,52,72,75,81,66,68,56,66,60,65,80,61,68,19,75,58,63,62,67,12,17,10,9,6,10,12,24,Centre-Forward,2000000,summer,Super Lig,2021
175,68,Poland,71,74,Right,2022,66,65,57,68,53,68,63,48,67,65,93,92,76,64,72,58,72,83,66,56,53,48,64,66,52,61,67,52,49,7,14,13,8,11,26,Right Midfield,2300000,summer,Ligue 1,2021
182,80,Ghana,71,73,Right,2022,68,68,69,66,66,74,72,50,52,72,83,79,64,68,59,74,82,81,80,65,73,29,70,60,63,68,12,17,17,8,13,9,11,6,27,Centre-Forward,2600000,summer,Serie A,2021
180,73,Belgium,71,71,Right,2022,65,71,73,68,62,74,63,71,55,72,73,70,72,69,70,70,65,72,69,73,59,26,74,68,83,68,20,26,16,11,14,13,15,6,29,Centre-Forward,2000000,summer,Jupiler Pro League,2021
189,86,Switzerland,70,73,Right,2022,45,73,70,61,54,62,59,35,57,71,62,63,60,61,49,75,71,73,91,63,85,26,72,62,62,73,68,20,16,10,14,7,16,14,26,Centre-Forward,2000000,summer,Jupiler Pro League,2021
192,92,Georgia,70,73,Right,2022,31,51,75,67,23,56,27,21,65,54,64,63,56,63,66,72,75,72,82,25,74,69,40,36,39,65,53,70,73,10,9,7,9,5,28,Centre-Back,2500000,summer,Superliga,2021
175,66,Nigeria,69,83,Right,2022,54,40,42,69,43,63,60,41,65,66,84,79,89,65,82,47,72,90,62,45,76,71,58,66,46,71,68,65,58,14,9,6,7,9,20,Central Midfield,1000000,summer,Jupiler Pro League,2021
185,79,United States,69,82,Right,2022,54,72,64,65,62,68,62,56,51,69,78,79,76,69,68,69,64,73,64,61,64,43,70,59,57,67,72,35,33,8,7,9,8,9,21,Centre-Forward,9500000,summer,Premier League,2021
178,72,Germany,69,79,Left,2022,67,32,48,62,30,68,69,66,56,69,86,85,81,64,63,80,60,82,64,57,67,68,62,47,33,64,72,64,62,6,12,9,8,7,22,Left-Back,5500000,summer,Serie A,2021
183,75,Germany,69,78,Right,2022,64,72,66,69,66,74,60,42,64,75,75,53,75,72,70,71,69,67,58,60,37,37,71,67,65,69,36,24,20,14,10,8,7,15,23,Centre-Forward,1000000,summer,Jupiler Pro League,2021
175,67,Belgium,69,77,Right,2022,73,49,58,67,56,74,53,48,65,70,78,73,73,69,69,58,70,70,65,52,53,62,52,63,56,62,66,67,62,14,12,6,7,14,22,Right-Back,2000000,summer,Jupiler Pro League,2021
186,79,Germany,69,76,Right,2022,62,70,62,67,62,69,65,68,48,71,68,76,66,67,60,72,69,69,74,60,72,28,72,59,73,67,70,24,22,10,5,10,7,6,23,Centre-Forward,5000000,summer,Super Lig,2021
178,73,Turkey,69,74,Left,2022,65,34,53,65,39,65,57,38,58,62,71,73,69,67,72,53,66,76,68,43,68,65,62,53,45,52,69,68,68,6,13,7,15,11,25,Left-Back,1500000,summer,Super Lig,2021
183,80,Burkina Faso,68,82,Right,2022,47,68,60,58,58,70,55,44,43,68,75,77,70,64,67,74,85,64,84,64,52,32,66,52,63,65,70,22,25,9,12,14,13,10,20,Centre-Forward,10000000,summer,Premier Liga Ukr,2021
187,79,France,68,80,Right,2022,72,28,57,62,35,69,66,38,53,69,68,75,55,60,57,69,60,77,77,66,69,55,62,49,47,66,66,69,69,8,14,11,8,9,21,Right-Back,2500000,summer,Ligue 1,2021
188,75,Netherlands,68,78,Right,2022,55,67,66,68,58,64,54,48,68,71,65,64,67,72,64,67,68,74,72,63,63,57,73,65,55,70,67,62,55,13,6,12,14,6,21,Central Midfield,3000000,summer,1 Bundesliga,2021
193,75,Kenya,68,76,Right,2022,54,38,77,68,44,49,45,39,68,62,63,69,59,65,60,45,72,68,74,47,59,68,43,58,45,65,60,68,63,7,9,13,14,8,24,Centre-Back,3500000,summer,Jupiler Pro League,2021
180,68,France,67,81,Left,2022,66,46,36,67,40,72,72,56,67,70,79,77,87,63,67,54,53,58,41,44,52,33,54,63,52,64,64,48,40,9,11,9,10,10,19,Right Winger,9300000,summer,Premier League,2021
180,72,Poland,67,78,Right,2022,62,47,51,63,41,56,60,39,55,64,81,82,67,60,67,49,55,73,70,42,59,63,56,62,48,48,67,65,60,8,12,6,7,9,23,Right-Back,1500000,summer,Ligue 1,2021
183,78,Belgium,66,86,Right,2022,56,51,57,71,56,66,64,48,66,71,71,71,71,63,66,68,69,72,73,58,72,58,54,64,38,68,14,64,59,9,14,13,12,7,18,Central Midfield,8000000,summer,1 Bundesliga,2021
183,69,Colombia,66,73,Right,2022,54,67,64,65,63,66,39,29,53,63,74,74,74,64,57,66,82,72,71,61,44,25,65,60,67,66,15,21,19,13,6,14,10,6,24,Centre-Forward,1200000,summer,Premier Liga,2021
185,80,Scotland,66,71,Right,2022,49,68,68,61,63,64,51,47,54,66,74,71,72,65,68,62,69,72,72,61,72,19,67,60,72,67,13,23,20,13,15,14,10,11,26,Centre-Forward,1180000,summer,Jupiler Pro League,2021
186,86,Greece,66,69,Right,2022,36,67,69,55,61,64,44,36,24,61,66,70,63,60,55,72,74,65,80,62,77,17,67,46,60,67,63,24,19,9,8,14,7,13,26,Centre-Forward,2450000,summer,Scottish Premiership,2021
189,76,Norway,65,78,Left,2022,11,9,13,36,7,21,13,13,26,28,35,28,43,58,42,47,65,24,59,8,29,10,5,44,13,45,21,14,13,66,61,63,64,68,20,Goalkeeper,2400000,summer,Premier League,2021
178,70,France,65,78,Right,2022,65,36,48,67,38,65,53,45,44,64,71,72,70,59,72,47,64,67,48,41,58,57,63,49,49,57,59,62,65,10,11,13,10,6,20,Right-Back,1150000,summer,Super Lig,2021
179,65,Norway,65,76,Right,2022,60,61,52,56,45,69,48,51,41,66,79,82,76,59,75,62,62,66,61,63,60,27,61,59,53,66,58,35,22,8,5,12,9,11,22,Left Winger,1100000,winter,Pko Bp Ekstraklasa,2021
182,76,New Zealand,65,76,Right,2022,66,43,47,69,48,62,66,63,68,65,68,62,61,66,72,57,54,77,70,38,61,60,64,68,48,67,64,53,52,8,10,5,8,6,22,Defensive Midfield,1100000,winter,Superliga,2021
173,75,Slovakia,65,72,Right,2022,48,67,68,63,50,64,60,40,48,60,70,73,66,65,63,65,74,67,63,62,42,13,61,56,66,59,66,23,20,15,5,8,6,11,24,Centre-Forward,1600000,summer,Serie A,2021
171,70,Japan,65,72,Right,2022,64,58,34,68,46,66,57,51,62,65,72,63,66,58,76,59,71,56,53,56,60,54,59,62,54,59,27,57,53,5,7,8,12,6,24,Central Midfield,1530000,winter,Scottish Premiership,2021
171,68,Zambia,64,79,Right,2022,47,62,40,47,58,68,55,33,36,70,92,84,90,52,86,54,89,71,42,52,40,31,55,57,51,52,65,15,13,13,8,10,14,11,22,Right Winger,2400000,winter,Superliga,2021
188,86,United States,64,79,Right,2022,53,46,45,66,41,64,50,42,70,67,65,70,64,60,72,53,58,72,76,43,39,55,66,69,41,63,21,39,47,9,6,10,10,6,19,Central Midfield,3640000,summer,Serie A,2021
184,78,France,64,74,Left,2022,54,28,55,60,27,63,32,40,48,62,73,68,63,57,57,51,64,69,76,28,68,58,51,49,45,46,17,67,64,8,6,7,9,6,21,Centre-Back,1750000,summer,Ligue 1,2021
198,94,Nigeria,64,74,Right,2022,15,6,11,55,6,14,13,11,61,15,23,24,31,63,38,44,43,21,71,6,26,18,8,36,14,37,46,16,16,64,57,58,61,71,22,Goalkeeper,5000000,winter,Premier League,2021
186,77,Denmark,64,67,Right,2022,56,60,51,68,50,63,53,58,65,64,67,70,69,59,63,57,59,67,65,51,60,44,63,62,54,58,54,55,50,16,9,12,13,13,26,Central Midfield,1000000,summer,Superliga,2021
186,77,Kosovo,63,68,Left,2022,49,36,63,56,26,45,27,30,49,53,65,67,61,59,71,34,86,64,75,38,86,61,27,35,40,51,61,59,55,7,10,10,15,10,27,Centre-Back,1200000,summer,Super League,2021
178,69,Sweden,62,76,Left,2022,58,28,49,56,37,58,56,35,47,62,77,75,68,53,75,51,64,62,57,28,53,56,51,58,31,55,10,57,59,10,10,8,10,11,19,Left-Back,1500000,summer,Superliga,2021
176,70,Netherlands,62,72,Left,2022,54,62,56,68,52,58,53,58,63,63,68,66,64,60,70,62,62,66,51,55,57,45,60,57,57,62,25,52,49,6,12,10,13,9,21,Attacking Midfield,1000000,winter,Eredivisie,2021
187,75,Serbia,61,76,Left,2022,46,50,41,64,48,62,53,52,62,65,71,64,68,58,66,71,61,62,71,62,61,51,58,63,51,57,58,54,48,10,10,8,11,14,20,Central Midfield,7500000,summer,Serie A,2021
179,64,Denmark,60,71,Left,2022,45,59,50,51,49,62,43,28,41,64,75,76,69,55,78,52,70,59,61,54,39,17,59,53,57,52,50,13,12,6,6,9,15,12,21,Centre-Forward,1830000,summer,Eredivisie,2021
168,57,Sweden,57,71,Right,2022,42,41,36,63,39,58,45,42,56,59,66,63,76,54,84,46,67,51,30,41,47,52,57,61,44,59,29,49,42,9,9,11,11,10,18,Central Midfield,1450000,summer,Serie A,2021
185,80,Denmark,56,81,Right,2022,31,62,51,40,51,53,35,37,31,54,62,67,66,47,56,64,65,58,73,48,33,19,52,47,53,47,56,21,16,11,9,15,9,6,18,Centre-Forward,3500000,summer,1 Bundesliga,2021
178,66,Scotland,56,76,Right,2022,54,23,46,49,30,65,29,31,48,36,70,61,65,47,73,22,63,57,42,26,54,47,51,56,35,50,55,64,59,7,13,9,7,8,20,Right-Back,14000000,winter,Premier League,2021
185,77,United States,53,76,Right,2022,25,59,50,49,42,42,38,49,40,53,56,51,54,50,57,51,61,50,60,50,27,16,54,49,62,44,35,17,16,11,14,9,10,10,18,Centre-Forward,16360000,winter,1 Bundesliga,2021
168,55,United States,52,75,Left,2022,50,48,36,53,35,52,40,35,42,50,68,68,65,42,94,60,38,48,31,38,36,43,49,42,45,45,53,50,40,8,11,13,9,10,18,Left Midfield,6680000,winter,1 Bundesliga,2021
187,83,Portugal,92,92,Right,2022,84,95,90,82,86,88,81,76,77,92,87,91,87,95,71,94,95,84,78,93,63,29,95,82,84,95,28,32,24,7,11,15,14,11,36,Centre-Forward,17000000,summer,Premier League,2021
190,84,Portugal,84,84,Left,2022,12,12,11,34,16,20,10,16,32,25,53,57,61,79,54,58,79,45,77,11,37,23,13,64,32,66,84,13,11,84,80,77,82,83,33,Goalkeeper,11800000,summer,Serie A,2021
188,83,Portugal,82,82,Right,2022,58,57,76,83,55,75,54,53,80,78,63,68,57,75,60,74,62,84,89,68,82,81,71,72,57,84,75,83,68,9,7,13,14,15,29,Defensive Midfield,16000000,summer,Ligue 1,2021
175,70,Brazil,81,81,Right,2022,79,70,44,79,73,87,77,69,76,84,88,89,89,75,87,85,33,68,55,81,67,69,75,77,53,84,73,59,46,12,10,9,5,7,28,Right Winger,3000000,summer,Serie A,2021
190,88,Brazil,77,80,Left,2022,29,35,75,65,23,54,29,35,41,62,34,53,42,76,40,68,34,77,91,37,83,77,32,35,43,75,79,82,75,15,8,11,11,10,31,Left Winger,1000000,summer,Super Lig,2021
185,80,Spain,77,78,Right,2022,45,35,77,77,37,57,49,46,74,70,63,61,57,73,52,45,80,67,77,44,73,77,52,59,41,68,79,80,76,15,16,11,11,7,29,Centre-Back,1000000,summer,Laliga,2021
178,72,Brazil,77,78,Left,2022,78,37,53,77,29,80,66,75,65,78,84,66,78,75,76,60,69,77,64,59,85,75,69,69,67,72,64,75,80,8,12,6,14,14,28,Left-Back,4300000,summer,Liga Portugal,2021
182,78,Brazil,74,75,Right,2022,46,51,80,73,42,62,58,68,75,68,55,43,69,74,66,76,89,74,72,72,67,78,59,66,42,70,70,74,71,7,12,14,13,15,29,Centre-Back,2500000,summer,Eredivisie,2021
187,79,Portugal,72,77,Right,2022,32,22,72,65,26,53,33,29,49,62,62,60,64,72,57,60,76,75,79,25,80,72,32,41,39,66,27,75,71,7,14,12,15,8,27,Centre-Back,2200000,summer,Liga Portugal,2021
172,70,Spain,72,77,Left,2022,73,50,70,76,49,67,68,66,68,68,79,78,78,72,76,61,64,76,62,53,54,67,58,56,48,67,71,65,67,14,14,10,6,8,26,Left-Back,4000000,summer,Laliga,2021
187,83,Brazil,71,79,Right,2022,35,33,69,68,34,57,33,27,59,62,53,56,56,67,43,51,70,52,74,27,78,71,31,46,47,62,22,76,72,9,7,13,10,8,24,Centre-Back,7500000,summer,Premier League,2021
183,78,Portugal,71,76,Left,2022,65,64,57,71,60,74,59,63,61,75,73,74,74,72,70,72,53,72,63,70,63,56,66,70,53,72,42,57,55,5,6,14,7,13,24,Left Midfield,1500000,summer,Liga Portugal,2021
186,79,Brazil,71,74,Right,2022,12,13,20,22,19,20,19,13,18,24,28,32,48,70,34,45,62,30,52,18,25,20,10,48,18,37,63,18,13,72,66,60,70,74,25,Central Midfield,1500000,summer,Superliga,2021
198,84,Nigeria,71,71,Right,2022,28,78,81,56,78,58,45,34,37,57,53,63,69,74,36,74,32,63,90,66,79,21,78,45,64,70,17,28,22,16,10,11,10,15,29,Centre-Forward,3500000,winter,Serie A,2021
189,78,Brazil,66,73,Right,2022,43,39,65,59,39,50,41,39,62,57,75,71,70,59,65,64,87,64,71,42,68,64,47,39,47,47,31,67,66,10,11,11,9,8,19,Right-Back,1300000,summer,Liga Portugal,2021
175,65,Spain,65,83,Left,2022,63,63,34,62,62,72,58,52,51,70,70,66,76,59,73,64,51,44,30,60,32,21,60,56,47,70,17,29,22,13,10,14,6,6,20,Left Winger,25000000,summer,Premier League,2021
179,71,Spain,63,72,Right,2022,41,70,62,58,51,60,43,35,45,62,60,62,66,58,66,66,67,53,57,61,33,37,68,48,72,55,60,37,33,7,8,5,8,7,23,Centre-Forward,2100000,summer,Liga Portugal,2021
175,72,Georgia,60,73,Right,2022,52,43,48,65,34,67,49,51,62,66,67,62,61,57,75,56,59,49,48,39,65,62,42,65,49,60,57,62,55,9,7,7,10,6,18,Central Midfield,1500000,summer,Premier Liga,2021
185,79,Switzerland,67,81,Right,2022,58,71,65,63,65,70,59,60,53,74,70,71,67,52,68,71,72,69,70,72,59,47,63,68,62,62,43,42,45,6,9,8,14,14,20,Centre-Forward,2500000,summer,Super League,2021
180,76,England,87,93,Right,2023,83,81,38,88,83,92,81,48,68,91,86,81,91,87,90,70,51,77,67,63,44,39,83,87,60,84,94,41,32,7,11,10,11,13,21,Left Winger,85000000,summer,Premier League,2021
178,74,France,84,85,Left,2023,87,60,71,81,68,78,83,83,73,83,78,78,69,83,78,83,92,85,69,76,76,82,72,74,60,80,88,83,84,6,12,9,6,13,28,Left-Back,30000000,winter,Premier League,2021
178,68,Norway,83,89,Left,2023,84,74,52,83,73,86,81,83,81,85,80,77,85,74,83,76,46,80,55,78,64,65,77,87,63,76,71,49,51,14,15,15,8,10,22,Attacking Midfield,35000000,summer,Premier League,2021
180,76,Germany,81,81,Left,2023,79,80,63,83,80,82,82,69,80,84,67,65,73,83,77,81,65,73,73,79,62,34,85,85,92,87,69,38,29,12,7,5,13,9,33,Second Striker,5000000,winter,1 Bundesliga,2021
169,72,Switzerland,81,81,Left,2023,79,70,45,80,76,84,88,84,79,82,79,77,83,78,91,87,51,66,71,84,61,55,75,80,65,81,68,49,48,13,12,12,11,11,29,Attacking Midfield,6000000,summer,Ligue 1,2021
197,84,Netherlands,81,81,Right,2023,42,86,88,76,80,65,40,37,48,79,57,72,63,83,44,84,79,85,86,70,83,34,85,65,77,83,61,32,25,11,9,14,16,12,29,Centre-Forward,17500000,winter,Premier League,2021
178,79,Jamaica,80,85,Left,2023,73,74,57,73,74,84,77,79,65,80,93,95,86,79,84,79,77,75,59,77,58,21,79,76,71,75,77,25,18,12,13,6,15,14,23,Left Winger,32000000,summer,Premier League,2021
190,95,France,80,83,Right,2023,49,47,80,67,47,50,60,59,64,63,60,73,52,76,52,63,90,66,92,49,84,79,49,60,59,69,23,81,78,14,14,7,9,15,26,Centre-Back,35000000,summer,Premier League,2021
191,93,Argentina,80,83,Right,2023,20,18,15,31,15,16,16,12,24,20,46,42,32,68,39,56,51,35,70,14,27,18,19,48,25,67,80,14,16,82,77,74,80,84,27,Goalkeeper,20500000,summer,Serie A,2021
186,90,France,79,90,Right,2023,48,39,81,75,21,68,32,28,73,65,69,84,62,70,65,54,88,61,90,34,81,77,45,58,39,69,29,84,77,6,7,8,15,9,22,Centre-Back,42500000,summer,1 Bundesliga,2021
175,73,France,79,86,Left,2023,73,70,39,73,59,83,78,72,65,81,90,89,92,76,81,75,33,73,54,68,65,27,76,80,69,79,79,36,36,9,8,13,8,14,23,Right Winger,15400000,winter,Serie A,2021
188,80,Netherlands,79,83,Right,2023,76,64,83,72,28,71,50,40,65,74,76,82,68,75,53,66,90,92,89,54,83,72,73,59,42,70,79,79,75,10,10,7,13,14,25,Right Midfield,14250000,summer,Serie A,2021
187,91,France,79,79,Right,2023,72,54,68,82,64,83,75,60,80,80,69,84,64,78,58,85,77,91,90,61,85,77,74,74,60,75,77,81,77,14,8,11,10,8,32,Central Midfield,3500000,summer,Premier League,2021
181,83,Algeria,79,79,Right,2023,71,80,76,74,77,76,41,71,63,74,80,87,71,73,74,89,81,78,84,74,79,23,79,72,75,73,51,29,24,10,14,10,8,11,29,Centre-Forward,10000000,summer,Ligue 1,2021
194,95,France,78,88,Right,2023,38,29,77,75,28,69,32,27,69,69,68,79,65,71,55,45,74,68,83,31,77,78,37,51,41,74,29,85,79,9,7,9,9,15,22,Centre-Back,40000000,summer,Premier League,2021
187,68,Netherlands,78,86,Left,2023,70,66,42,79,71,81,73,62,73,86,75,77,80,82,68,74,54,76,56,68,42,27,76,84,52,78,77,31,30,14,11,7,5,10,22,Attacking Midfield,15000000,summer,Ligue 1,2021
196,87,England,78,85,Right,2023,50,82,81,69,76,72,50,42,45,76,68,78,65,79,56,78,70,69,79,68,49,22,80,67,74,73,81,23,15,12,7,8,13,13,23,Centre-Forward,41000000,summer,Serie A,2021
183,77,Netherlands,78,84,Left,2023,76,62,73,81,64,68,68,74,78,75,67,66,66,78,69,75,75,83,76,75,69,79,67,74,86,78,38,75,75,14,8,14,12,10,23,Defensive Midfield,14000000,summer,Serie A,2021
165,62,Argentina,78,79,Left,2023,73,65,48,72,55,85,78,76,57,80,94,91,93,76,92,68,70,82,33,64,76,62,74,70,56,77,69,59,55,12,8,9,11,10,27,Left Winger,5000000,summer,Laliga,2021
191,92,New Zealand,78,78,Right,2023,46,79,86,67,74,66,69,64,48,75,64,68,60,78,61,81,77,76,86,72,74,40,80,64,81,77,78,30,29,14,16,16,7,16,30,Centre-Forward,30000000,winter,Premier League,2021
182,86,Argentina,78,78,Right,2023,58,48,66,80,49,74,59,60,76,80,55,48,60,74,64,73,55,85,82,64,80,76,58,73,59,81,43,76,72,16,11,12,16,10,31,Defensive Midfield,4000000,summer,Laliga,2021
168,65,England,77,89,Left,2023,68,65,37,73,55,85,70,60,60,81,86,82,92,78,92,67,45,75,35,65,48,30,73,69,58,78,12,33,27,7,12,15,15,6,23,Right Winger,7750000,winter,Liga Portugal,2021
196,92,Turkey,77,77,Right,2023,15,15,14,27,16,15,16,16,28,25,55,57,53,68,50,61,74,39,71,15,35,25,15,51,16,56,30,13,12,73,72,81,80,82,32,Goalkeeper,1300000,summer,Super Lig,2021
180,71,Ukraine,76,84,Left,2023,76,44,58,72,27,47,32,32,55,66,77,78,69,73,67,47,66,78,57,49,57,72,41,52,35,59,11,73,76,9,8,14,9,14,22,Left-Back,23500000,winter,Premier League,2021
181,75,Germany,76,83,Right,2023,70,59,65,76,50,77,64,48,76,81,67,74,73,77,69,81,53,94,76,72,70,70,67,76,60,75,75,73,70,15,10,13,15,8,24,Central Midfield,5000000,summer,1 Bundesliga,2021
178,79,Nigeria,76,81,Right,2023,76,69,62,70,49,81,72,71,61,75,92,83,80,69,79,66,88,70,46,64,57,31,70,72,52,74,25,32,27,11,13,6,10,12,24,Right Winger,3000000,winter,Premier League,2021
187,80,France,76,79,Right,2023,69,48,60,79,55,80,54,54,76,80,67,62,66,76,61,71,71,79,80,73,77,70,71,73,55,74,67,76,71,13,7,7,13,11,27,Central Midfield,6000000,summer,Liga Portugal,2021
181,78,France,76,79,Left,2023,65,77,81,75,76,76,68,52,64,74,69,71,71,75,63,78,86,81,80,69,72,24,77,70,66,72,35,29,16,14,15,9,14,9,27,Centre-Forward,15000000,summer,Ligue 1,2021
182,70,Italy,76,76,Right,2023,69,55,68,74,59,72,69,35,66,74,68,67,77,74,75,69,67,75,62,56,74,77,63,59,45,78,73,80,77,6,7,7,12,7,31,Right-Back,3300000,summer,Serie A,2021
190,75,Croatia,76,76,Left,2023,41,83,80,68,69,72,44,31,30,78,63,69,58,68,40,74,56,70,83,65,77,24,78,39,65,72,36,35,27,11,14,8,16,15,29,Centre-Forward,8000000,summer,Laliga,2021
183,67,Netherlands,75,87,Right,2023,52,80,61,69,68,74,62,44,52,75,89,87,87,79,74,74,80,71,66,66,44,23,74,66,66,73,76,22,18,9,15,14,6,11,20,Centre-Forward,17000000,summer,Ligue 1,2021
180,72,Argentina,75,83,Left,2023,66,77,74,73,67,81,59,42,54,80,85,82,79,71,78,69,79,68,55,54,62,39,78,65,75,74,31,46,39,10,6,9,5,8,23,Right Winger,24500000,summer,Serie A,2021
184,82,Croatia,75,81,Right,2023,67,51,75,68,43,60,45,30,60,66,66,70,67,70,65,65,80,65,75,39,83,76,49,39,44,66,73,76,73,15,13,10,10,12,25,Centre-Back,4000000,summer,Premier Liga,2021
175,68,Netherlands,75,80,Right,2023,68,74,62,69,67,76,65,34,57,74,93,93,83,71,78,73,75,77,71,66,57,32,74,71,52,72,56,21,20,12,15,12,15,14,25,Right Winger,7000000,summer,Premier Liga,2021
188,73,Netherlands,75,80,Right,2023,49,59,64,77,57,69,47,54,75,75,66,69,67,72,66,76,72,80,82,65,67,75,61,72,58,75,67,73,71,12,12,7,9,5,24,Defensive Midfield,6000000,summer,Ligue 1,2021
190,79,Ukraine,75,79,Right,2023,69,73,77,75,71,69,51,52,63,75,70,82,68,76,54,74,74,77,76,69,68,39,80,69,70,67,60,48,34,14,15,13,7,13,25,Centre-Forward,17000000,summer,Liga Portugal,2021
178,72,Argentina,75,78,Left,2023,73,48,55,70,62,72,71,70,63,73,75,71,72,72,70,79,68,78,70,69,82,70,66,60,55,67,76,73,74,15,6,9,13,10,27,Left-Back,2500000,summer,Laliga,2021
198,87,England,75,76,Left,2023,61,25,76,67,22,59,48,46,62,64,47,57,34,72,30,53,54,69,89,29,78,73,37,49,48,68,70,77,73,15,13,7,8,10,29,Left-Back,15000000,winter,Premier League,2021
186,80,Italy,75,75,Left,2023,60,76,72,66,72,76,66,42,50,78,90,90,79,74,72,72,76,66,66,66,40,30,78,58,66,74,72,20,18,8,14,13,15,15,28,Centre-Forward,6500000,summer,Serie A,2021
176,68,Germany,74,84,Right,2023,67,73,49,70,67,78,56,49,48,76,85,84,87,66,86,70,39,80,45,42,38,29,73,66,54,65,51,31,29,8,9,9,10,9,22,Left Winger,1200000,summer,1 Bundesliga,2021
176,74,Germany,74,82,Right,2023,68,70,58,67,63,78,60,37,53,77,86,69,79,75,78,75,66,71,63,68,41,22,75,69,56,62,81,25,26,12,13,7,5,10,23,Attacking Midfield,7100000,summer,1 Bundesliga,2021
