height_cm,weight_kg,nationality,overall,potential,preferred_foot,contract_valid_until,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,age_y,position,fee,window,league,season
180,70,Argentina,76,82,Left,2019.0,77,71,50,73,69,75,77,80,73,74,82,80,77,68,77,68,57,74,58,72,44,30,69,81,60,58,46,41,55,16,6,10,8,16,24,Right Winger,9000000,summer,Premier Liga,2017
175,62,Ghana,67,78,Right,2019.0,57,64,66,60,56,73,55,41,46,68,82,77,90,73,75,65,90,84,47,51,62,25,66,50,60,58,29,35,34,15,13,13,14,12,21,Left Winger,2900000,summer,Laliga,2017
182,90,Nigeria,76,76,Right,2017.0,63,70,70,65,73,76,46,53,57,74,79,86,72,74,70,84,73,76,86,73,74,26,76,61,66,72,19,21,22,11,11,13,12,14,30,Centre-Forward,2500000,summer,Super League 1,2017
169,64,Turkey,64,84,Left,2021.0,46,65,41,47,56,80,43,33,45,80,89,86,95,47,94,68,65,55,51,60,50,28,57,52,45,46,19,32,29,13,10,7,13,6,20,Right Winger,13000000,summer,Laliga,2017
185,75,Turkey,70,80,Right,2017.0,56,71,63,64,68,66,71,72,47,70,71,72,75,66,67,76,71,67,76,69,43,29,67,61,68,64,23,33,24,8,14,8,13,13,20,Centre-Forward,14000000,summer,Laliga,2017
184,82,France,72,80,Right,2017.0,49,73,70,72,61,67,59,49,52,70,54,69,67,70,42,75,70,71,82,60,87,25,74,61,58,64,31,26,23,6,12,13,15,9,22,Centre-Forward,4000000,summer,Ligue 1,2017
194,92,Albania,75,76,Left,2017.0,11,13,12,19,11,12,13,12,26,17,28,28,33,70,30,24,57,39,64,15,30,22,12,42,22,54,14,10,11,79,70,63,74,79,28,Goalkeeper,5720000,summer,Serie A,2017
174,71,Argentina,84,84,Right,2020.0,80,67,45,88,65,81,83,81,85,85,73,69,84,84,86,74,59,69,67,77,77,70,79,88,67,82,57,75,61,13,8,7,7,10,29,Central Midfield,7000000,summer,Laliga,2017
185,82,Argentina,73,77,Right,2019.0,30,19,73,58,18,38,29,30,55,53,55,55,53,65,50,57,82,68,79,31,78,69,21,29,21,62,75,76,75,11,11,7,11,12,26,Centre-Back,2500000,summer,Laliga,2017
187,76,Italy,77,78,Right,2019.0,75,52,66,70,62,74,68,58,68,75,77,85,72,74,52,78,84,89,76,69,87,75,75,64,54,69,72,76,78,11,11,6,5,9,28,Right-Back,3000000,summer,Premier League,2017
183,77,Switzerland,76,77,Right,2019.0,74,68,69,75,76,70,71,65,77,74,65,67,73,63,69,80,67,86,72,74,61,68,76,82,62,73,66,70,70,12,15,8,11,14,28,Defensive Midfield,1500000,winter,Super League,2017
171,70,Chile,81,81,Right,2019.0,78,75,69,77,61,87,84,79,68,84,86,80,90,80,55,64,69,62,45,80,54,31,75,77,75,75,18,37,25,12,7,15,16,15,31,Right Winger,3000000,summer,Laliga,2017
186,84,Switzerland,77,81,Right,2019.0,65,55,83,73,53,63,65,66,74,67,67,65,67,73,61,76,86,74,78,65,72,74,61,70,80,60,72,78,76,8,9,11,10,15,25,Centre-Back,3000000,summer,Laliga,2017
187,81,Portugal,72,80,Right,2020.0,32,22,72,60,29,53,37,29,47,63,64,66,54,75,57,64,74,71,75,25,77,70,35,41,39,49,70,74,71,7,14,12,15,8,23,Centre-Back,1500000,summer,Scottish Premiership,2017
178,74,Italy,57,64,Left,2017.0,56,33,50,35,30,58,39,43,33,41,65,59,57,57,68,35,64,59,56,32,58,60,50,43,50,41,53,64,63,14,14,15,11,12,22,Left-Back,6000000,summer,Serie A,2017
170,74,France,63,77,Left,2019.0,62,25,52,55,25,63,31,22,48,63,74,76,68,62,79,33,63,58,62,22,65,59,55,38,42,44,59,64,63,14,8,5,6,9,18,Left-Back,7000000,summer,Ligue 1,2017
183,75,Italy,78,84,Left,2019.0,74,66,48,76,70,83,73,70,66,83,83,83,83,76,72,74,54,80,62,74,52,34,72,76,68,74,34,34,37,14,15,10,13,12,23,Right Winger,40000000,summer,Serie A,2017
175,75,Italy,63,77,Left,2018.0,63,29,58,56,33,61,57,58,50,59,64,67,51,59,71,33,57,67,58,29,62,58,54,45,54,44,62,66,66,9,8,12,7,7,19,Left-Back,3910000,summer,Super League,2017
195,85,Argentina,77,77,Right,2017.0,44,43,84,64,35,48,46,37,62,63,33,32,29,74,33,63,44,55,89,26,82,80,32,47,33,71,72,82,76,8,9,12,11,14,30,Centre-Back,3200000,summer,Serie A,2017
182,77,Italy,72,84,Left,2018.0,72,42,68,69,69,70,76,59,63,73,79,79,75,60,73,76,55,79,69,76,66,60,60,60,59,64,68,76,76,7,5,8,9,5,22,Right-Back,5000000,winter,Serie A,2017
175,63,Italy,68,76,Left,2017.0,68,60,41,65,49,70,47,42,57,69,79,79,80,66,74,63,35,63,39,62,58,47,60,67,53,61,41,49,49,13,11,12,5,6,23,Right Winger,3000000,summer,Serie A,2017
183,84,Ecuador,78,78,Left,2019.0,59,76,75,67,75,72,66,68,53,77,71,74,61,78,67,84,75,63,92,68,81,43,82,61,73,70,42,44,47,7,13,7,8,10,28,Centre-Forward,2500000,summer,Serie A,2017
188,78,Germany,56,75,Left,2019.0,35,26,51,49,18,38,34,31,54,54,61,64,56,48,60,62,68,56,70,35,66,49,29,42,38,45,49,56,54,6,10,10,9,14,19,Centre-Back,1000000,summer,1 Bundesliga,2017
179,68,Italy,56,78,Left,2021.0,46,39,33,59,31,59,55,44,54,63,67,69,67,50,48,50,47,53,27,51,32,47,58,55,41,54,15,43,14,10,16,16,7,11,19,Right Winger,3700000,summer,Serie A,2017
178,73,France,60,71,Left,2018.0,60,25,46,32,31,55,31,31,26,30,71,74,64,53,69,25,71,81,72,24,69,66,41,39,40,33,59,57,68,7,16,9,10,9,22,Left-Back,5000000,summer,Ligue 1,2017
185,76,Brazil,79,79,Right,2018.0,60,54,70,75,41,62,65,53,73,72,66,68,74,79,57,76,72,84,81,68,87,83,59,62,54,76,78,80,82,1,1,1,1,1,30,Defensive Midfield,6000000,summer,Super Lig,2017
192,83,Sweden,74,79,Left,2017.0,30,28,72,55,21,34,39,40,48,52,54,64,56,69,54,58,70,64,82,25,82,77,24,45,34,60,76,76,66,15,8,10,7,16,24,Centre-Back,2000000,summer,Serie A,2017
175,70,Croatia,71,80,Right,2019.0,65,51,43,80,51,71,65,49,73,73,68,67,74,70,75,59,55,47,59,55,41,30,65,74,58,66,44,47,49,13,7,11,5,11,21,Attacking Midfield,3500000,summer,Liga Portugal,2017
182,79,Czech Republic,70,73,Left,2019.0,69,62,62,68,46,66,60,62,66,68,76,78,70,72,66,57,55,74,69,60,61,68,69,61,42,70,65,69,66,11,8,14,10,7,27,Left-Back,1900000,winter,Super Lig,2017
175,70,Italy,59,67,Left,2018.0,60,20,56,40,30,55,37,37,36,55,67,67,60,45,62,34,62,55,55,34,45,55,35,35,48,49,59,66,63,15,10,12,7,6,22,Left-Back,1000000,summer,Serie A,2017
188,81,France,76,81,Right,2020.0,51,42,75,68,42,47,47,41,67,62,46,53,52,67,47,72,54,53,91,66,87,76,46,32,43,70,74,77,69,11,15,15,12,7,26,Centre-Back,10000000,summer,Premier League,2017
186,86,Germany,74,77,Left,2017.0,54,75,67,69,73,72,56,44,48,71,73,77,68,72,61,81,60,77,81,72,75,36,71,63,63,69,27,35,28,15,7,6,16,16,26,Centre-Forward,2300000,summer,1 Bundesliga,2017
179,70,France,77,83,Left,2017.0,72,70,66,75,64,84,74,54,75,77,84,78,82,75,70,76,59,64,62,74,56,28,74,76,57,59,29,29,31,8,11,14,10,9,24,Right Winger,11000000,summer,Ligue 1,2017
183,77,Italy,62,77,Right,2017.0,43,36,29,73,38,63,52,37,58,68,70,68,68,72,59,45,38,71,37,46,59,32,29,68,42,38,48,38,43,10,7,5,7,10,20,Central Midfield,7000000,summer,Serie A,2017
177,75,Italy,55,64,Right,2018.0,29,65,55,40,44,52,35,30,32,49,54,52,57,56,72,54,73,57,58,49,35,14,51,46,61,44,12,17,12,10,12,14,15,15,24,Centre-Forward,1000000,winter,Super League,2017
178,74,France,81,84,Right,2019.0,60,45,60,78,43,74,55,41,73,79,69,70,76,77,85,71,70,83,76,59,92,87,64,74,52,75,78,80,80,9,9,8,10,15,26,Defensive Midfield,14000000,winter,Laliga,2017
187,82,Brazil,75,77,Right,2018.0,67,63,73,76,66,71,59,56,73,74,53,66,71,73,54,76,52,83,79,66,82,74,73,68,77,74,70,74,68,9,7,5,6,7,26,Central Midfield,1250000,summer,Liga Portugal,2017
178,70,France,72,81,Right,2017.0,68,39,71,67,32,63,46,42,57,63,65,68,61,65,74,63,73,71,72,42,59,73,55,56,44,59,73,75,72,8,14,16,13,7,22,Right-Back,1500000,summer,Ligue 1,2017
176,70,Norway,71,78,Right,2020.0,60,61,55,74,59,72,65,53,68,75,81,80,80,70,84,68,63,80,70,69,74,58,72,67,37,73,62,59,58,8,12,11,13,13,24,Central Midfield,2200000,summer,Eredivisie,2017
179,75,Brazil,73,76,Left,2017.0,76,68,56,72,53,70,73,58,73,73,73,76,78,70,74,75,73,77,65,59,67,69,68,69,57,70,66,68,74,15,6,10,5,7,26,Left-Back,2500000,summer,Ligue 1,2017
176,62,Italy,64,78,Right,2018.0,58,55,49,70,48,58,56,41,67,68,72,67,85,43,75,60,53,45,30,32,45,50,67,65,55,62,46,45,54,14,12,11,11,15,20,Central Midfield,1900000,summer,Serie A,2017
173,63,Italy,73,76,Right,2019.0,69,36,55,65,28,65,58,37,65,65,91,85,82,69,87,49,75,81,70,45,64,69,55,49,45,69,68,71,72,15,8,9,15,9,27,Right-Back,1750000,summer,Serie A,2017
183,79,England,80,80,Left,2017.0,80,56,74,83,65,64,78,78,81,73,32,34,52,78,63,77,70,79,77,71,80,82,58,74,72,81,79,80,80,7,13,9,7,12,36,Defensive Midfield,1100000,summer,Premier League,2017
171,71,Chile,83,83,Right,2018.0,55,31,68,78,61,68,35,45,76,74,77,76,78,84,92,65,92,93,81,59,89,86,58,72,62,78,79,84,84,14,7,9,6,6,30,Centre-Back,2500000,summer,Super Lig,2017
183,78,Uruguay,78,82,Left,2019.0,74,74,57,77,74,80,81,77,73,82,76,72,83,73,66,77,70,69,59,78,57,32,75,78,73,77,33,48,44,14,15,7,7,8,26,Attacking Midfield,6300000,summer,Serie A,2017
176,77,Russia,70,80,Right,2019.0,55,34,51,70,45,68,65,67,47,65,83,84,79,61,71,58,51,73,60,56,74,68,48,46,41,55,68,71,74,14,14,12,8,16,22,Left-Back,1000000,summer,Premier Liga,2017
176,74,Spain,70,78,Right,2019.0,74,32,38,67,29,75,61,22,59,76,92,91,90,62,71,41,65,84,64,35,65,59,63,54,36,61,60,64,67,8,10,8,6,10,23,Right Winger,1000000,summer,Laliga,2017
187,83,Colombia,71,73,Left,2022.0,30,23,77,47,30,43,25,23,46,45,54,52,34,66,44,37,44,71,93,19,81,74,22,35,39,57,66,74,62,9,14,14,9,11,27,Centre-Back,1000000,winter,Jupiler Pro League,2017
186,78,Costa Rica,77,77,Right,2018.0,33,40,73,67,38,53,45,22,67,66,79,69,59,79,61,68,72,69,69,41,79,78,37,45,35,62,79,79,78,9,10,10,15,12,29,Centre-Back,1500000,summer,Serie A,2017
172,71,Italy,73,80,Right,2017.0,68,66,47,72,64,78,72,65,62,77,89,85,91,68,91,68,33,77,53,68,30,15,68,75,56,68,15,13,12,9,8,14,6,11,23,Second Striker,15000000,summer,Serie A,2017
185,80,Italy,60,65,Left,2023.0,54,23,58,56,29,54,28,30,54,55,62,69,58,56,59,54,70,57,71,33,62,56,44,37,34,68,55,64,67,8,11,11,7,14,23,Left-Back,2800000,summer,Serie A,2017
179,76,Argentina,69,80,Right,2021.0,39,76,64,56,54,74,49,33,48,63,78,79,67,60,63,69,80,75,73,62,44,23,65,49,71,64,23,24,22,12,15,9,14,11,22,Centre-Forward,17000000,summer,Serie A,2017
172,68,Brazil,80,82,Right,2020.0,74,76,59,79,66,84,68,69,74,82,83,79,85,81,85,79,61,67,70,77,69,40,74,77,72,74,47,43,38,16,11,13,9,8,27,Central Midfield,7000000,summer,Super Lig,2017
187,85,Italy,61,74,Left,2018.0,63,33,56,55,28,65,42,37,45,67,60,55,57,58,65,34,55,55,59,30,60,63,57,37,45,39,58,63,64,11,14,6,7,13,19,Left-Back,4500000,summer,Serie A,2017
179,78,Scotland,74,74,Right,2019.0,75,64,69,78,69,73,77,76,72,77,69,65,74,71,73,77,66,73,61,75,66,63,66,79,75,80,51,61,60,7,6,11,6,11,30,Central Midfield,1500000,summer,Scottish Premiership,2017
181,69,Netherlands,78,78,Right,2020.0,78,60,69,77,57,75,55,22,71,78,81,81,74,78,69,74,83,80,69,68,75,70,74,71,43,72,74,78,78,11,15,7,6,7,29,Right-Back,1000000,summer,Serie A,2017
191,87,Argentina,72,77,Right,2020.0,34,73,76,61,75,67,46,36,57,68,65,65,67,68,63,74,69,72,82,71,64,34,74,55,77,53,32,29,26,10,11,6,9,12,26,Centre-Forward,22000000,winter,Premier League,2017
186,80,Argentina,77,79,Right,2019.0,62,55,60,80,62,65,66,54,72,72,60,57,61,72,49,66,71,91,80,65,87,80,67,71,60,74,70,75,70,7,12,16,15,7,27,Defensive Midfield,8700000,summer,Laliga,2017
186,80,Belgium,77,77,Right,2018.0,72,73,78,79,71,71,65,65,75,77,68,68,67,75,54,73,78,85,76,72,75,79,76,71,69,77,72,77,78,9,14,15,12,10,33,Defensive Midfield,1000000,summer,Super League 1,2017
177,74,Colombia,73,82,Right,2021.0,41,52,67,82,27,67,33,31,73,68,73,75,71,67,72,57,62,91,77,34,80,53,59,67,37,73,76,71,65,13,9,11,7,7,24,Defensive Midfield,1750000,summer,Liga Portugal,2017
193,83,Chile,73,81,Right,2023.0,41,28,74,66,31,40,29,27,51,57,54,54,31,75,31,56,65,60,90,24,75,64,28,30,20,70,70,77,65,7,12,7,16,12,23,Centre-Back,2130000,summer,Laliga,2017
178,76,Turkey,80,84,Right,2019.0,77,74,53,80,73,78,92,93,77,80,75,73,76,79,76,87,50,68,53,89,57,44,75,79,76,72,32,42,45,9,14,11,6,10,23,Defensive Midfield,23300000,summer,Serie A,2017
174,57,Mali,75,78,Right,2018.0,76,22,69,71,32,67,71,34,70,69,82,81,72,75,82,61,86,75,62,38,73,78,64,59,47,58,59,75,76,10,14,9,7,16,25,Right-Back,2400000,summer,Ligue 1,2017
172,69,Germany,71,82,Right,2017.0,68,62,40,72,54,71,49,70,52,75,73,75,86,72,85,70,68,63,49,65,36,43,62,69,60,54,30,40,43,15,10,9,9,12,22,Attacking Midfield,1500000,summer,Superliga,2017
188,79,England,72,80,Right,2017.0,39,30,73,65,27,50,29,46,64,56,40,53,35,55,59,52,70,72,88,29,75,67,46,45,40,58,70,74,69,14,16,9,14,9,24,Centre-Back,13700000,summer,Premier League,2017
188,83,Norway,78,79,Right,2021.0,66,40,77,73,38,64,64,66,77,71,65,67,61,77,59,72,68,79,81,66,78,75,57,69,56,69,80,82,79,14,8,9,13,10,27,Centre-Back,8000000,summer,1 Bundesliga,2017
183,80,Mexico,80,80,Left,2019.0,50,33,77,74,55,56,48,28,68,68,67,67,68,77,62,63,69,72,78,39,78,74,35,59,63,69,82,84,85,12,15,14,9,10,30,Centre-Back,6000000,winter,Laliga,2017
177,75,Armenia,85,85,Right,2020.0,80,73,53,85,81,86,83,64,73,89,84,82,88,83,83,87,72,85,63,75,69,68,83,85,72,67,49,53,55,5,11,14,5,7,29,Central Midfield,34000000,winter,Premier League,2017
175,59,Nigeria,64,76,Right,2020.0,55,58,50,58,53,71,48,35,51,66,78,81,83,58,75,56,74,69,45,51,53,18,56,56,55,57,13,38,25,12,9,9,6,11,20,Left Winger,8000000,summer,Premier League,2017
174,63,Mexico,76,84,Right,2023.0,70,70,56,71,71,80,68,56,68,75,92,93,89,73,76,76,75,80,61,73,42,53,73,70,58,74,25,27,25,11,10,14,14,10,21,Right Winger,12500000,summer,Eredivisie,2017
183,74,Croatia,71,72,Left,2018.0,75,59,57,71,36,73,63,46,71,68,73,72,66,69,69,61,45,63,61,62,69,71,60,61,61,62,74,70,73,8,12,6,10,12,28,Left-Back,1500000,summer,Super League 1,2017
194,87,Senegal,70,70,Right,2018.0,48,27,76,66,32,45,35,39,56,58,50,65,46,74,44,70,48,90,89,32,74,81,37,63,43,43,66,66,62,14,15,8,9,15,28,Defensive Midfield,1000000,winter,Jupiler Pro League,2017
183,77,Togo,65,75,Right,2017.0,58,63,55,57,49,70,54,46,46,66,84,82,78,59,72,58,63,66,51,55,38,31,63,56,64,52,28,35,33,10,11,12,11,11,23,Centre-Forward,4500000,summer,1 Bundesliga,2017
183,70,France,59,73,Right,2019.0,47,51,48,60,48,64,45,44,47,63,84,82,84,42,77,71,59,49,59,32,45,22,46,58,54,54,42,47,52,8,8,7,12,14,20,Centre-Forward,2000000,winter,Ligue 1,2017
181,77,Spain,81,85,Left,2021.0,51,42,76,69,37,53,72,51,75,67,71,72,67,75,64,81,89,74,78,74,86,82,48,46,39,61,85,81,84,12,16,11,13,11,26,Centre-Back,32000000,winter,Laliga,2017
189,83,Sweden,68,74,Right,2019.0,46,69,71,74,68,64,48,35,59,63,50,65,65,68,45,64,88,68,85,58,69,20,67,71,58,65,28,25,20,11,16,11,12,8,25,Centre-Forward,2750000,summer,Jupiler Pro League,2017
180,75,Senegal,60,77,Right,2021.0,47,58,41,50,54,64,52,47,44,62,83,82,78,48,74,68,45,46,57,54,38,24,50,52,58,47,24,25,36,14,13,7,6,9,19,Right Winger,17000000,summer,Ligue 1,2017
186,78,Croatia,74,74,Left,2019.0,74,48,56,69,50,71,52,55,66,75,76,77,73,73,73,68,72,77,73,61,71,75,70,59,61,69,77,73,72,10,8,14,13,10,30,Left-Back,1200000,summer,Serie A,2017
173,71,Croatia,69,72,Right,2020.0,67,48,65,66,57,53,63,66,61,59,74,71,68,68,64,54,64,75,78,52,68,66,49,45,60,52,68,70,69,12,13,10,11,9,28,Right-Back,1500000,winter,Jupiler Pro League,2017
185,69,England,78,80,Right,2018.0,57,54,71,80,60,73,39,24,78,77,64,55,63,77,71,57,72,83,72,50,70,80,65,74,47,80,71,78,76,13,11,16,6,6,28,Defensive Midfield,9100000,summer,Premier League,2017
175,70,England,65,79,Left,2020.0,63,55,43,64,59,68,63,56,59,64,79,79,79,56,75,67,58,73,60,50,52,36,65,61,64,57,30,39,48,11,8,10,6,11,21,Right Winger,4000000,winter,Premier League,2017
188,76,Scotland,57,71,Right,2017.0,40,26,50,56,26,46,31,28,54,52,63,64,60,52,60,50,65,64,72,35,53,54,30,38,37,39,53,56,54,13,11,13,8,13,22,Centre-Back,1600000,winter,Scottish Premiership,2017
173,67,England,66,77,Right,2017.0,63,63,31,59,40,68,69,66,51,64,85,83,81,58,74,61,51,67,58,63,31,16,61,57,53,60,27,32,34,13,16,13,10,6,22,Right Winger,11300000,summer,Premier League,2017
194,82,Serbia,76,77,Left,2019.0,56,27,78,63,17,44,38,58,61,53,32,34,34,70,31,74,78,64,90,70,79,76,32,45,44,60,76,78,71,13,15,7,14,14,29,Centre-Back,2000000,summer,Super League 1,2017
182,79,Netherlands,76,86,Left,2020.0,65,46,69,75,45,67,35,35,75,75,76,74,72,75,59,69,69,74,75,49,68,77,53,62,42,66,74,79,75,15,7,15,9,15,20,Defensive Midfield,9000000,summer,Premier League,2017
189,77,Poland,61,73,Right,2020.0,29,19,56,41,20,40,23,26,38,46,65,73,59,56,65,25,74,56,70,23,56,61,26,31,32,43,60,65,62,11,13,16,7,9,21,Centre-Back,6000000,summer,Premier League,2017
186,77,Germany,60,74,Left,2020.0,63,29,52,59,36,62,51,35,42,58,63,64,65,55,55,45,66,52,70,32,64,58,43,44,49,40,55,64,63,5,15,6,12,10,20,Left-Back,7000000,summer,1 Bundesliga,2017
190,81,Poland,63,69,Left,2019.0,57,40,60,48,41,58,40,32,46,58,63,63,59,51,51,55,60,61,74,46,59,60,47,41,36,32,62,66,63,8,6,16,8,14,23,Centre-Back,2750000,winter,Premier League,2017
182,74,Spain,79,79,Right,2019.0,59,54,60,77,53,62,70,62,75,74,61,56,64,82,60,72,70,82,77,64,85,83,58,69,60,86,71,82,80,7,13,14,10,14,34,Defensive Midfield,1500000,winter,Laliga,2017
186,82,Spain,79,79,Right,2019.0,47,59,86,82,59,66,55,44,74,74,64,66,62,73,55,82,90,77,89,54,89,78,62,63,61,80,77,79,74,14,6,8,14,16,30,Defensive Midfield,1500000,summer,Laliga,2017
185,70,England,77,77,Right,2019.0,70,79,76,76,74,79,69,29,66,75,79,84,79,77,65,75,81,85,71,74,41,44,80,69,71,74,16,28,21,12,12,16,14,9,27,Centre-Forward,13700000,summer,Premier League,2017
181,78,France,79,79,Right,2019.0,70,83,60,76,76,86,79,70,55,87,85,87,79,77,75,68,69,69,55,70,48,34,82,71,84,82,16,20,20,3,7,3,7,3,30,Centre-Forward,1500000,summer,Super Lig,2017
184,84,France,74,74,Right,2019.0,31,83,77,57,78,53,61,36,32,66,58,53,63,76,56,73,68,62,74,71,46,24,86,54,69,76,13,17,15,8,9,8,15,7,32,Centre-Forward,1000000,summer,Jupiler Pro League,2017
182,76,Germany,73,79,Right,2018.0,70,34,62,72,37,68,39,32,60,70,77,79,69,70,70,39,84,69,74,33,62,72,56,48,39,58,74,73,72,10,13,10,11,12,23,Right-Back,7000000,summer,1 Bundesliga,2017
175,76,Germany,75,75,Right,2017.0,68,63,59,77,57,74,68,67,74,77,76,65,75,69,79,73,83,89,76,69,82,68,65,73,62,74,68,69,73,8,9,9,16,9,29,Central Midfield,1200000,summer,1 Bundesliga,2017
170,75,Netherlands,79,86,Left,2017.0,85,54,67,78,53,78,84,65,68,81,78,83,78,78,86,78,90,80,75,68,76,75,73,78,46,75,75,78,76,9,14,16,7,10,23,Left-Back,4500000,summer,1 Bundesliga,2017
186,85,Colombia,77,82,Right,2020.0,55,73,74,69,74,73,60,54,54,74,76,84,69,75,72,82,75,76,90,68,73,49,76,62,73,75,28,35,31,12,13,13,7,8,24,Centre-Forward,17000000,summer,1 Bundesliga,2017
190,89,Denmark,68,75,Right,2018.0,36,46,62,62,33,53,40,36,67,55,68,69,54,69,58,47,80,61,80,44,58,70,28,53,44,65,65,68,67,13,7,9,15,14,21,Centre-Back,1750000,summer,Serie A,2017
186,75,Denmark,54,65,Right,2020.0,36,38,48,43,38,37,27,21,38,44,71,74,49,41,57,40,69,61,59,35,42,53,24,34,33,38,52,55,57,12,8,12,10,8,20,Right-Back,1300000,summer,Jupiler Pro League,2017
184,74,Spain,69,76,Right,2017.0,57,56,47,75,44,66,43,58,66,73,57,62,65,59,64,72,55,74,58,65,61,57,62,72,62,47,48,63,54,13,12,13,12,9,23,Central Midfield,3800000,summer,Laliga,2017
184,76,France,76,78,Right,2019.0,74,70,57,80,63,73,72,67,75,77,71,75,66,78,63,74,61,79,73,71,76,65,68,73,76,80,63,75,68,8,8,14,15,11,27,Defensive Midfield,1500000,summer,Ligue 1,2017
173,70,Netherlands,77,77,Right,2017.0,77,68,52,78,69,79,79,75,74,80,79,78,78,70,87,84,78,69,63,80,58,49,69,75,69,65,48,51,48,10,8,12,6,10,29,Defensive Midfield,1000000,summer,1 Bundesliga,2017
190,85,Brazil,78,79,Right,2020.0,61,80,76,63,74,72,40,38,46,78,65,75,57,74,48,85,74,66,87,73,79,28,81,65,78,75,24,24,32,7,8,15,10,6,28,Centre-Forward,9000000,summer,1 Bundesliga,2017
184,64,England,65,71,Right,2019.0,31,68,74,48,42,64,37,35,25,60,77,78,62,53,62,66,86,75,83,50,88,28,57,57,62,54,27,28,34,15,7,14,13,14,25,Centre-Forward,10200000,winter,Premier League,2017
185,77,England,73,83,Left,2020.0,17,19,15,28,20,14,18,16,33,21,48,41,33,64,67,31,59,44,50,13,23,24,18,65,41,27,14,20,12,72,75,82,71,74,23,Goalkeeper,28500000,summer,Premier League,2017
176,66,France,76,82,Right,2017.0,78,71,53,79,70,75,69,73,76,77,68,65,69,75,69,77,57,80,71,74,65,68,68,75,77,72,63,71,63,9,10,11,8,9,24,Central Midfield,7000000,summer,Serie A,2017
189,82,Belgium,65,75,Right,2019.0,62,52,64,64,57,64,61,58,63,65,74,68,64,64,58,71,38,69,75,61,62,64,51,57,54,62,61,65,64,15,14,10,13,11,21,Centre-Back,1900000,summer,Jupiler Pro League,2017
182,77,Spain,76,84,Right,2019.0,30,22,75,69,33,37,34,33,62,69,73,68,66,69,75,48,80,66,67,27,71,77,25,34,51,46,78,76,81,15,12,11,8,8,20,Centre-Back,7000000,summer,1 Bundesliga,2017
171,75,Colombia,77,80,Right,2019.0,70,67,60,66,54,81,75,34,61,78,94,93,90,71,83,73,72,84,63,77,27,37,75,72,58,73,18,21,15,13,8,12,7,13,25,Left Winger,14500000,summer,Premier League,2017
179,71,Argentina,80,80,Right,2018.0,82,72,50,80,77,80,86,85,80,82,77,77,78,75,77,79,52,82,69,73,69,61,76,83,75,78,55,65,62,11,15,13,6,9,32,Central Midfield,3400000,winter,Super Lig,2017
192,80,Spain,76,78,Right,2017.0,58,77,81,66,75,74,73,71,44,76,65,67,69,74,53,78,61,68,76,72,57,19,78,68,61,53,17,24,15,11,11,8,15,7,27,Centre-Forward,5500000,summer,Premier League,2017
180,80,Ghana,62,72,Right,2018.0,29,16,64,39,21,36,24,28,24,44,70,77,61,46,57,38,88,59,85,17,86,47,25,24,31,39,50,63,57,11,6,9,13,6,21,Centre-Back,1250000,summer,Jupiler Pro League,2017
190,79,Slovenia,80,80,Left,2017.0,78,78,58,82,80,83,77,84,74,87,69,75,70,78,56,86,34,69,68,86,58,46,78,82,78,78,28,34,30,13,13,8,12,6,29,Attacking Midfield,6400000,summer,Serie A,2017
178,71,Colombia,82,82,Right,2019.0,76,71,58,77,73,90,76,69,70,85,91,93,91,76,79,82,75,81,61,80,68,54,76,66,65,76,48,45,57,5,5,13,6,9,29,Right Midfield,20000000,summer,Serie A,2017
185,76,Brazil,75,78,Left,2017.0,66,20,74,58,17,60,48,36,56,57,79,79,69,74,58,62,88,78,84,35,85,78,38,34,37,72,78,80,78,12,11,7,8,14,26,Centre-Back,8000000,summer,Serie A,2017
177,69,Germany,76,78,Right,2018.0,75,49,52,76,30,76,68,44,71,76,78,69,78,77,77,59,75,77,59,40,75,70,68,59,49,74,81,78,77,12,13,14,10,12,25,Right-Back,3000000,summer,1 Bundesliga,2017
195,87,Germany,57,67,Right,2017.0,20,12,12,29,17,14,18,19,27,19,24,32,22,58,24,16,51,22,63,14,20,10,6,21,22,24,20,14,15,60,53,54,51,59,22,Goalkeeper,3500000,summer,1 Bundesliga,2017
186,84,Slovakia,78,78,Right,2019.0,68,65,74,78,68,77,68,70,76,79,69,69,71,78,54,85,78,87,90,78,84,76,76,74,71,76,68,76,76,14,8,9,15,8,30,Central Midfield,5000000,summer,Super Lig,2017
186,74,Netherlands,64,78,Left,2019.0,28,23,49,62,30,31,31,33,62,55,65,56,59,52,60,47,65,58,71,24,66,68,32,28,35,51,58,69,65,11,13,14,7,9,19,Centre-Back,2700000,summer,1 Bundesliga,2017
197,84,Mali,73,76,Right,2019.0,58,76,81,66,68,63,46,39,49,66,68,78,58,68,38,73,73,68,82,63,43,22,69,54,68,67,35,24,23,10,11,9,13,12,25,Centre-Forward,4500000,summer,Ligue 1,2017
