height_cm,weight_kg,nationality,overall,potential,preferred_foot,contract_valid_until,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,age_y,position,fee,window,league,season
188,82,Nigeria,69,78,Left,2023,46,70,71,61,58,67,38,29,36,65,68,78,58,66,57,73,76,66,84,61,57,15,68,41,66,66,69,23,18,13,11,11,11,12,21,Centre-Forward,8000000,summer,Ligue 1,2020
185,76,Albania,69,75,Right,2023,28,22,65,62,23,55,41,26,58,57,72,74,67,68,71,48,68,63,65,23,68,72,24,38,31,62,65,72,70,9,14,10,12,13,23,Centre-Back,2200000,summer,Serie A,2020
183,75,Ukraine,69,69,Right,2023,46,73,67,61,69,68,63,56,41,68,66,68,63,66,61,70,65,64,70,66,46,16,72,51,75,74,15,18,16,6,9,5,9,8,27,Centre-Forward,1500000,summer,Jupiler Pro League,2020
170,68,Ghana,67,76,Right,2023,63,65,46,63,56,71,51,48,58,68,83,85,84,51,83,58,80,63,51,60,26,23,60,65,62,66,55,21,19,13,6,14,7,7,21,Right Winger,1000000,summer,Jupiler Pro League,2020
183,68,Mali,65,77,Right,2023,47,61,44,65,54,66,59,43,58,67,75,78,73,65,68,68,62,81,57,63,58,63,65,63,55,67,54,62,55,6,15,14,9,9,19,Central Midfield,2000000,summer,Premier League,2020
177,67,United States,51,71,Right,2023,38,26,43,45,20,53,32,28,25,48,62,55,57,46,71,23,58,50,48,28,54,47,47,35,39,35,56,52,46,12,7,10,10,10,18,Right-Back,1800000,winter,1 Bundesliga,2020
186,89,Brazil,75,84,Right,2023,50,76,75,73,76,73,61,30,35,75,72,71,68,68,62,77,79,70,85,69,57,24,75,58,58,69,38,24,25,12,9,14,13,6,22,Centre-Forward,6000000,summer,Super League,2020
183,83,Spain,70,70,Left,2023,57,74,66,62,60,66,49,39,49,70,70,73,73,70,60,71,75,75,74,66,25,23,71,61,55,55,52,21,19,13,10,9,8,9,29,Centre-Forward,2700000,summer,Laliga,2020
178,69,Peru,73,73,Left,2023,50,77,72,67,75,72,68,69,34,74,73,74,78,74,78,74,77,63,61,61,81,19,78,60,71,70,21,15,18,9,15,15,11,12,30,Centre-Forward,4000000,summer,Serie A,2020
184,76,Suriname,73,73,Right,2023,71,54,64,73,56,64,69,65,62,67,77,82,68,69,62,81,74,83,81,71,75,66,67,68,52,71,70,70,69,16,13,12,15,14,26,Right-Back,4250000,summer,Eredivisie,2020
181,65,Morocco,85,86,Left,2022,84,73,53,86,74,83,90,78,89,83,83,77,86,84,78,80,37,84,58,77,73,52,82,89,67,77,77,56,40,11,7,11,8,14,27,Right Winger,40000000,summer,Premier League,2020
188,83,Germany,84,92,Left,2022,73,81,74,85,80,84,79,53,78,87,77,89,78,82,73,73,69,82,65,75,41,38,83,82,69,84,71,46,38,6,8,11,10,12,21,Attacking Midfield,80000000,summer,Premier League,2020
183,81,Argentina,83,83,Right,2022,52,54,84,75,57,51,50,39,72,70,55,57,58,78,58,69,89,65,79,56,91,83,48,53,45,79,19,84,83,12,5,8,11,12,32,Centre-Back,15000000,summer,Liga Portugal,2020
184,74,Netherlands,81,87,Right,2022,67,77,66,83,78,78,77,62,75,84,67,74,72,82,68,82,70,89,77,78,74,74,85,81,55,85,75,72,67,7,12,8,10,14,23,Central Midfield,39000000,summer,Premier League,2020
184,82,Germany,81,86,Right,2022,70,60,72,83,65,80,64,64,81,83,68,71,72,78,69,81,76,87,83,75,86,82,76,78,60,80,84,82,80,14,8,8,13,11,26,Defensive Midfield,25000000,summer,1 Bundesliga,2020
188,80,Central African Republic,81,84,Left,2022,65,69,75,83,62,79,62,56,79,82,65,73,73,83,66,86,78,82,92,80,86,78,77,79,45,84,70,80,81,15,10,10,8,10,27,Defensive Midfield,16000000,winter,Laliga,2020
180,75,Netherlands,80,84,Left,2022,63,48,76,77,52,69,62,59,73,74,75,75,73,79,69,63,86,75,78,56,74,81,51,66,53,76,10,82,81,10,7,7,16,10,25,Centre-Back,45300000,summer,Premier League,2020
185,78,Croatia,80,83,Right,2022,74,79,71,73,82,80,76,58,57,78,84,91,74,78,68,85,66,79,83,79,84,29,79,70,63,75,25,50,25,13,15,12,13,14,26,Left Winger,6700000,summer,Serie A,2020
179,70,Netherlands,80,81,Right,2022,64,77,75,81,81,73,61,44,76,82,67,64,68,80,66,81,67,87,69,78,78,71,80,79,75,82,26,74,65,12,6,13,16,10,27,Central Midfield,11700000,summer,Eredivisie,2020
190,87,France,80,80,Right,2022,69,69,72,79,69,76,67,71,78,80,50,53,36,81,61,77,72,77,78,72,76,83,73,71,54,75,81,79,77,12,11,11,14,12,32,Defensive Midfield,2000000,winter,Laliga,2020
177,74,France,80,80,Right,2022,68,62,63,81,53,77,68,41,79,81,71,69,75,82,79,74,79,72,77,69,85,81,75,79,52,78,72,82,79,9,9,8,10,15,29,Defensive Midfield,7100000,summer,Laliga,2020
194,81,England,80,80,Right,2022,52,54,82,65,49,59,49,22,64,58,61,75,55,76,44,42,74,67,88,35,83,78,46,56,52,67,19,81,79,10,15,16,15,15,30,Centre-Back,15000000,summer,Serie A,2020
180,73,France,79,83,Right,2022,77,73,69,80,72,76,74,68,82,79,77,74,79,76,69,77,75,79,76,69,68,73,75,78,68,78,80,73,70,6,16,16,9,9,26,Central Midfield,15800000,winter,Premier League,2020
196,86,Romania,79,79,Right,2022,13,15,15,36,11,16,11,11,36,19,46,43,51,74,38,56,65,42,73,12,33,26,13,47,16,44,79,15,12,79,77,75,78,81,34,Goalkeeper,1000000,summer,Serie A,2020
183,73,France,78,83,Right,2022,64,64,62,81,42,76,48,59,79,81,63,64,72,73,69,73,70,87,67,62,70,75,61,74,46,67,80,78,77,7,7,13,7,8,25,Defensive Midfield,10000000,summer,1 Bundesliga,2020
181,73,Burkina Faso,78,82,Left,2022,64,75,64,74,75,83,78,74,69,86,85,89,88,72,69,76,78,73,64,66,60,45,78,73,69,73,77,40,37,11,7,7,13,12,25,Right Winger,18400000,summer,Premier League,2020
179,77,France,78,78,Left,2022,70,79,68,67,75,83,67,69,60,82,87,85,81,75,72,79,42,56,56,78,53,37,81,75,69,75,42,15,18,14,15,11,12,7,29,Centre-Forward,11000000,summer,Serie A,2020
180,81,Argentina,77,84,Right,2022,40,78,79,68,72,76,69,60,55,76,78,76,75,76,74,79,84,71,70,66,70,24,80,60,71,76,67,29,26,12,15,9,14,11,25,Centre-Forward,13000000,summer,Serie A,2020
175,66,Serbia,77,82,Right,2022,69,68,47,76,64,82,60,51,72,79,76,77,88,76,79,67,64,79,53,70,65,66,69,75,62,67,39,64,65,8,11,13,8,14,25,Attacking Midfield,3000000,summer,1 Bundesliga,2020
177,77,Germany,77,80,Left,2022,87,43,59,76,43,73,80,74,74,77,79,82,76,77,74,81,66,85,66,46,72,71,62,70,41,71,65,72,74,15,12,11,8,11,26,Left-Back,10000000,summer,Eredivisie,2020
184,75,Romania,77,77,Right,2022,46,56,73,68,70,59,46,25,70,66,63,63,57,74,72,82,71,61,70,72,76,79,36,46,51,69,76,82,78,7,11,10,14,13,30,Centre-Back,9500000,summer,Serie A,2020
180,72,North Macedonia,77,77,Right,2022,75,57,68,72,55,72,67,29,68,76,90,88,74,74,76,68,80,85,73,66,85,72,67,65,47,73,65,75,73,6,12,6,9,8,28,Right-Back,1000000,winter,Supersport Hnl,2020
184,73,France,76,84,Right,2022,69,78,60,77,66,75,74,55,69,77,82,82,74,75,66,77,66,68,66,74,55,27,79,76,62,78,34,31,34,12,5,13,5,8,23,Left Winger,12000000,summer,Ligue 1,2020
186,73,Czech Republic,76,83,Left,2022,64,75,74,76,72,82,78,56,59,82,71,71,83,72,67,72,68,59,68,73,59,22,76,73,58,73,63,24,19,11,15,8,9,14,24,Centre-Forward,26500000,summer,1 Bundesliga,2020
189,88,France,76,82,Left,2022,21,13,15,25,14,23,19,15,28,22,57,54,55,68,33,51,57,25,67,16,27,14,9,40,22,37,71,18,20,77,72,68,75,79,24,Goalkeeper,1300000,summer,Jupiler Pro League,2020
189,84,Venezuela,76,82,Right,2022,33,25,72,64,35,44,31,32,38,59,57,55,49,72,44,40,73,71,88,30,88,73,30,33,40,72,69,75,73,11,9,10,13,8,26,Centre-Back,4100000,summer,Serie A,2020
181,74,Germany,76,81,Left,2022,63,78,59,75,67,75,69,63,58,73,77,76,80,74,75,81,63,69,61,80,44,28,80,75,76,63,75,19,18,14,10,7,9,16,24,Centre-Forward,15000000,summer,Liga Portugal,2020
185,75,France,76,77,Left,2022,74,26,74,72,30,55,59,34,67,65,78,77,70,71,54,47,79,79,80,43,75,77,62,62,49,66,72,77,75,14,6,10,16,7,28,Centre-Back,4500000,summer,Ligue 1,2020
180,77,Honduras,75,82,Right,2022,58,73,69,65,66,79,60,57,58,77,91,89,78,74,63,72,80,74,72,65,68,33,74,72,65,69,20,21,25,9,7,6,10,9,24,Right Winger,1000000,summer,Liga Portugal,2020
180,67,Belgium,75,81,Right,2022,70,78,58,75,78,75,69,70,68,77,75,73,81,75,79,72,74,82,62,74,72,48,76,74,68,78,75,48,48,8,6,6,14,14,24,Central Midfield,1700000,winter,Jupiler Pro League,2020
192,78,Germany,75,81,Left,2022,35,33,77,71,18,49,34,31,59,69,64,68,64,75,63,62,68,63,76,35,69,76,35,46,38,70,70,78,71,6,10,10,9,14,22,Centre-Back,7000000,summer,1 Bundesliga,2020
193,85,Argentina,75,80,Right,2022,22,16,26,45,13,13,22,20,48,35,59,57,49,69,49,57,60,40,70,16,37,13,12,64,42,53,49,20,20,75,74,76,73,76,28,Goalkeeper,17400000,summer,Premier League,2020
183,78,Morocco,75,80,Right,2022,67,70,48,71,73,82,82,68,68,80,84,83,80,68,72,78,34,73,66,70,68,23,67,68,45,71,69,22,23,15,16,8,10,16,24,Left Winger,12000000,summer,Laliga,2020
188,70,Netherlands,75,79,Left,2022,67,27,71,70,40,67,63,44,65,70,69,73,71,67,62,67,90,67,78,52,74,72,49,49,42,73,71,79,77,8,14,12,11,12,26,Centre-Back,4400000,summer,Premier League,2020
194,80,Senegal,75,78,Right,2022,15,16,11,34,11,15,12,12,35,24,43,41,60,67,54,53,81,33,57,15,16,21,16,61,23,57,73,14,10,77,74,70,75,75,27,Goalkeeper,10000000,summer,Ligue 1,2020
195,91,Greece,75,78,Left,2022,14,10,14,31,8,12,14,15,29,20,35,34,45,71,29,56,62,39,70,9,36,13,12,58,20,60,61,12,13,71,75,74,77,75,26,Goalkeeper,5000000,summer,Scottish Premiership,2020
178,78,Ghana,75,77,Left,2022,73,50,68,79,58,71,64,50,76,74,75,68,72,77,70,83,78,79,70,78,86,79,68,67,44,76,74,80,76,9,8,8,6,8,27,Central Midfield,15000000,summer,Serie A,2020
175,73,Belgium,75,75,Right,2022,74,57,52,78,67,72,76,80,78,77,62,55,73,72,77,74,61,74,65,76,70,75,66,74,73,80,42,70,68,10,14,15,14,7,32,Central Midfield,1500000,summer,Jupiler Pro League,2020
172,71,Ghana,75,75,Right,2022,63,72,66,69,65,77,49,50,60,77,91,92,83,66,83,75,92,66,62,72,72,35,76,72,65,77,23,33,34,3,3,3,3,3,28,Second Striker,2000000,summer,Ligue 1,2020
186,88,Slovenia,75,75,Right,2022,67,60,71,77,69,71,68,75,75,75,63,60,63,74,62,80,65,71,83,76,77,75,74,72,65,75,23,75,72,14,13,10,11,6,31,Central Midfield,4900000,summer,Serie A,2020
175,70,Turkey,75,75,Right,2022,77,60,52,74,66,78,78,76,66,76,80,82,78,74,79,74,81,75,58,67,74,69,73,68,63,70,41,70,69,13,12,10,13,9,29,Right-Back,1000000,winter,Super Lig,2020
186,74,Hungary,74,89,Right,2022,65,67,58,72,69,79,78,77,72,80,76,83,77,68,71,72,72,69,69,74,49,32,62,72,69,75,77,38,26,10,10,13,10,6,20,Central Midfield,36000000,winter,1 Bundesliga,2020
177,77,Canada,74,87,Right,2022,53,79,71,72,66,74,41,34,68,76,78,83,73,70,76,71,80,69,68,68,25,17,70,71,58,78,76,21,19,7,7,11,7,7,20,Centre-Forward,27000000,summer,Ligue 1,2020
172,67,Algeria,74,80,Right,2022,74,71,47,70,66,81,71,68,63,74,80,78,82,68,62,71,54,65,44,70,45,36,67,76,62,66,73,29,21,16,7,8,11,11,25,Left Winger,23100000,winter,Premier League,2020
186,79,Senegal,74,80,Right,2022,35,78,78,64,66,70,50,36,42,68,73,71,60,68,67,74,75,68,80,57,47,19,75,58,80,65,25,17,17,13,14,14,15,12,25,Centre-Forward,10000000,summer,Ligue 1,2020
190,80,DR Congo,74,77,Right,2022,70,56,76,70,54,66,70,37,72,71,68,67,65,75,64,67,72,74,77,59,77,73,63,70,56,66,67,74,72,13,15,8,13,14,27,Centre-Back,4000000,summer,Super Lig,2020
181,66,Kosovo,73,80,Right,2022,66,70,46,70,55,76,69,74,64,74,78,74,78,67,81,71,47,64,62,73,47,18,64,75,69,68,72,27,15,9,15,16,10,8,24,Attacking Midfield,3000000,summer,Ligue 1,2020
189,80,Switzerland,73,79,Right,2022,24,17,24,45,15,27,21,16,35,31,49,51,32,68,51,52,70,35,72,21,19,25,17,36,27,57,16,21,24,75,71,69,70,76,26,Goalkeeper,6000000,summer,Ligue 1,2020
173,70,Austria,73,77,Left,2022,67,70,34,68,65,72,78,72,63,75,86,81,86,75,87,67,90,73,65,66,42,38,67,68,60,64,23,44,38,14,12,12,14,6,25,Right Winger,2000000,summer,Super League 1,2020
181,78,Greece,73,76,Left,2022,70,70,68,76,68,68,70,74,72,72,65,72,68,65,65,79,68,73,73,78,61,44,72,75,63,65,71,33,41,12,12,13,8,14,27,Attacking Midfield,3000000,winter,Super Lig,2020
183,82,Romania,72,84,Left,2022,66,73,63,66,57,71,64,56,54,73,86,86,73,65,57,71,80,68,75,60,68,17,76,67,43,72,15,38,32,5,13,7,8,13,22,Right Winger,13000000,winter,Serie A,2020
187,85,Italy,71,83,Left,2022,72,49,68,69,36,72,50,37,66,71,78,77,67,69,62,67,58,76,77,48,72,64,59,56,45,60,78,70,68,11,14,6,7,13,22,Left-Back,5750000,summer,Serie A,2020
183,70,England,71,82,Right,2022,38,71,61,64,61,68,39,35,31,68,86,89,71,69,60,69,72,68,64,68,35,25,70,53,65,58,53,23,24,11,10,13,15,14,23,Centre-Forward,16500000,summer,Premier League,2020
185,75,Italy,71,81,Right,2022,38,23,65,66,34,51,32,32,65,62,62,64,64,68,60,48,69,51,66,30,71,72,36,36,43,63,12,75,72,12,12,6,7,13,23,Centre-Back,4000000,summer,Serie A,2020
176,78,Cameroon,71,81,Right,2022,49,71,65,63,60,71,51,40,40,70,77,79,63,59,70,78,65,62,75,66,48,45,67,48,66,65,69,17,14,9,10,8,8,13,21,Centre-Forward,6000000,summer,Ligue 1,2020
176,66,Belgium,71,81,Right,2022,75,46,45,71,63,73,71,65,72,73,79,76,82,63,74,58,77,73,55,62,67,61,63,63,41,68,48,64,63,9,6,9,12,12,21,Right Winger,7650000,summer,Serie A,2020
183,76,Colombia,71,79,Right,2022,63,43,60,63,34,68,40,34,56,58,79,86,83,72,64,41,67,85,68,39,67,71,53,55,42,73,27,69,71,7,14,12,7,6,24,Right-Back,4500000,summer,Jupiler Pro League,2020
194,86,Germany,71,76,Right,2022,50,71,75,60,68,67,54,39,45,59,62,69,53,68,47,78,70,67,79,69,61,26,71,53,59,64,71,29,22,7,8,12,7,14,24,Centre-Forward,3500000,summer,Jupiler Pro League,2020
186,76,Iceland,70,78,Right,2022,18,14,17,16,13,13,17,14,15,32,45,46,43,61,55,54,59,41,56,15,23,12,16,39,22,42,33,19,15,71,68,72,70,71,25,Goalkeeper,2000000,summer,Premier League,2020
175,60,Mali,70,76,Left,2022,63,68,62,64,65,76,43,38,58,73,79,77,88,66,77,68,51,64,50,62,33,20,69,62,59,57,48,17,14,9,12,7,12,7,24,Right Winger,1570000,summer,Super Lig,2020
178,69,England,69,84,Right,2022,69,41,50,67,31,73,51,35,55,70,83,77,74,63,72,49,60,67,55,40,67,65,70,60,34,66,29,72,65,15,10,11,7,6,20,Right-Back,3850000,summer,Premier League,2020
176,72,Germany,69,82,Right,2022,58,61,51,76,51,73,52,45,67,71,77,76,80,69,87,61,76,68,57,54,72,69,64,65,51,61,70,58,57,12,8,7,10,9,22,Right-Back,10000000,summer,1 Bundesliga,2020
183,70,United States,69,79,Left,2022,60,38,54,48,34,69,35,39,36,68,85,87,73,66,71,39,70,73,67,37,65,67,49,44,45,54,70,69,67,12,9,15,14,9,23,Left-Back,2100000,summer,Premier League,2020
190,88,Nigeria,69,78,Right,2022,47,71,70,52,66,59,53,35,49,71,63,68,63,59,75,68,75,71,83,66,70,44,70,58,74,72,63,42,40,5,12,11,6,13,24,Centre-Forward,1500000,summer,Jupiler Pro League,2020
187,71,Benin,69,75,Right,2022,13,15,16,25,19,16,21,18,22,23,31,28,59,56,32,51,41,28,45,19,23,22,15,64,25,61,48,14,17,70,72,68,67,71,26,Goalkeeper,2000000,summer,Ligue 1,2020
188,85,Scotland,69,74,Right,2022,63,69,50,65,48,74,62,62,55,62,87,93,71,65,69,73,63,73,80,53,59,34,67,60,42,60,30,38,27,13,11,7,7,15,23,Centre-Forward,6500000,summer,Premier League,2020
191,85,Ghana,68,83,Left,2022,40,30,63,62,22,47,50,32,53,58,65,69,55,65,49,60,75,66,83,28,70,65,25,24,40,53,22,67,64,7,7,11,10,6,21,Centre-Back,12000000,summer,Premier League,2020
180,65,Denmark,68,80,Right,2022,62,61,51,70,48,74,65,42,66,70,82,79,73,64,80,60,67,72,56,56,62,43,67,72,47,67,71,44,38,6,10,14,11,7,20,Left Winger,6750000,summer,Serie A,2020
193,76,Wales,68,77,Right,2022,34,23,59,66,34,51,25,32,45,58,51,57,47,68,57,43,71,62,74,24,60,72,23,31,40,50,34,67,68,10,13,7,11,8,22,Centre-Back,12100000,summer,Premier League,2020
188,82,Austria,68,74,Right,2022,52,70,66,56,65,64,58,67,42,67,70,75,61,58,63,73,55,68,75,68,52,17,64,52,71,48,42,21,17,9,11,11,11,10,23,Centre-Forward,9000000,summer,Ligue 1,2020
171,70,Italy,68,68,Left,2022,64,64,53,70,64,76,71,65,63,75,82,80,91,67,90,65,57,67,53,72,51,31,66,70,59,64,67,22,23,10,9,13,11,7,28,Right Winger,1200000,winter,Super Liga Srbije,2020
174,75,France,67,77,Right,2022,64,57,48,74,60,68,62,53,72,68,63,63,65,61,68,61,57,68,57,56,59,32,65,67,53,65,33,47,45,13,5,8,9,7,23,Attacking Midfield,2000000,summer,Ligue 1,2020
170,73,Nigeria,67,77,Right,2022,52,33,57,72,33,61,34,60,70,61,70,69,72,65,75,55,56,77,62,61,53,71,28,53,38,49,64,69,63,12,8,5,6,13,23,Defensive Midfield,1500000,summer,Super Lig,2020
192,81,France,66,84,Right,2022,31,35,71,68,33,62,35,34,52,59,70,69,65,61,44,42,72,67,74,29,67,62,35,60,42,58,61,67,61,12,14,10,14,15,20,Centre-Back,4500000,summer,Bundesliga,2020
192,86,Denmark,66,75,Left,2022,59,58,72,69,56,65,56,39,66,69,66,63,67,65,70,74,80,77,79,63,70,60,60,60,45,64,15,61,60,11,9,10,11,10,24,Defensive Midfield,2000000,summer,Premier Liga,2020
180,84,United States,65,76,Right,2022,25,18,59,68,28,35,26,24,63,48,72,73,61,59,61,34,69,61,70,21,63,62,21,26,30,45,42,66,63,9,11,10,11,10,21,Centre-Back,5450000,winter,Jupiler Pro League,2020
173,65,United States,64,80,Right,2022,55,53,37,66,42,65,43,35,62,66,73,72,82,58,77,45,53,65,42,41,51,25,60,64,41,65,45,38,45,12,13,7,7,13,20,Attacking Midfield,12700000,winter,Bundesliga,2020
185,76,France,64,79,Right,2022,39,29,64,53,33,37,32,33,43,39,55,63,47,59,57,45,73,61,73,37,54,64,38,39,48,44,21,69,68,14,12,9,14,6,19,Centre-Back,35000000,summer,Premier League,2020
190,88,France,63,80,Right,2022,24,22,62,49,28,34,32,26,41,49,65,72,33,48,42,46,77,59,83,27,57,59,26,37,38,56,12,59,60,14,7,12,12,11,20,Centre-Back,5000000,summer,1 Bundesliga,2020
175,72,Denmark,63,68,Right,2022,42,31,31,68,58,65,71,57,67,59,58,65,67,56,75,48,54,73,59,57,72,45,61,71,51,67,59,36,28,6,7,15,14,14,26,Central Midfield,1000000,summer,Superliga,2020
186,82,Denmark,62,73,Left,2022,50,47,54,65,48,59,40,38,61,64,54,56,59,57,72,55,59,84,64,43,57,58,55,54,48,55,56,59,55,11,10,5,14,13,22,Central Midfield,1000000,summer,Bundesliga,2020
184,76,Ukraine,62,72,Left,2022,39,63,54,54,51,63,44,35,36,61,70,72,62,56,66,69,65,62,76,51,64,19,57,39,53,46,56,19,13,13,13,5,12,10,23,Centre-Forward,2200000,summer,Premier Liga Ukr,2020
175,72,Scotland,60,80,Right,2022,60,45,57,57,43,60,62,40,65,60,65,68,58,55,62,45,63,62,51,33,43,54,50,66,48,70,19,61,60,13,14,8,13,5,18,Right-Back,1700000,summer,Serie A,2020
182,77,Italy,60,77,Left,2022,64,28,49,42,36,65,43,36,41,55,60,60,57,62,61,36,60,57,58,31,59,60,59,43,41,48,39,65,63,10,5,6,6,12,21,Left-Back,3000000,summer,Serie A,2020
185,70,Norway,56,78,Right,2022,38,37,48,60,42,57,45,39,57,60,57,61,57,53,61,49,63,61,59,41,52,48,43,55,41,52,30,50,51,9,12,7,10,8,19,Central Midfield,2500000,summer,Serie A,2020
185,76,Switzerland,52,72,Left,2022,30,58,45,41,37,53,34,30,32,44,70,65,53,52,57,48,57,54,58,46,29,17,44,50,67,47,35,13,15,14,14,10,11,8,19,Right Midfield,2500000,summer,Serie A,2020
182,77,Spain,83,83,Left,2022,72,80,80,80,77,82,83,67,58,82,88,91,81,82,74,83,77,74,71,76,60,31,83,77,77,80,61,41,40,7,13,10,11,5,29,Centre-Forward,30000000,summer,Premier League,2020
177,67,Portugal,82,87,Right,2022,76,50,58,76,42,80,61,30,65,80,91,92,88,82,82,74,80,91,65,60,81,81,72,62,38,79,81,81,80,16,12,10,14,12,26,Right-Back,32000000,summer,Premier League,2020
176,70,Spain,82,84,Left,2022,84,70,50,86,72,88,87,80,75,89,82,74,86,78,84,78,50,75,55,87,23,20,76,83,72,76,49,23,18,15,15,9,8,9,26,Right Winger,21700000,summer,Laliga,2020
178,73,Portugal,80,86,Right,2022,67,77,52,72,75,84,76,58,68,84,88,79,87,81,86,82,66,80,71,74,85,54,82,73,63,84,22,54,44,7,12,15,9,11,23,Left Winger,44700000,summer,Premier League,2020
184,74,Spain,79,86,Left,2022,66,59,42,83,44,72,66,52,84,79,59,62,67,77,63,66,57,73,66,69,69,77,60,80,55,74,42,76,74,12,11,11,10,8,23,Defensive Midfield,9000000,summer,1 Bundesliga,2020
185,79,Portugal,79,84,Right,2022,59,80,77,69,79,77,69,33,58,80,76,77,76,81,72,76,83,76,73,60,76,55,84,68,80,75,45,40,35,14,13,7,11,8,24,Centre-Forward,3000000,summer,1 Bundesliga,2020
176,68,Brazil,79,84,Left,2022,76,70,45,75,72,83,81,72,67,80,90,89,87,80,79,80,73,82,63,74,74,55,79,75,73,79,43,54,38,8,7,13,8,14,23,Right Winger,18600000,summer,Premier League,2020
186,75,Spain,77,82,Right,2022,55,39,76,76,31,58,30,35,72,73,61,59,64,76,62,45,78,69,73,37,79,80,43,51,53,69,33,77,78,8,12,11,9,7,27,Centre-Back,20000000,summer,Premier League,2020
175,73,Spain,77,82,Right,2022,77,67,49,77,60,79,72,54,58,79,86,74,78,74,80,71,63,76,59,66,70,65,75,73,66,68,30,64,66,14,16,8,6,13,25,Left Winger,12000000,summer,Laliga,2020
175,67,Spain,75,81,Right,2022,62,51,48,78,51,69,72,74,72,75,73,70,74,75,79,73,70,88,66,66,68,73,66,73,63,81,72,71,67,12,13,8,10,10,25,Central Midfield,5000000,summer,Laliga,2020
175,72,Spain,75,75,Right,2022,70,71,53,76,59,75,67,54,74,77,81,77,77,70,77,67,73,67,68,76,52,66,72,74,62,68,68,68,59,9,13,13,12,16,29,Attacking Midfield,1500000,summer,Laliga,2020
189,87,Spain,74,74,Left,2022,43,80,78,61,62,66,50,43,45,68,65,63,53,70,60,74,67,62,83,68,59,20,76,65,73,74,19,17,18,10,14,10,12,10,33,Centre-Forward,3000000,summer,Laliga,2020
179,73,Portugal,72,77,Left,2022,73,64,57,67,68,76,77,72,62,74,82,75,77,76,72,81,56,35,63,71,67,41,70,65,71,64,69,22,26,14,7,8,9,15,25,Left-Back,3750000,summer,Liga Portugal,2020
185,75,Portugal,68,85,Right,2022,41,68,62,46,67,73,52,31,38,72,76,73,74,68,68,68,72,58,70,64,54,17,67,56,70,61,68,21,16,6,12,7,13,8,18,Centre-Forward,40000000,summer,Premier League,2020
177,74,Spain,68,76,Right,2022,45,58,59,70,44,65,47,44,69,66,67,68,60,63,73,75,58,82,76,59,72,66,65,64,53,60,68,66,61,8,15,12,11,11,23,Central Midfield,5000000,summer,Laliga,2020
187,84,Spain,68,76,Right,2022,42,69,65,57,63,61,47,31,43,66,58,67,58,67,54,76,65,54,72,62,60,23,68,51,64,55,33,14,23,11,11,12,7,9,23,Centre-Forward,3200000,summer,Liga Portugal,2020
168,61,Portugal,66,74,Right,2022,59,62,55,67,50,68,62,29,65,67,88,85,90,55,90,63,50,66,53,60,39,56,56,59,56,62,44,51,48,10,16,15,16,14,21,Central Midfield,2000000,summer,Jupiler Pro League,2020
180,72,Spain,59,74,Right,2022,56,56,39,64,51,61,62,48,62,64,65,61,62,49,67,61,52,60,49,54,39,47,53,59,49,52,53,46,45,9,14,10,11,6,19,Attacking Midfield,2500000,summer,Liga Portugal,2020
175,65,Uruguay,71,87,Right,2022,67,60,50,67,56,74,59,62,58,70,84,84,83,65,76,68,75,75,61,61,42,31,65,63,66,61,18,11,18,9,12,7,8,7,18,Right Winger,8500000,summer,Premier League,2020
184,81,Brazil,65,72,Left,2022,45,67,70,62,61,63,44,32,47,68,63,66,65,61,56,67,69,65,73,49,32,13,58,65,69,62,23,15,19,11,12,13,14,15,18,Left Winger,8000000,summer,Ligue 1,2020
182,86,Uruguay,89,89,Right,2021,78,91,83,82,90,85,86,82,72,84,76,70,79,92,79,88,69,82,86,86,87,41,92,82,83,85,56,45,38,27,25,31,33,37,33,Centre-Forward,9000000,summer,Laliga,2020
183,75,Germany,86,92,Left,2021,83,81,72,80,85,88,83,82,64,85,93,96,86,81,80,87,64,78,70,78,61,34,84,82,71,80,76,32,35,8,12,9,9,14,24,Right Winger,49000000,summer,1 Bundesliga,2020
184,78,Croatia,86,86,Right,2021,84,78,59,86,84,80,88,82,90,87,64,61,73,80,62,84,34,79,71,85,67,79,77,85,82,80,29,73,72,14,11,12,5,9,32,Central Midfield,3500000,summer,Laliga,2020
181,75,Argentina,85,86,Right,2021,46,89,88,73,85,75,58,45,54,80,76,75,75,85,76,84,94,67,73,70,56,22,92,64,82,79,87,24,20,13,9,5,7,9,27,Centre-Forward,50000000,summer,Ligue 1,2020
180,75,Chile,84,84,Right,2021,76,75,82,82,78,76,76,68,81,83,68,67,73,86,75,84,85,86,83,82,93,85,83,82,81,83,19,87,88,4,2,4,2,4,33,Central Midfield,1000000,summer,Serie A,2020
