height_cm,weight_kg,nationality_x,overall,potential,preferred_foot,international_reputation,weak_foot,skill_moves,contract_valid_until,age_y,position,short_pos,fee,window,league,season,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes
169,69,France,76,82,Right,1,3,3,2019,25,Defensive Midfield,DM,35800000,summer,Premier League,2016,67,65,54,79,56,73,49,49,77,77,78,75,74,76,79,72,70,84,66,66,59,80,68,73,54,,45,78,72,15,12,10,7,10
178,74,France,76,81,Left,2,3,3,2016,22,Left-Back,LB,16500000,summer,Laliga,2016,76,47,67,77,25,70,65,37,67,77,74,75,71,76,66,67,75,76,68,58,77,74,65,72,28,,77,78,81,6,12,9,6,13
178,74,France,76,81,Left,2,3,3,2016,22,Left-Back,LB,15000000,summer,Ligue 1,2016,76,47,67,77,25,70,65,37,67,77,74,75,71,76,66,67,75,76,68,58,77,74,65,72,28,,77,78,81,6,12,9,6,13
182,81,Ghana,76,80,Right,2,3,3,2020,25,Centre-Forward,CF,5800000,winter,Premier League,2016,70,77,77,76,74,77,77,71,60,76,77,77,81,77,72,76,70,71,74,75,75,33,74,68,74,,23,22,25,6,8,7,16,8
185,75,France,76,80,Left,1,3,2,2017,21,Left-Back,LB,13000000,summer,Ligue 1,2016,74,33,64,74,20,75,32,29,68,73,76,78,66,68,69,65,68,84,78,63,77,76,68,31,40,,77,79,76,7,7,9,15,9
177,69,England,76,79,Right,2,2,4,2019,27,Left Winger,LW,4100000,summer,Scottish Premiership,2016,72,73,69,68,65,82,69,75,49,77,89,88,89,62,80,73,64,83,57,65,45,45,75,67,83,,19,30,28,13,11,10,13,15
183,76,France,76,79,Right,1,4,3,2017,27,Defensive Midfield,DM,1500000,winter,Ligue 1,2016,72,64,67,81,53,73,72,73,78,77,66,72,67,75,65,84,69,74,72,78,76,73,73,80,71,,73,75,71,11,14,6,8,6
180,73,France,76,79,Right,1,3,3,2016,26,Centre-Forward,CF,1500000,summer,Ligue 1,2016,73,80,76,75,77,75,76,75,64,78,76,78,91,72,79,78,80,81,59,76,59,44,79,74,77,,22,21,18,14,7,11,9,14
173,64,France,76,78,Left,1,3,4,2019,25,Attacking Midfield,AM,1800000,winter,Laliga,2016,82,68,67,74,62,80,77,69,64,81,84,78,86,68,82,77,80,73,65,63,42,46,67,74,51,,23,41,25,7,12,7,14,13
194,88,Germany,76,78,Right,2,4,2,2018,27,Centre-Back,CB,1500000,summer,Ger Bundesliga,2016,30,40,87,61,34,33,29,23,56,48,50,52,46,77,34,57,59,62,83,19,79,76,38,49,42,,77,80,77,11,7,6,11,13
183,82,Austria,76,77,Right,1,3,2,2019,28,Defensive Midfield,DM,4000000,summer,Ger Bundesliga,2016,63,40,66,75,52,63,49,50,71,73,71,72,65,76,66,73,78,92,79,60,83,79,60,64,59,,75,79,71,9,13,10,9,14
180,80,Republic of Ireland,76,76,Right,2,4,2,2016,29,Central Midfield,CM,2500000,winter,Premier League,2016,79,57,65,82,66,72,61,71,81,76,52,64,55,74,61,82,72,76,74,80,72,70,67,76,63,,76,77,76,15,7,12,15,6
178,81,Sweden,76,76,Left,2,2,3,2017,28,Left-Back,LB,4600000,winter,Premier League,2016,74,55,65,70,65,72,64,53,66,74,79,86,74,73,68,75,73,90,72,64,74,69,69,66,49,,74,78,77,11,9,7,9,12
167,60,Italy,76,76,Right,2,3,3,2016,31,Left Midfield,LM,1500000,summer,Serie A,2016,77,61,59,80,73,80,79,61,74,80,74,70,88,74,90,73,54,75,54,77,75,65,73,75,65,,53,61,64,14,11,14,14,7
184,75,Netherlands,75,88,Right,1,3,3,2020,20,Defensive Midfield,DM,12000000,winter,Ger Bundesliga,2016,74,57,63,79,63,77,68,41,76,81,77,76,75,77,68,74,81,74,75,62,75,64,68,73,46,,62,73,66,6,11,12,14,10
182,75,Belgium,75,86,Left,1,4,4,2016,22,Right Winger,RW,4000000,summer,Premier League,2016,70,66,23,75,67,85,70,65,73,81,86,77,83,69,65,58,61,55,56,67,31,21,68,76,60,,20,22,22,15,10,11,12,7
182,75,Belgium,75,86,Left,1,4,4,2016,21,Right Winger,RW,4000000,summer,Premier League,2016,70,66,23,75,67,85,70,65,73,81,86,77,83,69,65,58,61,55,56,67,31,21,68,76,60,,20,22,22,15,10,11,12,7
186,82,Netherlands,75,83,Right,1,4,3,2016,24,Central Midfield,CM,1300000,winter,Eredivisie,2016,70,68,68,78,72,73,66,62,76,79,73,76,74,74,56,77,76,84,78,71,68,65,72,75,64,,55,66,64,7,11,13,13,14
186,82,Netherlands,75,83,Right,1,4,3,2016,23,Central Midfield,CM,1300000,summer,Premier League,2016,70,68,68,78,72,73,66,62,76,79,73,76,74,74,56,77,76,84,78,71,68,65,72,75,64,,55,66,64,7,11,13,13,14
185,86,Austria,75,83,Left,1,3,2,2019,23,Centre-Back,CB,10500000,summer,Ger Bundesliga,2016,53,48,68,62,49,56,58,63,65,63,64,74,62,63,62,83,85,75,81,71,82,74,61,62,64,,78,79,79,14,14,9,13,10
187,68,Algeria,75,83,Left,1,3,2,2020,21,Central Midfield,CM,7000000,summer,Ger Bundesliga,2016,62,58,48,80,63,76,67,56,75,77,70,57,75,67,68,74,54,78,71,72,76,77,68,76,58,,69,69,58,9,10,16,9,15
180,76,Belgium,75,82,Right,1,3,2,2019,25,Right-Back,RB,1800000,summer,Super Lig,2016,70,51,64,67,42,78,71,51,64,75,90,92,78,70,72,69,70,83,79,68,73,75,68,50,50,,65,76,78,15,9,5,9,15
192,87,Italy,75,82,Right,1,2,1,2019,24,Goalkeeper,GK,1500000,winter,Serie A,2016,13,18,18,30,12,19,14,21,19,22,48,38,50,68,58,19,64,37,67,17,22,26,18,40,21,,19,17,13,76,75,68,75,77
181,81,England,75,81,Left,1,4,3,2017,24,Right Winger,RW,15600000,summer,Premier League,2016,75,66,54,73,59,84,68,68,59,76,89,89,78,69,71,82,48,70,66,78,46,21,70,71,83,,36,29,27,13,11,11,11,13
173,68,Italy,75,81,Right,1,3,3,2017,24,Left Winger,LW,13000000,summer,Laliga,2016,64,68,48,72,68,80,74,74,56,80,86,78,87,72,87,74,71,74,60,77,32,24,70,70,70,,14,19,19,11,7,14,9,14
184,76,Gabon,75,81,Right,1,2,2,2016,22,Defensive Midfield,DM,10000000,summer,Ligue 1,2016,62,48,57,76,43,73,54,52,76,75,73,66,70,76,63,60,55,73,76,57,78,74,64,70,55,,73,74,71,12,9,15,8,16
184,76,Gabon,75,81,Right,1,2,2,2016,22,Defensive Midfield,DM,9800000,summer,Serie A,2016,62,48,57,76,43,73,54,52,76,75,73,66,70,76,63,60,55,73,76,57,78,74,64,70,55,,73,74,71,12,9,15,8,16
183,86,Turkey,75,80,Right,1,3,2,2018,25,Centre-Back,CB,4500000,summer,Super Lig,2016,46,26,73,63,55,50,36,36,62,62,76,77,67,72,69,39,78,73,77,31,80,77,24,44,38,,77,76,75,13,9,8,14,10
193,79,England,75,80,Right,1,2,1,2019,26,Goalkeeper,GK,4700000,summer,Premier League,2016,11,17,16,33,12,17,15,18,35,17,58,56,35,69,43,20,68,35,63,14,35,22,16,50,41,,13,13,12,79,73,61,74,81
193,86,Greece,75,80,Left,1,2,2,2019,25,Defensive Midfield,DM,1300000,summer,Serie A,2016,69,48,79,83,60,69,71,65,79,79,54,60,50,73,50,77,78,78,84,73,75,69,59,79,60,,58,76,76,10,14,12,15,11
175,68,England,75,80,Right,1,3,3,2020,25,Central Midfield,CM,15400000,summer,Premier League,2016,70,64,55,81,64,71,70,66,77,74,68,71,74,72,77,72,48,82,58,71,75,68,74,76,69,,69,72,67,7,10,10,16,14
179,72,Germany,75,80,Right,1,3,3,2018,24,Attacking Midfield,AM,12500000,winter,Ger Bundesliga,2016,66,63,33,77,69,79,73,66,70,76,79,76,83,70,77,64,64,80,51,63,47,46,73,77,67,,38,33,21,13,14,14,15,10
170,73,Ivory Coast,75,80,Left,1,2,2,2018,21,Attacking Midfield,AM,3000000,winter,Liga Portugal,2016,75,52,57,71,59,68,65,34,64,71,90,86,76,71,82,66,84,80,75,65,69,72,65,61,53,,74,76,74,11,15,6,11,12
170,73,Ivory Coast,75,80,Left,1,2,2,2018,20,Right Winger,RW,8250000,summer,Premier League,2016,75,52,57,71,59,68,65,34,64,71,90,86,76,71,82,66,84,80,75,65,69,72,65,61,53,,74,76,74,11,15,6,11,12
188,78,Netherlands,75,80,Right,2,2,3,2018,23,Centre-Forward,CF,2500000,summer,Liga Portugal,2016,52,77,66,72,71,71,67,49,65,71,77,82,74,73,65,81,78,75,76,69,71,36,77,68,62,,18,24,14,16,13,15,14,10
182,73,France,75,80,Right,1,4,2,2019,23,Right-Back,RB,15000000,summer,Ligue 1,2016,75,41,67,73,32,73,62,24,67,72,74,76,66,75,60,57,82,74,72,49,74,74,69,63,43,,77,76,79,10,16,9,12,7
180,78,Georgia,75,80,Right,1,5,4,2018,23,Left Winger,LW,1700000,summer,Pko Bp Ekstraklasa,2016,64,69,59,83,63,79,79,66,60,80,76,69,84,66,77,75,31,68,68,84,45,34,66,73,69,,38,30,30,8,9,11,9,12
195,89,Denmark,75,79,Right,1,1,1,2018,27,Goalkeeper,GK,2500000,summer,Ger Bundesliga,2016,14,12,17,30,11,15,14,13,34,19,62,48,59,69,57,22,59,23,81,15,27,23,14,10,12,,12,13,15,75,70,70,77,80
194,85,Germany,75,79,Right,1,3,2,2017,24,Centre-Back,CB,3000000,summer,Ger Bundesliga,2016,60,50,75,73,51,67,50,62,74,71,66,75,52,74,45,78,55,77,86,57,80,74,55,65,53,,73,79,71,6,13,8,7,14
173,74,Morocco,75,79,Right,1,5,4,2017,23,Attacking Midfield,AM,1600000,winter,Eredivisie,2016,71,65,49,74,75,80,78,73,68,84,79,79,80,75,83,82,69,72,56,78,32,31,71,66,68,,24,36,28,10,10,14,15,11
173,74,Morocco,75,79,Right,1,5,4,2017,23,Attacking Midfield,AM,1600000,summer,Liga Portugal,2016,71,65,49,74,75,80,78,73,68,84,79,79,80,75,83,82,69,72,56,78,32,31,71,66,68,,24,36,28,10,10,14,15,11
182,70,Netherlands,75,79,Left,1,3,3,2019,24,Attacking Midfield,AM,9000000,summer,Eredivisie,2016,65,74,59,72,68,79,84,74,69,78,78,72,78,70,70,79,66,72,56,83,48,37,74,74,65,,35,36,30,9,11,7,7,15
190,88,Belgium,75,79,Right,1,4,2,2019,24,Right-Back,RB,6000000,summer,Ligue 1,2016,72,69,69,73,64,75,69,56,71,74,68,81,64,72,49,74,68,90,84,72,73,70,72,71,65,,76,76,74,8,13,15,6,9
170,67,England,75,78,Right,1,3,2,2020,26,Defensive Midfield,DM,5800000,winter,Premier League,2016,81,47,44,83,48,59,69,75,80,79,70,65,71,80,79,60,63,79,63,57,49,71,55,82,55,,63,67,64,10,13,13,7,8
180,73,Netherlands,75,78,Right,2,2,3,2018,25,Right-Back,RB,1800000,summer,Jupiler Pro League,2016,73,45,73,70,70,65,69,71,74,73,82,85,74,74,66,86,68,82,68,67,75,66,61,53,55,,73,74,76,8,8,15,16,7
179,78,France,75,78,Right,1,3,3,2019,26,Right Midfield,RM,5200000,summer,Ger Bundesliga,2016,75,67,56,75,60,76,76,77,64,78,82,79,77,74,82,74,65,82,73,68,73,62,74,70,63,,57,65,62,15,7,7,10,8
184,76,France,75,77,Left,1,3,3,2017,27,Central Midfield,CM,3000000,winter,Ligue 1,2016,62,60,63,76,68,71,60,50,73,77,66,66,64,72,52,64,61,80,78,51,79,76,51,70,59,,67,76,71,14,10,10,12,8
178,72,France,75,77,Right,1,4,3,2016,27,Central Midfield,CM,1300000,summer,Laliga,2016,82,68,49,78,66,76,80,78,74,78,72,69,78,71,73,70,53,67,68,66,59,31,69,81,72,,51,53,54,15,12,14,15,6
172,66,Norway,75,76,Right,1,4,4,2017,28,Centre-Forward,CF,1000000,summer,Super League 1,2016,72,72,68,69,70,82,58,69,47,77,84,85,91,75,90,75,77,77,44,74,43,36,74,71,65,,43,33,28,15,8,9,14,7
175,68,Belgium,75,76,Right,1,4,2,2018,28,Central Midfield,CM,9000000,summer,Premier League,2016,72,57,52,80,67,71,74,73,75,76,62,61,76,80,82,69,62,77,56,71,72,76,66,78,67,,63,67,64,10,14,15,14,7
190,83,Scotland,75,75,Right,1,3,1,2018,31,Goalkeeper,GK,4100000,summer,Premier League,2016,11,19,14,21,15,14,19,14,30,21,48,50,33,73,41,22,63,34,63,12,41,24,13,38,11,,13,14,13,78,72,67,75,79
182,77,Scotland,75,75,Left,2,3,3,2017,29,Right Winger,RW,12000000,winter,Premier League,2016,80,72,44,75,65,81,82,83,66,79,69,63,75,65,66,79,60,79,70,77,77,42,74,78,73,,28,56,41,8,15,14,12,10
183,77,Finland,75,75,Left,2,5,2,2018,30,Centre-Back,CB,1700000,summer,Ger Bundesliga,2016,53,37,77,77,40,68,56,45,77,77,65,62,66,75,66,68,76,69,74,57,74,72,60,69,41,,77,77,76,11,9,14,15,7
189,81,Sweden,75,75,Right,2,3,2,2016,30,Attacking Midfield,AM,1500000,summer,Ligue 1,2016,67,75,74,76,79,71,73,75,69,77,59,60,66,77,56,79,54,63,79,79,63,42,77,73,71,,36,37,39,9,8,14,12,6
187,82,Italy,75,75,Right,2,3,2,2018,31,Centre-Back,CB,1980000,summer,Serie A,2016,35,29,72,53,34,40,42,36,59,48,63,65,58,64,52,65,79,60,81,60,77,80,33,29,45,,76,80,78,5,5,5,5,5
182,74,Argentina,74,84,Right,1,3,2,2019,23,Defensive Midfield,DM,1000000,summer,Premier League,2016,54,69,76,77,62,74,35,39,71,72,82,78,78,72,66,75,64,79,60,67,76,74,77,72,70,,72,75,74,12,9,12,9,13
182,74,Argentina,74,84,Right,1,3,2,2019,23,Defensive Midfield,DM,1000000,winter,Premier League,2016,54,69,76,77,62,74,35,39,71,72,82,78,78,72,66,75,64,79,60,67,76,74,77,72,70,,72,75,74,12,9,12,9,13
173,75,England,74,82,Right,1,3,4,2017,22,Right Winger,RW,13500000,summer,Premier League,2016,72,66,33,70,38,80,69,68,63,76,89,84,90,63,84,71,48,70,43,73,38,22,71,70,60,,18,26,30,12,14,16,6,10
182,76,Italy,74,81,Right,1,3,3,2017,25,Attacking Midfield,AM,13750000,summer,Laliga,2016,70,63,61,78,69,78,67,60,76,81,77,76,70,73,70,71,65,77,70,61,72,68,73,72,62,,48,73,69,15,10,9,14,13
168,68,France,74,81,Right,1,3,3,2017,24,Defensive Midfield,DM,15500000,summer,Premier League,2016,67,45,52,76,43,68,57,48,70,75,73,73,76,75,83,55,82,80,69,53,79,75,32,67,55,,75,75,71,14,12,9,12,15
178,67,Netherlands,74,81,Right,1,4,4,2019,22,Attacking Midfield,AM,1200000,winter,Jupiler Pro League,2016,67,72,36,68,65,80,80,58,73,78,88,85,90,67,72,70,53,68,38,75,41,23,64,68,63,,28,26,25,15,12,9,11,9
171,61,Italy,74,80,Left,1,5,4,2016,23,Attacking Midfield,AM,2700000,summer,Serie A,2016,73,63,43,75,59,80,72,55,67,79,88,81,92,66,92,61,54,67,43,67,49,31,71,72,55,,19,32,29,12,10,7,15,9
171,61,Italy,74,80,Left,1,5,4,2016,23,Attacking Midfield,AM,6400000,summer,Serie A,2016,73,63,43,75,59,80,72,55,67,79,88,81,92,66,92,61,54,67,43,67,49,31,71,72,55,,19,32,29,12,10,7,15,9
175,70,Argentina,74,80,Right,1,2,3,2017,22,Centre-Forward,CF,4700000,summer,Premier League,2016,56,75,73,64,70,71,55,35,56,74,75,77,70,74,79,77,81,71,80,67,63,37,74,69,60,,29,39,32,11,12,8,8,6
175,67,Netherlands,74,79,Left,1,3,3,2018,26,Left-Back,LB,10500000,winter,Premier League,2016,60,57,64,73,53,73,38,35,76,72,89,88,80,76,78,70,86,85,65,64,73,67,74,64,46,,70,75,75,9,15,7,8,6
183,75,Scotland,74,79,Right,1,4,4,2017,25,Right Winger,RW,6500000,summer,Premier League,2016,77,68,50,69,45,75,65,48,65,75,90,90,79,66,71,80,51,71,75,74,55,28,67,67,61,,29,40,35,14,16,16,10,10
184,73,Italy,74,79,Right,1,4,3,2017,25,Attacking Midfield,AM,1500000,winter,Serie A,2016,71,66,63,77,65,79,75,65,71,81,74,78,72,69,71,73,64,69,69,69,57,19,71,71,67,,25,31,31,5,3,5,5,3
179,80,Germany,74,78,Right,1,4,3,2016,25,Right Winger,RW,2750000,winter,Ger Bundesliga,2016,70,66,68,74,61,74,76,69,67,74,85,85,73,73,71,77,69,68,67,73,60,39,73,71,55,,32,45,37,16,6,12,15,6
179,80,Germany,74,78,Right,1,4,3,2016,24,Right Winger,RW,2000000,summer,Ger Bundesliga,2016,70,66,68,74,61,74,76,69,67,74,85,85,73,73,71,77,69,68,67,73,60,39,73,71,55,,32,45,37,16,6,12,15,6
185,80,Senegal,74,78,Right,1,3,2,2017,26,Centre-Back,CB,1500000,summer,Ger Bundesliga,2016,53,34,72,70,40,66,44,45,66,69,68,72,70,74,67,59,91,63,74,41,72,74,36,53,49,,75,77,73,11,15,6,12,11
189,79,Italy,74,78,Left,1,3,2,2016,25,Centre-Back,CB,1500000,summer,Ger Bundesliga,2016,60,28,74,73,41,59,51,51,67,68,65,68,64,72,50,63,80,69,77,47,70,75,40,57,42,,75,76,72,9,10,10,6,12
185,80,Turkey,74,78,Right,1,4,2,2017,24,Defensive Midfield,DM,3000000,summer,Super Lig,2016,75,56,72,76,59,72,77,64,79,73,53,50,65,75,64,75,74,90,75,68,65,69,64,74,59,,55,70,64,12,11,11,9,12
181,73,France,74,78,Right,1,3,3,2016,24,Attacking Midfield,AM,1300000,summer,Ligue 1,2016,73,69,52,74,72,75,76,79,70,75,74,75,76,71,71,76,55,69,63,76,59,34,71,76,71,,26,24,24,9,13,10,11,8
186,80,Mali,74,78,Right,1,3,2,2018,25,Centre-Forward,CF,3500000,summer,Liga Portugal,2016,36,75,79,59,73,69,41,37,30,67,77,79,74,70,54,85,67,77,88,59,75,19,72,56,68,,23,25,30,14,7,13,11,11
174,79,France,74,77,Right,1,4,4,2016,27,Right Winger,RW,3000000,winter,Premier Liga,2016,75,63,52,73,67,78,77,76,64,78,82,85,84,70,82,81,80,65,77,73,67,35,69,63,66,,29,26,27,10,11,9,8,14
177,69,Russia,74,77,Left,1,4,3,2016,27,Right Winger,RW,1200000,summer,Premier Liga,2016,76,71,52,73,61,76,57,54,70,77,81,78,81,67,72,73,73,69,51,68,80,35,74,72,61,,41,43,44,13,7,10,13,16
180,76,England,74,77,Right,1,2,2,2017,27,Defensive Midfield,DM,11500000,winter,Premier League,2016,65,64,69,78,59,72,69,58,75,75,68,68,65,74,73,72,72,85,77,69,83,76,61,73,57,,70,72,66,9,15,8,10,9
180,78,Poland,74,76,Right,2,3,3,2017,28,Left Winger,LW,9000000,winter,Premier League,2016,75,71,69,72,66,74,64,55,69,74,85,86,80,69,70,74,62,62,64,70,43,48,71,70,71,,15,29,20,16,10,15,14,11
179,70,Morocco,74,76,Left,1,3,4,2019,27,Right Winger,RW,4000000,summer,Laliga,2016,71,66,35,73,69,84,72,71,68,81,81,76,89,73,80,71,66,64,58,74,28,25,71,65,65,,16,28,22,8,15,14,7,12
184,76,France,74,76,Right,1,3,3,2017,26,Defensive Midfield,DM,2600000,summer,Laliga,2016,63,70,52,76,64,75,64,67,75,76,72,69,72,74,63,73,61,68,69,73,68,68,68,73,69,,69,73,65,8,8,14,15,11
188,96,Belgium,74,75,Right,1,3,2,2017,27,Centre-Forward,CF,7000000,summer,Liga Portugal,2016,32,74,82,70,64,65,36,29,39,72,67,75,38,71,35,78,75,87,90,64,79,32,74,70,58,,15,46,38,7,16,6,9,12
188,80,Republic of Ireland,74,74,Right,2,4,2,2016,28,Centre-Back,CB,2300000,summer,Premier League,2016,66,48,69,71,51,63,44,70,67,68,67,67,62,73,61,74,68,84,70,63,72,74,59,68,56,,77,78,76,13,6,14,7,9
165,65,Scotland,73,86,Left,1,5,3,2020,20,Attacking Midfield,AM,7000000,summer,Liga Portugal,2016,70,64,46,75,67,79,71,67,71,75,89,83,90,67,91,65,53,68,34,56,48,26,65,74,58,,30,26,28,6,14,13,13,15
180,70,Italy,73,83,Right,1,3,3,2017,22,Defensive Midfield,DM,10000000,winter,Serie A,2016,70,60,50,78,50,72,67,69,75,77,73,69,74,65,75,75,55,69,65,75,80,69,67,73,52,,60,65,63,7,10,11,12,9
185,84,Denmark,73,82,Right,1,4,3,2016,20,Defensive Midfield,DM,32000000,summer,Ger Bundesliga,2016,66,52,60,77,54,76,69,70,74,78,68,67,73,72,75,76,64,73,74,69,66,68,60,75,51,,65,70,64,9,7,12,11,11
185,84,Denmark,73,82,Right,1,4,3,2016,20,Defensive Midfield,DM,15000000,summer,Premier League,2016,66,52,60,77,54,76,69,70,74,78,68,67,73,72,75,76,64,73,74,69,66,68,60,75,51,,65,70,64,9,7,12,11,11
181,77,Russia,73,81,Right,1,2,2,2019,24,Central Midfield,CM,2000000,winter,Premier Liga,2016,62,64,57,77,45,78,58,56,74,74,76,77,80,75,74,69,68,76,77,69,57,73,64,69,54,,74,72,68,11,8,16,16,15
183,80,Turkey,73,81,Right,1,5,4,2016,22,Central Midfield,CM,5000000,summer,Super Lig,2016,61,62,61,75,50,73,68,35,73,78,75,76,79,77,72,74,60,69,63,72,67,68,61,73,51,,68,70,65,12,11,6,8,11
182,82,France,73,80,Right,1,3,3,2019,25,Centre-Forward,CF,6000000,winter,Ligue 1,2016,62,79,68,65,72,74,37,73,52,75,73,72,73,62,58,75,53,80,79,73,68,23,74,59,71,,20,20,24,10,14,10,8,11
183,80,Italy,73,80,Left,1,3,3,2017,23,Defensive Midfield,DM,2700000,summer,Serie A,2016,62,33,68,80,58,66,61,60,76,78,58,64,68,71,68,67,72,78,78,68,56,70,56,75,60,,50,70,60,4,4,4,4,4
183,78,Italy,73,79,Left,1,4,2,2016,23,Left-Back,LB,5000000,summer,Serie A,2016,67,40,63,66,48,63,65,50,62,66,77,79,73,71,71,81,69,78,71,67,74,77,56,52,48,,78,76,75,12,6,14,10,7
177,66,Turkey,73,79,Left,1,2,3,2016,24,Right Winger,RW,1000000,summer,Super Lig,2016,75,69,53,74,67,78,74,73,70,77,83,84,87,63,86,77,86,68,51,74,62,36,65,64,63,,13,14,23,12,9,15,13,8
177,66,Turkey,73,79,Left,1,2,3,2016,24,Right Winger,RW,1000000,winter,Super Lig,2016,75,69,53,74,67,78,74,73,70,77,83,84,87,63,86,77,86,68,51,74,62,36,65,64,63,,13,14,23,12,9,15,13,8
183,75,France,73,79,Right,1,3,2,2017,23,Central Midfield,CM,12000000,summer,Premier League,2016,68,70,66,75,67,75,41,42,74,75,65,67,60,68,64,75,71,83,75,74,75,71,58,77,45,,69,71,65,15,12,12,15,14
188,81,Belgium,73,79,Right,1,4,2,2019,23,Centre-Back,CB,4500000,winter,Jupiler Pro League,2016,47,33,68,65,27,52,30,33,66,66,63,73,56,69,57,56,75,73,76,24,76,72,32,46,35,,77,76,75,11,7,13,13,12
191,90,Italy,73,78,Left,1,2,1,2016,25,Goalkeeper,GK,1000000,summer,Serie A,2016,12,14,13,32,18,14,13,12,31,22,49,46,46,71,34,21,57,27,69,19,12,20,10,43,17,,11,19,19,73,71,61,71,79
188,81,France,73,78,Right,1,3,2,2016,25,Centre-Back,CB,1500000,summer,Laliga,2016,51,42,75,68,42,47,47,41,67,62,49,56,50,67,47,77,55,74,91,66,77,72,46,32,43,,74,75,69,11,15,15,12,7
188,81,France,73,78,Right,1,3,2,2016,25,Centre-Back,CB,4000000,summer,Premier League,2016,51,42,75,68,42,47,47,41,67,62,49,56,50,67,47,77,55,74,91,66,77,72,46,32,43,,74,75,69,11,15,15,12,7
178,70,Germany,73,78,Right,1,4,3,2017,24,Central Midfield,CM,1500000,winter,Ger Bundesliga,2016,70,59,40,76,71,79,77,69,74,77,75,74,85,73,79,70,63,76,52,75,65,66,70,74,44,,41,54,50,15,12,14,7,14
178,70,Germany,73,78,Right,1,4,3,2017,23,Central Midfield,CM,1500000,summer,Serie A,2016,70,59,40,76,71,79,77,69,74,77,75,74,85,73,79,70,63,76,52,75,65,66,70,74,44,,41,54,50,15,12,14,7,14
187,78,Norway,73,77,Right,1,2,3,2017,24,Centre-Back,CB,5300000,winter,Premier League,2016,65,75,63,74,68,72,47,56,65,77,67,68,73,75,57,85,84,88,72,75,77,64,68,74,43,,64,66,62,16,15,13,10,14
184,73,Moldova,73,77,Right,1,3,2,2017,25,Central Midfield,CM,4500000,summer,Serie A,2016,67,63,68,77,55,73,69,65,75,77,68,68,68,69,70,73,81,79,75,71,75,73,69,69,65,,74,69,73,6,14,10,12,11
184,80,France,73,77,Right,1,3,2,2018,24,Centre-Back,CB,1500000,summer,Ligue 1,2016,64,31,74,65,31,62,41,36,57,66,69,69,64,67,60,55,70,74,77,39,77,70,36,46,36,,72,76,75,14,13,12,8,11
190,82,Netherlands,73,77,Right,1,3,2,2017,23,Centre-Back,CB,2500000,summer,Premier League,2016,36,42,82,57,26,45,33,31,62,54,40,66,38,62,40,73,83,65,89,31,64,70,40,37,40,,74,78,70,7,11,15,10,15
187,84,Belgium,73,76,Right,1,3,2,2018,25,Centre-Back,CB,6950000,summer,Premier League,2016,47,37,74,54,40,59,24,27,57,64,77,78,71,69,64,59,77,68,83,44,77,67,35,36,35,,74,74,79,14,11,6,14,16
185,82,Italy,73,75,Left,1,3,2,2017,28,Left-Back,LB,4000000,summer,Serie A,2016,70,38,72,65,43,53,69,76,59,61,68,68,62,71,67,83,76,77,79,80,81,74,42,36,45,,76,79,78,13,6,10,7,7
193,86,Benin,73,75,Right,1,3,2,2020,28,Centre-Forward,CF,7100000,winter,Premier League,2016,37,76,84,61,67,65,50,60,50,70,68,76,60,64,50,76,81,74,84,68,66,36,74,42,66,,16,39,23,6,13,14,8,7
191,74,England,73,74,Right,2,2,2,2020,27,Centre-Back,CB,11700000,summer,Premier League,2016,42,29,77,59,28,44,33,31,59,58,62,59,46,73,50,40,71,75,75,29,67,71,45,50,43,,77,77,78,11,8,6,9,14
180,75,Germany,72,84,Right,1,4,3,2018,20,Centre-Forward,CF,23000000,summer,Ger Bundesliga,2016,64,71,57,71,69,77,59,31,55,75,91,90,78,69,76,65,64,67,58,64,46,24,71,60,63,,17,20,19,9,9,8,15,9
188,77,France,72,83,Right,1,3,1,2019,22,Goalkeeper,GK,3000000,winter,Ligue 1,2016,10,10,17,35,10,10,12,10,25,25,54,43,35,81,52,20,61,20,54,10,24,20,10,49,16,,11,14,10,79,67,63,64,74
188,77,France,72,83,Right,1,3,1,2019,22,Goalkeeper,GK,3000000,summer,Ligue 1,2016,10,10,17,35,10,10,12,10,25,25,54,43,35,81,52,20,61,20,54,10,24,20,10,49,16,,11,14,10,79,67,63,64,74
190,76,Italy,72,83,Right,1,2,1,2016,20,Goalkeeper,GK,2000000,summer,Serie A,2016,20,20,18,30,20,13,20,22,34,21,50,50,60,71,45,19,70,40,65,21,35,18,12,33,18,,20,24,18,73,65,61,71,83
183,66,England,72,82,Right,1,3,2,2019,22,Right-Back,RB,8000000,summer,Premier League,2016,70,47,65,73,49,71,59,49,65,75,64,68,66,65,61,52,67,73,70,56,83,68,54,54,54,,75,79,77,11,14,12,7,12
