height_cm,weight_kg,nationality_x,overall,potential,preferred_foot,international_reputation,weak_foot,skill_moves,contract_valid_until,age_y,position,short_pos,fee,window,league,season,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes
189,83,Senegal,77,79,Right,2,3,2,2018,28,Defensive Midfield,DM,10700000,summer,Premier League,2018,54,65,79,68,50,68,39,47,64,73,71,77,65,79,58,74,78,92,88,63,84,81,72,63,52,72,70,81,75,15,8,9,12,9
185,80,France,77,77,Right,2,3,4,2019,31,Centre-Forward,CF,1400000,summer,Ligue 1,2018,60,78,76,68,70,73,66,51,60,72,74,77,75,77,64,76,83,66,74,74,59,48,81,71,76,76,23,24,21,9,10,15,14,12
176,67,Morocco,77,77,Left,2,4,4,2020,29,Right Winger,RW,2500000,summer,Jupiler Pro League,2018,71,72,35,73,70,86,80,71,69,82,86,80,87,72,80,69,66,70,53,72,38,39,73,69,65,76,25,38,30,8,15,14,7,12
185,71,Italy,77,77,Right,2,3,2,2019,32,Defensive Midfield,DM,1000000,summer,Serie A,2018,76,46,65,84,59,73,72,74,86,79,64,62,68,76,62,70,67,77,66,68,79,75,53,82,52,75,62,74,66,13,6,10,10,10
194,92,France,76,87,Right,2,3,2,2020,21,Centre-Back,CB,25000000,summer,Premier League,2018,37,29,72,64,48,39,32,34,59,60,66,60,49,68,50,39,75,74,86,21,77,75,35,40,44,72,78,78,78,10,7,6,14,9
183,77,Germany,76,86,Right,2,4,3,2022,21,Right-Back,RB,20000000,summer,Ligue 1,2018,77,50,58,77,53,76,72,49,66,77,78,80,75,77,71,62,65,74,68,46,61,74,58,65,59,74,76,77,70,8,9,13,12,14
186,85,Croatia,76,86,Right,2,4,4,2021,23,Left Winger,LW,1100000,summer,Serie A,2018,76,61,68,77,72,86,82,72,67,87,84,84,81,66,75,76,68,72,73,72,50,30,60,68,72,70,16,26,24,11,5,10,9,12
186,85,Croatia,76,86,Right,2,4,4,2021,23,Left Winger,LW,1700000,summer,Serie A,2018,76,61,68,77,72,86,82,72,67,87,84,84,81,66,75,76,68,72,73,72,50,30,60,68,72,70,16,26,24,11,5,10,9,12
180,73,Croatia,76,86,Right,2,3,3,2021,23,Central Midfield,CM,1700000,winter,Laliga,2018,75,62,47,82,65,80,64,57,78,78,73,75,63,68,67,70,48,65,61,76,65,28,63,78,60,73,40,54,48,6,15,12,13,12
187,80,Italy,76,85,Right,2,3,2,2018,24,Centre-Back,CB,37740000,summer,Serie A,2018,31,34,74,55,40,36,20,24,50,60,59,64,59,73,70,37,71,68,75,19,72,80,33,22,30,73,78,79,76,14,9,6,9,5
187,80,Italy,76,85,Right,2,3,2,2018,24,Centre-Back,CB,2000000,summer,Serie A,2018,31,34,74,55,40,36,20,24,50,60,59,64,59,73,70,37,71,68,75,19,72,80,33,22,30,73,78,79,76,14,9,6,9,5
184,74,Czech Republic,76,85,Left,2,3,3,2021,22,Left Midfield,LM,1000000,summer,Serie A,2018,70,64,59,78,55,76,71,50,75,78,81,83,76,76,74,79,62,73,64,74,68,64,77,75,50,75,57,69,64,7,16,9,14,15
180,69,Russia,76,84,Right,1,4,4,2021,22,Attacking Midfield,AM,30000000,summer,Ligue 1,2018,63,66,38,77,70,85,73,68,72,79,80,83,75,69,65,75,63,78,54,74,59,68,73,74,52,67,67,71,66,12,14,14,10,16
182,89,Ivory Coast,76,84,Right,1,2,2,2021,21,Centre-Back,CB,13500000,summer,Laliga,2018,35,28,75,63,32,54,29,28,47,69,65,66,40,59,53,48,74,65,87,27,76,76,35,34,47,68,76,79,73,11,6,14,9,6
176,71,Ivory Coast,76,83,Left,1,3,2,2019,22,Left-Back,LB,4000000,summer,Ligue 1,2018,72,43,60,74,58,78,73,32,64,76,85,77,78,76,84,57,64,89,66,46,74,74,68,67,41,77,71,75,69,8,5,5,11,8
189,79,Italy,76,82,Right,1,2,3,2022,25,Centre-Back,CB,8000000,summer,Laliga,2018,74,22,63,71,29,75,64,37,59,74,74,75,60,70,60,68,68,75,78,35,68,77,64,55,27,75,77,76,79,8,9,5,7,11
186,75,Italy,76,82,Right,2,4,3,2018,25,Left-Back,LB,10000000,summer,Serie A,2018,75,62,62,75,59,81,62,41,70,80,81,83,74,71,61,65,76,90,76,65,64,66,57,71,59,74,67,65,62,11,13,12,15,14
178,76,Algeria,76,82,Right,2,4,4,2019,23,Attacking Midfield,AM,1000000,summer,Super Lig,2018,66,73,64,76,69,79,77,71,69,77,74,74,77,68,75,71,79,68,58,68,61,55,77,77,76,75,39,38,31,6,9,14,13,9
171,66,Nigeria,76,81,Right,2,3,4,2020,25,Left Winger,LW,1300000,summer,Premier League,2018,67,78,64,64,73,78,60,48,52,76,95,92,88,79,84,78,80,89,48,72,33,24,77,66,69,72,20,28,24,7,12,13,15,14
175,80,France,76,81,Left,2,3,2,2019,25,Left-Back,LB,5000000,summer,Ger Bundesliga,2018,73,59,67,74,57,75,73,56,69,74,87,86,75,72,74,69,73,80,76,65,75,76,67,70,51,72,70,73,74,9,7,13,8,15
187,80,France,76,81,Right,1,3,2,2022,24,Central Midfield,CM,3500000,summer,Ligue 1,2018,67,38,75,77,37,72,43,48,78,76,66,69,67,72,52,73,72,83,85,72,76,73,66,68,51,71,70,77,71,13,7,7,13,11
187,80,France,76,81,Right,1,3,2,2022,24,Central Midfield,CM,11500000,summer,Serie A,2018,67,38,75,77,37,72,43,48,78,76,66,69,67,72,52,73,72,83,85,72,76,73,66,68,51,71,70,77,71,13,7,7,13,11
179,73,France,76,80,Right,2,3,2,2020,26,Right-Back,RB,3000000,summer,Jupiler Pro League,2018,75,44,64,78,39,71,62,46,72,77,74,73,66,71,64,56,65,72,67,41,66,73,74,69,49,72,78,79,77,15,10,8,13,11
168,68,France,76,80,Right,1,3,3,2018,26,Defensive Midfield,DM,2500000,summer,Premier League,2018,67,49,65,79,43,70,69,48,73,78,72,70,78,73,86,62,79,81,72,64,79,74,55,66,55,70,74,74,75,14,12,9,12,15
180,75,Italy,76,80,Right,1,4,3,2018,26,Defensive Midfield,DM,3300000,summer,Serie A,2018,72,58,60,78,68,78,74,74,76,78,74,75,76,70,78,80,68,78,72,78,60,70,63,76,68,67,64,68,68,5,13,14,8,13
179,63,Netherlands,76,80,Right,1,4,4,2020,24,Attacking Midfield,AM,3500000,summer,Ger Bundesliga,2018,70,70,66,70,65,81,80,58,67,77,90,84,92,72,72,70,67,71,37,73,41,23,67,70,63,70,28,26,25,15,12,9,11,9
179,87,Turkey,76,80,Right,1,3,3,2020,23,Attacking Midfield,AM,3200000,winter,Super Lig,2018,68,62,70,76,55,74,67,65,76,76,77,79,76,73,69,80,68,81,75,75,78,76,74,70,53,76,73,75,71,6,14,8,7,15
185,77,France,76,79,Left,2,2,2,2018,28,Centre-Back,CB,4000000,summer,Premier League,2018,54,32,69,77,38,62,42,40,78,68,75,77,67,73,64,56,78,79,78,33,79,77,27,67,42,73,75,76,75,13,13,15,7,15
188,80,Italy,76,79,Right,1,1,1,2018,26,Goalkeeper,GK,1000000,summer,Serie A,2018,18,10,11,31,17,13,14,19,31,12,51,46,54,74,33,23,76,29,54,18,21,10,11,34,21,22,12,11,10,79,77,62,70,77
182,82,France,76,79,Right,2,3,3,2021,26,Centre-Forward,CF,7000000,summer,Ligue 1,2018,68,78,73,73,76,73,41,74,55,73,74,78,71,69,72,82,72,75,80,74,70,23,75,68,71,73,20,20,24,10,14,10,8,11
182,81,Ghana,76,79,Right,2,3,4,2020,26,Centre-Forward,CF,5000000,summer,Premier League,2018,70,73,76,74,74,80,77,71,60,78,75,77,79,76,71,76,72,74,74,74,75,35,72,70,74,70,23,22,25,6,8,7,16,8
182,65,Algeria,76,79,Left,2,3,4,2021,26,Right Winger,RW,14000000,summer,Premier League,2018,74,71,56,76,59,81,80,74,71,80,77,76,78,63,76,74,62,69,61,75,50,27,73,77,68,74,28,24,23,12,6,15,7,15
183,82,France,76,79,Right,2,3,3,2021,25,Centre-Forward,CF,1500000,summer,Ligue 1,2018,64,78,70,69,66,76,50,48,42,76,80,78,69,69,71,80,71,73,78,70,72,21,75,68,68,78,18,23,15,7,6,8,14,16
187,76,Argentina,76,79,Right,1,3,3,2018,27,Centre-Forward,CF,2200000,winter,Laliga,2018,49,78,77,67,68,69,46,40,53,76,70,74,74,76,68,75,73,72,73,76,48,23,74,62,70,76,14,22,23,11,11,8,14,15
186,83,Italy,76,78,Right,2,3,3,2018,27,Left-Back,LB,9500000,summer,Serie A,2018,76,46,65,73,57,74,74,43,69,74,73,78,66,74,57,74,74,76,74,68,69,73,63,64,57,74,74,77,76,15,10,15,14,8
180,74,Italy,76,77,Right,2,3,3,2018,27,Left Winger,LW,5500000,summer,Serie A,2018,72,76,75,75,75,77,65,61,62,75,77,77,78,77,64,76,71,73,66,66,70,30,78,71,81,74,13,26,24,11,6,8,12,6
182,80,Italy,76,77,Right,2,4,3,2018,28,Centre-Forward,CF,4000000,summer,Serie A,2018,52,79,77,66,77,69,70,47,35,76,77,75,78,74,71,73,90,72,78,41,83,21,82,59,79,77,12,16,16,15,15,10,13,5
176,63,Belgium,76,77,Left,1,4,3,2020,26,Left Winger,LW,1000000,summer,Jupiler Pro League,2018,70,73,47,75,69,81,72,69,71,75,85,84,84,71,85,71,73,91,36,70,71,35,72,72,69,78,29,27,34,9,15,12,11,7
178,69,Italy,76,77,Left,2,3,2,2018,28,Centre-Forward,CF,2700000,summer,Serie A,2018,50,80,78,68,76,75,68,69,34,77,82,85,85,72,78,70,78,74,61,58,78,19,79,61,72,72,19,15,18,9,15,15,11,12
178,69,Italy,76,77,Left,2,3,2,2018,28,Centre-Forward,CF,11000000,summer,Serie A,2018,50,80,78,68,76,75,68,69,34,77,82,85,85,72,78,70,78,74,61,58,78,19,79,61,72,72,19,15,18,9,15,15,11,12
185,80,Germany,76,77,Right,2,4,2,2021,27,Right Winger,RW,3000000,summer,Ger Bundesliga,2018,78,78,71,71,74,68,54,52,54,64,69,79,62,76,60,81,82,87,81,76,79,50,77,70,50,68,46,56,48,14,14,13,15,11
186,80,Austria,76,76,Right,2,4,3,2019,31,Right Winger,RW,2250000,summer,Ger Bundesliga,2018,68,73,77,72,75,74,73,52,69,70,77,79,69,76,64,76,90,86,75,67,72,39,78,72,72,75,39,32,42,15,10,12,6,14
186,75,Sweden,76,76,Right,2,3,3,2019,29,Defensive Midfield,DM,2600000,summer,Serie A,2018,69,60,60,77,66,76,74,70,77,80,55,54,65,76,57,72,66,77,75,69,83,70,72,75,68,75,54,70,64,5,5,5,5,5
173,64,DR Congo,76,76,Left,2,3,4,2021,27,Attacking Midfield,AM,2000000,summer,Laliga,2018,82,71,67,74,62,80,77,78,64,81,84,75,86,74,81,77,81,59,65,63,42,46,67,74,51,72,23,41,25,7,12,7,14,13
171,71,France,76,76,Right,2,4,4,2018,28,Attacking Midfield,AM,6000000,summer,Ligue 1,2018,73,70,58,75,70,80,75,78,73,78,83,77,92,72,80,74,38,73,50,73,47,56,67,72,72,72,47,34,32,12,16,12,13,7
171,71,France,76,76,Right,2,4,4,2018,28,Attacking Midfield,AM,5000000,summer,Ligue 1,2018,73,70,58,75,70,80,75,78,73,78,83,77,92,72,80,74,38,73,50,73,47,56,67,72,72,72,47,34,32,12,16,12,13,7
184,81,Serbia,76,76,Right,2,2,2,2018,30,Centre-Back,CB,1300000,summer,Serie A,2018,70,22,68,64,25,62,31,37,66,68,69,71,66,70,66,70,74,72,78,41,80,76,56,46,41,67,76,80,80,8,12,15,12,5
176,77,Israel,76,76,Right,2,4,3,2018,30,Central Midfield,CM,1000000,summer,Super League 1,2018,76,70,57,80,65,73,75,76,82,82,57,66,76,78,79,73,54,66,70,74,71,72,68,80,84,84,73,72,64,14,13,12,15,16
180,70,Italy,75,86,Left,1,2,2,2021,23,Left-Back,LB,10000000,summer,Ligue 1,2018,77,21,55,66,33,75,65,21,58,72,78,91,79,74,78,53,67,90,65,42,62,68,58,51,22,68,66,74,72,11,7,9,13,15
180,70,Italy,75,86,Left,1,2,2,2021,23,Left-Back,LB,1150000,winter,Premier League,2018,77,21,55,66,33,75,65,21,58,72,78,91,79,74,78,53,67,90,65,42,62,68,58,51,22,68,66,74,72,11,7,9,13,15
183,74,France,75,85,Right,1,3,4,2020,22,Centre-Forward,CF,22000000,summer,Ligue 1,2018,50,77,73,69,67,73,53,35,41,76,78,83,77,68,64,75,81,67,80,62,50,22,75,62,82,74,13,14,16,7,13,11,10,8
183,66,England,75,84,Right,1,3,2,2020,24,Right-Back,RB,8000000,summer,Premier League,2018,70,47,68,73,49,67,59,49,65,73,61,67,66,66,67,52,71,75,75,56,81,72,54,54,54,68,75,79,77,11,14,12,7,12
183,66,England,75,84,Right,1,3,2,2020,23,Right-Back,RB,8000000,summer,Premier League,2018,70,47,68,73,49,67,59,49,65,73,61,67,66,66,67,52,71,75,75,56,81,72,54,54,54,68,75,79,77,11,14,12,7,12
184,74,Netherlands,75,84,Right,2,3,3,2021,22,Defensive Midfield,DM,2800000,winter,Eredivisie,2018,70,58,63,79,69,76,68,41,74,81,76,74,74,76,73,72,81,77,74,67,72,67,68,71,46,79,54,67,64,6,11,12,14,10
184,74,Netherlands,75,84,Right,2,3,3,2021,22,Defensive Midfield,DM,2800000,winter,Ger Bundesliga,2018,70,58,63,79,69,76,68,41,74,81,76,74,74,76,73,72,81,77,74,67,72,67,68,71,46,79,54,67,64,6,11,12,14,10
184,74,Netherlands,75,84,Right,2,3,3,2021,21,Defensive Midfield,DM,2800000,summer,Liga Portugal,2018,70,58,63,79,69,76,68,41,74,81,76,74,74,76,73,72,81,77,74,67,72,67,68,71,46,79,54,67,64,6,11,12,14,10
180,70,Italy,75,83,Right,2,3,3,2018,23,Defensive Midfield,DM,10000000,summer,Serie A,2018,70,66,63,78,65,72,67,69,75,77,70,70,73,70,75,75,55,74,65,75,74,71,67,73,52,68,66,70,68,7,10,11,12,9
178,65,France,75,83,Right,1,4,2,2018,23,Right-Back,RB,4300000,summer,Ligue 1,2018,78,48,55,77,75,75,59,56,76,76,69,68,69,69,72,69,57,74,63,59,60,74,68,63,46,69,76,77,76,13,8,8,9,16
187,78,Italy,75,83,Right,2,2,1,2022,22,Goalkeeper,GK,2000000,winter,Super Lig,2018,20,20,18,30,20,13,20,22,34,21,50,50,60,71,45,19,70,40,65,16,35,18,12,33,18,51,20,24,18,74,73,63,70,84
182,71,Germany,75,82,Right,1,4,2,2022,24,Right-Back,RB,4500000,winter,Scottish Premiership,2018,72,34,62,72,37,68,39,32,60,70,79,88,73,71,70,39,84,74,68,33,62,73,56,48,39,58,74,74,73,10,13,10,11,12
175,71,Argentina,75,82,Right,1,4,3,2020,22,Central Midfield,CM,1000000,winter,Ligue 1,2018,74,69,55,78,64,74,73,74,74,77,66,64,78,76,77,67,58,76,70,60,62,69,72,75,58,70,65,62,57,8,13,15,16,6
184,81,Cameroon,75,81,Right,2,3,2,2019,25,Defensive Midfield,DM,14400000,summer,Laliga,2018,45,39,65,75,29,65,34,32,73,68,73,76,63,76,70,75,73,77,82,62,80,76,42,65,51,67,74,75,68,6,7,11,14,14
175,70,Argentina,75,81,Right,1,2,3,2019,24,Centre-Forward,CF,4000000,summer,Laliga,2018,56,73,77,66,71,74,57,35,58,75,73,75,73,77,79,77,81,70,70,69,65,37,78,67,62,73,29,39,32,11,12,8,8,6
191,86,Turkey,75,80,Right,1,4,3,2018,24,Defensive Midfield,DM,6000000,summer,Laliga,2018,67,65,73,75,70,72,72,65,72,75,72,74,62,70,62,79,69,83,81,75,80,76,68,71,60,72,69,74,70,12,16,10,13,7
191,86,Algeria,75,79,Right,2,2,3,2018,26,Centre-Forward,CF,5500000,summer,Ger Bundesliga,2018,65,74,76,72,68,77,74,68,61,78,60,70,59,70,39,77,72,81,85,67,74,29,75,73,66,73,15,39,15,6,12,7,13,14
191,86,Algeria,75,79,Right,2,2,3,2018,26,Centre-Forward,CF,1700000,summer,Jupiler Pro League,2018,65,74,76,72,68,77,74,68,61,78,60,70,59,70,39,77,72,81,85,67,74,29,75,73,66,73,15,39,15,6,12,7,13,14
190,88,Belgium,75,79,Right,1,3,1,2018,26,Goalkeeper,GK,4000000,summer,Ligue 1,2018,16,16,14,32,19,19,17,17,30,33,37,35,36,72,34,38,64,30,67,18,24,13,18,45,22,46,20,13,14,80,68,70,75,77
190,88,Belgium,75,79,Right,1,3,1,2018,26,Goalkeeper,GK,7000000,summer,Premier League,2018,16,16,14,32,19,19,17,17,30,33,37,35,36,72,34,38,64,30,67,18,24,13,18,45,22,46,20,13,14,80,68,70,75,77
178,73,Greece,75,79,Left,1,3,2,2019,24,Left-Back,LB,1000000,summer,Ger Bundesliga,2018,82,48,51,73,68,72,74,81,76,75,77,79,73,74,78,89,62,71,71,85,83,63,41,41,46,66,75,79,80,11,7,15,10,14
182,87,Croatia,75,79,Right,1,5,3,2020,24,Centre-Forward,CF,1800000,summer,Super League 1,2018,46,76,73,69,67,71,59,46,39,74,72,76,62,75,61,80,78,68,77,62,88,25,74,69,62,72,18,22,16,15,9,12,15,12
180,78,Iran,75,79,Right,1,4,3,2020,24,Right Winger,RW,22500000,summer,Premier League,2018,71,67,62,69,72,77,64,46,54,76,85,86,82,72,74,84,87,85,65,77,68,42,72,74,58,74,35,37,40,13,11,9,7,7
186,72,France,75,78,Right,2,4,4,2018,27,Central Midfield,CM,4000000,summer,Ligue 1,2018,74,62,71,79,72,77,78,82,80,79,53,52,75,72,68,83,66,54,71,79,63,59,66,77,73,74,49,58,51,14,11,10,11,6
182,79,Switzerland,75,78,Right,1,4,3,2020,27,Left Winger,LW,2500000,winter,Ger Bundesliga,2018,71,63,72,74,57,77,78,66,61,77,78,79,75,75,66,80,63,79,77,79,70,74,74,72,55,73,68,71,66,15,15,7,14,9
173,65,Morocco,75,78,Right,1,5,4,2020,25,Attacking Midfield,AM,6000000,summer,Eredivisie,2018,74,65,49,73,74,78,79,75,65,80,78,77,79,70,83,83,58,58,58,79,32,31,67,77,68,79,24,36,28,10,10,14,15,11
186,85,Italy,75,78,Right,2,3,3,2018,26,Centre-Forward,CF,3000000,summer,Serie A,2018,39,78,80,65,70,66,68,36,35,76,49,68,54,70,55,78,83,69,86,68,40,19,78,42,72,74,13,13,12,14,11,10,13,7
183,73,Russia,75,78,Right,1,3,3,2020,27,Left Winger,LW,1500000,summer,Premier Liga,2018,72,75,67,76,68,78,69,68,71,76,81,85,78,77,75,72,68,75,68,73,63,39,73,70,77,76,15,13,20,8,11,14,9,8
191,81,France,75,78,Right,1,3,2,2018,27,Centre-Back,CB,2500000,summer,Liga Portugal,2018,50,32,73,67,23,48,43,35,54,60,67,73,60,71,47,52,70,64,88,21,81,76,43,46,56,70,71,76,71,7,8,15,10,9
191,81,France,75,78,Right,1,3,2,2018,27,Centre-Back,CB,12000000,summer,Premier League,2018,50,32,73,67,23,48,43,35,54,60,67,73,60,71,47,52,70,64,88,21,81,76,43,46,56,70,71,76,71,7,8,15,10,9
172,70,France,75,78,Right,2,3,2,2020,26,Central Midfield,CM,5000000,winter,Ligue 1,2018,65,60,53,78,56,72,71,55,76,75,69,64,78,73,90,78,63,74,69,78,82,71,67,73,54,75,62,74,64,7,11,11,15,15
190,87,Germany,75,77,Right,2,2,2,2020,27,Centre-Forward,CF,10000000,summer,Ger Bundesliga,2018,31,76,77,63,73,69,40,58,37,72,63,71,53,70,53,83,64,60,90,65,80,29,75,58,73,70,29,45,19,13,6,15,7,15
183,75,Scotland,75,77,Right,1,3,3,2019,26,Central Midfield,CM,7950000,summer,Premier League,2018,64,71,66,75,62,74,69,71,71,76,84,84,86,68,62,75,73,86,69,74,67,65,73,71,52,72,58,62,59,14,8,13,11,13
195,88,Denmark,75,76,Right,1,2,1,2018,29,Goalkeeper,GK,2500000,summer,Premier League,2018,14,12,17,30,11,15,14,13,34,19,29,34,32,72,30,22,51,25,67,15,17,20,10,49,12,30,12,13,15,74,77,67,71,77
173,65,Turkey,75,76,Right,1,4,4,2020,26,Left Winger,LW,2500000,summer,Laliga,2018,70,72,56,68,49,79,70,60,57,75,89,85,84,72,85,70,63,73,51,60,33,35,76,70,50,69,34,54,32,9,10,6,13,15
173,65,Turkey,75,76,Right,1,4,4,2020,27,Left Winger,LW,2000000,winter,Super Lig,2018,70,72,56,68,49,79,70,60,57,75,89,85,84,72,85,70,63,73,51,60,33,35,76,70,50,69,34,54,32,9,10,6,13,15
178,75,France,75,76,Right,2,3,3,2022,27,Right-Back,RB,12000000,summer,Serie A,2018,77,66,63,73,56,79,58,47,66,75,80,88,77,68,70,66,72,74,77,56,74,71,65,54,55,67,68,74,75,12,13,12,9,11
187,78,Turkey,75,76,Right,1,1,1,2020,29,Goalkeeper,GK,2750000,summer,Super Lig,2018,14,10,11,23,11,14,12,11,17,23,40,37,39,72,38,21,70,22,51,12,26,16,11,42,18,36,14,14,12,77,70,69,73,80
179,70,Morocco,75,75,Right,2,4,4,2019,30,Central Midfield,CM,1500000,summer,Ligue 1,2018,81,69,49,76,69,76,82,77,75,79,68,66,76,68,72,73,43,67,68,79,59,31,69,77,73,63,51,53,54,15,12,14,15,6
175,76,Germany,75,75,Right,2,4,3,2020,30,Central Midfield,CM,1300000,summer,Ger Bundesliga,2018,68,63,59,78,59,73,70,71,74,75,76,65,75,72,84,72,83,89,76,69,83,68,65,74,62,72,69,69,73,8,9,9,16,9
190,83,Italy,74,88,Right,1,2,1,2018,21,Goalkeeper,GK,18000000,summer,Serie A,2018,15,17,19,29,20,16,20,21,22,22,41,48,37,68,48,21,68,29,65,17,22,22,20,21,21,25,14,21,12,76,70,65,74,77
186,75,Italy,74,86,Right,1,3,3,2020,20,Defensive Midfield,DM,30000000,summer,Serie A,2018,66,54,68,78,64,75,64,60,72,79,64,68,67,66,54,76,59,78,65,72,68,75,54,75,60,66,64,72,68,11,12,11,10,15
178,68,Norway,74,86,Left,1,4,4,2018,19,Attacking Midfield,AM,90000000,summer,Eredivisie,2018,74,59,38,75,65,85,72,68,68,83,76,68,78,72,76,55,45,63,35,57,32,48,62,80,59,77,19,31,32,14,15,15,8,10
178,68,Norway,74,86,Left,1,4,4,2018,19,Attacking Midfield,AM,90000000,summer,Laliga,2018,74,59,38,75,65,85,72,68,68,83,76,68,78,72,76,55,45,63,35,57,32,48,62,80,59,77,19,31,32,14,15,15,8,10
177,69,Argentina,74,86,Left,1,3,3,2021,22,Attacking Midfield,AM,3000000,summer,Laliga,2018,73,55,36,78,69,76,67,72,73,79,75,75,77,64,78,75,57,74,57,64,65,34,66,80,55,68,28,55,48,10,7,10,15,14
183,75,Egypt,74,85,Right,1,4,4,2022,21,Left Winger,LW,6500000,summer,Premier League,2018,70,60,59,76,61,79,63,63,64,79,77,74,73,63,67,62,51,72,68,65,54,33,73,74,65,75,43,44,46,12,13,15,12,10
167,58,England,74,84,Left,1,3,3,2018,21,Right Winger,RW,3200000,summer,Laliga,2018,66,68,44,73,52,81,66,49,65,78,83,76,91,63,90,65,49,63,30,67,38,21,71,76,62,76,22,18,19,12,7,8,7,12
185,78,Turkey,74,84,Right,1,4,4,2022,21,Centre-Forward,CF,25000000,summer,Laliga,2018,56,77,66,66,72,73,74,75,47,73,70,70,75,68,67,80,71,64,76,79,43,29,76,61,68,64,23,33,24,8,14,8,13,13
187,84,Turkey,74,84,Right,1,4,2,2021,22,Centre-Back,CB,21100000,summer,Premier League,2018,46,37,67,55,48,56,39,37,54,58,67,74,63,67,56,65,68,67,80,39,81,68,42,49,52,55,70,85,80,6,7,7,7,7
175,70,Morocco,74,83,Right,1,3,3,2021,22,Defensive Midfield,DM,2500000,summer,Jupiler Pro League,2018,76,47,54,80,58,77,66,55,80,80,69,68,72,72,77,67,60,76,73,48,66,63,52,75,47,72,56,55,52,13,13,6,16,12
182,72,England,74,82,Right,1,5,3,2018,24,Central Midfield,CM,2500000,summer,Premier League,2018,76,76,58,77,71,72,79,82,76,78,67,68,70,67,72,83,57,77,73,85,56,57,64,73,78,68,48,52,46,8,15,12,8,6
182,72,England,74,82,Right,1,5,3,2018,23,Central Midfield,CM,2500000,winter,Premier League,2018,76,76,58,77,71,72,79,82,76,78,67,68,70,67,72,83,57,77,73,85,56,57,64,73,78,68,48,52,46,8,15,12,8,6
174,70,France,74,82,Left,1,4,3,2020,23,Central Midfield,CM,1800000,summer,Ligue 1,2018,69,57,50,81,51,72,60,50,77,77,69,68,76,71,75,68,69,75,67,59,68,72,52,76,54,75,69,71,67,14,7,12,8,16
189,78,France,74,82,Right,1,3,2,2022,21,Centre-Back,CB,15000000,summer,Laliga,2018,28,25,83,56,31,42,30,26,42,52,47,39,46,68,33,45,86,75,84,27,76,73,24,37,49,71,75,76,68,15,11,10,14,11
182,65,Turkey,74,81,Right,1,5,4,2018,24,Central Midfield,CM,5000000,summer,Serie A,2018,61,70,75,76,66,75,68,67,73,79,74,72,76,72,71,76,60,65,52,74,67,68,67,76,67,66,65,69,64,12,11,6,8,11
182,65,Turkey,74,81,Right,1,5,4,2018,25,Central Midfield,CM,5000000,winter,Serie A,2018,61,70,75,76,66,75,68,67,73,79,74,72,76,72,71,76,60,65,52,74,67,68,67,76,67,66,65,69,64,12,11,6,8,11
182,65,Turkey,74,81,Right,1,5,4,2018,24,Central Midfield,CM,5000000,summer,Super Lig,2018,61,70,75,76,66,75,68,67,73,79,74,72,76,72,71,76,60,65,52,74,67,68,67,76,67,66,65,69,64,12,11,6,8,11
182,65,Turkey,74,81,Right,1,5,4,2018,25,Central Midfield,CM,5000000,winter,Super Lig,2018,61,70,75,76,66,75,68,67,73,79,74,72,76,72,71,76,60,65,52,74,67,68,67,76,67,66,65,69,64,12,11,6,8,11
184,70,Belgium,74,81,Right,1,3,2,2018,23,Centre-Back,CB,10000000,summer,Ligue 1,2018,60,42,72,71,35,63,35,29,53,69,75,75,62,61,59,51,76,69,78,36,63,73,36,46,37,70,71,79,76,7,10,15,15,15
184,70,Belgium,74,81,Right,1,3,2,2018,23,Centre-Back,CB,4000000,summer,Premier League,2018,60,42,72,71,35,63,35,29,53,69,75,75,62,61,59,51,76,69,78,36,63,73,36,46,37,70,71,79,76,7,10,15,15,15
184,79,France,74,81,Right,1,3,2,2021,23,Centre-Forward,CF,3000000,summer,Ligue 1,2018,49,75,76,73,63,67,59,49,54,72,53,67,65,74,42,75,74,72,84,62,87,25,77,64,62,68,31,26,23,6,12,13,15,9
186,78,Netherlands,74,81,Right,1,3,2,2022,23,Centre-Back,CB,1200000,summer,Ger Bundesliga,2018,56,45,78,71,32,65,70,72,72,70,75,82,72,67,70,82,82,84,82,70,78,64,57,64,46,64,65,75,72,9,10,9,7,6
176,70,France,74,80,Left,1,3,3,2018,24,Left-Back,LB,10000000,summer,Ligue 1,2018,75,66,66,69,65,73,68,49,59,73,79,79,77,72,75,77,81,76,65,62,66,74,65,68,66,66,71,73,73,11,10,11,14,12
190,88,Gambia,74,80,Left,1,3,2,2019,25,Centre-Back,CB,9250000,summer,Serie A,2018,44,28,75,67,24,42,38,37,65,59,60,81,59,71,44,41,65,79,87,31,82,67,28,32,33,66,69,73,78,8,7,7,14,13
