height_cm,weight_kg,nationality_x,overall,potential,preferred_foot,international_reputation,weak_foot,skill_moves,contract_valid_until,age_y,position,short_pos,fee,window,league,season,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes
187,82,France,77,77,Right,2,3,1,2022,35,Goalkeeper,GK,1000000,winter,Ligue 1,2022,11,14,15,35,12,13,12,11,33,12,47,51,38,75,45,56,49,28,65,15,22,22,12,48,15,58,16,11,14,76,75,75,77,79
185,74,England,73,76,Left,1,3,2,30-Jun-22,26,Centre-Back,CB,4700000,summer,Scottish Premiership,2022,61,36,72,71,43,60,44,40,68,66,68,69,65,70,62,42,80,65,79,39,65,72,37,37,48,71,78,74,72,6,15,10,15,6
180,75,Senegal,78,83,Right,1,3,3,2026,25,Centre-Forward,CF,1000000,summer,Serie A,2022,47,81,74,69,69,78,56,49,45,78,79,87,66,74,65,79,76,75,83,69,62,22,80,62,77,61,28,17,14,11,10,15,14,10
186,82,France,68,77,Right,1,3,2,2023,21,Right-Back,RB,3000000,summer,Ligue 1,2022,50,32,68,66,39,47,37,36,56,65,68,56,61,63,62,53,76,73,73,34,68,65,36,51,48,59,67,70,66,7,10,8,13,5
170,66,Scotland,72,82,Right,1,3,3,30-Jun-22,21,Defensive Midfield,DM,8300000,summer,Premier League,2022,60,53,50,77,59,72,58,54,74,74,71,64,76,75,77,49,58,67,44,58,65,70,58,74,53,69,66,73,64,9,7,9,12,
186,78,France,79,79,Left,2,3,1,30-Jun-22,31,Goalkeeper,GK,4000000,summer,Laliga,2022,13,11,10,22,10,11,20,19,25,23,44,40,36,76,30,58,62,34,67,10,23,24,10,41,20,63,17,11,12,79,77,77,79,80
186,78,France,79,79,Left,2,3,1,30-Jun-22,31,Goalkeeper,GK,4000000,summer,Ligue 1,2022,13,11,10,22,10,11,20,19,25,23,44,40,36,76,30,58,62,34,67,10,23,24,10,41,20,63,17,11,12,79,77,77,79,80
186,78,France,79,79,Left,2,3,1,30-Jun-22,31,Goalkeeper,GK,4000000,winter,Ligue 1,2022,13,11,10,22,10,11,20,19,25,23,44,40,36,76,30,58,62,34,67,10,23,24,10,41,20,63,17,11,12,79,77,77,79,80
186,78,France,79,79,Left,2,3,1,30-Jun-22,31,Goalkeeper,GK,2000000,winter,Ligue 1,2022,13,11,10,22,10,11,20,19,25,23,44,40,36,76,30,58,62,34,67,10,23,24,10,41,20,63,17,11,12,79,77,77,79,80
190,83,Germany,81,81,Right,3,3,1,2023,30,Goalkeeper,GK,3600000,summer,Premier League,2022,9,9,13,50,10,16,9,8,48,35,55,56,52,77,44,56,73,43,70,14,28,25,7,56,23,62,27,15,18,82,78,75,80,83
180,65,France,66,77,Left,1,2,2,2023,20,Left-Back,LB,5000000,winter,Ligue 1,2022,61,48,67,59,26,68,43,42,55,66,74,74,67,54,70,55,63,68,55,49,54,61,53,48,44,54,55,68,65,13,11,7,9,12
180,82,England,78,78,Left,1,3,2,2022,32,Centre-Back,CB,2000000,summer,Premier League,2022,59,36,79,60,29,59,45,31,61,63,61,63,63,78,65,60,89,67,80,39,84,80,40,60,42,74,80,81,79,15,7,12,10,14
178,75,United States,64,70,Right,1,2,2,2022,25,Left Winger,LW,1000000,winter,Liga Portugal,2022,62,64,65,48,54,61,31,21,58,64,91,89,80,59,70,63,68,63,58,45,48,19,64,41,56,56,19,16,16,10,7,7,12,13
190,73,Turkey,69,80,Right,1,3,1,2022,22,Goalkeeper,GK,1400000,summer,Liga Portugal,2022,15,11,10,33,19,12,24,11,34,19,24,25,31,63,28,51,34,28,61,12,29,15,11,38,18,60,18,19,24,68,68,68,66,73
190,73,Turkey,69,80,Right,1,3,1,2022,22,Goalkeeper,GK,1400000,winter,Super Lig,2022,15,11,10,33,19,12,24,11,34,19,24,25,31,63,28,51,34,28,61,12,29,15,11,38,18,60,18,19,24,68,68,68,66,73
176,71,England,73,75,Right,1,3,3,2024,28,Defensive Midfield,DM,2200000,summer,Premier League,2022,52,46,53,72,38,68,45,40,74,72,71,67,67,66,78,63,83,83,75,43,91,69,57,65,42,67,70,70,72,8,15,9,16,11
180,72,Ghana,71,72,Left,1,4,3,30-Jun-22,28,Left-Back,LB,1200000,summer,Premier League,2022,71,52,66,65,41,68,74,27,66,71,74,76,68,66,72,68,72,73,70,54,71,68,64,60,42,67,64,70,70,12,11,6,11,10
188,75,United States,66,76,Right,1,3,2,30-Jun-22,21,Right-Back,RB,4000000,summer,Jupiler Pro League,2022,68,47,58,62,39,60,47,24,51,60,69,71,64,67,53,49,72,72,63,42,52,62,50,62,54,53,62,65,56,14,13,9,7,13
188,75,United States,66,76,Right,1,3,2,30-Jun-22,21,Right-Back,RB,4000000,summer,Serie A,2022,68,47,58,62,39,60,47,24,51,60,69,71,64,67,53,49,72,72,63,42,52,62,50,62,54,53,62,65,56,14,13,9,7,13
186,79,Congo,73,76,Left,1,3,1,2023,28,Goalkeeper,GK,5000000,summer,Ligue 1,2022,10,9,15,37,13,12,14,13,36,22,49,60,39,70,54,57,57,37,70,10,26,18,11,48,15,53,12,14,12,75,69,76,71,74
181,80,France,68,81,Right,1,3,2,2026,20,Right Midfield,RM,9100000,summer,Serie A,2022,65,24,65,66,34,65,58,32,59,66,76,79,69,61,68,61,75,69,75,43,64,63,59,54,49,57,56,68,67,7,12,12,10,11
173,69,Switzerland,69,78,Right,1,3,3,30-Jun-22,23,Central Midfield,CM,1000000,summer,Jupiler Pro League,2022,55,62,54,70,55,72,56,62,68,69,74,62,81,67,84,61,64,72,69,71,63,66,65,71,54,64,64,64,64,8,9,11,7,14
173,69,Switzerland,69,78,Right,1,3,3,30-Jun-22,23,Central Midfield,CM,1000000,winter,Jupiler Pro League,2022,55,62,54,70,55,72,56,62,68,69,74,62,81,67,84,61,64,72,69,71,63,66,65,71,54,64,64,64,64,8,9,11,7,14
173,69,Switzerland,69,78,Right,1,3,3,30-Jun-22,23,Central Midfield,CM,1000000,summer,Liga Portugal,2022,55,62,54,70,55,72,56,62,68,69,74,62,81,67,84,61,64,72,69,71,63,66,65,71,54,64,64,64,64,8,9,11,7,14
183,67,Mali,64,75,Right,1,2,2,2024,21,Defensive Midfield,DM,2000000,summer,Premier League,2022,47,42,56,70,41,67,52,47,69,69,55,59,68,66,68,62,62,59,71,48,63,62,53,59,52,56,59,68,60,12,10,15,11,11
182,73,Congo DR,77,77,Right,2,3,3,2024,31,Centre-Forward,CF,3400000,summer,Super League 1,2022,70,81,75,73,77,72,68,57,64,74,85,83,77,73,70,79,81,62,71,72,63,39,81,66,72,70,32,29,21,6,13,6,14,6
180,67,United States,70,80,Right,1,4,3,30-Jun-23,21,Attacking Midfield,AM,2000000,summer,Eredivisie,2022,55,64,63,72,36,68,52,48,67,72,71,65,72,67,70,60,63,73,63,59,60,52,68,75,53,50,60,59,57,14,15,11,12,5
175,72,Germany,68,77,Left,1,4,3,30-Jun-22,21,Central Midfield,CM,4500000,summer,Eredivisie,2022,61,61,49,70,55,75,60,60,65,73,74,67,83,61,83,79,51,70,58,65,59,49,56,66,59,64,50,54,49,11,7,8,8,7
175,72,Germany,68,77,Left,1,4,3,30-Jun-22,21,Central Midfield,CM,4500000,summer,Ger Bundesliga,2022,61,61,49,70,55,75,60,60,65,73,74,67,83,61,83,79,51,70,58,65,59,49,56,66,59,64,50,54,49,11,7,8,8,7
180,72,Wales,60,78,Right,1,4,4,2023,20,Attacking Midfield,AM,1000000,summer,Premier League,2022,57,54,42,57,52,66,60,54,54,65,76,75,79,51,74,62,59,55,53,53,45,31,52,54,56,56,42,45,43,11,11,12,7,7
183,92,United States,72,81,Right,1,3,2,30-Jun-22,24,Centre-Back,CB,7000000,summer,Scottish Premiership,2022,37,19,72,71,26,59,24,30,65,63,70,72,67,68,66,48,75,72,84,16,72,73,27,41,38,68,69,71,67,13,6,8,16,10
180,70,United States,65,82,Right,1,3,4,31-Dec-22,19,Attacking Midfield,AM,2000000,winter,Ger Bundesliga,2022,56,58,33,70,61,67,61,52,65,64,78,73,80,60,75,64,52,64,54,61,61,40,63,62,41,60,50,44,38,14,5,11,9,11
186,80,England,79,80,Right,1,3,2,2025,29,Centre-Back,CB,8000000,summer,Premier League,2022,67,51,76,81,56,62,58,60,85,79,41,51,48,80,54,68,84,80,74,63,68,81,50,72,60,80,81,80,74,8,15,10,12,8
177,65,Republic of Ireland,63,74,Right,1,3,2,30-Jun-22,23,Defensive Midfield,DM,1800000,summer,Premier League,2022,45,45,56,67,41,60,49,44,65,63,64,56,69,58,74,52,68,77,57,57,67,59,54,63,60,67,56,59,55,11,9,13,12,7
191,75,England,65,82,Right,1,3,2,2025,20,Centre-Back,CB,4000000,summer,Premier League,2022,33,23,70,69,24,46,25,30,60,62,54,52,40,52,53,39,66,57,73,23,66,64,24,33,39,59,65,66,63,11,11,13,10,11
170,62,France,74,77,Right,1,2,3,2025,23,Right-Back,RB,2500000,summer,Ligue 1,2022,71,51,54,73,39,72,63,43,68,75,79,78,83,69,86,68,67,69,53,61,68,72,69,65,45,70,73,71,72,7,6,9,11,11
188,77,England,78,78,Right,2,2,2,2023,32,Centre-Back,CB,3750000,winter,Premier League,2022,65,49,84,66,29,48,45,24,62,63,48,53,56,76,50,57,84,72,80,30,79,80,56,51,66,69,79,78,79,7,8,7,7,5
192,79,Belgium,77,87,Left,1,4,4,2024,21,Attacking Midfield,AM,36500000,summer,Serie A,2022,74,78,75,77,76,79,73,72,77,82,74,77,78,75,60,77,69,83,75,74,57,59,77,78,67,76,45,61,57,11,8,14,8,8
184,83,Nigeria,75,76,Right,1,4,3,30-Jun-22,27,Centre-Forward,CF,5000000,summer,Jupiler Pro League,2022,44,77,72,66,69,70,45,47,55,72,73,77,70,78,64,77,78,74,82,68,56,17,76,58,66,75,42,16,14,14,11,11,12,10
184,83,Nigeria,75,76,Right,1,4,3,30-Jun-22,27,Centre-Forward,CF,6500000,summer,Serie A,2022,44,77,72,66,69,70,45,47,55,72,73,77,70,78,64,77,78,74,82,68,56,17,76,58,66,75,42,16,14,14,11,11,12,10
193,84,Germany,66,76,Left,1,2,1,2023,22,Goalkeeper,GK,1200000,summer,Austria Bundesliga,2022,10,11,11,29,9,13,15,14,25,17,25,23,26,49,23,50,40,19,63,8,26,11,6,24,13,22,16,10,13,69,65,67,65,68
195,81,Benin,73,74,Right,1,2,2,2023,28,Centre-Back,CB,2000000,summer,Ligue 1,2022,47,28,72,68,30,49,39,35,58,68,44,55,52,74,32,48,67,52,81,29,70,76,29,37,45,71,75,75,70,6,11,10,15,15
177,79,England,78,86,Right,2,3,4,2024,21,Left Winger,LW,12000000,summer,Ger Bundesliga,2022,77,71,53,77,59,84,73,71,69,81,87,78,85,71,78,67,64,66,58,66,51,44,73,75,55,72,47,51,45,14,13,11,15,5
196,88,France,75,75,Right,2,3,2,2023,29,Centre-Back,CB,1000000,summer,Ligue 1,2022,51,52,82,72,28,54,38,36,73,68,64,72,38,67,33,64,82,53,82,32,82,71,60,62,55,67,76,74,73,8,14,12,11,8
189,83,Senegal,77,77,Right,2,3,3,2022,32,Defensive Midfield,DM,2000000,summer,Premier League,2022,53,63,78,70,50,68,39,47,66,73,61,66,62,79,54,74,77,86,85,63,85,77,69,67,52,72,77,79,75,15,8,9,12,9
190,87,Greece,68,68,Left,1,3,2,2022,28,Left-Back,LB,1000000,summer,Serie A,2022,66,62,52,71,55,69,71,73,68,72,70,68,44,65,51,84,59,63,73,74,56,66,63,58,58,64,62,70,67,9,7,10,14,12
179,67,Belgium,66,76,Left,1,4,3,2025,22,Right Winger,RW,6000000,winter,Serie A,2022,59,63,55,62,43,73,57,55,38,73,83,82,75,60,72,64,64,64,63,63,50,40,58,43,60,60,11,35,35,15,7,10,7,8
186,80,Turkey,67,73,Left,1,2,2,30-Jun-22,22,Left-Back,LB,1300000,summer,Super Lig,2022,63,30,64,64,34,65,56,54,58,64,72,69,63,63,56,52,72,65,70,40,67,62,47,50,40,49,61,66,70,10,8,6,12,9
187,68,Netherlands,73,80,Left,2,3,4,2026,23,Attacking Midfield,AM,10000000,summer,Jupiler Pro League,2022,68,63,42,71,71,76,71,62,66,75,75,76,79,70,69,72,55,68,58,67,42,27,69,76,52,69,37,31,30,14,11,7,5,10
181,70,Finland,61,73,Left,1,4,3,2022,19,Right Winger,RW,1200000,winter,Jupiler Pro League,2022,60,59,34,57,42,62,59,48,48,62,74,70,67,55,66,62,52,61,50,55,37,23,55,52,54,56,21,29,24,14,12,9,11,11
181,81,France,80,80,Right,3,3,3,2022,27,Central Midfield,CM,8000000,summer,Ligue 1,2022,65,75,83,82,69,76,66,67,84,82,69,69,75,82,76,85,83,74,76,82,81,76,79,80,61,75,75,77,72,7,10,14,9,14
183,78,Turkey,73,73,Right,2,4,3,2022,31,Centre-Forward,CF,3000000,summer,Super Lig,2022,64,75,77,69,71,71,72,73,60,73,67,65,71,73,66,78,80,65,73,72,75,31,75,61,85,74,33,34,15,12,14,12,12,9
184,73,Greece,72,80,Right,1,4,4,2026,20,Left Winger,LW,5000000,summer,Eredivisie,2022,67,70,68,69,72,76,71,63,50,71,87,86,82,66,77,66,63,70,57,68,75,29,71,63,67,69,28,35,38,15,10,12,6,10
173,66,Turkey,79,82,Left,1,4,4,30-Jun-22,24,Right Winger,RW,11400000,summer,Ligue 1,2022,81,77,63,74,70,80,83,68,65,82,84,77,84,78,82,78,47,73,50,80,37,29,75,76,73,68,43,33,30,9,13,7,9,8
173,66,Turkey,79,82,Left,1,4,4,30-Jun-22,24,Right Winger,RW,20000000,summer,Serie A,2022,81,77,63,74,70,80,83,68,65,82,84,77,84,78,82,78,47,73,50,80,37,29,75,76,73,68,43,33,30,9,13,7,9,8
181,75,France,64,74,Right,1,3,2,30-Jun-22,22,Centre-Back,CB,1500000,summer,Ligue 1,2022,26,27,73,55,28,47,36,27,48,55,53,56,36,57,54,48,82,64,61,26,48,64,32,32,44,52,68,67,66,14,7,5,7,9
187,88,Romania,69,69,Left,1,3,4,,31,Centre-Forward,CF,1000000,summer,Super Lig,2022,59,68,60,66,69,71,73,70,59,71,64,64,63,62,57,78,61,63,85,70,86,33,67,69,69,65,35,43,40,16,6,12,6,8
188,72,England,73,75,Right,1,3,1,2022,29,Goalkeeper,GK,2000000,winter,Premier League,2022,18,11,11,44,13,17,12,12,23,30,48,43,51,72,41,51,75,31,68,13,24,22,12,49,22,55,30,11,13,77,66,68,72,73
185,75,Italy,63,75,Right,1,3,2,2023,22,Centre-Back,CB,5000000,summer,Serie A,2022,28,18,66,50,21,43,29,24,41,48,52,54,51,60,57,44,74,48,66,20,57,65,38,32,40,56,65,66,66,8,10,11,6,10
185,75,Italy,63,75,Right,1,3,2,2023,22,Centre-Back,CB,1400000,summer,Serie A,2022,28,18,66,50,21,43,29,24,41,48,52,54,51,60,57,44,74,48,66,20,57,65,38,32,40,56,65,66,66,8,10,11,6,10
180,72,Netherlands,81,81,Left,3,3,3,2023,32,Centre-Back,CB,3000000,winter,Ger Bundesliga,2022,80,56,76,83,66,77,84,62,84,82,48,43,72,83,72,74,76,76,70,64,64,86,68,83,54,84,82,80,81,12,9,10,14,10
180,73,North Macedonia,67,77,Right,1,3,3,30-Jun-22,21,Left Winger,LW,2200000,summer,Ger Bundesliga,2022,61,68,57,63,62,75,67,60,54,71,79,76,83,69,78,67,34,66,47,64,65,48,69,65,64,67,45,56,50,13,7,7,14,11
181,82,Côte d'Ivoire,65,83,Right,1,3,3,2024,20,Centre-Forward,CF,12000000,winter,Premier League,2022,52,62,57,58,56,68,58,44,44,66,87,86,84,55,90,63,82,59,82,58,55,15,62,48,56,62,20,18,14,14,6,10,14,10
183,66,Mali,65,80,Left,1,3,2,2025,20,Left-Back,LB,1200000,winter,Austria Bundesliga,2022,56,23,53,59,21,68,33,36,46,64,77,82,73,56,64,38,76,74,56,26,77,58,46,51,31,58,54,65,63,13,14,5,14,10
183,66,Mali,65,80,Left,1,3,2,2025,19,Left-Back,LB,1200000,summer,Super League,2022,56,23,53,59,21,68,33,36,46,64,77,82,73,56,64,38,76,74,56,26,77,58,46,51,31,58,54,65,63,13,14,5,14,10
177,75,Turkey,67,77,Right,1,3,3,2023,22,Defensive Midfield,DM,1200000,summer,Super Lig,2022,60,46,44,69,50,66,71,69,70,66,68,61,75,61,80,70,67,71,61,60,68,70,56,62,47,68,61,66,62,13,10,5,13,12
190,89,Germany,73,74,Left,2,3,2,2024,28,Centre-Back,CB,1200000,summer,Ger Bundesliga,2022,47,23,73,66,26,58,55,32,65,62,52,64,43,71,48,49,63,66,86,56,77,72,45,61,41,68,72,75,75,14,15,7,9,15
188,85,England,80,84,Right,2,3,1,2025,26,Goalkeeper,GK,18000000,summer,Premier League,2022,14,9,13,45,5,13,13,10,45,32,51,48,61,79,56,59,63,34,60,6,20,11,8,52,16,60,15,14,14,80,79,78,76,83
188,85,England,80,84,Right,2,3,1,2025,25,Goalkeeper,GK,18000000,summer,Premier League,2022,14,9,13,45,5,13,13,10,45,32,51,48,61,79,56,59,63,34,60,6,20,11,8,52,16,60,15,14,14,80,79,78,76,83
193,79,Belgium,67,72,Right,1,3,2,30-Jun-23,23,Attacking Midfield,AM,2000000,summer,Jupiler Pro League,2022,57,69,66,68,68,66,67,62,67,68,54,65,62,67,59,72,60,72,68,67,65,62,71,64,52,68,42,59,52,5,13,14,12,6
190,80,Ukraine,72,78,Right,1,3,2,30-Jun-22,25,Central Midfield,CM,1500000,summer,Premier Liga Ukr,2022,48,39,71,69,41,59,39,34,67,66,49,54,53,71,49,63,55,64,85,42,86,73,53,63,46,67,70,74,73,13,8,8,15,11
171,76,Wales,77,82,Right,1,4,3,2026,24,Left Winger,LW,12000000,summer,Premier League,2022,72,71,50,73,58,74,74,54,58,76,96,95,85,75,82,74,74,83,54,69,75,42,74,68,64,68,54,45,34,7,6,11,15,9
171,76,Wales,77,82,Right,1,4,3,2026,25,Left Winger,LW,12000000,summer,Premier League,2022,72,71,50,73,58,74,74,54,58,76,96,95,85,75,82,74,74,83,54,69,75,42,74,68,64,68,54,45,34,7,6,11,15,9
186,80,Netherlands,61,74,Right,1,3,2,2026,20,Right-Back,RB,1700000,winter,Austria Bundesliga,2022,64,35,51,65,42,62,49,47,58,63,68,73,61,56,54,58,55,55,60,44,61,54,57,51,32,46,52,57,59,10,6,10,7,7
183,80,Germany,76,77,Right,2,3,3,30-Jun-22,28,Defensive Midfield,DM,1500000,summer,Ger Bundesliga,2022,42,58,71,74,45,69,51,48,66,73,74,78,66,73,69,77,74,81,77,67,86,74,52,68,47,69,78,75,76,6,11,9,10,7
183,80,Germany,76,77,Right,2,3,3,30-Jun-22,28,Defensive Midfield,DM,3500000,summer,Ger Bundesliga,2022,42,58,71,74,45,69,51,48,66,73,74,78,66,73,69,77,74,81,77,67,86,74,52,68,47,69,78,75,76,6,11,9,10,7
179,73,Ghana,74,77,Right,1,3,5,2023,26,Attacking Midfield,AM,4500000,summer,Ger Bundesliga,2022,58,75,59,72,69,80,31,60,60,77,88,77,87,74,86,71,85,80,58,67,44,24,73,68,48,65,24,15,17,5,8,5,10,11
186,78,Netherlands,71,73,Right,1,3,2,30-Jun-22,26,Centre-Back,CB,1200000,summer,Eredivisie,2022,56,48,72,68,32,67,67,70,67,69,70,79,65,67,59,81,86,73,83,67,77,64,58,62,46,63,68,69,67,9,10,9,7,6
187,77,Belgium,74,78,Left,2,3,4,30-Jun-22,24,Right Winger,RW,15000000,summer,Ger Bundesliga,2022,66,71,55,68,66,80,68,65,60,76,82,85,77,74,71,81,68,71,68,70,28,26,68,67,69,72,31,29,24,9,7,14,11,12
185,66,Italy,64,78,Right,1,4,3,2024,20,Attacking Midfield,AM,3000000,summer,Serie A,2022,53,54,48,68,53,62,64,60,62,67,68,69,70,62,68,61,54,47,53,55,46,34,61,63,58,58,30,44,40,12,12,14,13,14
183,70,England,77,83,Left,1,2,3,2024,22,Left Winger,LW,17000000,summer,Premier League,2022,78,65,59,76,57,80,77,74,71,79,74,71,76,75,77,69,68,78,65,68,57,46,73,75,62,76,57,54,44,6,14,14,12,14
169,61,Belgium,84,84,Right,3,4,4,2022,35,Second Striker,SS,2600000,summer,Super Lig,2022,73,84,40,84,70,88,82,82,72,88,90,79,92,80,92,80,58,66,37,82,59,36,82,84,79,81,23,40,40,7,10,8,10,4
178,69,United States,75,81,Right,1,4,4,2022,24,Attacking Midfield,AM,3000000,winter,Eredivisie,2022,73,71,59,79,64,75,73,64,72,77,76,69,74,76,75,75,54,91,62,67,59,62,75,80,55,75,67,58,40,14,5,6,14,13
181,78,Belgium,78,78,Right,2,4,4,30-Jun-22,28,Central Midfield,CM,7000000,summer,Premier League,2022,74,70,62,82,70,81,75,67,78,80,68,67,74,77,67,76,61,74,62,78,66,64,77,79,56,79,58,67,60,6,6,10,10,
180,75,Germany,79,83,Left,1,2,3,2026,24,Left-Back,LB,26000000,summer,Ger Bundesliga,2022,87,57,59,72,52,73,79,63,68,76,86,86,77,75,77,64,63,85,75,65,69,73,59,74,49,74,66,71,71,11,8,14,12,6
186,77,Ukraine,67,74,Right,1,3,1,,24,Goalkeeper,GK,3000000,winter,Premier Liga Ukr,2022,11,14,26,42,9,34,14,12,35,29,52,43,25,65,31,54,41,26,50,26,28,12,7,48,30,45,16,12,11,67,64,72,66,68
175,70,Mali,76,79,Right,2,3,3,2024,26,Defensive Midfield,DM,3000000,summer,Super League 1,2022,57,42,60,74,37,68,55,34,70,72,70,62,79,75,80,60,75,82,68,54,80,86,55,65,56,79,75,75,73,5,11,11,14,8
184,80,Czech Republic,72,83,Right,1,4,2,2023,18,Central Midfield,CM,1000000,summer,Serie A,2022,71,68,65,75,70,73,66,66,74,72,63,62,66,73,70,66,51,75,72,69,64,70,66,77,59,71,66,68,65,12,12,14,6,9
185,80,Austria,67,74,Left,1,3,2,2024,23,Left-Back,LB,1800000,summer,Austria Bundesliga,2022,63,51,53,62,48,66,57,50,57,67,70,75,65,56,61,55,37,78,79,56,65,62,56,58,45,57,64,64,68,6,5,15,12,10
195,84,Germany,71,72,Right,1,3,3,2023,27,Centre-Forward,CF,3500000,winter,Ger Bundesliga,2022,40,70,77,64,74,69,65,29,44,65,69,76,65,71,63,75,71,66,77,65,84,29,72,57,68,64,42,39,20,12,11,7,11,14
182,71,France,77,77,Right,2,4,3,2022,30,Right-Back,RB,2000000,summer,Super League 1,2022,77,60,69,76,42,75,77,70,73,76,71,76,70,76,69,69,80,86,76,68,76,74,73,69,43,75,73,76,73,10,16,9,12,7
185,71,Ukraine,65,79,Right,1,2,2,30-Jun-22,21,Centre-Forward,CF,4000000,summer,Premier Liga Ukr,2022,31,69,58,64,57,66,33,31,46,64,75,73,68,64,66,58,66,58,59,65,36,16,65,43,58,53,14,19,11,14,7,12,8,14
180,74,Turkey,69,76,Right,1,4,4,2024,23,Left Winger,LW,3500000,winter,Super Lig,2022,63,59,47,65,50,74,69,49,59,70,78,78,77,66,77,64,57,72,46,63,43,30,66,64,59,67,37,49,53,13,14,7,6,15
184,71,England,73,81,Right,1,3,3,30-Jun-22,22,Right-Back,RB,8000000,winter,Ligue 1,2022,67,38,48,65,27,74,49,28,38,71,87,89,80,71,66,50,60,78,63,41,46,69,50,44,37,54,67,68,63,13,8,7,11,6
184,71,England,73,81,Right,1,3,3,30-Jun-22,21,Right-Back,RB,14700000,summer,Premier League,2022,67,38,48,65,27,74,49,28,38,71,87,89,80,71,66,50,60,78,63,41,46,69,50,44,37,54,67,68,63,13,8,7,11,6
178,86,Germany,75,78,Right,1,5,3,30-Jun-22,25,Centre-Forward,CF,10000000,summer,Premier League,2022,67,81,64,72,74,73,74,65,60,76,69,68,67,72,82,78,66,70,83,77,73,18,81,75,74,80,25,37,29,9,12,9,11,13
189,81,Slovakia,72,77,Right,1,3,2,30-Jun-22,26,Centre-Back,CB,3000000,summer,Serie A,2022,32,40,73,68,38,55,40,58,66,63,58,68,50,63,64,72,70,65,85,60,76,70,54,48,55,67,70,71,71,13,12,14,12,13
189,81,Slovakia,72,77,Right,1,3,2,30-Jun-22,26,Centre-Back,CB,4500000,summer,Superliga,2022,32,40,73,68,38,55,40,58,66,63,58,68,50,63,64,72,70,65,85,60,76,70,54,48,55,67,70,71,71,13,12,14,12,13
184,76,Croatia,77,77,Right,3,3,2,2022,33,Centre-Back,CB,1500000,summer,Super League 1,2022,65,41,79,62,36,53,44,35,60,62,74,74,64,72,63,54,87,82,80,22,82,79,43,50,51,75,81,77,78,16,13,10,9,8
181,74,Denmark,80,80,Right,2,3,3,2023,33,Central Midfield,CM,1750000,summer,Superliga,2022,79,76,69,80,69,77,78,84,81,80,73,75,73,80,71,85,68,87,73,80,74,79,76,78,61,77,76,76,75,11,9,10,13,13
196,90,France,77,82,Left,1,3,2,2022,23,Centre-Back,CB,5500000,summer,Ger Bundesliga,2022,46,26,80,75,25,51,37,25,74,52,51,66,39,72,34,66,64,65,92,25,75,76,31,59,30,72,74,83,80,9,13,5,14,14
177,76,Netherlands,73,78,Right,1,3,2,30-Jun-22,24,Right-Back,RB,1200000,summer,Ger Bundesliga,2022,72,33,60,62,38,70,48,39,57,65,78,86,74,65,76,60,90,80,77,29,85,72,56,57,46,62,65,74,73,6,5,6,10,10
177,76,Netherlands,73,78,Right,1,3,2,30-Jun-22,24,Right-Back,RB,1200000,winter,Serie A,2022,72,33,60,62,38,70,48,39,57,65,78,86,74,65,76,60,90,80,77,29,85,72,56,57,46,62,65,74,73,6,5,6,10,10
175,66,Portugal,70,79,Right,1,3,3,30-Jun-22,22,Central Midfield,CM,1800000,summer,Laliga,2022,56,65,34,72,54,73,63,50,71,74,72,67,76,64,82,74,50,58,34,70,69,46,64,67,48,62,44,47,45,12,11,8,12,6
185,77,Austria,67,77,Right,1,3,2,2024,21,Centre-Back,CB,3500000,summer,Serie A,2022,50,38,66,64,34,48,30,31,59,62,68,72,69,64,63,55,80,80,74,39,70,63,44,48,34,58,60,70,68,9,14,13,14,7
180,73,Turkey,73,73,Left,1,3,3,30-Jun-22,29,Central Midfield,CM,1800000,summer,Super Lig,2022,69,70,62,75,68,72,76,74,75,73,68,69,67,70,67,77,58,71,54,76,64,51,76,74,75,72,57,55,45,14,11,6,11,8
172,63,North Macedonia,73,73,Left,1,2,3,2023,30,Left-Back,LB,4000000,summer,Super Lig,2022,72,68,64,72,61,69,63,65,68,71,79,77,78,73,73,79,85,92,63,73,83,65,67,67,70,60,64,68,65,16,12,9,9,14
172,64,North Macedonia,77,78,Right,2,4,4,2024,27,Attacking Midfield,AM,3000000,summer,Super Lig,2022,75,77,51,77,79,80,88,89,74,79,79,69,84,75,85,85,48,75,45,81,62,62,72,78,80,82,57,59,57,12,13,8,12,6
189,81,Norway,69,78,Left,1,3,3,2025,23,Central Midfield,CM,3400000,summer,Premier Liga,2022,63,60,56,73,47,69,68,64,71,70,69,66,72,68,74,62,69,76,67,62,63,69,67,66,65,66,65,68,62,12,6,13,13,8
189,81,Norway,69,78,Left,1,3,3,2025,23,Central Midfield,CM,3250000,summer,Serie A,2022,63,60,56,73,47,69,68,64,71,70,69,66,72,68,74,62,69,76,67,62,63,69,67,66,65,66,65,68,62,12,6,13,13,8
