height_cm,weight_kg,nationality_x,overall,potential,preferred_foot,international_reputation,weak_foot,skill_moves,contract_valid_until,age_y,position,short_pos,fee,window,league,season,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes
185,75,Turkey,77,84,Right,1,3,3,2020,23,Centre-Forward,CF,25000000,summer,Laliga,2020,56,76,73,74,74,77,68,63,47,75,72,72,74,73,74,85,82,71,84,72,70,29,74,65,80,68,15,33,24,8,14,8,13,13
190,78,France,77,84,Left,1,2,1,2020,23,Goalkeeper,GK,7500000,summer,Ligue 1,2020,12,13,21,28,17,16,15,18,24,25,31,27,21,63,34,55,70,36,68,16,29,25,15,21,19,55,72,12,18,78,74,73,76,84
190,78,France,77,84,Left,1,2,1,2020,23,Goalkeeper,GK,2300000,summer,Ligue 1,2020,12,13,21,28,17,16,15,18,24,25,31,27,21,63,34,55,70,36,68,16,29,25,15,21,19,55,72,12,18,78,74,73,76,84
181,75,Slovakia,77,83,Right,1,4,4,2023,25,Attacking Midfield,AM,7000000,summer,Ger Bundesliga,2020,64,79,52,77,71,80,77,77,71,81,70,68,77,75,75,76,70,75,55,68,60,26,77,75,56,81,41,66,58,15,12,14,16,10
181,75,Slovakia,77,83,Right,1,4,4,2023,25,Attacking Midfield,AM,4000000,summer,Ger Bundesliga,2020,64,79,52,77,71,80,77,77,71,81,70,68,77,75,75,76,70,75,55,68,60,26,77,75,56,81,41,66,58,15,12,14,16,10
184,80,Italy,77,82,Right,2,3,3,2022,26,Central Midfield,CM,1200000,summer,Serie A,2020,70,66,68,80,70,78,68,64,76,78,65,64,73,72,68,80,67,78,73,76,74,72,76,74,52,72,18,74,70,11,7,5,12,14
180,75,France,77,82,Right,2,3,4,2021,25,Central Midfield,CM,1500000,summer,Serie A,2020,73,74,67,78,64,78,76,80,74,79,75,76,80,70,75,80,78,79,77,79,78,76,72,77,71,79,74,77,69,8,16,8,11,14
187,78,Algeria,77,82,Left,2,2,4,2021,25,Central Midfield,CM,7000000,summer,Ger Bundesliga,2020,65,62,51,80,67,81,69,62,74,80,66,64,75,72,72,83,82,73,74,77,75,75,68,80,87,76,74,71,60,9,10,16,9,15
185,84,Denmark,77,82,Right,2,4,3,2021,25,Defensive Midfield,DM,16600000,summer,Premier League,2020,66,63,63,79,60,75,69,70,74,79,58,63,65,75,64,84,63,79,78,78,83,74,68,73,51,69,74,75,64,9,7,12,11,11
190,85,Italy,77,82,Left,1,3,3,2024,25,Centre-Forward,CF,7500000,summer,Serie A,2020,60,77,77,76,66,77,59,45,64,80,55,68,57,73,71,80,70,77,92,62,62,22,79,74,77,71,77,27,20,3,3,3,5,3
180,71,Netherlands,77,82,Right,2,2,2,2021,24,Right-Back,RB,3200000,summer,Premier League,2020,72,42,74,73,36,65,54,34,64,69,73,79,65,72,73,60,77,77,76,41,80,75,60,60,46,71,76,81,83,9,15,11,6,10
182,76,Argentina,77,82,Right,1,3,3,2020,27,Central Midfield,CM,2000000,summer,Serie A,2020,62,66,63,76,59,67,63,52,75,74,68,68,64,72,68,79,75,80,71,63,85,78,64,70,64,74,66,76,77,10,12,7,12,11
168,62,Italy,77,82,Right,1,4,3,2020,25,Central Midfield,CM,25000000,summer,Serie A,2020,75,48,30,80,49,75,75,75,80,80,66,54,65,70,87,65,51,72,63,72,71,70,65,80,73,76,72,73,73,10,6,8,11,13
184,84,Turkey,77,80,Right,1,4,3,2021,25,Centre-Back,CB,2660000,summer,Serie A,2020,68,35,73,75,41,65,82,74,71,72,64,64,67,76,65,83,84,68,77,71,75,80,50,65,47,75,28,77,73,16,10,8,14,10
175,67,Morocco,77,80,Right,2,4,4,2021,27,Left Winger,LW,8000000,summer,Ligue 1,2020,69,65,35,75,70,90,71,63,62,84,79,78,89,63,83,71,41,67,48,65,47,19,72,75,69,74,25,40,32,9,16,10,14,7
197,86,Senegal,77,80,Right,1,2,1,2023,28,Goalkeeper,GK,24000000,summer,Premier League,2020,10,5,10,20,9,13,13,14,22,11,36,33,48,76,27,53,39,35,67,9,22,13,6,37,13,56,72,11,13,77,73,70,76,78
190,77,Germany,77,79,Right,2,4,2,2020,28,Centre-Back,CB,5000000,summer,Ger Bundesliga,2020,30,38,81,69,28,42,33,39,72,57,50,46,52,76,49,58,67,62,77,35,70,80,37,39,37,72,61,79,76,14,10,16,10,9
170,62,Germany,77,79,Right,2,4,3,2023,26,Attacking Midfield,AM,7000000,summer,Ger Bundesliga,2020,73,65,45,78,66,84,77,70,72,79,88,77,90,74,89,70,65,76,46,62,71,52,68,75,61,72,79,55,55,15,11,6,14,16
170,62,Germany,77,79,Right,2,4,3,2023,26,Attacking Midfield,AM,2800000,summer,Ger Bundesliga,2020,73,65,45,78,66,84,77,70,72,79,88,77,90,74,89,70,65,76,46,62,71,52,68,75,61,72,79,55,55,15,11,6,14,16
175,75,Austria,77,79,Left,1,3,3,2020,27,Attacking Midfield,AM,3000000,summer,Ger Bundesliga,2020,74,67,45,79,63,78,68,63,79,78,72,66,77,77,77,69,58,75,60,71,50,44,68,79,48,72,71,37,39,15,12,13,10,12
186,82,Netherlands,77,78,Right,2,4,3,2020,27,Central Midfield,CM,1300000,summer,Eredivisie,2020,71,76,74,82,74,75,66,69,79,80,62,65,69,74,59,79,74,66,71,76,69,62,77,76,84,83,47,73,68,7,11,13,13,14
182,71,France,77,78,Right,2,4,3,2020,28,Right-Back,RB,2000000,summer,Ligue 1,2020,76,60,69,78,42,74,77,73,72,75,75,79,70,75,69,69,83,91,73,68,76,73,73,68,43,73,83,75,75,10,16,9,12,7
182,78,Italy,77,78,Right,2,4,3,2022,27,Right-Back,RB,3000000,summer,Ligue 1,2020,78,33,68,74,41,74,75,39,68,75,73,76,79,72,77,67,77,81,66,51,74,76,64,60,49,72,43,78,78,5,3,5,5,3
186,80,Italy,77,78,Left,2,3,3,2023,28,Centre-Forward,CF,1600000,winter,Serie A,2020,60,78,72,66,74,76,66,42,50,79,90,90,80,76,72,72,76,67,68,66,40,30,80,58,66,74,42,20,18,8,14,13,15,15
196,91,England,77,77,Right,3,3,1,2020,33,Goalkeeper,GK,1500000,summer,Premier League,2020,14,14,10,34,19,23,17,13,35,20,56,60,50,71,32,50,69,28,61,19,36,25,14,42,30,58,28,14,13,74,75,67,75,81
185,75,France,77,77,Right,2,3,3,2021,30,Defensive Midfield,DM,2230000,summer,Ligue 1,2020,65,58,69,78,56,68,68,63,72,77,57,55,65,74,67,71,65,76,75,56,81,77,63,67,56,73,26,76,75,6,11,12,14,7
183,78,Turkey,77,77,Right,2,4,3,2022,29,Centre-Forward,CF,3000000,winter,Super Lig,2020,64,77,79,70,72,72,72,73,60,75,69,72,71,76,66,82,80,69,74,71,75,31,78,61,85,75,76,34,15,12,14,12,12,9
184,73,Italy,77,77,Right,2,4,4,2020,28,Attacking Midfield,AM,2000000,summer,Serie A,2020,74,64,58,79,64,82,80,70,73,84,64,71,71,68,70,71,62,65,63,66,52,30,76,79,68,74,57,34,30,5,3,5,5,3
184,73,Italy,77,77,Right,2,4,4,2020,29,Attacking Midfield,AM,2000000,winter,Serie A,2020,74,64,58,79,64,82,80,70,73,84,64,71,71,68,70,71,62,65,63,66,52,30,76,79,68,74,57,34,30,5,3,5,5,3
183,78,Italy,77,77,Right,2,3,2,2020,30,Centre-Back,CB,2000000,summer,Serie A,2020,40,25,74,54,33,54,38,17,54,58,67,62,70,73,79,52,80,57,71,25,85,78,23,30,35,74,77,81,79,13,11,13,11,6
178,71,Morocco,77,77,Right,2,4,3,2021,32,Central Midfield,CM,1300000,summer,Super Lig,2020,77,72,49,80,62,76,81,77,81,79,66,61,75,74,72,74,35,70,67,78,70,72,69,77,72,63,10,71,68,15,12,14,15,6
180,72,North Macedonia,77,77,Right,1,3,3,2022,28,Right-Back,RB,1000000,winter,Supersport Hnl,2020,75,57,68,72,55,72,67,29,68,76,90,88,74,74,76,68,80,85,73,66,85,72,67,65,47,73,65,75,73,6,12,6,9,8
191,80,Ukraine,76,88,Right,1,3,1,2020,21,Goalkeeper,GK,5000000,summer,Laliga,2020,15,8,12,25,12,11,14,15,26,15,33,26,36,76,22,57,56,32,61,7,22,19,11,60,19,56,75,13,11,74,71,76,77,79
186,82,Germany,76,87,Right,1,3,3,2022,21,Central Midfield,CM,4500000,summer,Ger Bundesliga,2020,64,54,32,81,39,74,49,44,77,78,67,67,68,75,73,64,56,77,75,62,54,71,66,75,38,74,77,73,63,14,10,10,8,7
183,76,Italy,76,86,Left,1,3,3,2023,23,Defensive Midfield,DM,15000000,summer,Serie A,2020,65,59,65,78,55,76,66,57,76,76,52,63,72,74,74,70,67,76,75,69,67,75,62,76,52,69,76,75,69,13,14,9,14,16
183,76,Italy,76,86,Left,1,3,3,2023,23,Defensive Midfield,DM,10000000,winter,Serie A,2020,65,59,65,78,55,76,66,57,76,76,52,63,72,74,74,70,67,76,75,69,67,75,62,76,52,69,76,75,69,13,14,9,14,16
183,76,Italy,76,86,Left,1,3,3,2023,23,Defensive Midfield,DM,1050000,winter,Serie A,2020,65,59,65,78,55,76,66,57,76,76,52,63,72,74,74,70,67,76,75,69,67,75,62,76,52,69,76,75,69,13,14,9,14,16
183,76,Italy,76,86,Left,1,3,3,2023,23,Defensive Midfield,DM,10000000,summer,Serie A,2020,65,59,65,78,55,76,66,57,76,76,52,63,72,74,74,70,67,76,75,69,67,75,62,76,52,69,76,75,69,13,14,9,14,16
190,77,Italy,76,86,Right,1,3,2,2020,24,Centre-Back,CB,21000000,summer,Serie A,2020,34,48,79,57,40,41,38,34,40,63,54,55,37,74,57,51,71,75,75,34,76,77,32,39,47,63,19,77,76,13,12,8,6,8
190,77,Italy,76,86,Right,1,3,2,2020,24,Centre-Back,CB,18000000,summer,Serie A,2020,34,48,79,57,40,41,38,34,40,63,54,55,37,74,57,51,71,75,75,34,76,77,32,39,47,63,19,77,76,13,12,8,6,8
174,78,England,76,86,Right,1,4,3,2024,22,Second Striker,SS,2000000,summer,Premier League,2020,71,74,49,73,61,85,71,55,50,80,87,78,90,69,86,80,65,67,55,71,65,33,76,71,65,76,75,24,25,12,12,9,15,6
185,84,United States,76,86,Right,1,3,3,2024,22,Central Midfield,CM,4500000,summer,Serie A,2020,57,59,82,76,49,74,56,55,69,76,67,69,67,78,69,73,92,83,83,68,82,74,75,75,58,68,69,76,73,7,9,12,9,11
185,80,Belgium,76,85,Right,1,3,3,2020,24,Right-Back,RB,20900000,summer,Premier League,2020,77,58,66,73,40,75,58,33,70,76,83,82,72,76,66,62,70,85,59,52,68,76,76,66,27,68,40,73,72,14,9,15,10,15
191,77,Ivory Coast,76,85,Right,1,4,3,2022,22,Defensive Midfield,DM,7000000,summer,Eredivisie,2020,74,61,74,74,62,71,62,62,72,75,69,68,65,75,69,71,75,79,83,64,74,73,72,73,59,78,70,76,76,7,13,11,6,7
180,74,Argentina,76,84,Right,1,4,3,2023,24,Right Winger,RW,2500000,summer,Serie A,2020,65,78,67,68,64,80,43,42,67,77,82,78,76,68,66,74,71,76,72,67,33,12,79,55,69,69,45,18,25,6,14,11,11,10
187,82,Ivory Coast,76,84,Right,1,3,3,2024,22,Defensive Midfield,DM,1700000,summer,Laliga,2020,63,53,66,75,35,74,56,41,68,75,65,71,65,75,59,64,70,81,90,63,84,75,68,70,42,80,14,77,68,8,11,14,12,7
191,86,United States,76,84,Right,1,4,1,2020,25,Goalkeeper,GK,3500000,summer,Premier League,2020,14,9,13,51,8,15,13,11,52,31,54,52,58,69,49,56,71,39,69,12,31,19,9,57,37,56,76,12,12,76,72,74,73,84
182,73,France,76,84,Left,1,4,2,2021,21,Centre-Back,CB,2000000,summer,Liga Portugal,2020,68,49,73,74,37,62,60,59,69,67,71,70,74,73,70,68,78,74,79,40,68,76,59,63,44,78,14,78,75,6,9,14,12,8
182,73,France,76,84,Left,1,4,2,2021,21,Centre-Back,CB,6000000,summer,Premier League,2020,68,49,73,74,37,62,60,59,69,67,71,70,74,73,70,68,78,74,79,40,68,76,59,63,44,78,14,78,75,6,9,14,12,8
184,73,France,76,84,Right,1,3,4,2022,23,Left Winger,LW,12000000,summer,Ligue 1,2020,69,78,60,77,66,75,74,55,69,77,82,82,74,75,66,77,66,68,66,74,55,27,79,76,62,78,34,31,34,12,5,13,5,8
176,73,Poland,76,83,Right,2,3,3,2021,25,Central Midfield,CM,7500000,summer,Serie A,2020,60,64,56,78,38,74,62,36,74,76,73,65,74,74,79,70,79,78,62,64,79,76,68,76,50,70,20,74,70,13,8,11,14,6
196,77,England,76,83,Right,1,3,1,2023,25,Goalkeeper,GK,2500000,summer,Premier League,2020,14,15,14,32,19,20,20,15,41,27,48,49,40,69,42,53,64,31,66,17,28,22,14,51,25,57,22,16,14,76,73,70,74,79
177,69,France,76,83,Right,1,3,4,2022,23,Centre-Forward,CF,1000000,summer,Ger Bundesliga,2020,66,80,58,68,69,80,52,38,48,81,83,80,79,71,78,76,67,66,67,63,47,22,81,65,67,62,75,24,17,14,6,8,12,6
177,69,France,76,83,Right,1,3,4,2022,23,Centre-Forward,CF,1000000,summer,Ligue 1,2020,66,80,58,68,69,80,52,38,48,81,83,80,79,71,78,76,67,66,67,63,47,22,81,65,67,62,75,24,17,14,6,8,12,6
177,69,France,76,83,Right,1,3,4,2022,23,Centre-Forward,CF,21000000,summer,Premier League,2020,66,80,58,68,69,80,52,38,48,81,83,80,79,71,78,76,67,66,67,63,47,22,81,65,67,62,75,24,17,14,6,8,12,6
189,75,Germany,76,83,Right,1,3,3,2021,24,Centre-Back,CB,4000000,summer,Ger Bundesliga,2020,42,42,74,70,38,66,37,39,69,69,54,73,62,74,57,55,72,82,76,45,74,77,52,57,48,71,31,78,75,11,12,12,13,13
186,73,Czech Republic,76,83,Left,2,2,4,2022,24,Centre-Forward,CF,26500000,summer,Ger Bundesliga,2020,64,75,74,76,72,82,78,56,59,82,71,71,83,72,67,72,68,59,68,73,59,22,76,73,58,73,63,24,19,11,15,8,9,14
186,73,Czech Republic,76,83,Left,2,2,4,2022,24,Centre-Forward,CF,25000000,summer,Serie A,2020,64,75,74,76,72,82,78,56,59,82,71,71,83,72,67,72,68,59,68,73,59,22,76,73,58,73,63,24,19,11,15,8,9,14
189,88,France,76,82,Left,1,2,1,2022,24,Goalkeeper,GK,1300000,summer,Jupiler Pro League,2020,21,13,15,25,14,23,19,15,28,22,57,54,55,68,33,51,57,25,67,16,27,14,9,40,22,37,71,18,20,77,72,68,75,79
178,70,France,76,82,Right,1,2,3,2023,26,Right-Back,RB,4500000,winter,Ligue 1,2020,73,40,74,72,32,66,58,42,64,71,69,76,64,68,73,65,81,83,76,45,62,77,63,56,44,69,60,80,79,8,14,16,13,7
176,67,Turkey,76,81,Left,1,4,4,2021,25,Right Winger,RW,7000000,winter,Super Lig,2020,70,67,55,78,60,80,77,75,75,78,76,78,75,71,79,72,58,80,62,72,65,68,67,78,54,74,31,61,53,13,14,15,15,10
185,81,Netherlands,76,80,Left,1,4,3,2022,27,Centre-Back,CB,3000000,winter,Jupiler Pro League,2020,44,46,76,73,43,63,68,76,70,68,40,51,60,71,56,81,55,64,81,66,76,74,41,68,63,78,76,77,76,11,14,6,9,9
182,84,Croatia,76,80,Right,1,5,3,2021,27,Centre-Forward,CF,8000000,winter,Supersport Hnl,2020,46,76,73,74,67,77,59,46,39,79,72,76,62,73,61,80,78,67,77,62,88,25,74,71,62,74,74,22,16,15,9,12,15,12
181,75,Netherlands,76,80,Left,2,2,2,2021,25,Defensive Midfield,DM,1200000,winter,Premier Liga,2020,58,54,71,74,54,69,52,45,82,74,70,67,70,72,74,72,77,82,74,57,80,76,69,64,53,76,73,71,73,14,8,12,8,11
175,77,Guinea,76,80,Right,1,4,4,2021,24,Left Winger,LW,5500000,summer,Premier Liga,2020,72,76,49,71,67,79,71,68,55,75,88,86,79,74,76,74,55,71,59,75,59,24,76,69,66,71,71,33,29,13,12,11,13,10
185,81,Germany,76,79,Right,2,3,3,2024,26,Defensive Midfield,DM,3500000,winter,Ger Bundesliga,2020,42,57,69,74,45,69,51,46,68,76,66,69,66,75,71,65,74,79,77,63,87,74,46,69,47,69,64,70,73,6,11,9,10,7
172,75,United States,76,79,Right,1,3,3,2021,27,Right-Back,RB,2000000,winter,Super Lig,2020,69,40,65,70,60,75,70,28,53,73,92,92,85,75,77,73,85,86,58,51,76,68,66,68,38,72,53,75,72,7,15,7,11,11
188,84,Argentina,76,79,Left,1,2,1,2020,28,Goalkeeper,GK,2000000,summer,Super Lig,2020,17,17,20,29,18,20,12,21,18,20,53,45,39,73,54,53,65,42,63,12,27,28,12,53,28,57,74,15,17,75,73,71,76,77
185,75,France,76,77,Left,2,2,2,2022,28,Centre-Back,CB,4500000,summer,Ligue 1,2020,74,26,74,72,30,55,59,34,67,65,78,77,70,71,54,47,79,79,80,43,75,77,62,62,49,66,72,77,75,14,6,10,16,7
184,83,France,76,77,Right,1,3,2,2021,29,Defensive Midfield,DM,2000000,summer,Ligue 1,2020,66,49,69,77,39,70,68,63,74,71,60,68,64,73,61,70,69,83,75,57,75,76,68,73,52,72,11,76,75,12,9,14,13,13
177,72,Turkey,76,77,Left,1,4,4,2022,27,Right Midfield,RM,2400000,summer,Super Lig,2020,78,62,42,79,60,76,82,79,80,76,77,74,82,73,76,80,58,80,65,75,67,64,62,75,74,74,68,61,55,10,11,16,11,13
185,78,England,76,76,Right,1,3,3,2021,31,Central Midfield,CM,1100000,summer,Premier League,2020,70,63,65,79,69,69,68,61,76,72,60,54,64,76,63,67,88,86,70,69,83,77,65,74,44,78,72,75,70,11,15,8,13,10
180,74,Italy,76,76,Right,2,3,3,2021,29,Left Winger,LW,2200000,winter,Super Lig,2020,74,73,74,77,75,79,72,61,62,79,77,72,78,77,67,76,70,75,65,72,72,30,79,72,78,76,47,30,26,11,6,8,12,6
182,79,Switzerland,76,76,Right,1,4,3,2020,28,Left Winger,LW,3000000,summer,Ger Bundesliga,2020,74,72,68,74,57,78,78,66,69,77,76,79,74,75,67,80,65,79,76,79,72,76,75,74,62,76,36,73,68,15,15,7,14,9
186,85,Italy,76,76,Right,2,3,3,2020,28,Centre-Forward,CF,21800000,summer,Serie A,2020,39,78,90,65,70,68,68,36,35,76,49,66,54,72,55,78,83,62,85,68,40,19,78,42,72,74,35,13,12,14,11,10,13,7
172,69,France,76,76,Left,1,3,4,2020,28,Right Winger,RW,11700000,summer,Premier League,2020,75,70,59,73,62,83,75,71,64,82,75,72,88,72,83,73,72,72,54,70,80,52,74,74,68,73,69,40,34,14,14,8,11,8
192,83,Greece,76,76,Left,2,3,2,2021,32,Centre-Back,CB,1000000,summer,Laliga,2020,33,38,70,72,55,62,56,28,70,69,33,32,34,68,42,66,80,70,88,37,80,79,40,49,40,68,76,77,74,9,14,11,10,10
181,79,Italy,75,89,Right,1,4,3,2021,20,Defensive Midfield,DM,5000000,summer,Serie A,2020,72,61,70,77,61,76,70,67,80,76,82,75,69,72,73,75,64,74,79,68,76,73,61,74,65,74,35,71,70,13,9,8,7,7
171,66,Netherlands,75,86,Right,1,4,4,2023,21,Left Winger,LW,1000000,summer,Ger Bundesliga,2020,71,70,52,68,67,81,72,58,54,78,90,87,84,67,83,77,64,67,53,76,63,25,66,69,66,74,74,32,27,5,6,14,7,12
173,70,Wales,75,85,Left,1,3,3,2020,23,Right Winger,RW,16000000,summer,Premier League,2020,72,74,47,72,68,73,82,82,59,75,82,77,79,72,84,77,45,67,47,81,31,25,73,75,78,68,20,41,36,7,13,9,15,7
173,70,Wales,75,85,Left,1,3,3,2020,24,Right Winger,RW,16000000,summer,Premier League,2020,72,74,47,72,68,73,82,82,59,75,82,77,79,72,84,77,45,67,47,81,31,25,73,75,78,68,20,41,36,7,13,9,15,7
193,86,Germany,75,85,Right,1,5,1,2020,23,Goalkeeper,GK,8000000,summer,Ger Bundesliga,2020,15,18,13,29,13,18,20,20,18,20,49,46,34,64,58,58,61,39,70,18,23,20,10,22,16,32,19,14,13,75,69,77,74,81
183,75,Denmark,75,85,Right,1,4,3,2021,22,Left Winger,LW,3000000,winter,Jupiler Pro League,2020,69,74,61,75,63,75,73,65,52,75,83,86,76,75,74,77,67,73,74,63,73,59,74,68,44,66,79,58,44,14,6,11,11,11
186,81,Greece,75,85,Right,1,3,2,2022,21,Centre-Back,CB,2000000,summer,Ger Bundesliga,2020,57,26,70,77,26,46,31,29,62,66,65,71,67,72,54,60,74,67,74,33,69,75,37,42,33,73,12,79,73,14,9,11,6,7
186,81,Greece,75,85,Right,1,3,2,2022,22,Centre-Back,CB,2000000,summer,Ligue 1,2020,57,26,70,77,26,46,31,29,62,66,65,71,67,72,54,60,74,67,74,33,69,75,37,42,33,73,12,79,73,14,9,11,6,7
175,69,Senegal,75,85,Right,1,4,3,2024,21,Right Winger,RW,16700000,winter,Ligue 1,2020,68,68,62,69,56,78,62,42,65,76,93,93,90,71,83,72,92,88,54,66,46,48,69,66,59,74,33,32,50,10,8,11,11,12
177,71,England,75,84,Right,1,3,4,2023,23,Central Midfield,CM,6000000,summer,Premier League,2020,71,56,54,74,44,77,60,36,69,76,83,87,79,72,71,65,55,78,66,62,58,70,66,72,54,77,42,73,69,15,9,7,10,13
177,71,England,75,84,Right,1,3,4,2023,23,Central Midfield,CM,6000000,winter,Premier League,2020,71,56,54,74,44,77,60,36,69,76,83,87,79,72,71,65,55,78,66,62,58,70,66,72,54,77,42,73,69,15,9,7,10,13
183,78,Argentina,75,84,Right,1,3,3,2021,24,Centre-Back,CB,13000000,summer,Serie A,2020,59,49,78,73,49,66,46,43,74,70,69,74,72,71,59,63,80,69,75,51,76,73,61,63,54,74,72,73,75,10,15,12,10,15
172,65,Algeria,75,84,Left,1,4,4,2022,23,Right Winger,RW,7000000,summer,Serie A,2020,68,68,51,72,68,82,70,62,65,77,88,83,89,64,80,70,57,66,46,71,64,47,68,74,60,65,77,54,47,8,6,8,7,12
172,65,Algeria,75,84,Left,1,4,4,2022,24,Right Winger,RW,7000000,winter,Serie A,2020,68,68,51,72,68,82,70,62,65,77,88,83,89,64,80,70,57,66,46,71,64,47,68,74,60,65,77,54,47,8,6,8,7,12
185,77,France,75,84,Right,1,4,4,2020,22,Left Winger,LW,3500000,summer,Serie A,2020,67,68,65,73,66,82,67,44,65,79,82,77,73,70,65,69,68,72,61,70,50,29,72,73,65,73,20,31,26,14,10,10,8,12
185,77,France,75,84,Right,1,4,4,2020,22,Left Winger,LW,8000000,summer,Serie A,2020,67,68,65,73,66,82,67,44,65,79,82,77,73,70,65,69,68,72,61,70,50,29,72,73,65,73,20,31,26,14,10,10,8,12
190,85,Germany,75,84,Left,1,3,1,2022,22,Goalkeeper,GK,1500000,summer,Ger Bundesliga,2020,12,11,11,32,10,18,13,12,28,24,43,43,42,74,41,53,58,34,67,12,25,19,11,42,19,38,42,11,12,75,72,71,73,79
177,76,Italy,75,83,Right,1,3,3,2020,24,Centre-Forward,CF,2000000,summer,Serie A,2020,70,77,65,72,72,76,72,71,68,75,77,77,76,74,73,75,73,68,69,73,52,25,75,72,75,59,75,34,34,15,7,7,13,7
183,79,Germany,75,83,Right,2,4,4,2023,23,Right-Back,RB,20000000,summer,Ger Bundesliga,2020,75,50,59,75,53,78,73,49,66,77,75,77,76,73,69,62,65,75,68,46,61,76,62,66,59,74,76,73,70,8,9,13,12,14
185,70,Ivory Coast,75,83,Right,1,4,3,2023,22,Left Winger,LW,15500000,summer,Serie A,2020,57,78,69,68,58,77,52,45,52,75,83,84,74,69,65,72,92,68,75,58,55,37,78,65,61,68,74,35,32,15,13,6,7,14
185,70,Ivory Coast,75,83,Right,1,4,3,2023,22,Left Winger,LW,12000000,summer,Serie A,2020,57,78,69,68,58,77,52,45,52,75,83,84,74,69,65,72,92,68,75,58,55,37,78,65,61,68,74,35,32,15,13,6,7,14
184,82,Croatia,75,82,Right,2,3,2,2023,24,Centre-Back,CB,2500000,summer,Ger Bundesliga,2020,67,51,74,68,43,60,45,30,60,66,65,66,67,69,65,65,80,65,75,39,83,75,49,39,44,66,66,74,74,15,13,10,10,12
184,77,Ivory Coast,75,82,Right,2,4,3,2022,25,Central Midfield,CM,8500000,summer,Ligue 1,2020,62,60,58,76,50,78,62,42,72,76,74,71,73,74,69,79,62,73,77,78,76,71,72,70,56,70,74,72,68,9,8,9,11,10
174,71,Mali,75,82,Left,1,3,3,2024,25,Left-Back,LB,1500000,summer,Laliga,2020,72,42,57,70,37,73,65,42,53,74,86,83,75,74,77,56,64,76,68,46,79,73,62,59,46,69,58,73,73,14,14,10,14,9
174,71,Mali,75,82,Left,1,3,3,2024,25,Left-Back,LB,1500000,winter,Ligue 1,2020,72,42,57,70,37,73,65,42,53,74,86,83,75,74,77,56,64,76,68,46,79,73,62,59,46,69,58,73,73,14,14,10,14,9
174,71,Mali,75,82,Left,1,3,3,2024,25,Left-Back,LB,1500000,winter,Super Lig,2020,72,42,57,70,37,73,65,42,53,74,86,83,75,74,77,56,64,76,68,46,79,73,62,59,46,69,58,73,73,14,14,10,14,9
191,81,Netherlands,75,82,Right,1,4,3,2024,23,Attacking Midfield,AM,4000000,winter,Ger Bundesliga,2020,64,78,74,72,66,71,73,74,67,76,72,74,72,72,66,74,60,83,74,80,43,40,75,73,71,74,54,36,34,10,12,10,13,11
183,74,Netherlands,75,82,Right,1,3,3,2023,22,Attacking Midfield,AM,6000000,summer,Ger Bundesliga,2020,57,73,66,78,61,68,58,63,73,75,68,74,69,77,73,70,52,90,69,70,67,66,75,75,66,73,40,62,60,12,6,12,11,14
180,67,Belgium,75,81,Right,1,4,3,2022,24,Central Midfield,CM,1700000,winter,Jupiler Pro League,2020,70,78,58,75,78,75,69,70,68,77,75,73,81,75,79,72,74,82,62,74,72,48,76,74,68,78,75,48,48,8,6,6,14,14
183,75,Italy,75,81,Right,1,3,2,2020,25,Defensive Midfield,DM,8450000,summer,Serie A,2020,65,58,64,79,60,75,64,58,76,77,68,66,66,72,67,70,57,66,62,67,68,72,69,73,64,66,13,69,63,12,6,15,8,8
183,75,Italy,75,81,Right,1,3,2,2020,25,Defensive Midfield,DM,2000000,summer,Serie A,2020,65,58,64,79,60,75,64,58,76,77,68,66,66,72,67,70,57,66,62,67,68,72,69,73,64,66,13,69,63,12,6,15,8,8
192,78,Germany,75,81,Left,1,3,2,2022,22,Centre-Back,CB,7000000,summer,Ger Bundesliga,2020,35,33,77,71,18,49,34,31,59,69,64,68,64,75,63,62,68,63,76,35,69,76,35,46,38,70,70,78,71,6,10,10,9,14
177,70,Austria,75,80,Left,1,3,3,2022,25,Attacking Midfield,AM,1000000,summer,Ger Bundesliga,2020,67,69,52,75,58,83,66,59,68,80,75,74,88,64,77,64,69,74,65,65,60,35,67,74,64,68,29,33,39,15,7,14,11,14
177,70,Austria,75,80,Left,1,3,3,2022,25,Attacking Midfield,AM,1000000,summer,Super League,2020,67,69,52,75,58,83,66,59,68,80,75,74,88,64,77,64,69,74,65,65,60,35,67,74,64,68,29,33,39,15,7,14,11,14
180,74,England,75,80,Right,1,3,4,2021,24,Left Winger,LW,2000000,winter,Ger Bundesliga,2020,67,63,31,69,54,83,68,60,60,78,89,88,87,67,75,82,51,66,56,68,41,25,68,70,58,60,73,45,31,6,11,11,13,10
