club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status,normalized_name
CD Leganés,Recio,27.0,Spain,Central Midfield,CM,,Málaga CF,Spain,1500000.0,in,summer,Laliga,2018,False,,recio
CD Leganés,Vasyl Kravets,21.0,Ukraine,Left-Back,LB,1200000.0,CD Lugo,Spain,2500000.0,in,winter,Laliga,2018,False,,vasyl kravets
Celta de Vigo,Fran Beltrán,19.0,Spain,Central Midfield,CM,10000000.0,Rayo Vallecano,Spain,8000000.0,in,summer,Laliga,2018,False,,fran beltran
Celta de Vigo,Néstor Araújo,26.0,Mexico,Centre-Back,CB,2000000.0,Santos Laguna,Mexico,7000000.0,in,summer,Laliga,2018,False,,nestor araujo
Celta de Vigo,Okay Yokuşlu,24.0,Turkey,Defensive Midfield,DM,3000000.0,Trabzonspor,Turkey,6000000.0,in,summer,Laliga,2018,False,,okay yokuslu
Celta de Vigo,Mathias Jensen,22.0,Denmark,Central Midfield,CM,28000000.0,Nordsjaelland,Denmark,5000000.0,in,summer,Laliga,2018,False,,mathias jensen
Celta de Vigo,Gabriel Fernández,24.0,Uruguay,Centre-Forward,CF,2000000.0,Peñarol,Uruguay,3500000.0,in,winter,Laliga,2018,False,,gabriel fernandez
Deportivo Alavés,John Guidetti,26.0,Sweden,Centre-Forward,CF,,Celta de Vigo,Spain,4000000.0,in,summer,Laliga,2018,False,,john guidetti
Deportivo Alavés,Patrick Twumasi,24.0,Ghana,Right Winger,RW,,FC Astana,Kazakhstan,3000000.0,in,summer,Laliga,2018,False,,patrick twumasi
Deportivo Alavés,Tomás Pina,30.0,Spain,Central Midfield,CM,,Club Brugge,Belgium,1500000.0,in,summer,Laliga,2018,False,,tomas pina
Deportivo Alavés,Ximo Navarro,28.0,Spain,Right-Back,RB,,UD Las Palmas,Spain,1500000.0,in,summer,Laliga,2018,False,,ximo navarro
FC Barcelona,Malcom,21.0,Brazil,Right Winger,RW,30000000.0,G. Bordeaux,France,41000000.0,in,summer,Laliga,2018,False,,malcom
FC Barcelona,Clément Lenglet,23.0,France,Centre-Back,CB,10000000.0,Sevilla FC,Spain,35900000.0,in,summer,Laliga,2018,False,,clement lenglet
FC Barcelona,Arthur Melo,21.0,Brazil,Central Midfield,CM,15000000.0,Grêmio,Brazil,31000000.0,in,summer,Laliga,2018,False,,arthur melo
FC Barcelona,Arturo Vidal,31.0,Chile,Central Midfield,CM,,Bayern Munich,Germany,18000000.0,in,summer,Laliga,2018,False,,arturo vidal
FC Barcelona,Emerson Royal,20.0,Brazil,Right-Back,RB,20000000.0,Atlético-MG,Brazil,12000000.0,in,winter,Laliga,2018,False,,emerson royal
FC Barcelona,Jean-Clair Todibo,19.0,France,Centre-Back,CB,30000000.0,Toulouse,France,1000000.0,in,winter,Laliga,2018,False,,jean-clair todibo
Getafe CF,Nemanja Maksimovic,23.0,Serbia,Central Midfield,CM,6000000.0,Valencia,Spain,10000000.0,in,summer,Laliga,2018,False,,nemanja maksimovic
Getafe CF,Ignasi Miquel,25.0,Spain,Centre-Back,CB,1400000.0,Málaga CF,Spain,5000000.0,in,summer,Laliga,2018,False,,ignasi miquel
Getafe CF,Iván Alejo,23.0,Spain,Right Winger,RW,1200000.0,SD Eibar,Spain,4000000.0,in,summer,Laliga,2018,False,,ivan alejo
Getafe CF,David Soria,25.0,Spain,Goalkeeper,GK,8000000.0,Sevilla FC,Spain,3000000.0,in,summer,Laliga,2018,False,,david soria
Getafe CF,Antunes,31.0,Portugal,Left-Back,LB,,Dynamo Kyiv,Ukraine,2500000.0,in,summer,Laliga,2018,False,,antunes
Getafe CF,Mauro Arambarri,22.0,Uruguay,Central Midfield,CM,6000000.0,Boston River,Uruguay,2150000.0,in,summer,Laliga,2018,False,,mauro arambarri
Girona FC,Marc Muniesa,26.0,Spain,Centre-Back,CB,,Stoke City,England,5000000.0,in,summer,Laliga,2018,False,,marc muniesa
Girona FC,Johan Mojica,25.0,Colombia,Left-Back,LB,3000000.0,Rayo Vallecano,Spain,5000000.0,in,summer,Laliga,2018,False,,johan mojica
Levante UD,Nikola Vukcevic,26.0,Montenegro,Defensive Midfield,DM,,SC Braga,Portugal,8900000.0,in,summer,Laliga,2018,False,,nikola vukcevic
Levante UD,Raphael Dwamena,22.0,Ghana,Centre-Forward,CF,,FC Zürich,Switzerland,6200000.0,in,summer,Laliga,2018,False,,raphael dwamena
Levante UD,Moses Simon,23.0,Nigeria,Left Winger,LW,9000000.0,KAA Gent,Belgium,3500000.0,in,summer,Laliga,2018,False,,moses simon
Levante UD,Erick Cabaco,23.0,Uruguay,Centre-Back,CB,1000000.0,Nacional,Uruguay,2000000.0,in,summer,Laliga,2018,False,,erick cabaco
Levante UD,Coke,31.0,Spain,Right-Back,RB,,FC Schalke 04,Germany,1500000.0,in,summer,Laliga,2018,False,,coke
Levante UD,Rubén Rochina,27.0,Spain,Right Winger,RW,,Rubin Kazan,Russia,1400000.0,in,summer,Laliga,2018,False,,ruben rochina
Levante UD,Aitor Fernández,27.0,Spain,Goalkeeper,GK,3000000.0,CD Numancia,Spain,1200000.0,in,summer,Laliga,2018,False,,aitor fernandez
RCD Espanyol Barcelona,Borja Iglesias,25.0,Spain,Centre-Forward,CF,10000000.0,Celta de Vigo,Spain,10000000.0,in,summer,Laliga,2018,False,,borja iglesias
RCD Espanyol Barcelona,Sergi Darder,24.0,Spain,Central Midfield,CM,16000000.0,Olympique Lyon,France,8000000.0,in,summer,Laliga,2018,False,,sergi darder
RCD Espanyol Barcelona,Lei Wu,27.0,China,Right Winger,RW,2000000.0,SH SIPG,China,1500000.0,in,winter,Laliga,2018,False,,lei wu
Rayo Vallecano,Álvaro García,25.0,Spain,Left Winger,LW,6000000.0,Cádiz CF,Spain,4500000.0,in,summer,Laliga,2018,False,,alvaro garcia
Rayo Vallecano,Gaël Kakuta,27.0,DR Congo,Attacking Midfield,AM,1800000.0,HB CFFC,China,2000000.0,in,summer,Laliga,2018,False,,gael kakuta
Rayo Vallecano,José Pozo,22.0,Spain,Attacking Midfield,AM,1000000.0,UD Almería,Spain,1300000.0,in,summer,Laliga,2018,False,,jose pozo
Rayo Vallecano,Jordi Amat,26.0,Indonesia,Centre-Back,CB,,Swansea,England,1000000.0,in,summer,Laliga,2018,False,,jordi amat
Real Betis Balompié,William Carvalho,26.0,Portugal,Defensive Midfield,DM,9000000.0,Sporting CP,Portugal,18500000.0,in,summer,Laliga,2018,False,,william carvalho
Real Betis Balompié,Sidnei,28.0,Brazil,Centre-Back,CB,,Dep. La Coruña,Spain,4500000.0,in,summer,Laliga,2018,False,,sidnei
Real Betis Balompié,Antonio Barragán,31.0,Spain,Right-Back,RB,,Middlesbrough,England,1000000.0,in,summer,Laliga,2018,False,,antonio barragan
Real Betis Balompié,Diego Lainez,18.0,Mexico,Right Winger,RW,2500000.0,América,Mexico,14000000.0,in,winter,Laliga,2018,False,,diego lainez
Real Betis Balompié,Emerson Royal,20.0,Brazil,Right-Back,RB,20000000.0,Barcelona,Spain,6000000.0,in,winter,Laliga,2018,False,,emerson royal
Real Madrid,Vinicius Junior,18.0,Brazil,Left Winger,LW,150000000.0,Flamengo,Brazil,45000000.0,in,summer,Laliga,2018,False,,vinicius junior
Real Madrid,Thibaut Courtois,26.0,Belgium,Goalkeeper,GK,45000000.0,Chelsea,England,35000000.0,in,summer,Laliga,2018,False,,thibaut courtois
Real Madrid,Álvaro Odriozola,22.0,Spain,Right-Back,RB,4000000.0,Real Sociedad,Spain,32000000.0,in,summer,Laliga,2018,False,,alvaro odriozola
Real Madrid,Mariano Díaz,25.0,Dominican Republic,Centre-Forward,CF,2000000.0,Olympique Lyon,France,21500000.0,in,summer,Laliga,2018,False,,mariano diaz
Real Madrid,Andriy Lunin,19.0,Ukraine,Goalkeeper,GK,5000000.0,Zorya Lugansk,Ukraine,8500000.0,in,summer,Laliga,2018,False,,andriy lunin
Real Madrid,Omar Mascarell,25.0,Spain,Defensive Midfield,DM,1000000.0,E. Frankfurt,Germany,4000000.0,in,summer,Laliga,2018,False,,omar mascarell
Real Madrid,Lucas Torró,23.0,Spain,Defensive Midfield,DM,8000000.0,CA Osasuna,Spain,1750000.0,in,summer,Laliga,2018,False,,lucas torro
Real Madrid,Brahim Díaz,19.0,Spain,Attacking Midfield,AM,20000000.0,Man City,England,17000000.0,in,winter,Laliga,2018,False,,brahim diaz
Real Sociedad,Mikel Merino,22.0,Spain,Central Midfield,CM,50000000.0,Newcastle,England,12000000.0,in,summer,Laliga,2018,False,,mikel merino
Real Valladolid CF,Joaquín Fernández,22.0,Spain,Centre-Back,CB,2700000.0,UD Almería,Spain,1100000.0,in,summer,Laliga,2018,False,,joaquin fernandez
Real Valladolid CF,Rubén Alcaraz,27.0,Spain,Central Midfield,CM,2000000.0,Girona,Spain,1000000.0,in,summer,Laliga,2018,False,,ruben alcaraz
Real Valladolid CF,Sergi Guardiola,27.0,Spain,Centre-Forward,CF,1500000.0,Córdoba CF,Spain,3000000.0,in,winter,Laliga,2018,False,,sergi guardiola
Real Valladolid CF,Stiven Plaza,19.0,Ecuador,Centre-Forward,CF,,Independiente,Ecuador,2000000.0,in,winter,Laliga,2018,False,,stiven plaza
Real Valladolid CF,Álvaro Aguado,22.0,Spain,Central Midfield,CM,3000000.0,Córdoba CF,Spain,2000000.0,in,winter,Laliga,2018,False,,alvaro aguado
SD Eibar,Sergio Álvarez,26.0,Spain,Defensive Midfield,DM,1200000.0,Sporting Gijón,Spain,4000000.0,in,summer,Laliga,2018,False,,sergio alvarez
SD Eibar,Fabián Orellana,32.0,Chile,Right Winger,RW,,Valencia,Spain,2000000.0,in,summer,Laliga,2018,False,,fabian orellana
SD Eibar,Pablo de Blasis,30.0,Argentina,Attacking Midfield,AM,,1.FSV Mainz 05,Germany,2000000.0,in,summer,Laliga,2018,False,,pablo de blasis
SD Huesca,Serdar Gürler,26.0,Turkey,Left Winger,LW,2000000.0,Osmanlispor,Turkey,2500000.0,in,summer,Laliga,2018,False,,serdar gurler
SD Huesca,Aleksandar Jovanovic,25.0,Serbia,Goalkeeper,GK,,Aarhus GF,Denmark,1000000.0,in,summer,Laliga,2018,False,,aleksandar jovanovic
SD Huesca,Enric Gallego,32.0,Spain,Centre-Forward,CF,,Extremadura,Spain,3000000.0,in,winter,Laliga,2018,False,,enric gallego
SD Huesca,Javi Galán,24.0,Spain,Left-Back,LB,12000000.0,Córdoba CF,Spain,1000000.0,in,winter,Laliga,2018,False,,javi galan
Sevilla FC,Quincy Promes,26.0,Netherlands,Left Winger,LW,6000000.0,Spartak Moscow,Russia,21000000.0,in,summer,Laliga,2018,False,,quincy promes
Sevilla FC,Ibrahim Amadou,25.0,France,Defensive Midfield,DM,1500000.0,LOSC Lille,France,14400000.0,in,summer,Laliga,2018,False,,ibrahim amadou
Sevilla FC,Joris Gnagnon,21.0,France,Centre-Back,CB,,Stade Rennais,France,13500000.0,in,summer,Laliga,2018,False,,joris gnagnon
Sevilla FC,Aleix Vidal,28.0,Spain,Right Winger,RW,1000000.0,Barcelona,Spain,9300000.0,in,summer,Laliga,2018,False,,aleix vidal
Sevilla FC,Roque Mesa,29.0,Spain,Central Midfield,CM,1800000.0,Swansea,England,6000000.0,in,summer,Laliga,2018,False,,roque mesa
Sevilla FC,Tomas Vaclik,29.0,Czech Republic,Goalkeeper,GK,1200000.0,FC Basel,Switzerland,6000000.0,in,summer,Laliga,2018,False,,tomas vaclik
Sevilla FC,Sergi Gómez,26.0,Spain,Centre-Back,CB,2000000.0,Celta de Vigo,Spain,5500000.0,in,summer,Laliga,2018,False,,sergi gomez
Sevilla FC,Munir El Haddadi,23.0,Morocco,Right Winger,RW,2000000.0,Barcelona,Spain,1050000.0,in,winter,Laliga,2018,False,,munir el haddadi
Valencia CF,Gonçalo Guedes,21.0,Portugal,Left Winger,LW,23000000.0,Paris SG,France,40000000.0,in,summer,Laliga,2018,False,,goncalo guedes
Valencia CF,Geoffrey Kondogbia,25.0,Central African Republic,Defensive Midfield,DM,14000000.0,Inter,Italy,22000000.0,in,summer,Laliga,2018,False,,geoffrey kondogbia
Valencia CF,Kévin Gameiro,31.0,France,Centre-Forward,CF,1200000.0,Atlético Madrid,Spain,16000000.0,in,summer,Laliga,2018,False,,kevin gameiro
Valencia CF,Mouctar Diakhaby,21.0,Guinea,Centre-Back,CB,6000000.0,Olympique Lyon,France,15000000.0,in,summer,Laliga,2018,False,,mouctar diakhaby
Valencia CF,Jeison Murillo,26.0,Colombia,Centre-Back,CB,,Inter,Italy,12000000.0,in,summer,Laliga,2018,False,,jeison murillo
Valencia CF,Cristiano Piccini,25.0,Italy,Centre-Back,CB,,Sporting CP,Portugal,8000000.0,in,summer,Laliga,2018,False,,cristiano piccini
Valencia CF,Daniel Wass,29.0,Denmark,Central Midfield,CM,1500000.0,Celta de Vigo,Spain,6000000.0,in,summer,Laliga,2018,False,,daniel wass
Valencia CF,Uroš Račić,20.0,Serbia,Central Midfield,CM,5000000.0,Red Star,Serbia,2200000.0,in,summer,Laliga,2018,False,,uros racic
Valencia CF,Rubén Sobrino,26.0,Spain,Centre-Forward,CF,2000000.0,Alavés,Spain,5000000.0,in,winter,Laliga,2018,False,,ruben sobrino
Villarreal CF,Gerard Moreno,26.0,Spain,Centre-Forward,CF,15000000.0,Espanyol,Spain,20000000.0,in,summer,Laliga,2018,False,,gerard moreno
Villarreal CF,Karl Toko Ekambi,25.0,Cameroon,Centre-Forward,CF,5000000.0,Angers SCO,France,18000000.0,in,summer,Laliga,2018,False,,karl toko ekambi
Villarreal CF,Roger Martínez,24.0,Colombia,Left Winger,LW,1500000.0,JS Suning,China,14900000.0,in,summer,Laliga,2018,False,,roger martinez
Villarreal CF,Santiago Cáseres,21.0,Argentina,Defensive Midfield,DM,2000000.0,Vélez Sarsfield,Argentina,10000000.0,in,summer,Laliga,2018,False,,santiago caseres
Villarreal CF,Ramiro Funes Mori,27.0,Argentina,Centre-Back,CB,1000000.0,Everton,England,9000000.0,in,summer,Laliga,2018,False,,ramiro funes mori
Villarreal CF,Carlos Bacca,31.0,Colombia,Centre-Forward,CF,,AC Milan,Italy,7000000.0,in,summer,Laliga,2018,False,,carlos bacca
Villarreal CF,Miguel Layún,30.0,Mexico,Right-Back,RB,,FC Porto,Portugal,4000000.0,in,summer,Laliga,2018,False,,miguel layun
Villarreal CF,Vicente Iborra,30.0,Spain,Defensive Midfield,DM,,Leicester,England,10000000.0,in,winter,Laliga,2018,False,,vicente iborra
CD Nacional,Aleksandar Palocevic,24.0,Serbia,Attacking Midfield,AM,,Arouca,Portugal,1200000.0,in,summer,Liga Portugal,2018,False,,aleksandar palocevic
CD Nacional,Sardor Rashidov,27.0,Uzbekistan,Right Winger,RW,,Loko Tashkent,Uzbekistan,1500000.0,in,winter,Liga Portugal,2018,False,,sardor rashidov
FC Porto,Éder Militão,20.0,Brazil,Centre-Back,CB,70000000.0,São Paulo,Brazil,7000000.0,in,summer,Liga Portugal,2018,False,,eder militao
FC Porto,Majeed Waris,26.0,Ghana,Second Striker,SS,,FC Lorient,France,5200000.0,in,summer,Liga Portugal,2018,False,,majeed waris
FC Porto,Chancel Mbemba,23.0,DR Congo,Centre-Back,CB,15000000.0,Newcastle,England,4660000.0,in,summer,Liga Portugal,2018,False,,chancel mbemba
FC Porto,João Pedro,21.0,Brazil,Right-Back,RB,,Palmeiras,Brazil,4000000.0,in,summer,Liga Portugal,2018,False,,joao pedro
FC Porto,Paulinho,23.0,Brazil,Attacking Midfield,AM,1800000.0,Portimonense,Portugal,3000000.0,in,summer,Liga Portugal,2018,False,,paulinho
FC Porto,Saidy Janko,22.0,The Gambia,Right-Back,RB,1000000.0,Saint-Étienne,France,2200000.0,in,summer,Liga Portugal,2018,False,,saidy janko
FC Porto,Ewerton,25.0,Brazil,Central Midfield,CM,,Portimonense,Portugal,2000000.0,in,summer,Liga Portugal,2018,False,,ewerton
FC Porto,Yordan Osorio,24.0,Venezuela,Centre-Back,CB,2000000.0,Tondela,Portugal,2000000.0,in,summer,Liga Portugal,2018,False,,yordan osorio
FC Porto,Rafa Soares,23.0,Portugal,Left-Back,LB,1800000.0,Portimonense,Portugal,1500000.0,in,summer,Liga Portugal,2018,False,,rafa soares
FC Porto,Wilson Manafá,24.0,Portugal,Right-Back,RB,1500000.0,Portimonense,Portugal,7000000.0,in,winter,Liga Portugal,2018,False,,wilson manafa
FC Porto,Fernando Andrade,25.0,Brazil,Left Winger,LW,,Santa Clara,Portugal,1500000.0,in,winter,Liga Portugal,2018,False,,fernando andrade
Portimonense SC,Paulinho,24.0,Brazil,Attacking Midfield,AM,1800000.0,FC Porto,Portugal,2520000.0,in,summer,Liga Portugal,2018,False,,paulinho
SC Braga,Bruno Viana,23.0,Brazil,Centre-Back,CB,1600000.0,Olympiacos,Greece,3000000.0,in,summer,Liga Portugal,2018,False,,bruno viana
SC Braga,João Novais,24.0,Portugal,Central Midfield,CM,1500000.0,Rio Ave,Portugal,1500000.0,in,summer,Liga Portugal,2018,False,,joao novais
SC Braga,Eduardo,25.0,Brazil,Attacking Midfield,AM,,Estoril Praia,Portugal,1260000.0,in,summer,Liga Portugal,2018,False,,eduardo
SC Braga,Murilo de Souza,23.0,Brazil,Right Winger,RW,1000000.0,Barra FC,Brazil,1250000.0,in,summer,Liga Portugal,2018,False,,murilo de souza
SL Benfica,Gabriel Pires,24.0,Brazil,Central Midfield,CM,3500000.0,CD Leganés,Spain,9600000.0,in,summer,Liga Portugal,2018,False,,gabriel pires
SL Benfica,Nicolás Castillo,25.0,Chile,Centre-Forward,CF,,UNAM Pumas,Mexico,7870000.0,in,summer,Liga Portugal,2018,False,,nicolas castillo
SL Benfica,Germán Conti,24.0,Argentina,Centre-Back,CB,1800000.0,CA Colon,Argentina,3500000.0,in,summer,Liga Portugal,2018,False,,german conti
SL Benfica,Alfa Semedo,20.0,Guinea-Bissau,Defensive Midfield,DM,2000000.0,Moreirense,Portugal,2540000.0,in,summer,Liga Portugal,2018,False,,alfa semedo
SL Benfica,Odysseas Vlachodimos,24.0,Greece,Goalkeeper,GK,10000000.0,Panathinaikos,Greece,2400000.0,in,summer,Liga Portugal,2018,False,,odysseas vlachodimos
Sporting CP,Raphinha,21.0,Brazil,Right Winger,RW,60000000.0,Vit. Guimarães,Portugal,6500000.0,in,summer,Liga Portugal,2018,False,,raphinha
Sporting CP,Abdoulay Diaby,27.0,Mali,Right Winger,RW,1200000.0,Club Brugge,Belgium,4500000.0,in,summer,Liga Portugal,2018,False,,abdoulay diaby
Sporting CP,Bruno Gaspar,25.0,Angola,Right-Back,RB,,Fiorentina,Italy,4500000.0,in,summer,Liga Portugal,2018,False,,bruno gaspar
Sporting CP,Emiliano Viviano,32.0,Italy,Goalkeeper,GK,,Sampdoria,Italy,1900000.0,in,summer,Liga Portugal,2018,False,,emiliano viviano
Sporting CP,Stefan Ristovski,26.0,North Macedonia,Right-Back,RB,2000000.0,HNK Rijeka,Croatia,1150000.0,in,summer,Liga Portugal,2018,False,,stefan ristovski
Sporting CP,Idrissa Doumbia,20.0,Cote d'Ivoire,Defensive Midfield,DM,1700000.0,Akhmat Grozny,Russia,3800000.0,in,winter,Liga Portugal,2018,False,,idrissa doumbia
Sporting CP,Cristián Borja,25.0,Colombia,Left-Back,LB,2000000.0,Toluca,Mexico,3200000.0,in,winter,Liga Portugal,2018,False,,cristian borja
Sporting CP,Tiago Ilori,25.0,Portugal,Centre-Back,CB,,Reading,England,2400000.0,in,winter,Liga Portugal,2018,False,,tiago ilori
Sporting CP,Renan Ribeiro,28.0,Brazil,Goalkeeper,GK,,Estoril Praia,Portugal,1100000.0,in,winter,Liga Portugal,2018,False,,renan ribeiro
Vitória Guimarães SC,João Carlos Teixeira,25.0,Portugal,Attacking Midfield,AM,2000000.0,FC Porto,Portugal,1280000.0,in,summer,Liga Portugal,2018,False,,joao carlos teixeira
AS Monaco,Aleksandr Golovin,22.0,Russia,Attacking Midfield,AM,30000000.0,CSKA Moscow,Russia,30000000.0,in,summer,Ligue 1,2018,False,,aleksandr golovin
AS Monaco,Benjamin Henrichs,21.0,Germany,Right-Back,RB,20000000.0,B. Leverkusen,Germany,20000000.0,in,summer,Ligue 1,2018,False,,benjamin henrichs
AS Monaco,Willem Geubbels,16.0,France,Centre-Forward,CF,1500000.0,Olympique Lyon,France,20000000.0,in,summer,Ligue 1,2018,False,,willem geubbels
AS Monaco,Jean-Eudes Aholou,24.0,Cote d'Ivoire,Defensive Midfield,DM,2500000.0,R. Strasbourg,France,14000000.0,in,summer,Ligue 1,2018,False,,jean-eudes aholou
AS Monaco,Nacer Chadli,29.0,Belgium,Left Winger,LW,1000000.0,West Brom,England,12000000.0,in,summer,Ligue 1,2018,False,,nacer chadli
AS Monaco,Antonio Barreca,23.0,Italy,Left-Back,LB,,Torino,Italy,10000000.0,in,summer,Ligue 1,2018,False,,antonio barreca
AS Monaco,Pelé,26.0,Guinea-Bissau,Defensive Midfield,DM,,Rio Ave,Portugal,7200000.0,in,summer,Ligue 1,2018,False,,pele
AS Monaco,Ronaël Pierre-Gabriel,20.0,France,Right-Back,RB,4000000.0,Saint-Étienne,France,6000000.0,in,summer,Ligue 1,2018,False,,ronael pierre-gabriel
AS Monaco,Samuel Grandsir,21.0,France,Right Winger,RW,2000000.0,Troyes,France,3000000.0,in,summer,Ligue 1,2018,False,,samuel grandsir
AS Monaco,Fodé Ballo-Touré,22.0,Senegal,Left-Back,LB,3500000.0,LOSC Lille,France,11000000.0,in,winter,Ligue 1,2018,False,,fode ballo-toure
AS Monaco,Cesc Fàbregas,31.0,Spain,Central Midfield,CM,,Chelsea,England,9000000.0,in,winter,Ligue 1,2018,False,,cesc fabregas
AS Monaco,Naldo,36.0,Brazil,Centre-Back,CB,,FC Schalke 04,Germany,2000000.0,in,winter,Ligue 1,2018,False,,naldo
AS Monaco,Lyle Foster,18.0,South Africa,Centre-Forward,CF,13000000.0,Orlando Pirates,South Africa,1200000.0,in,winter,Ligue 1,2018,False,,lyle foster
AS Saint-Étienne,Wahbi Khazri,27.0,Tunisia,Centre-Forward,CF,2500000.0,Sunderland,England,7000000.0,in,summer,Ligue 1,2018,False,,wahbi khazri
AS Saint-Étienne,Rémy Cabella,28.0,France,Attacking Midfield,AM,5000000.0,Marseille,France,6000000.0,in,summer,Ligue 1,2018,False,,remy cabella
AS Saint-Étienne,Franck Honorat,22.0,France,Right Winger,RW,10000000.0,Clermont Foot,France,2000000.0,in,summer,Ligue 1,2018,False,,franck honorat
Amiens SC,Saman Ghoddos,24.0,Iran,Attacking Midfield,AM,2000000.0,Östersund,Sweden,4000000.0,in,summer,Ligue 1,2018,False,,saman ghoddos
Amiens SC,Juan Otero,23.0,Colombia,Right Winger,RW,2500000.0,Estudiantes LP,Argentina,2140000.0,in,summer,Ligue 1,2018,False,,juan otero
Angers SCO,Jeff Reine-Adélaïde,20.0,France,Attacking Midfield,AM,3500000.0,Arsenal U23,England,1600000.0,in,summer,Ligue 1,2018,False,,jeff reine-adelaide
Angers SCO,Vincent Pajot,27.0,France,Defensive Midfield,DM,,Saint-Étienne,France,1000000.0,in,summer,Ligue 1,2018,False,,vincent pajot
Angers SCO,Harrison Manzala,24.0,DR Congo,Right Winger,RW,,Amiens SC,France,1000000.0,in,summer,Ligue 1,2018,False,,harrison manzala
Dijon FCO,Naïm Sliti,25.0,Tunisia,Left Winger,LW,4500000.0,LOSC Lille,France,2000000.0,in,summer,Ligue 1,2018,False,,naim sliti
Dijon FCO,Rúnar Alex Rúnarsson,23.0,Iceland,Goalkeeper,GK,1000000.0,Nordsjaelland,Denmark,1600000.0,in,summer,Ligue 1,2018,False,,runar alex runarsson
Dijon FCO,Nayef Aguerd,22.0,Morocco,Centre-Back,CB,35000000.0,FUS Rabat,Morocco,1600000.0,in,summer,Ligue 1,2018,False,,nayef aguerd
Dijon FCO,Sory Kaba,23.0,Guinea,Centre-Forward,CF,2000000.0,Elche CF,Spain,4000000.0,in,winter,Ligue 1,2018,False,,sory kaba
EA Guingamp,Sikou Niakaté,19.0,Mali,Centre-Back,CB,4000000.0,Valenciennes FC,France,2500000.0,in,summer,Ligue 1,2018,False,,sikou niakate
EA Guingamp,Guessouma Fofana,25.0,Mauritania,Central Midfield,CM,,Amiens SC,France,1000000.0,in,summer,Ligue 1,2018,False,,guessouma fofana
FC Girondins Bordeaux,Samuel Kalu,20.0,Nigeria,Right Winger,RW,2500000.0,KAA Gent,Belgium,8500000.0,in,summer,Ligue 1,2018,False,,samuel kalu
FC Girondins Bordeaux,Toma Bašić,21.0,Croatia,Central Midfield,CM,4500000.0,Hajduk Split,Croatia,3800000.0,in,summer,Ligue 1,2018,False,,toma basic
FC Girondins Bordeaux,Yacine Adli,18.0,France,Attacking Midfield,AM,8000000.0,Paris SG,France,5500000.0,in,winter,Ligue 1,2018,False,,yacine adli
FC Girondins Bordeaux,Josh Maja,20.0,Nigeria,Centre-Forward,CF,5000000.0,Sunderland,England,1500000.0,in,winter,Ligue 1,2018,False,,josh maja
FC Nantes,Anthony Limbombe,24.0,Belgium,Left Winger,LW,,Club Brugge,Belgium,8250000.0,in,summer,Ligue 1,2018,False,,anthony limbombe
FC Nantes,Lucas Evangelista,23.0,Brazil,Central Midfield,CM,3500000.0,Udinese Calcio,Italy,3000000.0,in,summer,Ligue 1,2018,False,,lucas evangelista
FC Nantes,Fábio,28.0,Brazil,Right-Back,RB,1000000.0,Middlesbrough,England,2000000.0,in,summer,Ligue 1,2018,False,,fabio
FC Toulouse,Firmin Mubele,24.0,DR Congo,Centre-Forward,CF,,Stade Rennais,France,5000000.0,in,summer,Ligue 1,2018,False,,firmin mubele
FC Toulouse,Baptiste Reynet,27.0,France,Goalkeeper,GK,,Dijon,France,4000000.0,in,summer,Ligue 1,2018,False,,baptiste reynet
FC Toulouse,Mathieu Dossevi,30.0,Togo,Right Winger,RW,,FC Metz,France,2500000.0,in,summer,Ligue 1,2018,False,,mathieu dossevi
FC Toulouse,Max Gradel,30.0,Cote d'Ivoire,Left Winger,LW,1300000.0,Bournemouth,England,2000000.0,in,summer,Ligue 1,2018,False,,max gradel
FC Toulouse,Aaron Leya Iseka,20.0,Belgium,Centre-Forward,CF,,RSC Anderlecht,Belgium,1250000.0,in,summer,Ligue 1,2018,False,,aaron leya iseka
FC Toulouse,Gen Shoji,26.0,Japan,Centre-Back,CB,,Kashima Antlers,Japan,3000000.0,in,winter,Ligue 1,2018,False,,gen shoji
LOSC Lille,Rafael Leão,19.0,Portugal,Left Winger,LW,90000000.0,Sporting CP,Portugal,20200000.0,in,summer,Ligue 1,2018,False,,rafael leao
LOSC Lille,Jonathan Ikoné,20.0,France,Right Winger,RW,16000000.0,Paris SG,France,5000000.0,in,summer,Ligue 1,2018,False,,jonathan ikone
LOSC Lille,Zeki Çelik,21.0,Turkey,Right-Back,RB,8000000.0,Istanbulspor,Turkey,2500000.0,in,summer,Ligue 1,2018,False,,zeki celik
LOSC Lille,Loïc Rémy,31.0,France,Centre-Forward,CF,,UD Las Palmas,Spain,1400000.0,in,summer,Ligue 1,2018,False,,loic remy
Montpellier HSC,Gaëtan Laborde,24.0,France,Centre-Forward,CF,16000000.0,G. Bordeaux,France,3000000.0,in,summer,Ligue 1,2018,False,,gaetan laborde
Montpellier HSC,Florent Mollet,26.0,France,Attacking Midfield,AM,2000000.0,FC Metz,France,2600000.0,in,summer,Ligue 1,2018,False,,florent mollet
Montpellier HSC,Junior Sambia,21.0,France,Right-Back,RB,3500000.0,Chamois Niort,France,2000000.0,in,summer,Ligue 1,2018,False,,junior sambia
